epoch,lr-AdamW/pg1,lr-AdamW/pg2,lr-AdamW/pg3,step,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
0,,,,3459,,,0.20979644358158112,,,,,,,,,,,,
0,,,,3479,,,0.25805747509002686,,,,,,,,,,,,
0,,,,3481,,,,0.640636682510376,0.8586812019348145,0.58310866355896,0.5374963283538818,0.6190645694732666,0.48842620849609375,0.5987153053283691,0.576522946357727,0.7304517030715942,0.834396481513977,0.33488720655441284,0.640636682510376
0,,,,3481,0.4662202000617981,0.5362665057182312,,,,,,,,,,,,,
,0.00011999999999999999,0.00011999999999999999,1.2e-05,3482,,,,,,,,,,,,,,,
1,,,,3499,,,0.4020404815673828,,,,,,,,,,,,
1,,,,3519,,,0.2516375780105591,,,,,,,,,,,,
1,,,,3539,,,0.24000295996665955,,,,,,,,,,,,
1,,,,3559,,,0.3430594503879547,,,,,,,,,,,,
1,,,,3579,,,0.7517138719558716,,,,,,,,,,,,
1,,,,3599,,,0.46171480417251587,,,,,,,,,,,,
1,,,,3619,,,0.3430078327655792,,,,,,,,,,,,
1,,,,3639,,,0.9205219745635986,,,,,,,,,,,,
1,,,,3659,,,0.26982933282852173,,,,,,,,,,,,
1,,,,3679,,,0.17914460599422455,,,,,,,,,,,,
1,,,,3699,,,0.6425930857658386,,,,,,,,,,,,
1,,,,3719,,,0.7180290818214417,,,,,,,,,,,,
1,,,,3739,,,0.7594473361968994,,,,,,,,,,,,
1,,,,3759,,,0.6608052849769592,,,,,,,,,,,,
1,,,,3779,,,0.24047289788722992,,,,,,,,,,,,
1,,,,3799,,,0.5278226733207703,,,,,,,,,,,,
1,,,,3819,,,0.24631665647029877,,,,,,,,,,,,
1,,,,3839,,,0.1509772390127182,,,,,,,,,,,,
1,,,,3859,,,0.19225925207138062,,,,,,,,,,,,
1,,,,3879,,,0.347328782081604,,,,,,,,,,,,
1,,,,3899,,,0.4508320689201355,,,,,,,,,,,,
1,,,,3919,,,0.7101480960845947,,,,,,,,,,,,
1,,,,3939,,,0.5965152978897095,,,,,,,,,,,,
1,,,,3959,,,0.32587558031082153,,,,,,,,,,,,
1,,,,3979,,,0.7249829769134521,,,,,,,,,,,,
1,,,,3999,,,0.7028018832206726,,,,,,,,,,,,
1,,,,4019,,,0.28206855058670044,,,,,,,,,,,,
1,,,,4039,,,0.767315149307251,,,,,,,,,,,,
1,,,,4059,,,0.4316954016685486,,,,,,,,,,,,
1,,,,4079,,,0.22759561240673065,,,,,,,,,,,,
1,,,,4099,,,0.7713549733161926,,,,,,,,,,,,
1,,,,4119,,,0.9155027866363525,,,,,,,,,,,,
1,,,,4139,,,0.34903204441070557,,,,,,,,,,,,
1,,,,4159,,,0.3064841330051422,,,,,,,,,,,,
1,,,,4179,,,0.7208210229873657,,,,,,,,,,,,
1,,,,4199,,,0.7666555643081665,,,,,,,,,,,,
1,,,,4219,,,0.3760281801223755,,,,,,,,,,,,
1,,,,4239,,,0.5911806225776672,,,,,,,,,,,,
1,,,,4259,,,0.41770368814468384,,,,,,,,,,,,
1,,,,4279,,,0.7502041459083557,,,,,,,,,,,,
1,,,,4299,,,0.7243924140930176,,,,,,,,,,,,
1,,,,4319,,,0.7365306615829468,,,,,,,,,,,,
1,,,,4339,,,0.47896164655685425,,,,,,,,,,,,
1,,,,4359,,,0.2439480721950531,,,,,,,,,,,,
1,,,,4379,,,0.6588752269744873,,,,,,,,,,,,
1,,,,4399,,,0.2035033404827118,,,,,,,,,,,,
1,,,,4419,,,0.37997904419898987,,,,,,,,,,,,
1,,,,4439,,,0.21889987587928772,,,,,,,,,,,,
1,,,,4459,,,0.1372136026620865,,,,,,,,,,,,
1,,,,4479,,,0.15274213254451752,,,,,,,,,,,,
1,,,,4499,,,0.18539291620254517,,,,,,,,,,,,
1,,,,4519,,,0.8064998388290405,,,,,,,,,,,,
1,,,,4539,,,0.5898332595825195,,,,,,,,,,,,
1,,,,4559,,,0.29622334241867065,,,,,,,,,,,,
1,,,,4579,,,0.20030485093593597,,,,,,,,,,,,
1,,,,4599,,,0.3435036242008209,,,,,,,,,,,,
1,,,,4619,,,0.16131912171840668,,,,,,,,,,,,
1,,,,4639,,,0.18708300590515137,,,,,,,,,,,,
1,,,,4659,,,0.19733041524887085,,,,,,,,,,,,
1,,,,4679,,,0.9312211275100708,,,,,,,,,,,,
1,,,,4699,,,0.32227471470832825,,,,,,,,,,,,
1,,,,4719,,,0.19122077524662018,,,,,,,,,,,,
1,,,,4739,,,0.27417635917663574,,,,,,,,,,,,
1,,,,4759,,,0.4153101444244385,,,,,,,,,,,,
1,,,,4779,,,0.3773043751716614,,,,,,,,,,,,
1,,,,4799,,,0.20775853097438812,,,,,,,,,,,,
1,,,,4819,,,0.2451370656490326,,,,,,,,,,,,
1,,,,4839,,,0.679948091506958,,,,,,,,,,,,
1,,,,4859,,,0.4068489074707031,,,,,,,,,,,,
1,,,,4879,,,0.27807459235191345,,,,,,,,,,,,
1,,,,4899,,,0.2531224489212036,,,,,,,,,,,,
1,,,,4919,,,0.7683291435241699,,,,,,,,,,,,
1,,,,4939,,,0.872658908367157,,,,,,,,,,,,
1,,,,4959,,,0.7576663494110107,,,,,,,,,,,,
1,,,,4979,,,0.3333417475223541,,,,,,,,,,,,
1,,,,4999,,,0.6641886234283447,,,,,,,,,,,,
1,,,,5019,,,0.6953506469726562,,,,,,,,,,,,
1,,,,5039,,,0.3079342544078827,,,,,,,,,,,,
1,,,,5059,,,0.6694789528846741,,,,,,,,,,,,
1,,,,5079,,,0.18625013530254364,,,,,,,,,,,,
1,,,,5099,,,0.3950967490673065,,,,,,,,,,,,
1,,,,5119,,,0.17028917372226715,,,,,,,,,,,,
1,,,,5139,,,0.21354247629642487,,,,,,,,,,,,
1,,,,5159,,,0.6859977841377258,,,,,,,,,,,,
1,,,,5179,,,0.3706740140914917,,,,,,,,,,,,
1,,,,5199,,,0.7396915555000305,,,,,,,,,,,,
1,,,,5219,,,0.5958966016769409,,,,,,,,,,,,
1,,,,5239,,,0.6837935447692871,,,,,,,,,,,,
1,,,,5259,,,0.5488551259040833,,,,,,,,,,,,
1,,,,5279,,,0.4453530013561249,,,,,,,,,,,,
1,,,,5299,,,0.23912553489208221,,,,,,,,,,,,
1,,,,5319,,,0.2241228222846985,,,,,,,,,,,,
1,,,,5339,,,0.11584550887346268,,,,,,,,,,,,
1,,,,5359,,,0.39613157510757446,,,,,,,,,,,,
1,,,,5379,,,0.7663599252700806,,,,,,,,,,,,
1,,,,5399,,,0.2487068474292755,,,,,,,,,,,,
1,,,,5419,,,0.135367751121521,,,,,,,,,,,,
1,,,,5439,,,0.45538797974586487,,,,,,,,,,,,
1,,,,5459,,,0.5575441122055054,,,,,,,,,,,,
1,,,,5479,,,0.5842050313949585,,,,,,,,,,,,
1,,,,5499,,,0.20390301942825317,,,,,,,,,,,,
1,,,,5519,,,0.4685989022254944,,,,,,,,,,,,
1,,,,5539,,,0.348971426486969,,,,,,,,,,,,
1,,,,5559,,,0.8044773936271667,,,,,,,,,,,,
1,,,,5579,,,0.16486860811710358,,,,,,,,,,,,
1,,,,5599,,,0.2285115271806717,,,,,,,,,,,,
1,,,,5619,,,0.6680049300193787,,,,,,,,,,,,
1,,,,5639,,,0.8510985374450684,,,,,,,,,,,,
1,,,,5659,,,0.2529778480529785,,,,,,,,,,,,
1,,,,5679,,,0.7008594870567322,,,,,,,,,,,,
1,,,,5699,,,0.49325141310691833,,,,,,,,,,,,
1,,,,5719,,,0.22095340490341187,,,,,,,,,,,,
1,,,,5739,,,0.5347375273704529,,,,,,,,,,,,
1,,,,5759,,,0.21689178049564362,,,,,,,,,,,,
1,,,,5779,,,0.32413119077682495,,,,,,,,,,,,
1,,,,5799,,,0.19558604061603546,,,,,,,,,,,,
1,,,,5819,,,0.16984473168849945,,,,,,,,,,,,
1,,,,5839,,,0.4858442544937134,,,,,,,,,,,,
1,,,,5859,,,0.18219350278377533,,,,,,,,,,,,
1,,,,5879,,,0.13114255666732788,,,,,,,,,,,,
1,,,,5899,,,0.6669901609420776,,,,,,,,,,,,
1,,,,5919,,,0.8069931268692017,,,,,,,,,,,,
1,,,,5939,,,0.7249467372894287,,,,,,,,,,,,
1,,,,5959,,,0.20215991139411926,,,,,,,,,,,,
1,,,,5979,,,0.809378445148468,,,,,,,,,,,,
1,,,,5999,,,0.19000378251075745,,,,,,,,,,,,
1,,,,6019,,,0.5711895227432251,,,,,,,,,,,,
1,,,,6039,,,0.21829327940940857,,,,,,,,,,,,
1,,,,6059,,,0.7633488178253174,,,,,,,,,,,,
1,,,,6079,,,0.2583639621734619,,,,,,,,,,,,
1,,,,6099,,,0.13921281695365906,,,,,,,,,,,,
1,,,,6119,,,0.5126062631607056,,,,,,,,,,,,
1,,,,6139,,,0.24441611766815186,,,,,,,,,,,,
1,,,,6159,,,0.2760430574417114,,,,,,,,,,,,
1,,,,6179,,,0.2441660761833191,,,,,,,,,,,,
1,,,,6199,,,0.8524940609931946,,,,,,,,,,,,
1,,,,6219,,,0.14666098356246948,,,,,,,,,,,,
1,,,,6239,,,0.2834245264530182,,,,,,,,,,,,
1,,,,6259,,,0.794634222984314,,,,,,,,,,,,
1,,,,6279,,,0.8537315130233765,,,,,,,,,,,,
1,,,,6299,,,0.20344094932079315,,,,,,,,,,,,
1,,,,6319,,,0.8415819406509399,,,,,,,,,,,,
1,,,,6339,,,0.33543860912323,,,,,,,,,,,,
1,,,,6359,,,0.4355583190917969,,,,,,,,,,,,
1,,,,6379,,,0.2772533595561981,,,,,,,,,,,,
1,,,,6399,,,0.3300487995147705,,,,,,,,,,,,
1,,,,6419,,,0.5359123945236206,,,,,,,,,,,,
1,,,,6439,,,0.6751995086669922,,,,,,,,,,,,
1,,,,6459,,,0.26108241081237793,,,,,,,,,,,,
1,,,,6479,,,0.9663844108581543,,,,,,,,,,,,
1,,,,6499,,,0.23148342967033386,,,,,,,,,,,,
1,,,,6519,,,0.21574516594409943,,,,,,,,,,,,
1,,,,6539,,,0.15823796391487122,,,,,,,,,,,,
1,,,,6559,,,0.4172259569168091,,,,,,,,,,,,
1,,,,6579,,,0.4631953537464142,,,,,,,,,,,,
1,,,,6599,,,0.8389819860458374,,,,,,,,,,,,
1,,,,6619,,,0.21705062687397003,,,,,,,,,,,,
1,,,,6639,,,0.9210213422775269,,,,,,,,,,,,
1,,,,6659,,,0.17594054341316223,,,,,,,,,,,,
1,,,,6679,,,0.4218171536922455,,,,,,,,,,,,
1,,,,6699,,,0.4883275628089905,,,,,,,,,,,,
1,,,,6719,,,0.6348931789398193,,,,,,,,,,,,
1,,,,6739,,,0.16714142262935638,,,,,,,,,,,,
1,,,,6759,,,0.27013498544692993,,,,,,,,,,,,
1,,,,6779,,,0.17756406962871552,,,,,,,,,,,,
1,,,,6799,,,0.7649794816970825,,,,,,,,,,,,
1,,,,6819,,,0.18216001987457275,,,,,,,,,,,,
1,,,,6839,,,0.2139652818441391,,,,,,,,,,,,
1,,,,6859,,,0.7803487777709961,,,,,,,,,,,,
1,,,,6879,,,0.41631022095680237,,,,,,,,,,,,
1,,,,6899,,,1.0355945825576782,,,,,,,,,,,,
1,,,,6919,,,0.27386483550071716,,,,,,,,,,,,
1,,,,6939,,,0.23409487307071686,,,,,,,,,,,,
1,,,,6959,,,0.7496734261512756,,,,,,,,,,,,
1,,,,6963,,,,0.6418927907943726,0.8655284643173218,0.5909989476203918,0.5520029664039612,0.6182979941368103,0.488047331571579,0.6028333902359009,0.5690159201622009,0.6635692715644836,0.8658729195594788,0.3747338652610779,0.6418927907943726
1,,,,6963,0.4902850091457367,0.4384796619415283,,,,,,,,,,,,,
,0.00017999999999999998,0.00017999999999999998,1.7999999999999997e-05,6964,,,,,,,,,,,,,,,
2,,,,6979,,,0.819413423538208,,,,,,,,,,,,
2,,,,6999,,,0.5218580961227417,,,,,,,,,,,,
2,,,,7019,,,0.40401655435562134,,,,,,,,,,,,
2,,,,7039,,,0.3915359377861023,,,,,,,,,,,,
2,,,,7059,,,0.21884548664093018,,,,,,,,,,,,
2,,,,7079,,,0.20049914717674255,,,,,,,,,,,,
2,,,,7099,,,0.2859967052936554,,,,,,,,,,,,
2,,,,7119,,,0.839798092842102,,,,,,,,,,,,
2,,,,7139,,,0.23421967029571533,,,,,,,,,,,,
2,,,,7159,,,0.6124923825263977,,,,,,,,,,,,
2,,,,7179,,,0.2855590283870697,,,,,,,,,,,,
2,,,,7199,,,0.40712475776672363,,,,,,,,,,,,
2,,,,7219,,,0.36386793851852417,,,,,,,,,,,,
2,,,,7239,,,0.41050317883491516,,,,,,,,,,,,
2,,,,7259,,,0.9139280319213867,,,,,,,,,,,,
2,,,,7279,,,0.3337792754173279,,,,,,,,,,,,
2,,,,7299,,,0.22343003749847412,,,,,,,,,,,,
2,,,,7319,,,0.4813101291656494,,,,,,,,,,,,
2,,,,7339,,,0.8330883383750916,,,,,,,,,,,,
2,,,,7359,,,0.5119138360023499,,,,,,,,,,,,
2,,,,7379,,,0.21060846745967865,,,,,,,,,,,,
2,,,,7399,,,0.6471781134605408,,,,,,,,,,,,
2,,,,7419,,,0.8091541528701782,,,,,,,,,,,,
2,,,,7439,,,0.22468985617160797,,,,,,,,,,,,
2,,,,7459,,,0.16510364413261414,,,,,,,,,,,,
2,,,,7479,,,0.22447003424167633,,,,,,,,,,,,
2,,,,7499,,,0.970887303352356,,,,,,,,,,,,
2,,,,7519,,,0.48237061500549316,,,,,,,,,,,,
2,,,,7539,,,0.29318973422050476,,,,,,,,,,,,
2,,,,7559,,,0.17165419459342957,,,,,,,,,,,,
2,,,,7579,,,0.5150866508483887,,,,,,,,,,,,
2,,,,7599,,,0.3235832750797272,,,,,,,,,,,,
2,,,,7619,,,0.16636428236961365,,,,,,,,,,,,
2,,,,7639,,,0.15011240541934967,,,,,,,,,,,,
2,,,,7659,,,0.12560613453388214,,,,,,,,,,,,
2,,,,7679,,,0.2896425127983093,,,,,,,,,,,,
2,,,,7699,,,0.2131623774766922,,,,,,,,,,,,
2,,,,7719,,,0.817988395690918,,,,,,,,,,,,
2,,,,7739,,,0.2376217097043991,,,,,,,,,,,,
2,,,,7759,,,0.1741129755973816,,,,,,,,,,,,
2,,,,7779,,,0.4339609444141388,,,,,,,,,,,,
2,,,,7799,,,0.18370144069194794,,,,,,,,,,,,
2,,,,7819,,,0.17597776651382446,,,,,,,,,,,,
2,,,,7839,,,0.8593875169754028,,,,,,,,,,,,
2,,,,7859,,,0.21834835410118103,,,,,,,,,,,,
2,,,,7879,,,0.7548127770423889,,,,,,,,,,,,
2,,,,7899,,,0.5375324487686157,,,,,,,,,,,,
2,,,,7919,,,0.7613191604614258,,,,,,,,,,,,
2,,,,7939,,,0.22452431917190552,,,,,,,,,,,,
2,,,,7959,,,0.21713221073150635,,,,,,,,,,,,
2,,,,7979,,,0.543472409248352,,,,,,,,,,,,
2,,,,7999,,,0.7022517323493958,,,,,,,,,,,,
2,,,,8019,,,0.6549272537231445,,,,,,,,,,,,
2,,,,8039,,,0.21645323932170868,,,,,,,,,,,,
2,,,,8059,,,0.4918999969959259,,,,,,,,,,,,
2,,,,8079,,,0.6889001727104187,,,,,,,,,,,,
2,,,,8099,,,0.19124992191791534,,,,,,,,,,,,
2,,,,8119,,,0.11079683899879456,,,,,,,,,,,,
2,,,,8139,,,0.10897326469421387,,,,,,,,,,,,
2,,,,8159,,,0.10817193239927292,,,,,,,,,,,,
2,,,,8179,,,0.5119706988334656,,,,,,,,,,,,
2,,,,8199,,,0.16056707501411438,,,,,,,,,,,,
2,,,,8219,,,0.3491459786891937,,,,,,,,,,,,
2,,,,8239,,,0.38095521926879883,,,,,,,,,,,,
2,,,,8259,,,0.1838674247264862,,,,,,,,,,,,
2,,,,8279,,,0.2200029492378235,,,,,,,,,,,,
2,,,,8299,,,0.2390403151512146,,,,,,,,,,,,
2,,,,8319,,,0.38961735367774963,,,,,,,,,,,,
2,,,,8339,,,0.7439821362495422,,,,,,,,,,,,
2,,,,8359,,,0.08712266385555267,,,,,,,,,,,,
2,,,,8379,,,0.6736561059951782,,,,,,,,,,,,
2,,,,8399,,,0.16326622664928436,,,,,,,,,,,,
2,,,,8419,,,0.14971941709518433,,,,,,,,,,,,
2,,,,8439,,,0.15846870839595795,,,,,,,,,,,,
2,,,,8459,,,0.29797422885894775,,,,,,,,,,,,
2,,,,8479,,,0.3831831216812134,,,,,,,,,,,,
2,,,,8499,,,0.10731664299964905,,,,,,,,,,,,
2,,,,8519,,,0.14918683469295502,,,,,,,,,,,,
2,,,,8539,,,0.6652945280075073,,,,,,,,,,,,
2,,,,8559,,,0.28285300731658936,,,,,,,,,,,,
2,,,,8579,,,0.1059858575463295,,,,,,,,,,,,
2,,,,8599,,,0.2803792953491211,,,,,,,,,,,,
