epoch,lr-AdamW/pg1,lr-AdamW/pg2,lr-AdamW/pg3,step,train/acc,train/loss_epoch,train/loss_step,val/acc,val/f1,val/loss,val/mcc,val/precision
,5.00974928199871e-07,5.00974928199871e-07,5.0097492819987106e-08,0,,,,,,,,
0,,,,19,,,1.46763014793396,,,,,
0,,,,39,,,1.5010061264038086,,,,,
0,,,,59,,,1.7284376621246338,,,,,
0,,,,79,,,1.2778549194335938,,,,,
0,,,,99,,,1.8632254600524902,,,,,
0,,,,119,,,1.6487488746643066,,,,,
0,,,,139,,,1.7758480310440063,,,,,
0,,,,159,,,1.6042872667312622,,,,,
0,,,,179,,,1.7409249544143677,,,,,
0,,,,199,,,1.4900752305984497,,,,,
0,,,,219,,,1.499719262123108,,,,,
0,,,,239,,,1.7952487468719482,,,,,
0,,,,259,,,1.659314513206482,,,,,
0,,,,269,,,,0.3333333432674408,0.13203084468841553,3.377779006958008,-0.0010367579525336623,0.0823182463645935
0,,,,269,0.32717621326446533,1.6882538795471191,,,,,,
,1.0420278506557316e-05,1.0420278506557316e-05,1.0420278506557316e-06,270,,,,,,,,
1,,,,279,,,1.8190529346466064,,,,,
1,,,,299,,,1.5507816076278687,,,,,
1,,,,319,,,1.5739623308181763,,,,,
1,,,,339,,,1.4137494564056396,,,,,
1,,,,359,,,1.5627601146697998,,,,,
1,,,,379,,,1.442908763885498,,,,,
1,,,,399,,,1.2770735025405884,,,,,
1,,,,419,,,1.1538699865341187,,,,,
1,,,,439,,,1.395628809928894,,,,,
1,,,,459,,,1.4064058065414429,,,,,
1,,,,479,,,1.262265682220459,,,,,
1,,,,499,,,1.0404547452926636,,,,,
1,,,,519,,,1.085202693939209,,,,,
1,,,,539,,,0.8760123252868652,,,,,
1,,,,539,,,,0.3333333432674408,0.13203084468841553,2.068150043487549,-0.0010367579525336623,0.0823182463645935
1,,,,539,0.3961547017097473,1.3244656324386597,,,,,,
,2.033958208491476e-05,2.033958208491476e-05,2.033958208491476e-06,540,,,,,,,,
2,,,,559,,,0.8978061079978943,,,,,
2,,,,579,,,0.9633442163467407,,,,,
2,,,,599,,,0.8351470232009888,,,,,
2,,,,619,,,0.9984173774719238,,,,,
2,,,,639,,,0.8433525562286377,,,,,
2,,,,659,,,0.8666747212409973,,,,,
2,,,,679,,,1.0866260528564453,,,,,
2,,,,699,,,1.198951005935669,,,,,
2,,,,719,,,1.2920234203338623,,,,,
2,,,,739,,,0.8160432577133179,,,,,
2,,,,759,,,0.7733117938041687,,,,,
2,,,,779,,,0.8592917323112488,,,,,
2,,,,799,,,1.198486328125,,,,,
2,,,,809,,,,0.5348897576332092,0.38601505756378174,1.0362693071365356,0.32727473974227905,0.3338746428489685
2,,,,809,0.43298348784446716,0.925006091594696,,,,,,
,3.0258885663272204e-05,3.0258885663272204e-05,3.02588856632722e-06,810,,,,,,,,
3,,,,819,,,0.770937442779541,,,,,
3,,,,839,,,0.7098009586334229,,,,,
3,,,,859,,,0.9569001197814941,,,,,
3,,,,879,,,0.7775731682777405,,,,,
3,,,,899,,,1.4242244958877563,,,,,
3,,,,919,,,0.8900068998336792,,,,,
3,,,,939,,,0.6755392551422119,,,,,
3,,,,959,,,0.670385479927063,,,,,
3,,,,979,,,0.9747378826141357,,,,,
3,,,,999,,,0.6508182287216187,,,,,
3,,,,1019,,,0.5634313225746155,,,,,
3,,,,1039,,,0.7333716154098511,,,,,
3,,,,1059,,,0.729629635810852,,,,,
3,,,,1079,,,0.8995980024337769,,,,,
3,,,,1079,,,,0.47109729051589966,0.3435945510864258,1.4000662565231323,0.2811937630176544,0.37107113003730774
3,,,,1079,0.44200217723846436,0.7606620788574219,,,,,,
,4.017818924162965e-05,4.017818924162965e-05,4.017818924162964e-06,1080,,,,,,,,
4,,,,1099,,,0.6417043209075928,,,,,
4,,,,1119,,,0.520872950553894,,,,,
4,,,,1139,,,0.7041144371032715,,,,,
4,,,,1159,,,0.8812704682350159,,,,,
4,,,,1179,,,0.8591639995574951,,,,,
4,,,,1199,,,0.571513831615448,,,,,
4,,,,1219,,,1.3000319004058838,,,,,
4,,,,1239,,,0.7494915127754211,,,,,
4,,,,1259,,,0.7200736403465271,,,,,
4,,,,1279,,,0.5557228326797485,,,,,
4,,,,1299,,,0.66563880443573,,,,,
4,,,,1319,,,0.774105966091156,,,,,
4,,,,1339,,,0.9668901562690735,,,,,
4,,,,1349,,,,0.360851526260376,0.19854046404361725,2.2388482093811035,0.10259220004081726,0.2851617932319641
4,,,,1349,0.4604676365852356,0.7161574363708496,,,,,,
,5.00974928199871e-05,5.00974928199871e-05,5.00974928199871e-06,1350,,,,,,,,
5,,,,1359,,,0.656020998954773,,,,,
5,,,,1379,,,0.47465237975120544,,,,,
5,,,,1399,,,0.6986784934997559,,,,,
5,,,,1419,,,1.146597981452942,,,,,
5,,,,1439,,,0.5424163341522217,,,,,
5,,,,1459,,,0.6057202219963074,,,,,
5,,,,1479,,,0.6110509037971497,,,,,
5,,,,1499,,,1.1350278854370117,,,,,
5,,,,1519,,,0.5072271227836609,,,,,
5,,,,1539,,,0.5859522223472595,,,,,
5,,,,1559,,,0.7070634365081787,,,,,
5,,,,1579,,,0.9639247059822083,,,,,
5,,,,1599,,,0.5627461075782776,,,,,
5,,,,1619,,,1.13518488407135,,,,,
5,,,,1619,,,,0.37833160161972046,0.22672685980796814,2.4748785495758057,0.13929042220115662,0.3097817897796631
5,,,,1619,0.4437487721443176,0.682588517665863,,,,,,
,4.999866678415504e-05,4.999866678415504e-05,5.001678246117647e-06,1620,,,,,,,,
6,,,,1639,,,1.0001307725906372,,,,,
6,,,,1659,,,0.6399779319763184,,,,,
6,,,,1679,,,0.5318469405174255,,,,,
