epoch,latent/centroid_cos_sim,latent/fisher_ratio,latent/intra_class_var,latent/knn_acc,latent/silhouette,lr-AdamW/pg1,lr-AdamW/pg2,lr-AdamW/pg3,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/micro_precision,test/recall,train/acc,train/cons_epoch,train/cons_lam_epoch,train/cons_lam_step,train/cons_step,train/loss_epoch,train/loss_step,train/supcon_epoch,train/supcon_step,val/acc,val/auroc,val/f1,val/f1_p_score,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,,,,,,5.9999999999999995e-05,5.9999999999999995e-05,6e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.9997172355651855,0.023962272331118584,1.5233653783798218,0.6389999985694885,-0.39640793204307556,,,,11,,,,,,,,,,,,,,,,,,0.25,0.5428652763366699,0.11427334696054459,0.0941685140132904,0.8182359933853149,0.07406368106603622,0.0,0.2962547242641449,0.0,0.2962547242641449,0.0,0.0,0.25
0,,,,,,,,,11,,,,,,,,,0.28767096996307373,0.0013852313859388232,0.03792908787727356,,,1.155397653579712,,3.814955472946167,,,,,,,,,,,,,,
,,,,,,0.00011999999999999999,0.00011999999999999999,1.2e-05,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,19,,,,,,,,,,,,0.05960145965218544,0.0053504942916333675,,1.0044633150100708,,3.4768526554107666,,,,,,,,,,,,,
1,0.9987007975578308,0.023808488622307777,6.920220375061035,0.7160000205039978,-0.38158920407295227,,,,23,,,,,,,,,,,,,,,,,,0.2501322031021118,0.6149227619171143,0.11454978585243225,0.21931183338165283,0.8173965215682983,0.3240738809108734,0.010134020820260048,0.296392560005188,1.0,0.29629555344581604,0.0,0.0,0.2501322031021118
1,,,,,,,,,23,,,,,,,,,0.3412800431251526,0.0038636086974292994,0.05960146710276604,,,1.064042568206787,,3.464573860168457,,,,,,,,,,,,,,
2,,,,,,,,,24,0.2502543330192566,0.6414656639099121,0.10790511965751648,0.7887899279594421,0.3183877766132355,0.014517190866172314,0.2738061845302582,0.2502543330192566,,,,,,,,,,,,,,,,,,,,,,
