epoch,step,train/acc,train/loss_con,train/loss_epoch,train/loss_net,train/loss_s5,train/loss_step,val/acc,val/f1,val/loss,val/mcc,val/precision
0,19,,,,,,1.8674060106277466,,,,,
0,39,,,,,,1.7251229286193848,,,,,
0,59,,,,,,1.6667423248291016,,,,,
0,79,,,,,,1.7416032552719116,,,,,
0,99,,,,,,1.681740641593933,,,,,
0,119,,,,,,1.4499330520629883,,,,,
0,139,,,,,,1.7290432453155518,,,,,
0,159,,,,,,1.6031153202056885,,,,,
0,179,,,,,,1.6304235458374023,,,,,
0,199,,,,,,1.6647448539733887,,,,,
0,219,,,,,,1.8191275596618652,,,,,
0,239,,,,,,1.5918631553649902,,,,,
0,259,,,,,,1.7851461172103882,,,,,
0,279,,,,,,1.6761723756790161,,,,,
0,299,,,,,,1.6948773860931396,,,,,
0,319,,,,,,1.771591305732727,,,,,
0,339,,,,,,1.4759609699249268,,,,,
0,359,,,,,,1.5882234573364258,,,,,
0,379,,,,,,1.6984426975250244,,,,,
0,399,,,,,,1.72126305103302,,,,,
0,419,,,,,,1.8361239433288574,,,,,
0,439,,,,,,1.767993450164795,,,,,
0,459,,,,,,1.593249797821045,,,,,
0,479,,,,,,1.711687445640564,,,,,
0,499,,,,,,1.825291395187378,,,,,
0,519,,,,,,1.773747205734253,,,,,
0,539,,,,,,1.8102682828903198,,,,,
0,559,,,,,,1.5834437608718872,,,,,
0,579,,,,,,1.7674081325531006,,,,,
0,599,,,,,,1.665146827697754,,,,,
0,619,,,,,,1.668048620223999,,,,,
0,639,,,,,,1.786736249923706,,,,,
0,659,,,,,,1.5903797149658203,,,,,
0,679,,,,,,1.5789604187011719,,,,,
0,699,,,,,,1.6694529056549072,,,,,
0,719,,,,,,1.7556520700454712,,,,,
0,739,,,,,,1.8881912231445312,,,,,
0,759,,,,,,1.7220371961593628,,,,,
0,779,,,,,,1.7009576559066772,,,,,
0,799,,,,,,1.7971537113189697,,,,,
0,819,,,,,,1.6877760887145996,,,,,
0,839,,,,,,1.5783413648605347,,,,,
0,859,,,,,,1.6110990047454834,,,,,
0,879,,,,,,1.4647594690322876,,,,,
0,899,,,,,,1.675929307937622,,,,,
0,919,,,,,,1.65138840675354,,,,,
0,939,,,,,,1.6330456733703613,,,,,
0,959,,,,,,1.6438395977020264,,,,,
0,979,,,,,,1.5543125867843628,,,,,
0,999,,,,,,1.7331700325012207,,,,,
0,1019,,,,,,1.8627426624298096,,,,,
0,1039,,,,,,1.547926425933838,,,,,
0,1059,,,,,,1.673046350479126,,,,,
0,1079,,,,,,1.7408390045166016,,,,,
0,1081,,,,,,,0.4320599138736725,0.2983399033546448,1.2720752954483032,0.15983374416828156,0.2460176944732666
0,1081,0.36088573932647705,0.5615110397338867,1.6706796884536743,0.5997215509414673,0.5094466209411621,,,,,,
1,1099,,,,,,1.5814852714538574,,,,,
1,1119,,,,,,1.4341905117034912,,,,,
1,1139,,,,,,1.614566683769226,,,,,
1,1159,,,,,,1.5912319421768188,,,,,
1,1179,,,,,,1.3303536176681519,,,,,
1,1199,,,,,,1.2815253734588623,,,,,
1,1219,,,,,,1.2805639505386353,,,,,
1,1239,,,,,,1.497223138809204,,,,,
1,1259,,,,,,1.4594773054122925,,,,,
1,1279,,,,,,1.6392931938171387,,,,,
1,1299,,,,,,1.444050669670105,,,,,
1,1319,,,,,,1.201354742050171,,,,,
1,1339,,,,,,1.543416976928711,,,,,
1,1359,,,,,,1.2077192068099976,,,,,
1,1379,,,,,,1.1733651161193848,,,,,
1,1399,,,,,,1.186477780342102,,,,,
1,1419,,,,,,1.0007888078689575,,,,,
1,1439,,,,,,1.302293062210083,,,,,
1,1459,,,,,,1.1961644887924194,,,,,
1,1479,,,,,,1.2741141319274902,,,,,
1,1499,,,,,,1.6183470487594604,,,,,
1,1519,,,,,,1.3329710960388184,,,,,
1,1539,,,,,,1.6302754878997803,,,,,
1,1559,,,,,,1.041919469833374,,,,,
1,1579,,,,,,1.3856048583984375,,,,,
1,1599,,,,,,1.2138042449951172,,,,,
1,1619,,,,,,1.3521088361740112,,,,,
1,1639,,,,,,1.1415300369262695,,,,,
1,1659,,,,,,1.0944314002990723,,,,,
1,1679,,,,,,1.1699566841125488,,,,,
1,1699,,,,,,1.2647968530654907,,,,,
1,1719,,,,,,1.3518779277801514,,,,,
1,1739,,,,,,1.267338514328003,,,,,
1,1759,,,,,,1.3670213222503662,,,,,
1,1779,,,,,,1.3224668502807617,,,,,
1,1799,,,,,,1.0404595136642456,,,,,
1,1819,,,,,,1.1051206588745117,,,,,
1,1839,,,,,,1.271862506866455,,,,,
1,1859,,,,,,1.2446751594543457,,,,,
1,1879,,,,,,1.0315896272659302,,,,,
1,1899,,,,,,1.0794771909713745,,,,,
1,1919,,,,,,1.08956778049469,,,,,
1,1939,,,,,,1.1642714738845825,,,,,
1,1959,,,,,,0.9535506963729858,,,,,
1,1979,,,,,,1.332933783531189,,,,,
1,1999,,,,,,1.2143741846084595,,,,,
1,2019,,,,,,1.1638011932373047,,,,,
1,2039,,,,,,1.3594496250152588,,,,,
1,2059,,,,,,1.036989450454712,,,,,
1,2079,,,,,,1.0553380250930786,,,,,
1,2099,,,,,,1.1819056272506714,,,,,
1,2119,,,,,,1.2776305675506592,,,,,
1,2139,,,,,,1.435389757156372,,,,,
1,2159,,,,,,1.045536994934082,,,,,
1,2163,,,,,,,0.6233142614364624,0.5741533637046814,0.8660024404525757,0.3832400143146515,0.5757781267166138
1,2163,0.45795512199401855,0.410795658826828,1.2884082794189453,0.46159714460372925,0.4160153567790985,,,,,,
2,2179,,,,,,1.29056715965271,,,,,
2,2199,,,,,,0.8781681060791016,,,,,
2,2219,,,,,,1.287613868713379,,,,,
2,2239,,,,,,1.124274492263794,,,,,
2,2259,,,,,,1.1372768878936768,,,,,
2,2279,,,,,,1.1908690929412842,,,,,
2,2299,,,,,,0.9427855610847473,,,,,
2,2319,,,,,,1.2456481456756592,,,,,
2,2339,,,,,,1.1389732360839844,,,,,
2,2359,,,,,,1.3332490921020508,,,,,
2,2379,,,,,,0.9132140874862671,,,,,
2,2399,,,,,,0.7497255206108093,,,,,
2,2419,,,,,,1.0529849529266357,,,,,
2,2439,,,,,,1.3111224174499512,,,,,
2,2459,,,,,,1.273308277130127,,,,,
2,2479,,,,,,1.1876037120819092,,,,,
2,2499,,,,,,1.6016793251037598,,,,,
2,2519,,,,,,1.2232050895690918,,,,,
2,2539,,,,,,0.930663526058197,,,,,
2,2559,,,,,,1.3353400230407715,,,,,
2,2579,,,,,,1.5076488256454468,,,,,
2,2599,,,,,,1.35872483253479,,,,,
2,2619,,,,,,1.030326008796692,,,,,
2,2639,,,,,,1.4511665105819702,,,,,
2,2659,,,,,,1.2151715755462646,,,,,
2,2679,,,,,,1.1709362268447876,,,,,
2,2699,,,,,,1.2858784198760986,,,,,
2,2719,,,,,,1.2461154460906982,,,,,
2,2739,,,,,,0.8455291986465454,,,,,
