epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/micro_precision,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,3.75e-05,3.75e-05,0,,,,,,,,,,,,,,,,,,,,,,,
0,,,19,,,,,,,,,,,1.4115420579910278,,,,,,,,,,,,
0,,,39,,,,,,,,,,,1.184946894645691,,,,,,,,,,,,
0,,,59,,,,,,,,,,,1.0868967771530151,,,,,,,,,,,,
0,,,79,,,,,,,,,,,0.8651496171951294,,,,,,,,,,,,
0,,,99,,,,,,,,,,,0.9455962181091309,,,,,,,,,,,,
0,,,119,,,,,,,,,,,1.0074677467346191,,,,,,,,,,,,
0,,,139,,,,,,,,,,,1.0245413780212402,,,,,,,,,,,,
0,,,159,,,,,,,,,,,0.9510924220085144,,,,,,,,,,,,
0,,,179,,,,,,,,,,,0.8815624117851257,,,,,,,,,,,,
0,,,199,,,,,,,,,,,0.8287960290908813,,,,,,,,,,,,
0,,,219,,,,,,,,,,,0.7377263903617859,,,,,,,,,,,,
0,,,239,,,,,,,,,,,1.0457823276519775,,,,,,,,,,,,
0,,,259,,,,,,,,,,,0.5975067019462585,,,,,,,,,,,,
0,,,279,,,,,,,,,,,0.9076836109161377,,,,,,,,,,,,
0,,,299,,,,,,,,,,,0.8974494934082031,,,,,,,,,,,,
0,,,319,,,,,,,,,,,0.9456208944320679,,,,,,,,,,,,
0,,,339,,,,,,,,,,,0.521928071975708,,,,,,,,,,,,
0,,,359,,,,,,,,,,,0.9066844582557678,,,,,,,,,,,,
0,,,379,,,,,,,,,,,0.7667600512504578,,,,,,,,,,,,
0,,,399,,,,,,,,,,,0.5923324823379517,,,,,,,,,,,,
0,,,419,,,,,,,,,,,0.620240330696106,,,,,,,,,,,,
0,,,439,,,,,,,,,,,0.5751871466636658,,,,,,,,,,,,
0,,,459,,,,,,,,,,,0.7673901915550232,,,,,,,,,,,,
0,,,479,,,,,,,,,,,0.9395060539245605,,,,,,,,,,,,
