epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/micro_precision,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,5.9999999999999995e-05,5.9999999999999995e-05,0,,,,,,,,,,,,,,,,,,,,,,,
0,,,19,,,,,,,,,,,0.9791380167007446,,,,,,,,,,,,
0,,,39,,,,,,,,,,,0.8005409240722656,,,,,,,,,,,,
0,,,59,,,,,,,,,,,0.6594650745391846,,,,,,,,,,,,
0,,,79,,,,,,,,,,,0.5815118551254272,,,,,,,,,,,,
0,,,99,,,,,,,,,,,0.769269585609436,,,,,,,,,,,,
0,,,119,,,,,,,,,,,0.5988491177558899,,,,,,,,,,,,
0,,,139,,,,,,,,,,,0.5609942078590393,,,,,,,,,,,,
0,,,159,,,,,,,,,,,0.48583781719207764,,,,,,,,,,,,
0,,,179,,,,,,,,,,,0.4346560835838318,,,,,,,,,,,,
0,,,199,,,,,,,,,,,0.3673752546310425,,,,,,,,,,,,
0,,,219,,,,,,,,,,,0.5653069019317627,,,,,,,,,,,,
0,,,239,,,,,,,,,,,0.5338353514671326,,,,,,,,,,,,
0,,,259,,,,,,,,,,,0.5332295894622803,,,,,,,,,,,,
0,,,279,,,,,,,,,,,0.42110976576805115,,,,,,,,,,,,
0,,,299,,,,,,,,,,,0.42544302344322205,,,,,,,,,,,,
0,,,319,,,,,,,,,,,0.4449935257434845,,,,,,,,,,,,
0,,,339,,,,,,,,,,,0.4824410080909729,,,,,,,,,,,,
0,,,359,,,,,,,,,,,0.45619386434555054,,,,,,,,,,,,
0,,,379,,,,,,,,,,,0.3375459313392639,,,,,,,,,,,,
0,,,399,,,,,,,,,,,0.6527756452560425,,,,,,,,,,,,
0,,,419,,,,,,,,,,,0.416170597076416,,,,,,,,,,,,
0,,,439,,,,,,,,,,,0.5217585563659668,,,,,,,,,,,,
0,,,459,,,,,,,,,,,0.2938184142112732,,,,,,,,,,,,
0,,,479,,,,,,,,,,,0.5380277037620544,,,,,,,,,,,,
0,,,499,,,,,,,,,,,0.43996044993400574,,,,,,,,,,,,
0,,,519,,,,,,,,,,,0.5086499452590942,,,,,,,,,,,,
0,,,539,,,,,,,,,,,0.5676223039627075,,,,,,,,,,,,
0,,,559,,,,,,,,,,,0.4362906217575073,,,,,,,,,,,,
0,,,579,,,,,,,,,,,0.32092535495758057,,,,,,,,,,,,
0,,,599,,,,,,,,,,,0.38598138093948364,,,,,,,,,,,,
0,,,619,,,,,,,,,,,0.2823387384414673,,,,,,,,,,,,
0,,,639,,,,,,,,,,,0.43733182549476624,,,,,,,,,,,,
0,,,659,,,,,,,,,,,0.3120267391204834,,,,,,,,,,,,
0,,,679,,,,,,,,,,,0.2845740020275116,,,,,,,,,,,,
0,,,699,,,,,,,,,,,0.38324135541915894,,,,,,,,,,,,
0,,,719,,,,,,,,,,,0.4749279320240021,,,,,,,,,,,,
0,,,739,,,,,,,,,,,0.2364405393600464,,,,,,,,,,,,
0,,,759,,,,,,,,,,,0.39484691619873047,,,,,,,,,,,,
0,,,779,,,,,,,,,,,0.4975578188896179,,,,,,,,,,,,
0,,,799,,,,,,,,,,,0.510730504989624,,,,,,,,,,,,
0,,,819,,,,,,,,,,,0.345254510641098,,,,,,,,,,,,
0,,,839,,,,,,,,,,,0.5579388737678528,,,,,,,,,,,,
0,,,859,,,,,,,,,,,0.30050569772720337,,,,,,,,,,,,
0,,,879,,,,,,,,,,,0.4104849696159363,,,,,,,,,,,,
0,,,899,,,,,,,,,,,0.3482910990715027,,,,,,,,,,,,
0,,,919,,,,,,,,,,,0.4501153826713562,,,,,,,,,,,,
0,,,939,,,,,,,,,,,0.4537621736526489,,,,,,,,,,,,
0,,,959,,,,,,,,,,,0.3178762197494507,,,,,,,,,,,,
0,,,979,,,,,,,,,,,0.5807685852050781,,,,,,,,,,,,
0,,,999,,,,,,,,,,,0.44871073961257935,,,,,,,,,,,,
0,,,1019,,,,,,,,,,,0.2959364652633667,,,,,,,,,,,,
0,,,1039,,,,,,,,,,,0.5780017375946045,,,,,,,,,,,,
0,,,1059,,,,,,,,,,,0.5041319131851196,,,,,,,,,,,,
0,,,1079,,,,,,,,,,,0.2933666706085205,,,,,,,,,,,,
0,,,1099,,,,,,,,,,,0.224796324968338,,,,,,,,,,,,
0,,,1119,,,,,,,,,,,0.32335686683654785,,,,,,,,,,,,
0,,,1139,,,,,,,,,,,0.3226514458656311,,,,,,,,,,,,
0,,,1159,,,,,,,,,,,0.36391058564186096,,,,,,,,,,,,
0,,,1179,,,,,,,,,,,0.2964780628681183,,,,,,,,,,,,
