epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/micro_precision,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,9.999999999999999e-05,9.999999999999999e-05,0,,,,,,,,,,,,,,,,,,,,,,,
0,,,19,,,,,,,,,,,1.1725870370864868,,,,,,,,,,,,
0,,,39,,,,,,,,,,,1.1110819578170776,,,,,,,,,,,,
0,,,59,,,,,,,,,,,0.8719861507415771,,,,,,,,,,,,
0,,,79,,,,,,,,,,,0.8897823095321655,,,,,,,,,,,,
0,,,99,,,,,,,,,,,0.8622092008590698,,,,,,,,,,,,
0,,,119,,,,,,,,,,,0.6888106465339661,,,,,,,,,,,,
0,,,139,,,,,,,,,,,0.6557407975196838,,,,,,,,,,,,
0,,,159,,,,,,,,,,,0.668918788433075,,,,,,,,,,,,
0,,,179,,,,,,,,,,,0.7302035093307495,,,,,,,,,,,,
0,,,199,,,,,,,,,,,0.7012114524841309,,,,,,,,,,,,
0,,,219,,,,,,,,,,,0.6433077454566956,,,,,,,,,,,,
0,,,239,,,,,,,,,,,0.7156997323036194,,,,,,,,,,,,
0,,,259,,,,,,,,,,,0.6286076307296753,,,,,,,,,,,,
0,,,279,,,,,,,,,,,0.6758642196655273,,,,,,,,,,,,
0,,,299,,,,,,,,,,,0.7470344305038452,,,,,,,,,,,,
0,,,319,,,,,,,,,,,0.6406887173652649,,,,,,,,,,,,
0,,,339,,,,,,,,,,,0.5591861605644226,,,,,,,,,,,,
0,,,359,,,,,,,,,,,0.5419517755508423,,,,,,,,,,,,
0,,,379,,,,,,,,,,,0.5684237480163574,,,,,,,,,,,,
0,,,399,,,,,,,,,,,0.6351466178894043,,,,,,,,,,,,
0,,,419,,,,,,,,,,,0.39495593309402466,,,,,,,,,,,,
0,,,439,,,,,,,,,,,0.519911527633667,,,,,,,,,,,,
0,,,459,,,,,,,,,,,0.4289301931858063,,,,,,,,,,,,
0,,,479,,,,,,,,,,,0.40296828746795654,,,,,,,,,,,,
0,,,499,,,,,,,,,,,0.525967001914978,,,,,,,,,,,,
0,,,519,,,,,,,,,,,0.5755496025085449,,,,,,,,,,,,
0,,,539,,,,,,,,,,,1.0890272855758667,,,,,,,,,,,,
0,,,559,,,,,,,,,,,0.5748724937438965,,,,,,,,,,,,
0,,,579,,,,,,,,,,,0.33058756589889526,,,,,,,,,,,,
0,,,599,,,,,,,,,,,0.4835141599178314,,,,,,,,,,,,
0,,,619,,,,,,,,,,,0.3739105463027954,,,,,,,,,,,,
0,,,639,,,,,,,,,,,0.7206180095672607,,,,,,,,,,,,
0,,,659,,,,,,,,,,,0.611066997051239,,,,,,,,,,,,
0,,,679,,,,,,,,,,,0.36774590611457825,,,,,,,,,,,,
0,,,699,,,,,,,,,,,0.3371562957763672,,,,,,,,,,,,
0,,,719,,,,,,,,,,,0.43529173731803894,,,,,,,,,,,,
