epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,3.75e-05,3.75e-05,0,,,,,,,,,,,,,,,
0,,,19,,,0.9795886278152466,,,,,,,,,,,,
0,,,39,,,0.9256174564361572,,,,,,,,,,,,
0,,,59,,,0.9468333125114441,,,,,,,,,,,,
0,,,75,,,,0.37174567580223083,0.6586453318595886,0.2446576952934265,0.9877011179924011,0.5956305265426636,0.18128584325313568,0.283141553401947,1.0,0.6940639019012451,0.5452561974525452,0.14320190250873566,0.37174567580223083
0,,,75,0.3658400774002075,0.9612611532211304,,,,,,,,,,,,,
,7.5e-05,7.5e-05,76,,,,,,,,,,,,,,,
1,,,79,,,0.8848827481269836,,,,,,,,,,,,
1,,,99,,,0.895170271396637,,,,,,,,,,,,
1,,,119,,,0.7602826952934265,,,,,,,,,,,,
1,,,139,,,0.7095221877098083,,,,,,,,,,,,
1,,,151,,,,0.5213612914085388,0.7806074619293213,0.44158703088760376,0.7893320322036743,0.5861393213272095,0.3546616733074188,0.47645413875579834,0.8702191710472107,0.5577964186668396,0.6969980597496033,0.21954363584518433,0.5213612914085388
1,,,151,0.4919346570968628,0.8062044382095337,,,,,,,,,,,,,
,0.0001125,0.0001125,152,,,,,,,,,,,,,,,
2,,,159,,,0.6115997433662415,,,,,,,,,,,,
2,,,179,,,0.738623857498169,,,,,,,,,,,,
2,,,199,,,0.7756878137588501,,,,,,,,,,,,
2,,,219,,,0.7560223340988159,,,,,,,,,,,,
2,,,227,,,,0.5606175661087036,0.798782229423523,0.49295148253440857,0.7548112273216248,0.6050823330879211,0.399590402841568,0.5289446711540222,0.9085952639579773,0.5512304306030273,0.6945441961288452,0.26595935225486755,0.5606175661087036
2,,,227,0.5657827258110046,0.6892427206039429,,,,,,,,,,,,,
,0.00015,0.00015,228,,,,,,,,,,,,,,,
3,,,239,,,0.6036138534545898,,,,,,,,,,,,
3,,,259,,,0.4960790276527405,,,,,,,,,,,,
3,,,279,,,0.6787976622581482,,,,,,,,,,,,
3,,,299,,,0.6373912692070007,,,,,,,,,,,,
3,,,303,,,,0.557577908039093,0.8163465857505798,0.4992143511772156,0.8087757229804993,0.6135371327400208,0.417982816696167,0.5536924600601196,0.5657431483268738,0.9541735053062439,0.5783645510673523,0.3558673560619354,0.557577908039093
3,,,303,0.6074347496032715,0.6425256133079529,,,,,,,,,,,,,
,0.00018749999999999998,0.00018749999999999998,304,,,,,,,,,,,,,,,
4,,,319,,,0.5648443698883057,,,,,,,,,,,,
4,,,339,,,0.5914322733879089,,,,,,,,,,,,
4,,,359,,,0.5891140699386597,,,,,,,,,,,,
4,,,379,,,0.6716524362564087,,,,,,,,,,,,
4,,,379,,,,0.5515677332878113,0.823928952217102,0.4796629250049591,0.7779397368431091,0.6261579990386963,0.40580645203590393,0.5230926871299744,0.9153614640235901,0.71560138463974,0.6309269666671753,0.24274203181266785,0.5515677332878113
4,,,379,0.6370731592178345,0.597964346408844,,,,,,,,,,,,,
,0.000225,0.000225,380,,,,,,,,,,,,,,,
5,,,399,,,0.5247499346733093,,,,,,,,,,,,
5,,,419,,,0.7095345854759216,,,,,,,,,,,,
5,,,439,,,0.6044551730155945,,,,,,,,,,,,
5,,,455,,,,0.4727630615234375,0.8093531131744385,0.47409120202064514,0.9367163181304932,0.6206497550010681,0.35321226716041565,0.5235261917114258,0.47848817706108093,0.4478667676448822,0.7979939579963684,0.7582501769065857,0.4727630615234375
5,,,455,0.6757549047470093,0.5335721373558044,,,,,,,,,,,,,
,0.0002625,0.0002625,456,,,,,,,,,,,,,,,
6,,,459,,,0.5396294593811035,,,,,,,,,,,,
6,,,479,,,0.4351249039173126,,,,,,,,,,,,
6,,,499,,,0.43073585629463196,,,,,,,,,,,,
6,,,519,,,0.3375146985054016,,,,,,,,,,,,
6,,,531,,,,0.6024718284606934,0.8420287370681763,0.5646889209747314,0.7153909802436829,0.5791088938713074,0.4470532536506653,0.5829721093177795,0.6661795973777771,0.561719536781311,0.7567692995071411,0.3317672312259674,0.6024718284606934
6,,,531,0.6944496631622314,0.5000942349433899,,,,,,,,,,,,,
,0.0003,0.0003,532,,,,,,,,,,,,,,,
7,,,539,,,0.4079653024673462,,,,,,,,,,,,
7,,,559,,,0.8237027525901794,,,,,,,,,,,,
7,,,579,,,0.5223598480224609,,,,,,,,,,,,
7,,,599,,,0.6615570783615112,,,,,,,,,,,,
7,,,607,,,,0.5721770524978638,0.8372119665145874,0.5292278528213501,0.6760073900222778,0.598837673664093,0.43683916330337524,0.5717804431915283,0.7680622339248657,0.7071974277496338,0.5898526906967163,0.33023837208747864,0.5721770524978638
7,,,607,0.6967117786407471,0.4999973475933075,,,,,,,,,,,,,
,0.0003,0.0003,608,,,,,,,,,,,,,,,
8,,,619,,,0.32043033838272095,,,,,,,,,,,,
8,,,639,,,0.3374677300453186,,,,,,,,,,,,
8,,,659,,,0.28903913497924805,,,,,,,,,,,,
8,,,679,,,0.34349995851516724,,,,,,,,,,,,
8,,,683,,,,0.4753796458244324,0.7994304895401001,0.4755637049674988,0.9328166246414185,0.577438235282898,0.3668442666530609,0.5337523818016052,0.384827584028244,0.6278066039085388,0.7333549857139587,0.5637636184692383,0.4753796458244324
8,,,683,0.7492029666900635,0.42177271842956543,,,,,,,,,,,,,
,0.0002997263331334976,0.0002997263331334976,684,,,,,,,,,,,,,,,
9,,,699,,,0.20177070796489716,,,,,,,,,,,,
9,,,719,,,0.5862709283828735,,,,,,,,,,,,
9,,,739,,,0.29182249307632446,,,,,,,,,,,,
9,,,759,,,0.41340887546539307,,,,,,,,,,,,
9,,,759,,,,0.5481684803962708,0.8301918506622314,0.5457800030708313,0.9067157506942749,0.5888651609420776,0.4076511561870575,0.5617906451225281,0.48906517028808594,0.5269263386726379,0.7900291681289673,0.5494400858879089,0.5481684803962708
9,,,759,0.7508825659751892,0.415851354598999,,,,,,,,,,,,,
,0.00029890633111470807,0.00029890633111470807,760,,,,,,,,,,,,,,,
10,,,779,,,0.22768929600715637,,,,,,,,,,,,
10,,,799,,,0.2921910881996155,,,,,,,,,,,,
10,,,819,,,0.567408561706543,,,,,,,,,,,,
10,,,835,,,,0.5123159885406494,0.8187434077262878,0.5152367353439331,0.9106032848358154,0.5500065088272095,0.39526721835136414,0.5575346946716309,0.4389694035053253,0.5687093138694763,0.7832971811294556,0.4090500473976135,0.5123159885406494
10,,,835,0.7646501064300537,0.387373685836792,,,,,,,,,,,,,
,0.00029754298604207154,0.00029754298604207154,836,,,,,,,,,,,,,,,
11,,,839,,,0.4678618311882019,,,,,,,,,,,,
11,,,859,,,0.38101398944854736,,,,,,,,,,,,
11,,,879,,,0.13581404089927673,,,,,,,,,,,,
11,,,899,,,0.33989495038986206,,,,,,,,,,,,
11,,,911,,,,0.5236270427703857,0.8048782348632812,0.4744327664375305,1.3794519901275635,0.5636930465698242,0.3300439417362213,0.48037517070770264,0.6252883076667786,0.40264013409614563,0.8866680264472961,0.34017568826675415,0.5236270427703857
11,,,911,0.7848012447357178,0.35931864380836487,,,,,,,,,,,,,
,0.00029564127261390776,0.00029564127261390776,912,,,,,,,,,,,,,,,
12,,,919,,,0.7801569700241089,,,,,,,,,,,,
12,,,939,,,0.7386140823364258,,,,,,,,,,,,
12,,,959,,,0.4351212978363037,,,,,,,,,,,,
12,,,979,,,0.38930952548980713,,,,,,,,,,,,
12,,,987,,,,0.4756205081939697,0.8244410157203674,0.45606860518455505,1.1690212488174438,0.64301598072052,0.37667208909988403,0.5412988662719727,0.4581131935119629,0.5074082612991333,0.8100996017456055,0.7964426875114441,0.4756205081939697
12,,,987,0.7889105081558228,0.36537691950798035,,,,,,,,,,,,,
,0.0002932081299762818,0.0002932081299762818,988,,,,,,,,,,,,,,,
13,,,999,,,0.407809317111969,,,,,,,,,,,,
13,,,1019,,,0.13820794224739075,,,,,,,,,,,,
13,,,1039,,,0.3238774538040161,,,,,,,,,,,,
13,,,1059,,,0.4160710573196411,,,,,,,,,,,,
13,,,1063,,,,0.5270304083824158,0.81574547290802,0.5208941698074341,1.1207674741744995,0.5971531271934509,0.3895098567008972,0.5404910445213318,0.5284966230392456,0.4661017060279846,0.8423495292663574,0.5516645908355713,0.5270304083824158
13,,,1063,0.8262858986854553,0.30268681049346924,,,,,,,,,,,,,
,0.00029025243640281223,0.00029025243640281223,1064,,,,,,,,,,,,,,,
14,,,1079,,,0.10536019504070282,,,,,,,,,,,,
14,,,1099,,,0.10148145258426666,,,,,,,,,,,,
14,,,1119,,,0.8188934922218323,,,,,,,,,,,,
14,,,1139,,,0.36877739429473877,,,,,,,,,,,,
14,,,1139,,,,0.546899676322937,0.8335145711898804,0.5555388331413269,0.8027743697166443,0.603826642036438,0.43727248907089233,0.5953459739685059,0.5141336917877197,0.5764157176017761,0.7097711563110352,0.6149860620498657,0.546899676322937
14,,,1139,0.822568416595459,0.32134875655174255,,,,,,,,,,,,,
,0.0002867849768988135,0.0002867849768988135,1140,,,,,,,,,,,,,,,
15,,,1159,,,0.3395296037197113,,,,,,,,,,,,
15,,,1179,,,0.12008222192525864,,,,,,,,,,,,
15,,,1199,,,0.0820816233754158,,,,,,,,,,,,
15,,,1215,,,,0.5314494967460632,0.8257641196250916,0.5120508670806885,0.9981307983398438,0.638970673084259,0.4236621856689453,0.5760363936424255,0.9581430554389954,0.5117340683937073,0.6283713579177856,0.45763424038887024,0.5314494967460632
15,,,1215,0.8209413886070251,0.2938940227031708,,,,,,,,,,,,,
,0.0002828184038479814,0.0002828184038479814,1216,,,,,,,,,,,,,,,
16,,,1219,,,0.6251492500305176,,,,,,,,,,,,
16,,,1239,,,0.1614571213722229,,,,,,,,,,,,
