epoch,latent/centroid_cos_sim,latent/fisher_ratio,latent/intra_class_var,latent/knn_acc,latent/silhouette,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/micro_precision,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/f1_p_score,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,,,,,,3.75e-05,3.75e-05,0,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,19,,,,,,,,,,,0.7001772522926331,,,,,,,,,,,,,
0,0.9899408221244812,0.05889733135700226,10.849796295166016,0.6769999861717224,-0.12277965992689133,,,30,,,,,,,,,,,,0.2526547908782959,0.6534574031829834,0.07121076434850693,0.2369663119316101,0.8411973118782043,0.4027218520641327,0.026651684194803238,0.11729586869478226,0.0,0.5060893297195435,1.0,0.1047980859875679,0.2526547908782959
0,,,,,,,,30,,,,,,,,,0.3886384665966034,0.7359005212783813,,,,,,,,,,,,,,
,,,,,,7.5e-05,7.5e-05,31,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,39,,,,,,,,,,,0.6645320653915405,,,,,,,,,,,,,
1,,,,,,,,59,,,,,,,,,,,0.5345414876937866,,,,,,,,,,,,,
1,0.5658197999000549,0.29114794731140137,66.878173828125,0.7049999833106995,-0.014238358475267887,,,61,,,,,,,,,,,,0.5183128118515015,0.7393423914909363,0.4549974203109741,0.48477551341056824,0.641156017780304,0.5145536065101624,0.35851240158081055,0.5015959739685059,0.6003538966178894,0.5234638452529907,0.6968539357185364,0.2375427484512329,0.5183128118515015
1,,,,,,,,61,,,,,,,,,0.5859262943267822,0.6031964421272278,,,,,,,,,,,,,,
,,,,,,0.0001125,0.0001125,62,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,79,,,,,,,,,,,0.5639726519584656,,,,,,,,,,,,,
2,0.4247008264064789,0.34662407636642456,72.5206069946289,0.7149999737739563,0.02517683058977127,,,92,,,,,,,,,,,,0.5540867447853088,0.761634349822998,0.4895845651626587,0.5103228092193604,0.5857776403427124,0.5310611128807068,0.38671037554740906,0.5282747745513916,0.6140011548995972,0.5323672294616699,0.691185712814331,0.2866903245449066,0.5540867447853088
