epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,3.75e-05,3.75e-05,0,,,,,,,,,,,,,,,,,,,,,
0,,,19,,,,,,,,,,1.5369521379470825,,,,,,,,,,,
0,,,39,,,,,,,,,,1.356243371963501,,,,,,,,,,,
0,,,59,,,,,,,,,,1.2304855585098267,,,,,,,,,,,
0,,,79,,,,,,,,,,1.0575984716415405,,,,,,,,,,,
0,,,99,,,,,,,,,,0.993247926235199,,,,,,,,,,,
0,,,119,,,,,,,,,,1.23686945438385,,,,,,,,,,,
0,,,139,,,,,,,,,,0.9628690481185913,,,,,,,,,,,
0,,,159,,,,,,,,,,0.8278275728225708,,,,,,,,,,,
0,,,179,,,,,,,,,,0.9457409381866455,,,,,,,,,,,
0,,,199,,,,,,,,,,1.2352702617645264,,,,,,,,,,,
0,,,219,,,,,,,,,,0.7561662197113037,,,,,,,,,,,
0,,,239,,,,,,,,,,0.7690912485122681,,,,,,,,,,,
0,,,259,,,,,,,,,,1.1289622783660889,,,,,,,,,,,
0,,,279,,,,,,,,,,0.7069138884544373,,,,,,,,,,,
0,,,299,,,,,,,,,,0.7893739938735962,,,,,,,,,,,
0,,,319,,,,,,,,,,0.9154418110847473,,,,,,,,,,,
0,,,339,,,,,,,,,,0.7780658006668091,,,,,,,,,,,
0,,,359,,,,,,,,,,0.9024415612220764,,,,,,,,,,,
0,,,379,,,,,,,,,,1.0810363292694092,,,,,,,,,,,
0,,,399,,,,,,,,,,1.0200098752975464,,,,,,,,,,,
0,,,419,,,,,,,,,,0.7737259864807129,,,,,,,,,,,
0,,,439,,,,,,,,,,0.9139205813407898,,,,,,,,,,,
0,,,459,,,,,,,,,,0.5891094207763672,,,,,,,,,,,
0,,,479,,,,,,,,,,1.0030174255371094,,,,,,,,,,,
0,,,499,,,,,,,,,,0.9848554134368896,,,,,,,,,,,
0,,,519,,,,,,,,,,0.5888381600379944,,,,,,,,,,,
0,,,539,,,,,,,,,,0.7250743508338928,,,,,,,,,,,
0,,,559,,,,,,,,,,0.8234045505523682,,,,,,,,,,,
0,,,579,,,,,,,,,,0.8994085192680359,,,,,,,,,,,
0,,,599,,,,,,,,,,0.6862426400184631,,,,,,,,,,,
0,,,619,,,,,,,,,,0.7049458622932434,,,,,,,,,,,
0,,,639,,,,,,,,,,0.6038202047348022,,,,,,,,,,,
0,,,659,,,,,,,,,,0.8120836615562439,,,,,,,,,,,
0,,,679,,,,,,,,,,0.9423686265945435,,,,,,,,,,,
0,,,699,,,,,,,,,,0.5935084223747253,,,,,,,,,,,
0,,,719,,,,,,,,,,0.9354259967803955,,,,,,,,,,,
0,,,739,,,,,,,,,,0.6067547798156738,,,,,,,,,,,
0,,,759,,,,,,,,,,0.5339925289154053,,,,,,,,,,,
0,,,779,,,,,,,,,,0.8091673851013184,,,,,,,,,,,
0,,,799,,,,,,,,,,0.7818654775619507,,,,,,,,,,,
0,,,819,,,,,,,,,,0.5878279805183411,,,,,,,,,,,
0,,,839,,,,,,,,,,0.8633018732070923,,,,,,,,,,,
0,,,859,,,,,,,,,,0.7358486652374268,,,,,,,,,,,
0,,,879,,,,,,,,,,0.5863865613937378,,,,,,,,,,,
0,,,899,,,,,,,,,,0.67204350233078,,,,,,,,,,,
0,,,919,,,,,,,,,,0.8621214628219604,,,,,,,,,,,
0,,,939,,,,,,,,,,0.8818227648735046,,,,,,,,,,,
0,,,959,,,,,,,,,,0.69046550989151,,,,,,,,,,,
0,,,979,,,,,,,,,,0.6831476092338562,,,,,,,,,,,
0,,,999,,,,,,,,,,0.6975470185279846,,,,,,,,,,,
0,,,1019,,,,,,,,,,0.5899319648742676,,,,,,,,,,,
0,,,1039,,,,,,,,,,0.7355117797851562,,,,,,,,,,,
0,,,1059,,,,,,,,,,0.6741080284118652,,,,,,,,,,,
0,,,1079,,,,,,,,,,0.6741114854812622,,,,,,,,,,,
0,,,1099,,,,,,,,,,0.7906758189201355,,,,,,,,,,,
0,,,1119,,,,,,,,,,0.47580254077911377,,,,,,,,,,,
0,,,1139,,,,,,,,,,0.6989884972572327,,,,,,,,,,,
0,,,1159,,,,,,,,,,0.7328099608421326,,,,,,,,,,,
0,,,1179,,,,,,,,,,0.5369566082954407,,,,,,,,,,,
0,,,1199,,,,,,,,,,0.7723803520202637,,,,,,,,,,,
0,,,1219,,,,,,,,,,0.6288543939590454,,,,,,,,,,,
0,,,1239,,,,,,,,,,0.6646959185600281,,,,,,,,,,,
0,,,1259,,,,,,,,,,0.642347514629364,,,,,,,,,,,
0,,,1279,,,,,,,,,,0.76338791847229,,,,,,,,,,,
0,,,1299,,,,,,,,,,0.8138521909713745,,,,,,,,,,,
0,,,1319,,,,,,,,,,0.550447404384613,,,,,,,,,,,
0,,,1339,,,,,,,,,,0.48007094860076904,,,,,,,,,,,
0,,,1359,,,,,,,,,,0.4166610538959503,,,,,,,,,,,
0,,,1379,,,,,,,,,,0.5048030614852905,,,,,,,,,,,
0,,,1399,,,,,,,,,,0.7355358004570007,,,,,,,,,,,
0,,,1419,,,,,,,,,,0.6386972069740295,,,,,,,,,,,
0,,,1439,,,,,,,,,,0.6878747940063477,,,,,,,,,,,
0,,,1459,,,,,,,,,,0.7904117107391357,,,,,,,,,,,
0,,,1479,,,,,,,,,,0.8390559554100037,,,,,,,,,,,
0,,,1499,,,,,,,,,,0.6094972491264343,,,,,,,,,,,
0,,,1519,,,,,,,,,,0.6348661780357361,,,,,,,,,,,
0,,,1539,,,,,,,,,,0.6386235356330872,,,,,,,,,,,
0,,,1559,,,,,,,,,,0.7840767502784729,,,,,,,,,,,
0,,,1579,,,,,,,,,,0.4865313172340393,,,,,,,,,,,
0,,,1599,,,,,,,,,,0.5466514825820923,,,,,,,,,,,
0,,,1619,,,,,,,,,,0.5035147070884705,,,,,,,,,,,
0,,,1639,,,,,,,,,,0.6536058187484741,,,,,,,,,,,
0,,,1659,,,,,,,,,,0.6420987248420715,,,,,,,,,,,
0,,,1679,,,,,,,,,,0.602472722530365,,,,,,,,,,,
0,,,1699,,,,,,,,,,0.5396206378936768,,,,,,,,,,,
0,,,1719,,,,,,,,,,0.4831547737121582,,,,,,,,,,,
0,,,1739,,,,,,,,,,0.6860554218292236,,,,,,,,,,,
0,,,1759,,,,,,,,,,0.6078571677207947,,,,,,,,,,,
0,,,1779,,,,,,,,,,0.3900028169155121,,,,,,,,,,,
0,,,1799,,,,,,,,,,0.5926761031150818,,,,,,,,,,,
0,,,1819,,,,,,,,,,0.6886382699012756,,,,,,,,,,,
0,,,1839,,,,,,,,,,0.590447187423706,,,,,,,,,,,
0,,,1859,,,,,,,,,,0.7237889766693115,,,,,,,,,,,
0,,,1879,,,,,,,,,,0.8039376139640808,,,,,,,,,,,
0,,,1899,,,,,,,,,,0.51676344871521,,,,,,,,,,,
0,,,1919,,,,,,,,,,0.6635947227478027,,,,,,,,,,,
0,,,1939,,,,,,,,,,0.5279849767684937,,,,,,,,,,,
0,,,1959,,,,,,,,,,0.6345556378364563,,,,,,,,,,,
0,,,1979,,,,,,,,,,0.45227429270744324,,,,,,,,,,,
0,,,1999,,,,,,,,,,0.5129161477088928,,,,,,,,,,,
0,,,2019,,,,,,,,,,0.7849478721618652,,,,,,,,,,,
