epoch,latent/centroid_cos_sim,latent/fisher_ratio,latent/intra_class_var,latent/knn_acc,latent/silhouette,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/micro_precision,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/f1_p_score,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,,,,,,3.75e-05,3.75e-05,0,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,19,,,,,,,,,,,0.6898849010467529,,,,,,,,,,,,,
0,0.9915750026702881,0.05187942460179329,19.131351470947266,0.6830000281333923,-0.14195455610752106,,,30,,,,,,,,,,,,0.28210121393203735,0.6315396428108215,0.11951722949743271,0.1226438581943512,0.9038265347480774,0.12577049434185028,0.052123475819826126,0.15959961712360382,0.0,0.38696613907814026,0.0,0.11611586064100266,0.28210121393203735
0,,,,,,,,30,,,,,,,,,0.3997942805290222,0.7119287252426147,,,,,,,,,,,,,,
,,,,,,7.5e-05,7.5e-05,31,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,39,,,,,,,,,,,0.5060428380966187,,,,,,,,,,,,,
1,,,,,,,,59,,,,,,,,,,,0.6103241443634033,,,,,,,,,,,,,
1,0.7133272290229797,0.2569468319416046,112.5257797241211,0.7279999852180481,-0.02139042690396309,,,61,,,,,,,,,,,,0.49025750160217285,0.7420514822006226,0.4409317970275879,0.4615514874458313,0.6515605449676514,0.4821711778640747,0.28970515727996826,0.44709569215774536,0.34319567680358887,0.6144505143165588,0.7193158864974976,0.2517226040363312,0.49025750160217285
1,,,,,,,,61,,,,,,,,,0.5836522579193115,0.5686264634132385,,,,,,,,,,,,,,
,,,,,,0.0001125,0.0001125,62,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,79,,,,,,,,,,,0.46346884965896606,,,,,,,,,,,,,
2,0.6500906348228455,0.26488539576530457,124.4364242553711,0.7609999775886536,-0.014747316017746925,,,92,,,,,,,,,,,,0.4812515676021576,0.7598751783370972,0.42438066005706787,0.46241694688796997,0.6305422782897949,0.5004532337188721,0.2737247049808502,0.42353010177612305,0.34313511848449707,0.6473086476325989,0.7663292288780212,0.2450399249792099,0.4812515676021576
2,,,,,,,,92,,,,,,,,,0.6476504802703857,0.45665526390075684,,,,,,,,,,,,,,
,,,,,,0.00015,0.00015,93,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,99,,,,,,,,,,,0.3813391625881195,,,,,,,,,,,,,
3,,,,,,,,119,,,,,,,,,,,0.36807781457901,,,,,,,,,,,,,
3,0.6266564726829529,0.28239932656288147,127.49713134765625,0.7369999885559082,0.021042002364993095,,,123,,,,,,,,,,,,0.5471707582473755,0.8087257742881775,0.5017116665840149,0.524229884147644,0.5496705770492554,0.5467481017112732,0.3644965887069702,0.5072903633117676,0.4134213924407959,0.7535343170166016,0.7213199138641357,0.29871681332588196,0.5471707582473755
3,,,,,,,,123,,,,,,,,,0.6921375393867493,0.4056192934513092,,,,,,,,,,,,,,
,,,,,,0.00018749999999999998,0.00018749999999999998,124,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,139,,,,,,,,,,,0.34615349769592285,,,,,,,,,,,,,
4,0.5523881316184998,0.3107055127620697,133.1704864501953,0.7260000109672546,0.018396856263279915,,,154,,,,,,,,,,,,0.5239346623420715,0.7948344945907593,0.47703462839126587,0.4883938431739807,0.5696296691894531,0.49975308775901794,0.3183800280094147,0.4784244894981384,0.3768029808998108,0.6228918433189392,0.6776127219200134,0.32170480489730835,0.5239346623420715
4,,,,,,,,154,,,,,,,,,0.7120633721351624,0.3700961470603943,,,,,,,,,,,,,,
,,,,,,0.000225,0.000225,155,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,159,,,,,,,,,,,0.38624459505081177,,,,,,,,,,,,,
5,,,,,,,,179,,,,,,,,,,,0.338067889213562,,,,,,,,,,,,,
5,0.5416657328605652,0.3216322660446167,133.68902587890625,0.7269999980926514,0.012185378931462765,,,185,,,,,,,,,,,,0.5456529855728149,0.8165604472160339,0.4908928871154785,0.5185502171516418,0.5498802065849304,0.5462075471878052,0.3531516492366791,0.4960789680480957,0.4138951003551483,0.7910470366477966,0.6756025552749634,0.30428561568260193,0.5456529855728149
