epoch,lr-AdamW/pg1,lr-AdamW/pg2,lr-AdamW/pg3,step,train/acc,train/loss_epoch,train/loss_step,val/acc,val/f1,val/loss,val/mcc,val/precision
,7.239319709980822e-06,7.239319709980822e-06,7.239319709980822e-07,0,,,,,,,,
0,,,,19,,,1.6509361267089844,,,,,
0,,,,39,,,1.9817324876785278,,,,,
0,,,,59,,,1.1190186738967896,,,,,
0,,,,79,,,0.8446203470230103,,,,,
0,,,,99,,,0.9404847621917725,,,,,
0,,,,119,,,0.944965660572052,,,,,
0,,,,139,,,0.9249864220619202,,,,,
0,,,,159,,,0.6793427467346191,,,,,
0,,,,179,,,0.923129141330719,,,,,
0,,,,199,,,1.2173713445663452,,,,,
0,,,,219,,,1.5159835815429688,,,,,
0,,,,239,,,0.9013732671737671,,,,,
0,,,,259,,,0.8065729737281799,,,,,
0,,,,269,,,,0.5240041613578796,0.3780260384082794,1.2233854532241821,0.314115047454834,0.3306770920753479
0,,,,269,0.4174965023994446,1.1301465034484863,,,,,,
,0.0001505778499676011,0.0001505778499676011,1.5057784996760108e-05,270,,,,,,,,
1,,,,279,,,1.2942217588424683,,,,,
1,,,,299,,,0.4603024423122406,,,,,
1,,,,319,,,1.105715274810791,,,,,
1,,,,339,,,0.6900796890258789,,,,,
1,,,,359,,,0.7206206917762756,,,,,
1,,,,379,,,0.6471009850502014,,,,,
1,,,,399,,,0.5784687399864197,,,,,
1,,,,419,,,0.5575531721115112,,,,,
1,,,,439,,,0.4273815453052521,,,,,
1,,,,459,,,0.6273161172866821,,,,,
1,,,,479,,,0.7201253771781921,,,,,
1,,,,499,,,0.4749966263771057,,,,,
1,,,,519,,,0.6190230250358582,,,,,
1,,,,539,,,0.952978789806366,,,,,
1,,,,539,,,,0.3333333432674408,0.14633333683013916,4.097812175750732,0.000597592385020107,0.09374332427978516
1,,,,539,0.45753178000450134,0.6368951201438904,,,,,,
,0.00029391638022522134,0.00029391638022522134,2.9391638022522134e-05,540,,,,,,,,
2,,,,559,,,0.5774160027503967,,,,,
2,,,,579,,,0.4969335198402405,,,,,
2,,,,599,,,0.3679111897945404,,,,,
2,,,,619,,,1.013633370399475,,,,,
2,,,,639,,,0.6018031239509583,,,,,
2,,,,659,,,1.1671578884124756,,,,,
2,,,,679,,,0.7321401834487915,,,,,
2,,,,699,,,0.44410932064056396,,,,,
2,,,,719,,,0.28322112560272217,,,,,
2,,,,739,,,0.5059880614280701,,,,,
2,,,,759,,,0.8475468158721924,,,,,
2,,,,779,,,0.3751862943172455,,,,,
2,,,,799,,,0.32445037364959717,,,,,
2,,,,809,,,,0.35358256101608276,0.18593968451023102,2.957902431488037,0.08677411079406738,0.2802848815917969
2,,,,809,0.4690600633621216,0.5930249094963074,,,,,,
,0.0004372549104828416,0.0004372549104828416,4.372549104828416e-05,810,,,,,,,,
3,,,,819,,,0.9221312403678894,,,,,
3,,,,839,,,0.45590925216674805,,,,,
3,,,,859,,,0.507897675037384,,,,,
3,,,,879,,,0.4691411256790161,,,,,
3,,,,899,,,0.3644312918186188,,,,,
3,,,,919,,,0.42407912015914917,,,,,
3,,,,939,,,0.4743953347206116,,,,,
3,,,,959,,,0.34977826476097107,,,,,
3,,,,979,,,0.8885518312454224,,,,,
3,,,,999,,,1.081092357635498,,,,,
3,,,,1019,,,0.4985513389110565,,,,,
3,,,,1039,,,0.9418209791183472,,,,,
3,,,,1059,,,0.2760995328426361,,,,,
3,,,,1079,,,0.23601001501083374,,,,,
3,,,,1079,,,,0.5484088659286499,0.39536547660827637,0.9588462710380554,0.30350038409233093,0.5971179008483887
3,,,,1079,0.4894401431083679,0.549855649471283,,,,,,
,0.0005805934407404618,0.0005805934407404618,5.8059344074046186e-05,1080,,,,,,,,
4,,,,1099,,,0.46458759903907776,,,,,
4,,,,1119,,,0.19297461211681366,,,,,
4,,,,1139,,,1.139154076576233,,,,,
4,,,,1159,,,0.2246854603290558,,,,,
4,,,,1179,,,0.43019604682922363,,,,,
4,,,,1199,,,0.2561911344528198,,,,,
4,,,,1219,,,0.45355090498924255,,,,,
4,,,,1239,,,0.9796607494354248,,,,,
4,,,,1259,,,0.2700028419494629,,,,,
4,,,,1279,,,0.21813495457172394,,,,,
4,,,,1299,,,1.01763117313385,,,,,
4,,,,1319,,,0.26776695251464844,,,,,
4,,,,1339,,,0.19789338111877441,,,,,
4,,,,1349,,,,0.48303812742233276,0.34891998767852783,1.6422617435455322,0.2673261761665344,0.6554117202758789
4,,,,1349,0.49491411447525024,0.5136383175849915,,,,,,
,0.0007239319709980822,0.0007239319709980822,7.239319709980822e-05,1350,,,,,,,,
5,,,,1359,,,0.19797855615615845,,,,,
5,,,,1379,,,0.40835317969322205,,,,,
5,,,,1399,,,0.25940972566604614,,,,,
5,,,,1419,,,0.9068688154220581,,,,,
5,,,,1439,,,0.2518938481807709,,,,,
5,,,,1459,,,0.5997182130813599,,,,,
5,,,,1479,,,0.23464594781398773,,,,,
5,,,,1499,,,0.6016179323196411,,,,,
5,,,,1519,,,1.0993764400482178,,,,,
5,,,,1539,,,0.453780859708786,,,,,
5,,,,1559,,,0.1778194159269333,,,,,
5,,,,1579,,,0.39914965629577637,,,,,
5,,,,1599,,,0.8719393610954285,,,,,
5,,,,1619,,,0.24220141768455505,,,,,
5,,,,1619,,,,0.5941832661628723,0.456742525100708,0.852769136428833,0.3656088709831238,0.5759194493293762
5,,,,1619,0.49176299571990967,0.5562220811843872,,,,,,
,0.0007224768152097419,0.0007224768152097419,7.224949308867633e-05,1620,,,,,,,,
6,,,,1639,,,0.2359960526227951,,,,,
6,,,,1659,,,0.5612941980361938,,,,,
6,,,,1679,,,0.4979875385761261,,,,,
6,,,,1699,,,0.3519452214241028,,,,,
6,,,,1719,,,0.24069419503211975,,,,,
6,,,,1739,,,0.523527979850769,,,,,
6,,,,1759,,,0.3830752670764923,,,,,
6,,,,1779,,,0.4869932532310486,,,,,
6,,,,1799,,,1.0231435298919678,,,,,
6,,,,1819,,,0.7859929203987122,,,,,
6,,,,1839,,,0.9261131286621094,,,,,
6,,,,1859,,,0.1435689926147461,,,,,
6,,,,1879,,,0.2954964339733124,,,,,
6,,,,1889,,,,0.5513080954551697,0.38585934042930603,0.8536521792411804,0.3145633339881897,0.6333093643188477
6,,,,1889,0.49019894003868103,0.5163571238517761,,,,,,
,0.0007181230639035108,0.0007181230639035108,7.18195380754817e-05,1890,,,,,,,,
7,,,,1899,,,1.0959954261779785,,,,,
7,,,,1919,,,0.3941311538219452,,,,,
7,,,,1939,,,0.24548575282096863,,,,,
7,,,,1959,,,1.1548420190811157,,,,,
7,,,,1979,,,0.5322533845901489,,,,,
7,,,,1999,,,0.43894079327583313,,,,,
7,,,,2019,,,0.3964861333370209,,,,,
7,,,,2039,,,0.2359808087348938,,,,,
7,,,,2059,,,0.3503391146659851,,,,,
7,,,,2079,,,0.9597817659378052,,,,,
7,,,,2099,,,0.23962055146694183,,,,,
7,,,,2119,,,0.7156868577003479,,,,,
7,,,,2139,,,0.4281110167503357,,,,,
7,,,,2159,,,0.8516416549682617,,,,,
7,,,,2159,,,,0.48863106966018677,0.36197805404663086,1.6646016836166382,0.29108917713165283,0.6814868450164795
7,,,,2159,0.5108044743537903,0.4978635311126709,,,,,,
,0.0007109057709249425,0.0007109057709249425,7.110679380518113e-05,2160,,,,,,,,
8,,,,2179,,,0.7706902623176575,,,,,
8,,,,2199,,,0.7606064081192017,,,,,
8,,,,2219,,,0.22800631821155548,,,,,
8,,,,2239,,,0.21567589044570923,,,,,
8,,,,2259,,,0.23458784818649292,,,,,
8,,,,2279,,,0.22517549991607666,,,,,
8,,,,2299,,,0.47585564851760864,,,,,
8,,,,2319,,,0.2961435317993164,,,,,
8,,,,2339,,,0.141862154006958,,,,,
8,,,,2359,,,0.14292767643928528,,,,,
8,,,,2379,,,1.0993711948394775,,,,,
8,,,,2399,,,0.3261348307132721,,,,,
8,,,,2419,,,0.21886421740055084,,,,,
8,,,,2429,,,,0.5427772998809814,0.426896870136261,1.4699121713638306,0.30816009640693665,0.5592861771583557
8,,,,2429,0.49260687828063965,0.48006850481033325,,,,,,
,0.000700883045673401,0.000700883045673401,7.011699887555222e-05,2430,,,,,,,,
9,,,,2439,,,0.1234094649553299,,,,,
9,,,,2459,,,0.20660822093486786,,,,,
9,,,,2479,,,0.32500728964805603,,,,,
