epoch,latent/centroid_cos_sim,latent/fisher_ratio,latent/intra_class_var,latent/knn_acc,latent/silhouette,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/micro_precision,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/f1_p_score,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,,,,,,3.75e-05,3.75e-05,0,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,19,,,,,,,,,,,0.7113063335418701,,,,,,,,,,,,,
0,0.9933093190193176,0.04347548633813858,12.781512260437012,0.6809999942779541,-0.16444894671440125,,,30,,,,,,,,,,,,0.2691171169281006,0.5915552973747253,0.08431720733642578,0.12895433604717255,0.9267225861549377,0.1735914647579193,0.06594312936067581,0.12917716801166534,0.0,0.5841144323348999,0.0,0.11025141179561615,0.2691171169281006
0,,,,,,,,30,,,,,,,,,0.39276695251464844,0.7260825037956238,,,,,,,,,,,,,,
,,,,,,7.5e-05,7.5e-05,31,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,39,,,,,,,,,,,0.6052504777908325,,,,,,,,,,,,,
1,,,,,,,,59,,,,,,,,,,,0.5292174816131592,,,,,,,,,,,,,
1,0.7056417465209961,0.24578353762626648,86.73204040527344,0.7129999995231628,-0.04920042306184769,,,61,,,,,,,,,,,,0.49354079365730286,0.7391692399978638,0.4093601107597351,0.4662327766418457,0.6866766214370728,0.5231054425239563,0.326918363571167,0.44088903069496155,0.6135584712028503,0.5867355465888977,0.6967543959617615,0.19537340104579926,0.49354079365730286
1,,,,,,,,61,,,,,,,,,0.5963594913482666,0.5595459342002869,,,,,,,,,,,,,,
,,,,,,0.0001125,0.0001125,62,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,79,,,,,,,,,,,0.39391207695007324,,,,,,,,,,,,,
2,0.4412012994289398,0.35014697909355164,104.89846801757812,0.7289999723434448,-0.0050614080391824245,,,92,,,,,,,,,,,,0.5498668551445007,0.7929414510726929,0.4869298040866852,0.514992892742157,0.5744004249572754,0.5430560111999512,0.37486836314201355,0.5133394002914429,0.4903576076030731,0.7579639554023743,0.6479308605194092,0.27597156167030334,0.5498668551445007
2,,,,,,,,92,,,,,,,,,0.6677132844924927,0.4201129078865051,,,,,,,,,,,,,,
,,,,,,0.00015,0.00015,93,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,99,,,,,,,,,,,0.3044894337654114,,,,,,,,,,,,,
3,,,,,,,,119,,,,,,,,,,,0.2798987329006195,,,,,,,,,,,,,
3,0.469616174697876,0.3562592566013336,102.78858184814453,0.7200000286102295,0.01814872771501541,,,123,,,,,,,,,,,,0.5890307426452637,0.8140387535095215,0.520170271396637,0.5499899387359619,0.5356839895248413,0.5798096060752869,0.43320149183273315,0.5581849217414856,0.5735103487968445,0.7685317397117615,0.6709046363830566,0.3062916100025177,0.5890307426452637
3,,,,,,,,123,,,,,,,,,0.668340265750885,0.38127171993255615,,,,,,,,,,,,,,
,,,,,,0.00018749999999999998,0.00018749999999999998,124,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,139,,,,,,,,,,,0.23846741020679474,,,,,,,,,,,,,
4,0.5152919888496399,0.3418738543987274,102.30941009521484,0.75,0.03538375720381737,,,154,,,,,,,,,,,,0.5697547197341919,0.8229835629463196,0.48246005177497864,0.5624926090240479,0.5325741767883301,0.6425251960754395,0.44180524349212646,0.551367461681366,0.8953336477279663,0.7599561810493469,0.646346390247345,0.2684645354747772,0.5697547197341919
4,,,,,,,,154,,,,,,,,,0.7171295881271362,0.3336547613143921,,,,,,,,,,,,,,
,,,,,,0.000225,0.000225,155,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,159,,,,,,,,,,,0.4638770818710327,,,,,,,,,,,,,
5,,,,,,,,179,,,,,,,,,,,0.33052733540534973,,,,,,,,,,,,,
5,0.5458391904830933,0.3402925133705139,95.14950561523438,0.7300000190734863,0.03986400365829468,,,185,,,,,,,,,,,,0.5640943646430969,0.8349412679672241,0.4784543216228485,0.556057870388031,0.5201321840286255,0.6336613893508911,0.4313984513282776,0.5482739806175232,0.8574073910713196,0.7792965769767761,0.5863000154495239,0.3116416335105896,0.5640943646430969
5,,,,,,,,185,,,,,,,,,0.7117944955825806,0.3337039053440094,,,,,,,,,,,,,,
,,,,,,0.0002625,0.0002625,186,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,199,,,,,,,,,,,0.2477479875087738,,,,,,,,,,,,,
6,0.515670120716095,0.31018051505088806,106.19012451171875,0.7239999771118164,0.03440962731838226,,,216,,,,,,,,,,,,0.5711885690689087,0.8169436454772949,0.5022501945495605,0.5313444137573242,0.5415256023406982,0.5604386329650879,0.3958588242530823,0.5281171202659607,0.49943891167640686,0.7665004134178162,0.6801401972770691,0.29567480087280273,0.5711885690689087
6,,,,,,,,216,,,,,,,,,0.7418919801712036,0.2957632839679718,,,,,,,,,,,,,,
,,,,,,0.0003,0.0003,217,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,219,,,,,,,,,,,0.29994362592697144,,,,,,,,,,,,,
7,,,,,,,,239,,,,,,,,,,,0.26336753368377686,,,,,,,,,,,,,
