epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train/acc_step,train/auroc_step,train/f1_step,train/loss_step,train/mcc_step,train/prec_step
,1.143098387631323e-05,1.143098387631323e-06,0,,,,,,
0,,,19,0.1041666716337204,0.43988093733787537,0.0972222238779068,29.002737045288086,-0.19224078953266144,0.09166666865348816
0,,,39,0.1875,0.4583333134651184,0.1666666716337204,24.423011779785156,-0.08908708393573761,0.1875
0,,,59,0.38749998807907104,0.738135814666748,0.3903319239616394,28.755666732788086,0.2637999951839447,0.4821428656578064
0,,,79,0.2083333432674408,0.4823717772960663,0.18434342741966248,21.3331298828125,-0.06186026334762573,0.1979166716337204
0,,,99,0.0833333358168602,0.4523087739944458,0.0625,41.01962661743164,-0.32349830865859985,0.05000000074505806
0,,,119,0.05000000074505806,0.473776251077652,0.04545454680919647,28.59152603149414,-0.2703058123588562,0.0416666679084301
0,,,139,0.19821429252624512,0.4332476258277893,0.21805556118488312,3.054104804992676,0.05121910572052002,0.2874999940395355
0,,,159,0.0357142873108387,0.2492334097623825,0.0416666679084301,23.789472579956055,-0.21305131912231445,0.05000000074505806
0,,,179,0.1111111119389534,0.41231685876846313,0.09401709586381912,47.131107330322266,-0.20274043083190918,0.1041666716337204
0,,,199,0.125,0.5176281929016113,0.1458333432674408,8.295713424682617,-0.07867155224084854,0.2083333432674408
0,,,219,0.3125,0.48943451046943665,0.30000001192092896,33.333740234375,0.15217390656471252,0.3125
0,,,239,0.2666666805744171,0.4262237846851349,0.2777777910232544,29.326637268066406,0.0218660868704319,0.2916666865348816
0,,,259,0.17499999701976776,0.4467615485191345,0.17499999701976776,17.802471160888672,-0.04444718733429909,0.244047611951828
0,,,279,0.4523809552192688,0.6761460900306702,0.21789321303367615,23.737611770629883,0.12369266897439957,0.2291666716337204
