epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/precision_c0,val/precision_c1,val/recall
,3.75e-05,3.75e-05,0,,,,,,,,,,,,,,,,,,,
0,,,19,,,,,,,,,,8.868078231811523,,,,,,,,,
0,,,39,,,,,,,,,,5.978708267211914,,,,,,,,,
0,,,59,,,,,,,,,,3.596916913986206,,,,,,,,,
0,,,79,,,,,,,,,,3.5009732246398926,,,,,,,,,
0,,,99,,,,,,,,,,4.704946041107178,,,,,,,,,
0,,,119,,,,,,,,,,5.314237594604492,,,,,,,,,
0,,,139,,,,,,,,,,3.6847195625305176,,,,,,,,,
0,,,159,,,,,,,,,,5.160980224609375,,,,,,,,,
0,,,179,,,,,,,,,,3.7622857093811035,,,,,,,,,
0,,,199,,,,,,,,,,2.2230637073516846,,,,,,,,,
0,,,219,,,,,,,,,,4.600793838500977,,,,,,,,,
0,,,239,,,,,,,,,,2.980710506439209,,,,,,,,,
0,,,259,,,,,,,,,,3.916112184524536,,,,,,,,,
0,,,279,,,,,,,,,,3.5226449966430664,,,,,,,,,
0,,,299,,,,,,,,,,4.402219772338867,,,,,,,,,
0,,,319,,,,,,,,,,4.329489707946777,,,,,,,,,
0,,,339,,,,,,,,,,4.6808977127075195,,,,,,,,,
0,,,359,,,,,,,,,,4.555592060089111,,,,,,,,,
0,,,379,,,,,,,,,,3.3597474098205566,,,,,,,,,
0,,,399,,,,,,,,,,2.75415301322937,,,,,,,,,
0,,,419,,,,,,,,,,4.56803560256958,,,,,,,,,
0,,,439,,,,,,,,,,3.9733400344848633,,,,,,,,,
0,,,459,,,,,,,,,,3.790393590927124,,,,,,,,,
0,,,479,,,,,,,,,,4.384810924530029,,,,,,,,,
0,,,499,,,,,,,,,,2.7114055156707764,,,,,,,,,
0,,,519,,,,,,,,,,3.39713716506958,,,,,,,,,
0,,,539,,,,,,,,,,2.3640456199645996,,,,,,,,,
0,,,559,,,,,,,,,,2.564075469970703,,,,,,,,,
0,,,579,,,,,,,,,,3.672761917114258,,,,,,,,,
0,,,599,,,,,,,,,,3.2646560668945312,,,,,,,,,
0,,,619,,,,,,,,,,3.089643716812134,,,,,,,,,
0,,,639,,,,,,,,,,3.055209159851074,,,,,,,,,
0,,,659,,,,,,,,,,3.298691987991333,,,,,,,,,
0,,,679,,,,,,,,,,3.047818183898926,,,,,,,,,
0,,,699,,,,,,,,,,2.0829248428344727,,,,,,,,,
0,,,719,,,,,,,,,,3.10178279876709,,,,,,,,,
0,,,739,,,,,,,,,,3.4147114753723145,,,,,,,,,
0,,,759,,,,,,,,,,4.058614730834961,,,,,,,,,
0,,,779,,,,,,,,,,1.692408800125122,,,,,,,,,
0,,,799,,,,,,,,,,1.9454329013824463,,,,,,,,,
0,,,819,,,,,,,,,,3.1324071884155273,,,,,,,,,
0,,,839,,,,,,,,,,2.079195022583008,,,,,,,,,
0,,,859,,,,,,,,,,2.2513203620910645,,,,,,,,,
0,,,879,,,,,,,,,,3.6496381759643555,,,,,,,,,
0,,,899,,,,,,,,,,3.3777072429656982,,,,,,,,,
0,,,919,,,,,,,,,,2.2425596714019775,,,,,,,,,
0,,,939,,,,,,,,,,3.3179166316986084,,,,,,,,,
0,,,959,,,,,,,,,,3.618868112564087,,,,,,,,,
0,,,979,,,,,,,,,,2.564171552658081,,,,,,,,,
0,,,999,,,,,,,,,,3.1806607246398926,,,,,,,,,
0,,,1019,,,,,,,,,,2.318718671798706,,,,,,,,,
0,,,1039,,,,,,,,,,2.4646711349487305,,,,,,,,,
0,,,1059,,,,,,,,,,3.277846097946167,,,,,,,,,
0,,,1079,,,,,,,,,,3.35343861579895,,,,,,,,,
0,,,1099,,,,,,,,,,3.127124547958374,,,,,,,,,
0,,,1119,,,,,,,,,,2.4820363521575928,,,,,,,,,
0,,,1139,,,,,,,,,,2.535285472869873,,,,,,,,,
0,,,1159,,,,,,,,,,5.118156909942627,,,,,,,,,
0,,,1179,,,,,,,,,,3.4240260124206543,,,,,,,,,
0,,,1199,,,,,,,,,,2.7548422813415527,,,,,,,,,
0,,,1219,,,,,,,,,,2.790480136871338,,,,,,,,,
0,,,1239,,,,,,,,,,1.840652346611023,,,,,,,,,
0,,,1259,,,,,,,,,,2.7362382411956787,,,,,,,,,
0,,,1279,,,,,,,,,,2.809380531311035,,,,,,,,,
0,,,1299,,,,,,,,,,1.5651367902755737,,,,,,,,,
0,,,1319,,,,,,,,,,2.4282281398773193,,,,,,,,,
0,,,1339,,,,,,,,,,2.573190689086914,,,,,,,,,
0,,,1359,,,,,,,,,,2.9148852825164795,,,,,,,,,
0,,,1379,,,,,,,,,,2.100661039352417,,,,,,,,,
0,,,1399,,,,,,,,,,2.7165095806121826,,,,,,,,,
0,,,1419,,,,,,,,,,4.417117118835449,,,,,,,,,
