epoch,latent/centroid_cos_sim,latent/fisher_ratio,latent/intra_class_var,latent/knn_acc,latent/silhouette,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/micro_precision,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/f1_p_score,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,,,,,,3.75e-05,3.75e-05,0,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,19,,,,,,,,,,,0.6874706149101257,,,,,,,,,,,,,
0,0.9919142723083496,0.05255434662103653,13.309335708618164,0.675000011920929,-0.14979000389575958,,,30,,,,,,,,,,,,0.25,0.5980103611946106,0.0479566752910614,0.03723942115902901,0.9494510293006897,0.026522167026996613,-0.0008100385311990976,0.10608448833227158,0.0,0.0,0.0,0.10608866810798645,0.25
0,,,,,,,,30,,,,,,,,,0.3896258473396301,0.7221952080726624,,,,,,,,,,,,,,
,,,,,,7.5e-05,7.5e-05,31,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,39,,,,,,,,,,,0.6148359775543213,,,,,,,,,,,,,
1,,,,,,,,59,,,,,,,,,,,0.4911763370037079,,,,,,,,,,,,,
1,0.6517429947853088,0.275922566652298,90.10859680175781,0.7139999866485596,-0.04009782150387764,,,61,,,,,,,,,,,,0.46237730979919434,0.7331228852272034,0.39961087703704834,0.4353445768356323,0.6698248982429504,0.4710783064365387,0.2449263334274292,0.39951133728027344,0.3614944815635681,0.4891667366027832,0.8057442903518677,0.22790774703025818,0.46237730979919434
1,,,,,,,,61,,,,,,,,,0.596569299697876,0.5494182109832764,,,,,,,,,,,,,,
,,,,,,0.0001125,0.0001125,62,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,79,,,,,,,,,,,0.4045354723930359,,,,,,,,,,,,,
2,0.474723219871521,0.3595339059829712,101.022705078125,0.7360000014305115,0.01116538792848587,,,92,,,,,,,,,,,,0.5683696269989014,0.8041815757751465,0.5079786777496338,0.5410683155059814,0.5532350540161133,0.5741579532623291,0.4045178294181824,0.5309938788414001,0.5001710653305054,0.8189700245857239,0.7095398902893066,0.26795074343681335,0.5683696269989014
2,,,,,,,,92,,,,,,,,,0.6661775708198547,0.4040347635746002,,,,,,,,,,,,,,
,,,,,,0.00015,0.00015,93,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,99,,,,,,,,,,,0.33123213052749634,,,,,,,,,,,,,
3,,,,,,,,119,,,,,,,,,,,0.36255642771720886,,,,,,,,,,,,,
3,0.43809249997138977,0.3729894161224365,104.36164855957031,0.7319999933242798,0.0294832531362772,,,123,,,,,,,,,,,,0.5788224935531616,0.8336772918701172,0.5139203071594238,0.5466772317886353,0.481812983751297,0.5794341564178467,0.4320122003555298,0.5547761917114258,0.6369075179100037,0.7294672727584839,0.6721656322479248,0.27919626235961914,0.5788224935531616
3,,,,,,,,123,,,,,,,,,0.696973443031311,0.3416971266269684,,,,,,,,,,,,,,
,,,,,,0.00018749999999999998,0.00018749999999999998,124,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,139,,,,,,,,,,,0.2824802100658417,,,,,,,,,,,,,
4,0.5274688601493835,0.315914124250412,103.84972381591797,0.7179999947547913,0.0747084692120552,,,154,,,,,,,,,,,,0.612565279006958,0.8518292903900146,0.589043378829956,0.6062108874320984,0.46742573380470276,0.6233783960342407,0.4847624897956848,0.6172564625740051,0.5701121091842651,0.833184540271759,0.639359176158905,0.45085781812667847,0.612565279006958
4,,,,,,,,154,,,,,,,,,0.7233800888061523,0.31626856327056885,,,,,,,,,,,,,,
,,,,,,0.000225,0.000225,155,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,159,,,,,,,,,,,0.23538927733898163,,,,,,,,,,,,,
5,,,,,,,,179,,,,,,,,,,,0.28137555718421936,,,,,,,,,,,,,
5,0.5160250663757324,0.3168867826461792,101.30664825439453,0.7210000157356262,0.06085505709052086,,,185,,,,,,,,,,,,0.6035369634628296,0.8272541761398315,0.5603131651878357,0.5888111591339111,0.4929389953613281,0.6173090934753418,0.4702417850494385,0.601000964641571,0.8051016330718994,0.6471694707870483,0.6227691173553467,0.3941962420940399,0.6035369634628296
5,,,,,,,,185,,,,,,,,,0.7470405697822571,0.2947391867637634,,,,,,,,,,,,,,
,,,,,,0.0002625,0.0002625,186,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,199,,,,,,,,,,,0.29801201820373535,,,,,,,,,,,,,
