epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/micro_precision,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,3.75e-05,3.75e-05,0,,,,,,,,,,,,,,,,,,,,,,,
0,,,19,,,,,,,,,,,1.1684153079986572,,,,,,,,,,,,
0,,,39,,,,,,,,,,,1.069018840789795,,,,,,,,,,,,
0,,,59,,,,,,,,,,,0.9209606647491455,,,,,,,,,,,,
0,,,79,,,,,,,,,,,0.8605339527130127,,,,,,,,,,,,
0,,,99,,,,,,,,,,,0.7804123163223267,,,,,,,,,,,,
0,,,119,,,,,,,,,,,0.8410888314247131,,,,,,,,,,,,
0,,,139,,,,,,,,,,,0.7738304138183594,,,,,,,,,,,,
0,,,159,,,,,,,,,,,0.623563289642334,,,,,,,,,,,,
0,,,179,,,,,,,,,,,0.7166419625282288,,,,,,,,,,,,
0,,,199,,,,,,,,,,,0.6850653886795044,,,,,,,,,,,,
0,,,219,,,,,,,,,,,0.6390305161476135,,,,,,,,,,,,
0,,,239,,,,,,,,,,,0.6558842658996582,,,,,,,,,,,,
0,,,259,,,,,,,,,,,0.661720871925354,,,,,,,,,,,,
0,,,279,,,,,,,,,,,0.8822605609893799,,,,,,,,,,,,
0,,,299,,,,,,,,,,,0.6113936901092529,,,,,,,,,,,,
0,,,319,,,,,,,,,,,0.7369192838668823,,,,,,,,,,,,
0,,,339,,,,,,,,,,,0.709516167640686,,,,,,,,,,,,
0,,,359,,,,,,,,,,,0.6329658031463623,,,,,,,,,,,,
0,,,379,,,,,,,,,,,0.6246927380561829,,,,,,,,,,,,
0,,,399,,,,,,,,,,,0.5983938574790955,,,,,,,,,,,,
0,,,419,,,,,,,,,,,0.677269458770752,,,,,,,,,,,,
0,,,439,,,,,,,,,,,0.7420581579208374,,,,,,,,,,,,
0,,,459,,,,,,,,,,,0.5301522612571716,,,,,,,,,,,,
0,,,479,,,,,,,,,,,0.7016061544418335,,,,,,,,,,,,
0,,,499,,,,,,,,,,,0.6381039619445801,,,,,,,,,,,,
0,,,519,,,,,,,,,,,0.5065487027168274,,,,,,,,,,,,
0,,,539,,,,,,,,,,,0.48793503642082214,,,,,,,,,,,,
