epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,3.75e-05,3.75e-05,0,,,,,,,,,,,,,,,
0,,,19,,,0.9252490997314453,,,,,,,,,,,,
0,,,30,,,,0.4017959237098694,0.6284568309783936,0.2569589614868164,1.0284087657928467,0.6177809834480286,0.20569051802158356,0.32792797684669495,1.0,0.7828418016433716,0.52158123254776,0.16670088469982147,0.4017959237098694
0,,,30,0.3762464225292206,0.9751995205879211,,,,,,,,,,,,,
,7.5e-05,7.5e-05,31,,,,,,,,,,,,,,,
1,,,39,,,0.8085920810699463,,,,,,,,,,,,
1,,,59,,,0.7912067174911499,,,,,,,,,,,,
1,,,61,,,,0.4665200114250183,0.7256686091423035,0.3837527632713318,0.8984997868537903,0.5872361660003662,0.30212441086769104,0.4171264171600342,0.9104477763175964,0.5858790278434753,0.6768360137939453,0.175781711935997,0.4665200114250183
1,,,61,0.5360850095748901,0.8317636847496033,,,,,,,,,,,,,
,0.0001125,0.0001125,62,,,,,,,,,,,,,,,
2,,,79,,,0.7090927362442017,,,,,,,,,,,,
2,,,92,,,,0.529348611831665,0.7907299995422363,0.4808301329612732,0.7461219429969788,0.5077081918716431,0.3735775947570801,0.5346390008926392,0.5261767506599426,0.5615057349205017,0.6175439953804016,0.32560619711875916,0.529348611831665
2,,,92,0.5962060689926147,0.6855555176734924,,,,,,,,,,,,,
,0.00015,0.00015,93,,,,,,,,,,,,,,,
3,,,99,,,0.5354306697845459,,,,,,,,,,,,
3,,,119,,,0.6518030762672424,,,,,,,,,,,,
3,,,123,,,,0.3999752104282379,0.8190205097198486,0.3750184178352356,0.7680666446685791,0.6185568571090698,0.3062538802623749,0.486384779214859,0.48260775208473206,0.899946928024292,0.4426044523715973,0.649068295955658,0.3999752104282379
3,,,123,0.635279655456543,0.5884851813316345,,,,,,,,,,,,,
,0.00018749999999999998,0.00018749999999999998,124,,,,,,,,,,,,,,,
4,,,139,,,0.7214758396148682,,,,,,,,,,,,
4,,,154,,,,0.5745365023612976,0.8402466773986816,0.5406292676925659,0.6531564593315125,0.6583904027938843,0.4735121428966522,0.6040353178977966,0.8972574472427368,0.6804434061050415,0.5680174827575684,0.48784339427948,0.5745365023612976
4,,,154,0.661420464515686,0.5401790738105774,,,,,,,,,,,,,
,0.000225,0.000225,155,,,,,,,,,,,,,,,
5,,,159,,,0.5457239747047424,,,,,,,,,,,,
5,,,179,,,0.4564948081970215,,,,,,,,,,,,
5,,,185,,,,0.5249131321907043,0.8231827020645142,0.529388427734375,0.6752182245254517,0.6278644800186157,0.43052390217781067,0.5852577090263367,0.4212491810321808,0.8046966195106506,0.6458288431167603,0.6396832466125488,0.5249131321907043
5,,,185,0.6759798526763916,0.5178600549697876,,,,,,,,,,,,,
,0.0002625,0.0002625,186,,,,,,,,,,,,,,,
6,,,199,,,0.42636942863464355,,,,,,,,,,,,
6,,,216,,,,0.5192195773124695,0.828183650970459,0.5158812999725342,0.6725085973739624,0.6221709847450256,0.3929535150527954,0.543958842754364,0.3754892945289612,0.9227633476257324,0.6792569160461426,0.5111744999885559,0.5192195773124695
6,,,216,0.6992018222808838,0.4923829436302185,,,,,,,,,,,,,
,0.0003,0.0003,217,,,,,,,,,,,,,,,
7,,,219,,,0.4123308062553406,,,,,,,,,,,,
7,,,239,,,0.2202204018831253,,,,,,,,,,,,
7,,,247,,,,0.5079362392425537,0.8191215991973877,0.48406970500946045,0.7478383779525757,0.5905035734176636,0.363672137260437,0.5066204071044922,0.6314611434936523,0.40977373719215393,0.8496490120887756,0.47113052010536194,0.5079362392425537
7,,,247,0.746238648891449,0.4119991064071655,,,,,,,,,,,,,
,0.0003,0.0003,248,,,,,,,,,,,,,,,
8,,,259,,,0.43647971749305725,,,,,,,,,,,,
8,,,278,,,,0.4541761577129364,0.8110283613204956,0.44885897636413574,0.7786354422569275,0.6324182748794556,0.3465026319026947,0.5209450125694275,0.36993804574012756,0.7543058395385742,0.6253087520599365,0.7801204919815063,0.4541761577129364
8,,,278,0.7485793828964233,0.4065132141113281,,,,,,,,,,,,,
,0.0002997263331334976,0.0002997263331334976,279,,,,,,,,,,,,,,,
9,,,279,,,0.5226887464523315,,,,,,,,,,,,
9,,,299,,,0.33502644300460815,,,,,,,,,,,,
9,,,309,,,,0.4845091700553894,0.8237130641937256,0.48982346057891846,0.7644158601760864,0.6325125098228455,0.37980180978775024,0.5348163843154907,0.3696449100971222,0.7724542617797852,0.702860951423645,0.6850899457931519,0.4845091700553894
9,,,309,0.7773547768592834,0.3618888258934021,,,,,,,,,,,,,
