epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train/acc_epoch,train/acc_step,train/auroc_epoch,train/auroc_step,train/f1_epoch,train/f1_step,train/loss_epoch,train/loss_step,train/mcc_epoch,train/mcc_step,train/prec_epoch,train/prec_step,val/acc,val/auroc,val/f1,val/loss,val/mcc,val/prec
,1.143098387631323e-05,1.143098387631323e-06,0,,,,,,,,,,,,,,,,,,
0,,,19,,0.10000000149011612,,0.32255661487579346,,0.09090909361839294,,11.871330261230469,,-0.17032967507839203,,0.0833333358168602,,,,,,
0,,,39,,0.1666666716337204,,0.5745993256568909,,0.1111111119389534,,24.58865737915039,,-0.132647305727005,,0.0833333358168602,,,,,,
0,,,59,,0.125,,0.507692277431488,,0.15000000596046448,,9.067525863647461,,-0.04022988677024841,,0.1875,,,,,,
0,,,79,,0.4333333373069763,,0.6200612187385559,,0.4214285612106323,,28.27550506591797,,0.24199144542217255,,0.4333333373069763,,,,,,
0,,,99,,0.2666666805744171,,0.6362689733505249,,0.27222222089767456,,26.834375381469727,,0.07068976759910583,,0.2874999940395355,,,,,,
0,,,119,,0.32083332538604736,,0.5840326547622681,,0.3075396716594696,,22.40066146850586,,0.09523942321538925,,0.3166666626930237,,,,,,
0,,,139,,0.125,,0.6103511452674866,,0.1041666716337204,,19.445255279541016,,-0.19144678115844727,,0.09375,,,,,,
0,,,159,,0.2708333432674408,,0.4687213897705078,,0.21581196784973145,,13.076422691345215,,-0.011696106754243374,,0.2190476357936859,,,,,,
0,,,179,,0.3541666865348816,,0.750595211982727,,0.3205128312110901,,30.143680572509766,,0.1436661332845688,,0.3303571343421936,,,,,,
0,,,199,,0.4027777910232544,,0.6154265403747559,,0.16688312590122223,,8.427010536193848,,0.0733594223856926,,0.20277777314186096,,,,,,
0,,,219,,0.3541666865348816,,0.6433694362640381,,0.3361110985279083,,11.173998832702637,,0.23333147168159485,,0.44999998807907104,,,,,,
0,,,239,,0.0625,,0.40689483284950256,,0.0833333358168602,,5.807950973510742,,-0.16494105756282806,,0.125,,,,,,
0,,,259,,0.10000000149011612,,0.19128787517547607,,0.12179487943649292,,20.513742446899414,,-0.1845368891954422,,0.28125,,,,,,
0,,,279,,0.25,,0.5060606002807617,,0.24038460850715637,,18.1909236907959,,0.09256134927272797,,0.2604166865348816,,,,,,
0,,,299,,0.1547619104385376,,0.42389726638793945,,0.13636364042758942,,11.936020851135254,,-0.07110682129859924,,0.15625,,,,,,
0,,,319,,0.10000000149011612,,0.3332656919956207,,0.0833333358168602,,28.51309585571289,,-0.17282529175281525,,0.0714285746216774,,,,,,
0,,,339,,0.5083333253860474,,0.7792540788650513,,0.5010684132575989,,31.033857345581055,,0.2944626212120056,,0.4970238208770752,,,,,,
0,,,359,,0.0,,0.35941314697265625,,0.0,,15.445810317993164,,-0.27293938398361206,,0.0,,,,,,
0,,,379,,0.15000000596046448,,0.5188581943511963,,0.125,,20.290719985961914,,-0.16437631845474243,,0.1071428656578064,,,,,,
0,,,399,,0.47083333134651184,,0.5951704382896423,,0.42220279574394226,,14.913310050964355,,0.3643641769886017,,0.5,,,,,,
0,,,419,,0.2708333432674408,,0.6487178802490234,,0.2153846174478531,,16.87228012084961,,-0.02954290434718132,,0.2083333432674408,,,,,,
0,,,439,,0.15625,,0.3549107313156128,,0.1315789520740509,,28.466501235961914,,-0.15366965532302856,,0.11363636702299118,,,,,,
0,,,459,,0.4166666865348816,,0.5577380657196045,,0.27335163950920105,,8.381593704223633,,0.13430383801460266,,0.42045456171035767,,,,,,
0,,,479,,0.4583333432674408,,0.6773809194564819,,0.375,,7.371300220489502,,0.3256694972515106,,0.5,,,,,,
0,,,499,,0.25,,0.7135416269302368,,0.1428571492433548,,17.589458465576172,,0.012373053468763828,,0.10000000149011612,,,,,,
0,,,519,,0.4375,,0.7284455299377441,,0.36136364936828613,,9.952880859375,,0.21496734023094177,,0.40625,,,,,,
0,,,539,,0.5,,0.8409454822540283,,0.4702380895614624,,19.922670364379883,,0.3869887888431549,,0.4479166865348816,,,,,,
0,,,559,,0.4166666567325592,,0.7000000476837158,,0.4166666865348816,,18.328184127807617,,0.29749876260757446,,0.472222238779068,,,,,,
0,,,579,,0.3333333134651184,,0.5314102172851562,,0.16351009905338287,,3.059699296951294,,0.031809087842702866,,0.23333333432674408,,,,,,
0,,,599,,0.2916666865348816,,0.37291663885116577,,0.22692307829856873,,9.918235778808594,,0.11859259754419327,,0.23749999701976776,,,,,,
0,,,619,,0.2291666716337204,,0.5800480842590332,,0.1458333432674408,,12.367721557617188,,-0.03127199411392212,,0.1180555522441864,,,,,,
0,,,639,,0.25,,0.5872159004211426,,0.1538461595773697,,11.737129211425781,,0.024004224687814713,,0.1111111119389534,,,,,,
0,,,659,,0.20000000298023224,,0.5939394235610962,,0.1428571492433548,,7.495314598083496,,-0.0720750018954277,,0.1111111119389534,,,,,,
0,,,679,,0.1458333432674408,,0.3584935665130615,,0.1875,,7.133482933044434,,-0.15362310409545898,,0.3125,,,,,,
0,,,699,,0.40714287757873535,,0.659834623336792,,0.344696968793869,,6.593615531921387,,0.3072171211242676,,0.5208333134651184,,,,,,
0,,,719,,0.3571428656578064,,0.6368856430053711,,0.30000001192092896,,6.113472938537598,,0.21348313987255096,,0.3571428656578064,,,,,,
0,,,739,,0.3499999940395355,,0.7339015007019043,,0.3014705777168274,,21.13623809814453,,0.3053673505783081,,0.3030303120613098,,,,,,
0,,,759,,0.5333333611488342,,0.8107225894927979,,0.49038463830947876,,5.239998817443848,,0.43458983302116394,,0.762499988079071,,,,,,
0,,,779,,0.3645833432674408,,0.544542670249939,,0.2752525210380554,,4.516172885894775,,0.1845368891954422,,0.4270833432674408,,,,,,
0,,,799,,0.25,,0.4444444179534912,,0.10000000149011612,,4.004420280456543,,-0.16460973024368286,,0.0625,,,,,,
0,,,819,,0.2666666805744171,,0.4361305236816406,,0.19090908765792847,,9.325211524963379,,0.011460235342383385,,0.16249999403953552,,,,,,
0,,,839,,0.4166666865348816,,0.6229603886604309,,0.3928571343421936,,14.85877513885498,,0.2569279968738556,,0.5277777910232544,,,,,,
0,,,859,,0.2874999940395355,,0.47189682722091675,,0.2321428656578064,,12.535531997680664,,0.09132091701030731,,0.24166667461395264,,,,,,
0,,,879,,0.3214285969734192,,0.5702075958251953,,0.2666666805744171,,17.747364044189453,,0.11935248225927353,,0.3055555522441864,,,,,,
0,,,899,,0.2261904776096344,,0.623759925365448,,0.21666666865348816,,34.86798095703125,,0.017452483996748924,,0.2083333432674408,,,,,,
0,,,919,,0.17499999701976776,,0.5194264054298401,,0.12878787517547607,,4.1408867835998535,,-0.1122630387544632,,0.2777777910232544,,,,,,
0,,,939,,0.550000011920929,,0.780708909034729,,0.4217032790184021,,16.127063751220703,,0.39252352714538574,,0.4583333432674408,,,,,,
0,,,959,,0.25,,0.7631628513336182,,0.07692307978868484,,5.210294246673584,,0.007232717238366604,,0.04545454680919647,,,,,,
0,,,979,,0.4124999940395355,,0.7389204502105713,,0.24444444477558136,,3.2351059913635254,,0.1268378645181656,,0.2777777910232544,,,,,,
0,,,999,,0.5666667222976685,,0.8134032487869263,,0.5059523582458496,,6.35347318649292,,0.4177582561969757,,0.625,,,,,,
0,,,1019,,0.5416666865348816,,0.7512820959091187,,0.4220779538154602,,7.275120258331299,,0.330078661441803,,0.3854166865348816,,,,,,
0,,,1039,,0.4166666865348816,,0.7077380418777466,,0.32702019810676575,,5.8535590171813965,,0.2638565003871918,,0.4722222089767456,,,,,,
0,,,1059,,0.5,,0.786241888999939,,0.3958333432674408,,3.732846975326538,,0.3869863748550415,,0.46666669845581055,,,,,,
0,,,1079,,0.38333332538604736,,0.7921328544616699,,0.2996795177459717,,5.280973434448242,,0.18587066233158112,,0.2777777910232544,,,,,,
0,,,1099,,0.38333332538604736,,0.7302666306495667,,0.2976190447807312,,7.801671981811523,,0.216148242354393,,0.4124999940395355,,,,,,
0,,,1119,,0.4895833432674408,,0.7777243852615356,,0.5087301731109619,,21.053424835205078,,0.5015249252319336,,0.550000011920929,,,,,,
0,,,1139,,0.6770833730697632,,0.7315104007720947,,0.4419191777706146,,3.9286718368530273,,0.4017246961593628,,0.6145833730697632,,,,,,
0,,,1159,,0.4125000238418579,,0.6745806336402893,,0.30817100405693054,,15.82580280303955,,0.17611749470233917,,0.4722222089767456,,,,,,
0,,,1179,,0.23333334922790527,,0.4780885577201843,,0.23295454680919647,,5.647102355957031,,0.02237466722726822,,0.28125,,,,,,
0,,,1199,,0.5208333730697632,,0.7036057710647583,,0.4744589030742645,,8.123422622680664,,0.38240888714790344,,0.5520833730697632,,,,,,
0,,,1219,,0.44583335518836975,,0.7028045058250427,,0.4005952477455139,,10.626441955566406,,0.2686641812324524,,0.4375,,,,,,
0,,,1239,,0.75,,0.8720238208770752,,0.7708333730697632,,12.54426383972168,,0.6831613183021545,,0.8999999761581421,,,,,,
0,,,1259,,0.2916666567325592,,0.6176073551177979,,0.24705883860588074,,12.925355911254883,,0.09905360639095306,,0.23863637447357178,,,,,,
0,,,1279,,0.4434524178504944,,0.6366376876831055,,0.4598039388656616,,21.237438201904297,,0.34978145360946655,,0.5249999761581421,,,,,,
0,,,1299,,0.4750000238418579,,0.7439393997192383,,0.4005952477455139,,8.472064018249512,,0.27555936574935913,,0.4166666865348816,,,,,,
0,,,1319,,0.5297619104385376,,0.7434752583503723,,0.44487735629081726,,3.3193044662475586,,0.36970314383506775,,0.5972222089767456,,,,,,
0,,,1339,,0.2857142984867096,,0.7259129285812378,,0.1875,,3.1981379985809326,,0.0983094796538353,,0.3333333432674408,,,,,,
0,,,1359,,0.75,,0.8200893402099609,,0.7833333611488342,,12.6288480758667,,0.7603974938392639,,0.9166666865348816,,,,,,
0,,,1379,,0.3499999940395355,,0.6742424368858337,,0.2361111044883728,,6.182926654815674,,0.1429179161787033,,0.2083333432674408,,,,,,
0,,,1399,,0.4833333492279053,,0.7717782258987427,,0.45897436141967773,,12.2686185836792,,0.3889128863811493,,0.449404776096344,,,,,,
0,,,1419,,0.0416666679084301,,0.2528596520423889,,0.03333333507180214,,6.914303302764893,,-0.38648125529289246,,0.02777777798473835,,,,,,
0,,,1439,,0.5,,0.8714015483856201,,0.4761905074119568,,6.660397529602051,,0.5104349851608276,,0.5416666865348816,,,,,,
0,,,1459,,0.5,,0.7946428060531616,,0.4642857313156128,,6.041759967803955,,0.49143821001052856,,0.5,,,,,,
0,,,1479,,0.4000000059604645,,0.8357007503509521,,0.3291666507720947,,4.558321952819824,,0.23333235085010529,,0.3083333373069763,,,,,,
0,,,1499,,0.3888888955116272,,0.6913919448852539,,0.29924243688583374,,7.164396286010742,,0.1656084656715393,,0.4722222089767456,,,,,,
0,,,1519,,0.0555555559694767,,0.34403616189956665,,0.0833333358168602,,2.9776735305786133,,-0.05846128240227699,,0.1666666716337204,,,,,,
0,,,1539,,0.23333334922790527,,0.45075756311416626,,0.21111111342906952,,16.848411560058594,,0.04505359008908272,,0.24166667461395264,,,,,,
0,,,1559,,0.5083333253860474,,0.700262188911438,,0.49038460850715637,,11.991270065307617,,0.3816561996936798,,0.7333333492279053,,,,,,
0,,,1579,,0.20000000298023224,,0.5506160259246826,,0.125,,9.312294006347656,,-0.06603574007749557,,0.09090909361839294,,,,,,
0,,,1599,,0.3583333492279053,,0.5869318246841431,,0.34375,,16.05755615234375,,0.1469281017780304,,0.4431818127632141,,,,,,
0,,,1619,,0.3333333432674408,,0.6734848022460938,,0.16111111640930176,,3.158930540084839,,0.030599502846598625,,0.1944444477558136,,,,,,
0,,,1639,,0.0773809552192688,,0.27638888359069824,,0.11249999701976776,,3.7815780639648438,,-0.08467303961515427,,0.2083333432674408,,,,,,
0,,,1659,,0.1666666716337204,,0.5496795177459717,,0.125,,9.511272430419922,,-0.07627392560243607,,0.10000000149011612,,,,,,
0,,,1679,,0.5803571343421936,,0.7858287692070007,,0.4809523820877075,,3.516002893447876,,0.4829992651939392,,0.512499988079071,,,,,,
0,,,1699,,0.4404761791229248,,0.6877289414405823,,0.36136364936828613,,4.795889854431152,,0.2883000075817108,,0.3958333432674408,,,,,,
0,,,1719,,0.6875,,0.849905252456665,,0.5702381134033203,,4.608654499053955,,0.5400950908660889,,0.7222222089767456,,,,,,
0,,,1739,,0.6625000238418579,,0.7147456407546997,,0.6904761791229248,,12.728581428527832,,0.627623975276947,,0.875,,,,,,
0,,,1759,,0.125,,0.4397144317626953,,0.1071428582072258,,12.917098045349121,,-0.11720181256532669,,0.09375,,,,,,
0,,,1779,,0.4583333432674408,,0.6845238208770752,,0.41477274894714355,,7.128902435302734,,0.3089803159236908,,0.3946428596973419,,,,,,
0,,,1799,,0.21666666865348816,,0.4078088700771332,,0.13247863948345184,,11.52435302734375,,-0.07504691928625107,,0.11249999701976776,,,,,,
0,,,1819,,0.10000000149011612,,0.4144521951675415,,0.0714285746216774,,10.525642395019531,,-0.2335709184408188,,0.0555555559694767,,,,,,
0,,,1839,,0.4124999940395355,,0.7681547403335571,,0.3214285969734192,,4.32688570022583,,0.2706288993358612,,0.6666666865348816,,,,,,
0,,,1859,,0.2916666865348816,,0.6153180003166199,,0.23333334922790527,,5.245171070098877,,0.048418205231428146,,0.1944444477558136,,,,,,
0,,,1879,,0.375,,0.6318910121917725,,0.2916666865348816,,5.581751823425293,,0.2113409787416458,,0.3333333432674408,,,,,,
0,,,1899,,0.3958333432674408,,0.7599396705627441,,0.36754387617111206,,10.986117362976074,,0.33808910846710205,,0.3958333134651184,,,,,,
0,,,1919,,0.4166666865348816,,0.6558493375778198,,0.3923611044883728,,15.358949661254883,,0.28939056396484375,,0.4749999940395355,,,,,,
0,,,1939,,0.4464285671710968,,0.8345543146133423,,0.3539682626724243,,5.481559753417969,,0.30820655822753906,,0.4333333373069763,,,,,,
0,,,1959,,0.5476190447807312,,0.7944444417953491,,0.468137264251709,,22.22064971923828,,0.46588054299354553,,0.5249999761581421,,,,,,
0,,,1979,,0.36250001192092896,,0.8110389709472656,,0.3291666507720947,,6.623436450958252,,0.23997388780117035,,0.4583333432674408,,,,,,
0,,,1999,,0.6875,,0.924242377281189,,0.5267857313156128,,10.98682975769043,,0.54233717918396,,0.4833333492279053,,,,,,
0,,,2019,,0.574999988079071,,0.7854748964309692,,0.49166667461395264,,3.921140670776367,,0.5043430328369141,,0.5333333015441895,,,,,,
0,,,2039,,0.190476194024086,,0.42704516649246216,,0.1651785671710968,,12.564362525939941,,-0.11475806683301926,,0.1458333432674408,,,,,,
0,,,2059,,0.5166666507720947,,0.8368673324584961,,0.4732142984867096,,10.259719848632812,,0.4957805275917053,,0.5249999761581421,,,,,,
0,,,2079,,0.2857142686843872,,0.5558608174324036,,0.23749999701976776,,3.4776241779327393,,0.09307990968227386,,0.40625,,,,,,
0,,,2099,,0.4375,,0.6820658445358276,,0.32967033982276917,,3.3361077308654785,,0.2593778967857361,,0.32499998807907104,,,,,,
0,,,2119,,0.36250001192092896,,0.6024766564369202,,0.3142857253551483,,4.948085784912109,,0.19704459607601166,,0.3598484992980957,,,,,,
0,,,2139,,0.5041666626930237,,0.6170454025268555,,0.4151785671710968,,12.754327774047852,,0.16693396866321564,,0.5681818127632141,,,,,,
0,,,2159,,0.5,,0.703125,,0.4209401607513428,,10.155625343322754,,0.38225477933883667,,0.40833333134651184,,,,,,
0,,,2179,,0.1666666716337204,,0.4534454941749573,,0.1130952388048172,,2.332564353942871,,-0.11375002562999725,,0.0902777761220932,,,,,,
0,,,2199,,0.1666666716337204,,0.5955127477645874,,0.11764705926179886,,27.088144302368164,,-0.10805878788232803,,0.09090909361839294,,,,,,
0,,,2219,,0.24166667461395264,,0.4268939197063446,,0.18014705181121826,,6.693363189697266,,0.04409857839345932,,0.2083333432674408,,,,,,
0,,,2239,,0.2083333432674408,,0.6044830083847046,,0.1409090906381607,,5.1037139892578125,,-0.046880725771188736,,0.125,,,,,,
0,,,2259,,0.4166666865348816,,0.7486096620559692,,0.3222222328186035,,7.633443832397461,,0.23977746069431305,,0.2916666865348816,,,,,,
0,,,2279,,0.1875,,0.5389474630355835,,0.1041666716337204,,3.0109262466430664,,-0.08802420645952225,,0.08749999850988388,,,,,,
0,,,2299,,0.5333333015441895,,0.8721362352371216,,0.4583333432674408,,3.598982810974121,,0.4781297743320465,,0.5,,,,,,
0,,,2319,,0.2291666716337204,,0.5951923131942749,,0.13942307233810425,,2.8429203033447266,,-0.025149771943688393,,0.11249999701976776,,,,,,
0,,,2339,,0.3541666865348816,,0.7315705418586731,,0.3125,,16.017839431762695,,0.19756583869457245,,0.284722238779068,,,,,,
0,,,2359,,0.2440476268529892,,0.5181242227554321,,0.22596153616905212,,7.573286533355713,,-0.03144964948296547,,0.4000000059604645,,,,,,
0,,,2379,,0.375,,0.6496794819831848,,0.1845238208770752,,4.2361321449279785,,0.13259831070899963,,0.33522728085517883,,,,,,
0,,,2399,,0.4270833432674408,,0.6338140964508057,,0.344696968793869,,2.7130203247070312,,0.3070317208766937,,0.4166666865348816,,,,,,
0,,,2419,,0.2750000059604645,,0.4968344271183014,,0.2589285671710968,,12.77786636352539,,0.11859259754419327,,0.30000001192092896,,,,,,
0,,,2439,,0.1666666716337204,,0.5146520137786865,,0.0714285746216774,,4.744979381561279,,-0.15936382114887238,,0.04545454680919647,,,,,,
0,,,2459,,0.3125,,0.738095223903656,,0.26838237047195435,,13.913955688476562,,0.2600255012512207,,0.23749999701976776,,,,,,
0,,,2479,,0.5416666865348816,,0.8031708002090454,,0.49754905700683594,,5.705650329589844,,0.4798894226551056,,0.5249999761581421,,,,,,
0,,,2499,,0.4124999940395355,,0.896185040473938,,0.3611111044883728,,4.258298873901367,,0.31437215209007263,,0.375,,,,,,
0,,,2519,,0.550000011920929,,0.7370171546936035,,0.34090909361839294,,4.444120407104492,,0.3470463156700134,,0.4305555522441864,,,,,,
0,,,2539,,0.0714285746216774,,0.3704184889793396,,0.0714285746216774,,7.9590559005737305,,-0.2084663212299347,,0.0714285746216774,,,,,,
0,,,2559,,0.6041666865348816,,0.8226252794265747,,0.5476190447807312,,5.730337142944336,,0.5496340990066528,,0.5416666865348816,,,,,,
0,,,2579,,0.5833333730697632,,0.8206844925880432,,0.448484867811203,,5.0354204177856445,,0.3576814532279968,,0.3928571343421936,,,,,,
0,,,2599,,0.5357142686843872,,0.8845099210739136,,0.34166666865348816,,10.065722465515137,,0.24664926528930664,,0.2916666865348816,,,,,,
0,,,2619,,0.3333333432674408,,0.571955144405365,,0.27619048953056335,,2.9990386962890625,,0.10776318609714508,,0.2361111044883728,,,,,,
0,,,2639,,0.17499999701976776,,0.3919823169708252,,0.12916666269302368,,16.599477767944336,,-0.07729630172252655,,0.12878787517547607,,,,,,
0,,,2659,,0.30000001192092896,,0.5021936297416687,,0.13247863948345184,,3.7414145469665527,,0.0,,0.10795454680919647,,,,,,
0,,,2679,,0.30000001192092896,,0.6545454263687134,,0.2976190447807312,,17.20351791381836,,0.19219999015331268,,0.4861111044883728,,,,,,
0,,,2699,,0.3392857313156128,,0.5689293146133423,,0.3014705777168274,,11.070152282714844,,0.15724824368953705,,0.2750000059604645,,,,,,
0,,,2719,,0.3333333134651184,,0.6787698268890381,,0.23039215803146362,,15.311893463134766,,0.15004593133926392,,0.17613637447357178,,,,,,
0,,,2739,,0.25,,0.6546619534492493,,0.18907563388347626,,14.572487831115723,,0.028335321694612503,,0.2083333432674408,,,,,,
