epoch,step,train/acc,train/loss_con,train/loss_epoch,train/loss_net,train/loss_s5,train/loss_step,val/acc,val/f1,val/loss,val/mcc,val/precision
0,19,,,,,,1.6871120929718018,,,,,
0,39,,,,,,1.6562672853469849,,,,,
0,59,,,,,,1.5854650735855103,,,,,
0,79,,,,,,1.8372950553894043,,,,,
0,99,,,,,,1.6627360582351685,,,,,
0,119,,,,,,1.7924649715423584,,,,,
0,139,,,,,,1.6009478569030762,,,,,
0,159,,,,,,1.8108351230621338,,,,,
0,179,,,,,,1.769608974456787,,,,,
0,199,,,,,,1.7403600215911865,,,,,
0,219,,,,,,1.746908187866211,,,,,
0,239,,,,,,1.719665288925171,,,,,
0,259,,,,,,1.7212634086608887,,,,,
0,279,,,,,,1.5875539779663086,,,,,
0,299,,,,,,1.6359657049179077,,,,,
0,319,,,,,,2.0909862518310547,,,,,
0,339,,,,,,1.66650390625,,,,,
0,359,,,,,,1.7807046175003052,,,,,
0,379,,,,,,1.909313440322876,,,,,
0,399,,,,,,1.7431706190109253,,,,,
0,419,,,,,,1.527043342590332,,,,,
0,439,,,,,,1.6051766872406006,,,,,
0,459,,,,,,1.6633548736572266,,,,,
0,479,,,,,,1.8286675214767456,,,,,
0,499,,,,,,1.6062390804290771,,,,,
0,519,,,,,,1.9603261947631836,,,,,
0,539,,,,,,1.6457488536834717,,,,,
0,559,,,,,,1.7736191749572754,,,,,
0,579,,,,,,1.7104740142822266,,,,,
0,599,,,,,,1.697250247001648,,,,,
0,619,,,,,,1.6102817058563232,,,,,
0,639,,,,,,1.757042646408081,,,,,
0,659,,,,,,1.6859073638916016,,,,,
0,679,,,,,,1.7760292291641235,,,,,
0,699,,,,,,1.6553432941436768,,,,,
0,719,,,,,,1.638640284538269,,,,,
0,739,,,,,,1.7168292999267578,,,,,
0,759,,,,,,1.6236279010772705,,,,,
0,779,,,,,,1.6579828262329102,,,,,
0,799,,,,,,1.74092435836792,,,,,
0,819,,,,,,1.7547543048858643,,,,,
0,839,,,,,,1.7602730989456177,,,,,
0,859,,,,,,1.6125094890594482,,,,,
0,879,,,,,,1.8693768978118896,,,,,
0,899,,,,,,1.8533517122268677,,,,,
0,919,,,,,,1.623936653137207,,,,,
0,939,,,,,,1.661251425743103,,,,,
0,959,,,,,,1.790974497795105,,,,,
0,979,,,,,,1.8564634323120117,,,,,
0,999,,,,,,1.6612083911895752,,,,,
0,1019,,,,,,1.7101198434829712,,,,,
0,1039,,,,,,1.6804487705230713,,,,,
0,1059,,,,,,1.6048481464385986,,,,,
0,1079,,,,,,1.5941044092178345,,,,,
0,1081,,,,,,,0.3333333432674408,0.2126481533050537,1.071349024772644,0.0,0.15612296760082245
0,1081,0.3191789388656616,0.5014335513114929,1.7362934350967407,0.6045328974723816,0.6303267478942871,,,,,,
1,1099,,,,,,1.3904187679290771,,,,,
1,1119,,,,,,1.631515622138977,,,,,
1,1139,,,,,,1.1434868574142456,,,,,
1,1159,,,,,,1.1379836797714233,,,,,
1,1179,,,,,,1.1315107345581055,,,,,
1,1199,,,,,,1.1799191236495972,,,,,
1,1219,,,,,,1.5666420459747314,,,,,
1,1239,,,,,,1.3798983097076416,,,,,
1,1259,,,,,,1.3095195293426514,,,,,
1,1279,,,,,,1.170674204826355,,,,,
1,1299,,,,,,1.3651282787322998,,,,,
1,1319,,,,,,0.8718048334121704,,,,,
1,1339,,,,,,1.058147668838501,,,,,
1,1359,,,,,,1.0752532482147217,,,,,
1,1379,,,,,,1.3902175426483154,,,,,
1,1399,,,,,,1.13222336769104,,,,,
1,1419,,,,,,1.6404623985290527,,,,,
1,1439,,,,,,1.290984034538269,,,,,
1,1459,,,,,,1.5408036708831787,,,,,
1,1479,,,,,,1.1608877182006836,,,,,
1,1499,,,,,,1.1566205024719238,,,,,
1,1519,,,,,,0.911300778388977,,,,,
1,1539,,,,,,1.5782804489135742,,,,,
1,1559,,,,,,1.3064850568771362,,,,,
1,1579,,,,,,0.9533505439758301,,,,,
1,1599,,,,,,1.4257786273956299,,,,,
1,1619,,,,,,1.3161685466766357,,,,,
1,1639,,,,,,1.0132694244384766,,,,,
1,1659,,,,,,1.2228751182556152,,,,,
1,1679,,,,,,0.9342772960662842,,,,,
1,1699,,,,,,0.9916607737541199,,,,,
1,1719,,,,,,1.01482093334198,,,,,
1,1739,,,,,,1.1587716341018677,,,,,
1,1759,,,,,,1.235452651977539,,,,,
1,1779,,,,,,0.9523738622665405,,,,,
1,1799,,,,,,0.9578174352645874,,,,,
1,1819,,,,,,1.4267539978027344,,,,,
1,1839,,,,,,1.3097999095916748,,,,,
1,1859,,,,,,1.1767945289611816,,,,,
1,1879,,,,,,0.9331220388412476,,,,,
1,1899,,,,,,1.1993073225021362,,,,,
1,1919,,,,,,1.1437840461730957,,,,,
1,1939,,,,,,1.1653389930725098,,,,,
1,1959,,,,,,1.0005168914794922,,,,,
1,1979,,,,,,1.05253267288208,,,,,
1,1999,,,,,,1.0222501754760742,,,,,
1,2019,,,,,,0.9504601955413818,,,,,
1,2039,,,,,,1.181910514831543,,,,,
1,2059,,,,,,1.2740449905395508,,,,,
1,2079,,,,,,0.8513821363449097,,,,,
1,2099,,,,,,1.0752488374710083,,,,,
1,2119,,,,,,1.2946401834487915,,,,,
1,2139,,,,,,1.0974328517913818,,,,,
1,2159,,,,,,0.8850845098495483,,,,,
1,2163,,,,,,,0.46308112144470215,0.43104231357574463,0.8790991902351379,0.21698780357837677,0.61676424741745
