epoch,latent/centroid_cos_sim,latent/fisher_ratio,latent/intra_class_var,latent/knn_acc,latent/silhouette,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/micro_precision,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/f1_p_score,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,,,,,,3.75e-05,3.75e-05,0,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,19,,,,,,,,,,,0.6314761638641357,,,,,,,,,,,,,
0,0.9922816753387451,0.04814675450325012,9.514426231384277,0.675000011920929,-0.13548994064331055,,,30,,,,,,,,,,,,0.272210031747818,0.5978849530220032,0.10360969603061676,0.09781032055616379,0.7579290866851807,0.09201094508171082,0.017759498208761215,0.1422998160123825,0.2494286596775055,0.0,0.0,0.11861511319875717,0.272210031747818
0,,,,,,,,30,,,,,,,,,0.3945893943309784,0.6345056295394897,,,,,,,,,,,,,,
,,,,,,7.5e-05,7.5e-05,31,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,39,,,,,,,,,,,0.5476242303848267,,,,,,,,,,,,,
1,,,,,,,,59,,,,,,,,,,,0.45377117395401,,,,,,,,,,,,,
1,0.7666361331939697,0.18978136777877808,56.03694534301758,0.7200000286102295,-0.05178198218345642,,,61,,,,,,,,,,,,0.5250551104545593,0.717475175857544,0.471178263425827,0.5042351484298706,0.6062859296798706,0.5372920632362366,0.3668174147605896,0.4958031177520752,0.5201617479324341,0.7026438117027283,0.7098485827445984,0.21651415526866913,0.5250551104545593
1,,,,,,,,61,,,,,,,,,0.5638958215713501,0.5359948873519897,,,,,,,,,,,,,,
,,,,,,0.0001125,0.0001125,62,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,79,,,,,,,,,,,0.39900660514831543,,,,,,,,,,,,,
2,0.5386411547660828,0.30246660113334656,66.85595703125,0.7210000157356262,0.0064463200978934765,,,92,,,,,,,,,,,,0.5570123791694641,0.7917988896369934,0.49659037590026855,0.5217635631561279,0.4750097692012787,0.5469367504119873,0.410360187292099,0.5486088991165161,0.6214178204536438,0.617587685585022,0.6594621539115906,0.28927937150001526,0.5570123791694641
2,,,,,,,,92,,,,,,,,,0.638070821762085,0.42536479234695435,,,,,,,,,,,,,,
,,,,,,0.00015,0.00015,93,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,99,,,,,,,,,,,0.32056573033332825,,,,,,,,,,,,,
3,,,,,,,,119,,,,,,,,,,,0.37641409039497375,,,,,,,,,,,,,
3,0.538587749004364,0.33794161677360535,65.0590591430664,0.7390000224113464,0.03439078480005264,,,123,,,,,,,,,,,,0.5749356746673584,0.8085439205169678,0.5141729116439819,0.5284848809242249,0.46216750144958496,0.5427968502044678,0.40426021814346313,0.5380871891975403,0.5009138584136963,0.6568616628646851,0.7224559783935547,0.29095590114593506,0.5749356746673584
3,,,,,,,,123,,,,,,,,,0.6732697486877441,0.3602946698665619,,,,,,,,,,,,,,
,,,,,,0.00018749999999999998,0.00018749999999999998,124,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,139,,,,,,,,,,,0.2997472286224365,,,,,,,,,,,,,
4,0.45979174971580505,0.3495756983757019,68.19782257080078,0.7580000162124634,0.021509269252419472,,,154,,,,,,,,,,,,0.5781044960021973,0.8081690073013306,0.5321744680404663,0.5502232313156128,0.46395236253738403,0.5682719945907593,0.4072604477405548,0.5416732430458069,0.45629987120628357,0.7524024248123169,0.7551388740539551,0.30924683809280396,0.5781044960021973
4,,,,,,,,154,,,,,,,,,0.7118096947669983,0.3175869584083557,,,,,,,,,,,,,,
,,,,,,0.000225,0.000225,155,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,159,,,,,,,,,,,0.3470988869667053,,,,,,,,,,,,,
5,,,,,,,,179,,,,,,,,,,,0.24843744933605194,,,,,,,,,,,,,
5,0.46333539485931396,0.37775421142578125,66.4276123046875,0.734000027179718,0.055154044181108475,,,185,,,,,,,,,,,,0.6079753637313843,0.8280763626098633,0.5599559545516968,0.5707605481147766,0.45283645391464233,0.5815651416778564,0.45593416690826416,0.5842922329902649,0.570137083530426,0.7127901911735535,0.7250568270683289,0.3182765245437622,0.6079753637313843
5,,,,,,,,185,,,,,,,,,0.7426034212112427,0.28912779688835144,,,,,,,,,,,,,,
