epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train/acc_step,train/auroc_step,train/f1_step,train/loss_step,train/mcc_step,train/prec_step
,1.143098387631323e-05,1.143098387631323e-06,0,,,,,,
0,,,19,0.21666666865348816,0.53818678855896,0.18392856419086456,10.480010032653809,-0.05978613719344139,0.22499999403953552
0,,,39,0.32499998807907104,0.511377215385437,0.2777777910232544,24.49226188659668,0.1677260547876358,0.2428571581840515
0,,,59,0.125,0.38571426272392273,0.0972222238779068,21.378698348999023,-0.1727292388677597,0.08124999701976776
0,,,79,0.3047619163990021,0.5507436990737915,0.3499999940395355,24.5535831451416,0.1860465109348297,0.523809552192688
0,,,99,0.4166666865348816,0.6185706853866577,0.2964285612106323,10.147294998168945,0.17820802330970764,0.23333333432674408
0,,,119,0.4000000059604645,0.5544039011001587,0.30000001192092896,21.94704818725586,0.19105948507785797,0.2571428716182709
0,,,139,0.0,0.3711684048175812,0.0,16.94770622253418,-0.3378472626209259,0.0
0,,,159,0.1339285671710968,0.4550328254699707,0.1666666716337204,10.527432441711426,-0.043966662138700485,0.30000001192092896
0,,,179,0.1666666716337204,0.4601190686225891,0.10795454680919647,26.341999053955078,-0.1355953812599182,0.09166666865348816
0,,,199,0.125,0.4962339401245117,0.11538461595773697,30.742307662963867,-0.13418084383010864,0.1071428582072258
0,,,219,0.2083333432674408,0.2947649359703064,0.1409090906381607,14.496447563171387,-0.0426861010491848,0.125
0,,,239,0.2589285671710968,0.4441010355949402,0.22499999403953552,11.546462059020996,0.07547915726900101,0.3166666626930237
0,,,259,0.34583333134651184,0.639845609664917,0.3009803891181946,20.79572868347168,0.15650536119937897,0.3333333432674408
0,,,279,0.17499999701976776,0.334294855594635,0.15625,34.821109771728516,-0.11818809062242508,0.15833333134651184
0,,,299,0.1428571492433548,0.408730149269104,0.17788460850715637,31.826847076416016,0.03641785308718681,0.375
0,,,319,0.4333333373069763,0.6697857975959778,0.2666666507720947,5.238824367523193,0.2209051549434662,0.3143939673900604
0,,,339,0.11249999701976776,0.38478291034698486,0.0912698432803154,20.82903289794922,-0.23415927588939667,0.07777778059244156
0,,,359,0.20000000298023224,0.3655032515525818,0.17803031206130981,20.498699188232422,-0.05121910572052002,0.1607142835855484
0,,,379,0.2916666865348816,0.6446428298950195,0.2083333432674408,28.938316345214844,0.02566634863615036,0.16249999403953552
0,,,399,0.5833333730697632,0.8359775543212891,0.49761903285980225,23.13622283935547,0.508881688117981,0.4375
0,,,419,0.5,0.5874999761581421,0.3261904716491699,15.486392974853516,0.1470995396375656,0.2916666865348816
0,,,439,0.5416666865348816,0.750152587890625,0.3511904776096344,9.3638277053833,0.3001612722873688,0.30000001192092896
0,,,459,0.2874999940395355,0.40946969389915466,0.26271647214889526,8.2317476272583,0.08862871676683426,0.4652777910232544
0,,,479,0.20000000298023224,0.5075216293334961,0.1428571492433548,26.864900588989258,-0.023947373032569885,0.1111111119389534
0,,,499,0.0625,0.3167613744735718,0.0625,4.964622497558594,-0.11039997637271881,0.0625
0,,,519,0.2916666865348816,0.4686927795410156,0.20192307233810425,12.435656547546387,0.06255432963371277,0.17499999701976776
0,,,539,0.4583333432674408,0.6287202835083008,0.4038461446762085,16.891111373901367,0.36831754446029663,0.4861111044883728
0,,,559,0.15000000596046448,0.34517043828964233,0.10000000149011612,20.323680877685547,-0.14990633726119995,0.07500000298023224
0,,,579,0.4642857313156128,0.682539701461792,0.4375,26.863380432128906,0.3676072955131531,0.5166666507720947
0,,,599,0.3125,0.595483660697937,0.21111111342906952,20.132007598876953,0.11067430675029755,0.16818182170391083
0,,,619,0.1666666716337204,0.4568261504173279,0.07692307978868484,10.10123062133789,-0.07888593524694443,0.05000000074505806
0,,,639,0.3333333432674408,0.510909914970398,0.2182539701461792,17.88426399230957,0.16777390241622925,0.2348484992980957
0,,,659,0.1875,0.5077877044677734,0.10096153616905212,8.64126205444336,-0.11127302795648575,0.08522727340459824
0,,,679,0.30000001192092896,0.6828817129135132,0.18681319057941437,8.958866119384766,0.048704490065574646,0.20000000298023224
0,,,699,0.3125,0.528235673904419,0.1428571492433548,10.417222023010254,0.06679322570562363,0.125
0,,,719,0.375,0.6083638668060303,0.22499999403953552,11.687479972839355,0.1560216248035431,0.1875
0,,,739,0.23749999701976776,0.4636363685131073,0.17094017565250397,14.01742935180664,0.030599502846598625,0.1458333432674408
0,,,759,0.5,0.723135232925415,0.4601648449897766,14.776541709899902,0.4346335828304291,0.53125
0,,,779,0.3720238208770752,0.44423457980155945,0.35555556416511536,22.516738891601562,0.16099976003170013,0.34166666865348816
0,,,799,0.4166666865348816,0.7317307591438293,0.307539701461792,9.368692398071289,0.23348689079284668,0.3125
0,,,819,0.375,0.5974358916282654,0.28125,23.116134643554688,0.21221975982189178,0.22499999403953552
0,,,839,0.5,0.8044642806053162,0.44999998807907104,12.742477416992188,0.3920799791812897,0.4166666865348816
0,,,859,0.5083333253860474,0.6972818374633789,0.4214285612106323,7.259406566619873,0.3202563226222992,0.5
0,,,879,0.125,0.48790061473846436,0.09375,25.611562728881836,-0.18862329423427582,0.07500000298023224
0,,,899,0.21071428060531616,0.579906165599823,0.1755952537059784,9.151337623596191,0.031809087842702866,0.4000000059604645
0,,,919,0.44999998807907104,0.8251081705093384,0.3928571343421936,9.295880317687988,0.36201950907707214,0.4333333373069763
0,,,939,0.375,0.6011160612106323,0.2094017118215561,5.424422740936279,0.16251268982887268,0.23125000298023224
0,,,959,0.28333333134651184,0.5578817129135132,0.2142857313156128,13.860876083374023,0.06515837460756302,0.1736111044883728
0,,,979,0.1666666716337204,0.5061011910438538,0.13247863948345184,8.568682670593262,-0.09443843364715576,0.1388888955116272
0,,,999,0.5291666984558105,0.722392201423645,0.49761906266212463,7.509027481079102,0.39572396874427795,0.6833333373069763
0,,,1019,0.1666666716337204,0.5317307710647583,0.125,26.370006561279297,-0.09229765087366104,0.10000000149011612
0,,,1039,0.4166666865348816,0.6067307591438293,0.22979798913002014,4.850878715515137,0.10252877324819565,0.21458333730697632
0,,,1059,0.3690476417541504,0.7080662250518799,0.24583333730697632,6.07454776763916,0.11950866878032684,0.42500001192092896
0,,,1079,0.3958333432674408,0.6388392448425293,0.28535354137420654,5.515240669250488,0.16421793401241302,0.347222238779068
0,,,1099,0.36250001192092896,0.5607142448425293,0.25,7.950562000274658,0.22866478562355042,0.42500001192092896
0,,,1119,0.38333332538604736,0.6655968427658081,0.27146464586257935,6.007400989532471,0.06570473313331604,0.3680555522441864
0,,,1139,0.25,0.4148351550102234,0.2750000059604645,18.265012741088867,0.014265349134802818,0.3863636255264282
0,,,1159,0.2857142984867096,0.6277957558631897,0.1409090906381607,7.003101825714111,-0.048557136207818985,0.1388888955116272
0,,,1179,0.21250000596046448,0.5868517160415649,0.1785714328289032,18.782508850097656,-0.04646766558289528,0.1666666716337204
0,,,1199,0.28125,0.6912774443626404,0.2638888955116272,22.676124572753906,0.0,0.25
0,,,1219,0.17499999701976776,0.44320887327194214,0.10096153616905212,9.390427589416504,-0.09218510240316391,0.10606060922145844
0,,,1239,0.3839285671710968,0.6218330264091492,0.32777780294418335,8.212400436401367,0.253221720457077,0.4312500059604645
0,,,1259,0.3214285671710968,0.757539689540863,0.13636364042758942,4.547502517700195,0.013214063830673695,0.15000000596046448
0,,,1279,0.4270833432674408,0.788161039352417,0.4325396716594696,27.017393112182617,0.3993261754512787,0.48750001192092896
0,,,1299,0.25,0.5260416865348816,0.2380952537059784,6.994273662567139,0.0,0.30000001192092896
0,,,1319,0.25,0.5975990295410156,0.09090909361839294,3.392836570739746,-0.1050664559006691,0.0555555559694767
