epoch,step,train/acc,train/loss_con,train/loss_epoch,train/loss_net,train/loss_s5,train/loss_step,val/acc,val/f1,val/loss,val/mcc,val/precision
0,19,,,,,,1.5148769617080688,,,,,
0,39,,,,,,1.784825086593628,,,,,
0,59,,,,,,1.7038722038269043,,,,,
0,79,,,,,,1.854975938796997,,,,,
0,99,,,,,,1.403630256652832,,,,,
0,119,,,,,,1.8040571212768555,,,,,
0,139,,,,,,1.7097053527832031,,,,,
0,159,,,,,,1.9173182249069214,,,,,
0,179,,,,,,1.9701292514801025,,,,,
0,199,,,,,,1.6806507110595703,,,,,
0,219,,,,,,2.017392635345459,,,,,
0,239,,,,,,1.7714598178863525,,,,,
0,259,,,,,,1.826011300086975,,,,,
0,279,,,,,,1.9234423637390137,,,,,
0,299,,,,,,1.9108210802078247,,,,,
0,319,,,,,,1.715375304222107,,,,,
0,339,,,,,,1.6572315692901611,,,,,
0,359,,,,,,1.6475927829742432,,,,,
0,379,,,,,,1.6617567539215088,,,,,
0,399,,,,,,1.6535065174102783,,,,,
0,419,,,,,,1.6465343236923218,,,,,
0,439,,,,,,1.7708439826965332,,,,,
0,459,,,,,,1.8004049062728882,,,,,
0,479,,,,,,1.7065404653549194,,,,,
0,499,,,,,,1.8755953311920166,,,,,
0,519,,,,,,1.4630317687988281,,,,,
0,539,,,,,,1.613143801689148,,,,,
0,559,,,,,,1.6401042938232422,,,,,
0,579,,,,,,1.5581142902374268,,,,,
0,599,,,,,,1.8077281713485718,,,,,
0,619,,,,,,1.8876187801361084,,,,,
0,639,,,,,,1.653639554977417,,,,,
0,659,,,,,,1.570345163345337,,,,,
0,679,,,,,,1.653570294380188,,,,,
0,699,,,,,,1.777869701385498,,,,,
0,719,,,,,,1.5929021835327148,,,,,
0,739,,,,,,1.577284574508667,,,,,
0,759,,,,,,1.6499812602996826,,,,,
0,779,,,,,,1.804076075553894,,,,,
0,799,,,,,,1.688326120376587,,,,,
0,819,,,,,,1.7315822839736938,,,,,
0,839,,,,,,1.6318938732147217,,,,,
0,859,,,,,,1.6469205617904663,,,,,
0,879,,,,,,1.4763636589050293,,,,,
0,899,,,,,,1.8935058116912842,,,,,
0,919,,,,,,1.871157169342041,,,,,
0,939,,,,,,1.7348477840423584,,,,,
0,959,,,,,,1.9210848808288574,,,,,
0,979,,,,,,1.991766095161438,,,,,
0,999,,,,,,1.6446839570999146,,,,,
0,1019,,,,,,1.6158785820007324,,,,,
0,1039,,,,,,1.7848787307739258,,,,,
0,1059,,,,,,1.5005450248718262,,,,,
0,1079,,,,,,1.5789250135421753,,,,,
0,1081,,,,,,,0.305839866399765,0.23384365439414978,1.1771087646484375,-0.038599349558353424,0.2705244719982147
0,1081,0.34121736884117126,0.49614834785461426,1.7367026805877686,0.6817983388900757,0.5587552785873413,,,,,,
1,1099,,,,,,1.6133239269256592,,,,,
1,1119,,,,,,1.6166329383850098,,,,,
1,1139,,,,,,1.5538498163223267,,,,,
1,1159,,,,,,1.4082350730895996,,,,,
1,1179,,,,,,1.6850199699401855,,,,,
1,1199,,,,,,1.4318981170654297,,,,,
1,1219,,,,,,1.6191548109054565,,,,,
1,1239,,,,,,1.2881202697753906,,,,,
1,1259,,,,,,1.5124024152755737,,,,,
1,1279,,,,,,1.7232074737548828,,,,,
1,1299,,,,,,1.5422649383544922,,,,,
1,1319,,,,,,1.2689411640167236,,,,,
1,1339,,,,,,1.446373462677002,,,,,
1,1359,,,,,,1.1944526433944702,,,,,
1,1379,,,,,,1.0685460567474365,,,,,
1,1399,,,,,,1.0966542959213257,,,,,
1,1419,,,,,,1.2637850046157837,,,,,
1,1439,,,,,,0.9871675372123718,,,,,
1,1459,,,,,,1.2876307964324951,,,,,
1,1479,,,,,,1.2915135622024536,,,,,
1,1499,,,,,,1.4622063636779785,,,,,
1,1519,,,,,,0.9566507339477539,,,,,
1,1539,,,,,,1.013598084449768,,,,,
1,1559,,,,,,1.0924484729766846,,,,,
1,1579,,,,,,1.5145100355148315,,,,,
1,1599,,,,,,1.089911937713623,,,,,
1,1619,,,,,,1.0719099044799805,,,,,
1,1639,,,,,,1.212406873703003,,,,,
1,1659,,,,,,1.1985838413238525,,,,,
1,1679,,,,,,1.1306917667388916,,,,,
1,1699,,,,,,1.0487918853759766,,,,,
1,1719,,,,,,1.4116560220718384,,,,,
1,1739,,,,,,1.0976498126983643,,,,,
1,1759,,,,,,1.2492032051086426,,,,,
1,1779,,,,,,1.3432273864746094,,,,,
1,1799,,,,,,1.3947982788085938,,,,,
1,1819,,,,,,1.2621064186096191,,,,,
1,1839,,,,,,1.0311743021011353,,,,,
1,1859,,,,,,0.9777587652206421,,,,,
1,1879,,,,,,1.0437806844711304,,,,,
1,1899,,,,,,0.9944148063659668,,,,,
1,1919,,,,,,1.2407991886138916,,,,,
1,1939,,,,,,1.0898687839508057,,,,,
1,1959,,,,,,0.8761278986930847,,,,,
1,1979,,,,,,1.1890735626220703,,,,,
1,1999,,,,,,0.9092422723770142,,,,,
1,2019,,,,,,0.9861142635345459,,,,,
1,2039,,,,,,0.8475756645202637,,,,,
1,2059,,,,,,0.8340557813644409,,,,,
1,2079,,,,,,1.2111918926239014,,,,,
1,2099,,,,,,0.9337246417999268,,,,,
1,2119,,,,,,0.9274523258209229,,,,,
1,2139,,,,,,1.2002424001693726,,,,,
1,2159,,,,,,1.015322208404541,,,,,
1,2163,,,,,,,0.47179728746414185,0.46674418449401855,0.8995581865310669,0.323900431394577,0.7365601658821106
1,2163,0.4933827519416809,0.38320353627204895,1.2218117713928223,0.4690232574939728,0.36958494782447815,,,,,,
2,2179,,,,,,1.4527360200881958,,,,,
2,2199,,,,,,1.013811469078064,,,,,
2,2219,,,,,,1.5121774673461914,,,,,
2,2239,,,,,,1.25592041015625,,,,,
2,2259,,,,,,1.2267793416976929,,,,,
2,2279,,,,,,1.1797245740890503,,,,,
2,2299,,,,,,1.2514369487762451,,,,,
2,2319,,,,,,1.0901448726654053,,,,,
2,2339,,,,,,0.7672414779663086,,,,,
2,2359,,,,,,0.6886723637580872,,,,,
2,2379,,,,,,0.7599464654922485,,,,,
2,2399,,,,,,1.0868346691131592,,,,,
2,2419,,,,,,1.1732685565948486,,,,,
2,2439,,,,,,0.9890577793121338,,,,,
2,2459,,,,,,1.3062019348144531,,,,,
2,2479,,,,,,1.163261890411377,,,,,
2,2499,,,,,,1.0614449977874756,,,,,
2,2519,,,,,,0.8217935562133789,,,,,
2,2539,,,,,,0.749679684638977,,,,,
2,2559,,,,,,0.7790995240211487,,,,,
2,2579,,,,,,1.4133713245391846,,,,,
2,2599,,,,,,0.8140095472335815,,,,,
2,2619,,,,,,0.7964795827865601,,,,,
2,2639,,,,,,0.8051704168319702,,,,,
2,2659,,,,,,0.8255842924118042,,,,,
2,2679,,,,,,1.2684409618377686,,,,,
2,2699,,,,,,1.0751399993896484,,,,,
2,2719,,,,,,0.9089087247848511,,,,,
2,2739,,,,,,0.9702000617980957,,,,,
2,2759,,,,,,0.9510407447814941,,,,,
2,2779,,,,,,1.5082838535308838,,,,,
2,2799,,,,,,0.9779031276702881,,,,,
2,2819,,,,,,0.7348475456237793,,,,,
2,2839,,,,,,0.9247604608535767,,,,,
2,2859,,,,,,1.3593361377716064,,,,,
2,2879,,,,,,1.1653627157211304,,,,,
2,2899,,,,,,1.1738171577453613,,,,,
2,2919,,,,,,1.2929941415786743,,,,,
2,2939,,,,,,1.4045028686523438,,,,,
2,2959,,,,,,0.9434274435043335,,,,,
2,2979,,,,,,1.391249656677246,,,,,
2,2999,,,,,,1.2501966953277588,,,,,
2,3019,,,,,,0.7770088911056519,,,,,
2,3039,,,,,,0.8464060425758362,,,,,
2,3059,,,,,,1.2037079334259033,,,,,
2,3079,,,,,,1.2072068452835083,,,,,
2,3099,,,,,,0.9024388194084167,,,,,
2,3119,,,,,,0.9170085191726685,,,,,
2,3139,,,,,,0.9747781753540039,,,,,
2,3159,,,,,,1.2892937660217285,,,,,
2,3179,,,,,,0.9745419025421143,,,,,
2,3199,,,,,,1.2704100608825684,,,,,
2,3219,,,,,,0.843738853931427,,,,,
2,3239,,,,,,0.7216090559959412,,,,,
2,3245,,,,,,,0.5044276714324951,0.47756290435791016,0.8409530520439148,0.3270569145679474,0.6167381405830383
2,3245,0.5297462344169617,0.34788617491722107,1.0812759399414062,0.3820604681968689,0.35132959485054016,,,,,,
3,3259,,,,,,0.9071353673934937,,,,,
3,3279,,,,,,1.071953296661377,,,,,
3,3299,,,,,,1.1440861225128174,,,,,
3,3319,,,,,,0.8149886727333069,,,,,
3,3339,,,,,,0.8279930353164673,,,,,
3,3359,,,,,,0.9397327899932861,,,,,
3,3379,,,,,,0.8179628849029541,,,,,
3,3399,,,,,,1.2721807956695557,,,,,
3,3419,,,,,,0.9586977958679199,,,,,
3,3439,,,,,,0.8922684192657471,,,,,
3,3459,,,,,,1.2394537925720215,,,,,
3,3479,,,,,,0.82892906665802,,,,,
3,3499,,,,,,1.0000430345535278,,,,,
3,3519,,,,,,0.706786036491394,,,,,
3,3539,,,,,,1.5438754558563232,,,,,
3,3559,,,,,,1.1078168153762817,,,,,
3,3579,,,,,,1.1289026737213135,,,,,
3,3599,,,,,,0.6257781982421875,,,,,
3,3619,,,,,,0.840907096862793,,,,,
3,3639,,,,,,0.569063663482666,,,,,
3,3659,,,,,,0.5753378868103027,,,,,
3,3679,,,,,,0.8554586172103882,,,,,
3,3699,,,,,,0.9111738204956055,,,,,
3,3719,,,,,,0.6660959720611572,,,,,
3,3739,,,,,,1.0644344091415405,,,,,
3,3759,,,,,,1.1943204402923584,,,,,
3,3779,,,,,,1.1940141916275024,,,,,
3,3799,,,,,,1.031538486480713,,,,,
3,3819,,,,,,0.633075475692749,,,,,
3,3839,,,,,,0.796160101890564,,,,,
3,3859,,,,,,1.441753625869751,,,,,
3,3879,,,,,,0.8410307168960571,,,,,
3,3899,,,,,,1.1502784490585327,,,,,
3,3919,,,,,,1.043487787246704,,,,,
3,3939,,,,,,1.495161533355713,,,,,
3,3959,,,,,,1.224837064743042,,,,,
3,3979,,,,,,0.5851702690124512,,,,,
3,3999,,,,,,1.376007080078125,,,,,
3,4019,,,,,,1.248283863067627,,,,,
3,4039,,,,,,0.7511411905288696,,,,,
3,4059,,,,,,1.1846330165863037,,,,,
3,4079,,,,,,0.6566158533096313,,,,,
3,4099,,,,,,1.3493071794509888,,,,,
3,4119,,,,,,0.6841033101081848,,,,,
3,4139,,,,,,1.3067375421524048,,,,,
