epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/micro_precision,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,5.9999999999999995e-05,5.9999999999999995e-05,0,,,,,,,,,,,,,,,,,,,,,,,
0,,,19,,,,,,,,,,,0.900341272354126,,,,,,,,,,,,
0,,,39,,,,,,,,,,,0.715869665145874,,,,,,,,,,,,
0,,,59,,,,,,,,,,,0.5481311082839966,,,,,,,,,,,,
0,,,79,,,,,,,,,,,0.4484407901763916,,,,,,,,,,,,
0,,,99,,,,,,,,,,,0.5370919108390808,,,,,,,,,,,,
0,,,119,,,,,,,,,,,0.4050251841545105,,,,,,,,,,,,
0,,,139,,,,,,,,,,,0.35563138127326965,,,,,,,,,,,,
0,,,159,,,,,,,,,,,0.45862138271331787,,,,,,,,,,,,
0,,,179,,,,,,,,,,,0.32990598678588867,,,,,,,,,,,,
0,,,199,,,,,,,,,,,0.3667963743209839,,,,,,,,,,,,
0,,,219,,,,,,,,,,,0.3738669753074646,,,,,,,,,,,,
0,,,239,,,,,,,,,,,0.3164527416229248,,,,,,,,,,,,
0,,,259,,,,,,,,,,,0.40049222111701965,,,,,,,,,,,,
0,,,279,,,,,,,,,,,0.43443742394447327,,,,,,,,,,,,
0,,,299,,,,,,,,,,,0.3669157028198242,,,,,,,,,,,,
0,,,319,,,,,,,,,,,0.45227760076522827,,,,,,,,,,,,
0,,,339,,,,,,,,,,,0.4550010561943054,,,,,,,,,,,,
0,,,359,,,,,,,,,,,0.2786116302013397,,,,,,,,,,,,
0,,,379,,,,,,,,,,,0.34075677394866943,,,,,,,,,,,,
0,,,399,,,,,,,,,,,0.30137741565704346,,,,,,,,,,,,
0,,,419,,,,,,,,,,,0.5039770007133484,,,,,,,,,,,,
0,,,439,,,,,,,,,,,0.2772561013698578,,,,,,,,,,,,
0,,,459,,,,,,,,,,,0.3095499575138092,,,,,,,,,,,,
0,,,479,,,,,,,,,,,0.3328477740287781,,,,,,,,,,,,
0,,,499,,,,,,,,,,,0.26172930002212524,,,,,,,,,,,,
0,,,519,,,,,,,,,,,0.24478131532669067,,,,,,,,,,,,
0,,,539,,,,,,,,,,,0.4020884335041046,,,,,,,,,,,,
0,,,559,,,,,,,,,,,0.21678701043128967,,,,,,,,,,,,
0,,,579,,,,,,,,,,,0.354884535074234,,,,,,,,,,,,
0,,,599,,,,,,,,,,,0.18853141367435455,,,,,,,,,,,,
0,,,619,,,,,,,,,,,0.2683787941932678,,,,,,,,,,,,
0,,,639,,,,,,,,,,,0.23862788081169128,,,,,,,,,,,,
0,,,659,,,,,,,,,,,0.25390058755874634,,,,,,,,,,,,
0,,,679,,,,,,,,,,,0.1627683788537979,,,,,,,,,,,,
0,,,699,,,,,,,,,,,0.349895715713501,,,,,,,,,,,,
0,,,719,,,,,,,,,,,0.42011529207229614,,,,,,,,,,,,
0,,,739,,,,,,,,,,,0.3259901702404022,,,,,,,,,,,,
0,,,759,,,,,,,,,,,0.297698974609375,,,,,,,,,,,,
0,,,779,,,,,,,,,,,0.33162444829940796,,,,,,,,,,,,
0,,,799,,,,,,,,,,,0.253207266330719,,,,,,,,,,,,
0,,,819,,,,,,,,,,,0.2531285285949707,,,,,,,,,,,,
0,,,839,,,,,,,,,,,0.1258162260055542,,,,,,,,,,,,
