epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/mcc,train/acc,train/loss_epoch,train/loss_step,val/acc,val/f1,val/loss,val/mcc,val/precision
,0.0,0.0,0,,,,,,,,,,,,,
0,,,19,,,,,,,,18.558198928833008,,,,,
0,,,39,,,,,,,,23.58942222595215,,,,,
0,,,59,,,,,,,,21.66399383544922,,,,,
0,,,79,,,,,,,,19.99574851989746,,,,,
0,,,99,,,,,,,,23.44680404663086,,,,,
0,,,119,,,,,,,,16.504154205322266,,,,,
0,,,139,,,,,,,,29.184038162231445,,,,,
0,,,159,,,,,,,,24.138687133789062,,,,,
0,,,179,,,,,,,,24.73406410217285,,,,,
0,,,199,,,,,,,,17.44184112548828,,,,,
0,,,219,,,,,,,,18.255399703979492,,,,,
0,,,239,,,,,,,,23.62177848815918,,,,,
0,,,259,,,,,,,,14.078370094299316,,,,,
0,,,279,,,,,,,,20.729721069335938,,,,,
0,,,299,,,,,,,,18.88438606262207,,,,,
0,,,319,,,,,,,,28.750263214111328,,,,,
0,,,339,,,,,,,,24.045692443847656,,,,,
0,,,359,,,,,,,,19.886497497558594,,,,,
0,,,379,,,,,,,,22.995710372924805,,,,,
0,,,399,,,,,,,,22.006223678588867,,,,,
0,,,419,,,,,,,,14.866579055786133,,,,,
0,,,439,,,,,,,,17.495988845825195,,,,,
0,,,459,,,,,,,,10.620933532714844,,,,,
0,,,479,,,,,,,,19.21840476989746,,,,,
0,,,499,,,,,,,,18.10085678100586,,,,,
0,,,519,,,,,,,,19.474796295166016,,,,,
0,,,539,,,,,,,,26.483861923217773,,,,,
0,,,559,,,,,,,,21.00681495666504,,,,,
0,,,579,,,,,,,,22.762279510498047,,,,,
0,,,599,,,,,,,,20.208820343017578,,,,,
0,,,619,,,,,,,,19.559253692626953,,,,,
0,,,639,,,,,,,,15.253679275512695,,,,,
0,,,659,,,,,,,,20.487524032592773,,,,,
0,,,679,,,,,,,,25.99342918395996,,,,,
0,,,699,,,,,,,,25.38601303100586,,,,,
0,,,716,,,,,,,,,0.233097106218338,0.14333291351795197,17.047473907470703,-0.015970878303050995,0.11211052536964417
0,,,716,,,,,,0.24630379676818848,21.33710289001465,,,,,,
,2.9999999999999997e-05,2.9999999999999997e-05,717,,,,,,,,,,,,,
1,,,719,,,,,,,,17.785539627075195,,,,,
1,,,739,,,,,,,,4.726670265197754,,,,,
1,,,759,,,,,,,,4.963752269744873,,,,,
1,,,779,,,,,,,,5.248793125152588,,,,,
1,,,799,,,,,,,,4.405003547668457,,,,,
1,,,819,,,,,,,,4.832079887390137,,,,,
1,,,839,,,,,,,,4.816898822784424,,,,,
1,,,859,,,,,,,,3.8702313899993896,,,,,
1,,,879,,,,,,,,5.169212341308594,,,,,
1,,,899,,,,,,,,3.7409069538116455,,,,,
1,,,919,,,,,,,,4.446441650390625,,,,,
1,,,939,,,,,,,,4.288473606109619,,,,,
