epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/micro_precision,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,9.999999999999999e-05,9.999999999999999e-05,0,,,,,,,,,,,,,,,,,,,,,,,
0,,,19,,,,,,,,,,,1.527537226676941,,,,,,,,,,,,
0,,,39,,,,,,,,,,,1.2911174297332764,,,,,,,,,,,,
0,,,59,,,,,,,,,,,0.9731537699699402,,,,,,,,,,,,
0,,,79,,,,,,,,,,,0.9054620862007141,,,,,,,,,,,,
0,,,99,,,,,,,,,,,1.1378045082092285,,,,,,,,,,,,
0,,,119,,,,,,,,,,,0.8082490563392639,,,,,,,,,,,,
0,,,139,,,,,,,,,,,0.8610299229621887,,,,,,,,,,,,
0,,,159,,,,,,,,,,,0.9218990802764893,,,,,,,,,,,,
0,,,179,,,,,,,,,,,0.8114694356918335,,,,,,,,,,,,
0,,,199,,,,,,,,,,,0.8213796615600586,,,,,,,,,,,,
0,,,219,,,,,,,,,,,0.711546778678894,,,,,,,,,,,,
0,,,239,,,,,,,,,,,0.690559446811676,,,,,,,,,,,,
0,,,259,,,,,,,,,,,0.6152334213256836,,,,,,,,,,,,
0,,,279,,,,,,,,,,,0.782630443572998,,,,,,,,,,,,
0,,,299,,,,,,,,,,,0.6412720084190369,,,,,,,,,,,,
0,,,319,,,,,,,,,,,0.8332626223564148,,,,,,,,,,,,
0,,,339,,,,,,,,,,,0.5985264778137207,,,,,,,,,,,,
0,,,359,,,,,,,,,,,0.5723307728767395,,,,,,,,,,,,
0,,,379,,,,,,,,,,,0.5918464660644531,,,,,,,,,,,,
0,,,399,,,,,,,,,,,1.021938681602478,,,,,,,,,,,,
0,,,419,,,,,,,,,,,0.6629449725151062,,,,,,,,,,,,
0,,,439,,,,,,,,,,,0.5872822403907776,,,,,,,,,,,,
0,,,459,,,,,,,,,,,0.7233076095581055,,,,,,,,,,,,
0,,,479,,,,,,,,,,,0.5925331115722656,,,,,,,,,,,,
0,,,499,,,,,,,,,,,0.7123216390609741,,,,,,,,,,,,
0,,,519,,,,,,,,,,,0.6324661374092102,,,,,,,,,,,,
0,,,539,,,,,,,,,,,0.5650994181632996,,,,,,,,,,,,
0,,,559,,,,,,,,,,,0.6099246740341187,,,,,,,,,,,,
0,,,579,,,,,,,,,,,0.4302527904510498,,,,,,,,,,,,
0,,,599,,,,,,,,,,,0.6554035544395447,,,,,,,,,,,,
0,,,619,,,,,,,,,,,0.5725840330123901,,,,,,,,,,,,
0,,,639,,,,,,,,,,,0.5719156861305237,,,,,,,,,,,,
0,,,659,,,,,,,,,,,0.7242398858070374,,,,,,,,,,,,
0,,,679,,,,,,,,,,,0.5531585216522217,,,,,,,,,,,,
0,,,699,,,,,,,,,,,0.4500883221626282,,,,,,,,,,,,
0,,,719,,,,,,,,,,,0.4423903226852417,,,,,,,,,,,,
0,,,739,,,,,,,,,,,0.9357112050056458,,,,,,,,,,,,
0,,,759,,,,,,,,,,,0.42609742283821106,,,,,,,,,,,,
0,,,779,,,,,,,,,,,0.8581369519233704,,,,,,,,,,,,
0,,,799,,,,,,,,,,,0.6781195402145386,,,,,,,,,,,,
0,,,819,,,,,,,,,,,0.4917001724243164,,,,,,,,,,,,
0,,,839,,,,,,,,,,,0.6625885963439941,,,,,,,,,,,,
0,,,859,,,,,,,,,,,0.5320801138877869,,,,,,,,,,,,
0,,,879,,,,,,,,,,,0.5601004958152771,,,,,,,,,,,,
0,,,899,,,,,,,,,,,0.6257073879241943,,,,,,,,,,,,
0,,,919,,,,,,,,,,,0.4647298753261566,,,,,,,,,,,,
0,,,939,,,,,,,,,,,0.7597655653953552,,,,,,,,,,,,
0,,,959,,,,,,,,,,,0.3646692931652069,,,,,,,,,,,,
0,,,979,,,,,,,,,,,0.5322718620300293,,,,,,,,,,,,
0,,,999,,,,,,,,,,,0.5217074751853943,,,,,,,,,,,,
0,,,1019,,,,,,,,,,,0.8912784457206726,,,,,,,,,,,,
0,,,1039,,,,,,,,,,,0.48545289039611816,,,,,,,,,,,,
0,,,1059,,,,,,,,,,,0.4793302118778229,,,,,,,,,,,,
0,,,1079,,,,,,,,,,,0.5714054107666016,,,,,,,,,,,,
0,,,1099,,,,,,,,,,,0.5468263626098633,,,,,,,,,,,,
0,,,1119,,,,,,,,,,,0.9047008752822876,,,,,,,,,,,,
0,,,1139,,,,,,,,,,,0.6448683738708496,,,,,,,,,,,,
0,,,1159,,,,,,,,,,,0.3827526569366455,,,,,,,,,,,,
