epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/mcc,test/prec,train/acc_epoch,train/acc_step,train/auroc_epoch,train/auroc_step,train/f1_epoch,train/f1_step,train/loss_epoch,train/loss_step,train/mcc_epoch,train/mcc_step,train/prec_epoch,train/prec_step,val/acc,val/auroc,val/f1,val/loss,val/mcc,val/prec
,2.1918132108491954e-05,2.1918132108491956e-06,0,,,,,,,,,,,,,,,,,,,,,,,,
0,,,19,,,,,,,,0.4624999761581421,,0.702529788017273,,0.4630952477455139,,3.218397617340088,,0.2477162480354309,,0.5687500238418579,,,,,,
0,,,39,,,,,,,,0.30000001192092896,,0.5615239143371582,,0.20098039507865906,,3.078339099884033,,0.12017317116260529,,0.32692307233810425,,,,,,
0,,,59,,,,,,,,0.4583333432674408,,0.6926282048225403,,0.36538460850715637,,3.1909475326538086,,0.2540689706802368,,0.3392857313156128,,,,,,
0,,,79,,,,,,,,0.10000000149011612,,0.43193474411964417,,0.1458333432674408,,2.4387013912200928,,-0.13585582375526428,,0.3333333432674408,,,,,,
0,,,99,,,,,,,,0.4928571581840515,,0.6869588494300842,,0.45384615659713745,,2.0258452892303467,,0.28658923506736755,,0.4333333373069763,,,,,,
0,,,119,,,,,,,,0.6523809432983398,,0.8508658409118652,,0.4804292917251587,,1.9625375270843506,,0.40463101863861084,,0.5833333730697632,,,,,,
0,,,139,,,,,,,,0.625,,0.7868607640266418,,0.5952380895614624,,2.635263204574585,,0.5951274633407593,,0.6388888955116272,,,,,,
0,,,159,,,,,,,,0.3375000059604645,,0.7135687470436096,,0.3333333432674408,,2.210969924926758,,0.21536117792129517,,0.574999988079071,,,,,,
0,,,179,,,,,,,,0.125,,0.37738096714019775,,0.05000000074505806,,2.105093479156494,,-0.19069251418113708,,0.03125,,,,,,
0,,,199,,,,,,,,0.1607142835855484,,0.3624274730682373,,0.1269841343164444,,2.350503444671631,,-0.11786019802093506,,0.17499999701976776,,,,,,
0,,,219,,,,,,,,0.6041666865348816,,0.8227678537368774,,0.5153846144676208,,2.4411001205444336,,0.46950483322143555,,0.5,,,,,,
0,,,239,,,,,,,,0.375,,0.698660671710968,,0.3333333432674408,,2.630335807800293,,0.22484686970710754,,0.3857142925262451,,,,,,
0,,,259,,,,,,,,0.4791666865348816,,0.6331329941749573,,0.4414682388305664,,3.026087522506714,,0.37126412987709045,,0.4375,,,,,,
0,,,279,,,,,,,,0.2321428656578064,,0.43545863032341003,,0.17142857611179352,,1.3179758787155151,,-0.07066652178764343,,0.14374999701976776,,,,,,
0,,,299,,,,,,,,0.34166666865348816,,0.5779938697814941,,0.26249998807907104,,1.8789074420928955,,0.11399760097265244,,0.2380952537059784,,,,,,
0,,,319,,,,,,,,0.6875,,0.9350669980049133,,0.5940934419631958,,1.2958571910858154,,0.6291021704673767,,0.5562499761581421,,,,,,
0,,,339,,,,,,,,0.375,,0.6532852649688721,,0.3380952477455139,,2.575998544692993,,0.22628140449523926,,0.3125,,,,,,
0,,,359,,,,,,,,0.6000000238418579,,0.8294872045516968,,0.5392857193946838,,1.6835378408432007,,0.4981380105018616,,0.49464285373687744,,,,,,
0,,,379,,,,,,,,0.75,,0.8616477251052856,,0.6022727489471436,,1.6688395738601685,,0.6675301790237427,,0.5416666269302368,,,,,,
0,,,399,,,,,,,,0.511904776096344,,0.7680097818374634,,0.430402934551239,,1.75968599319458,,0.41403934359550476,,0.3958333134651184,,,,,,
0,,,419,,,,,,,,0.4166666865348816,,0.7294871807098389,,0.3502747416496277,,1.9539563655853271,,0.24471350014209747,,0.3053571581840515,,,,,,
0,,,439,,,,,,,,0.7777777910232544,,0.7208333611488342,,0.7515151500701904,,2.0588531494140625,,0.6390644311904907,,0.7555556297302246,,,,,,
0,,,459,,,,,,,,0.2708333432674408,,0.5161858797073364,,0.24236874282360077,,1.8782775402069092,,0.04608674347400665,,0.2321428656578064,,,,,,
0,,,479,,,,,,,,0.4583333432674408,,0.6513659954071045,,0.2986111044883728,,2.148770332336426,,0.2036122977733612,,0.24642857909202576,,,,,,
0,,,499,,,,,,,,0.375,,0.5356770753860474,,0.2053571492433548,,2.2212159633636475,,0.139285147190094,,0.2023809552192688,,,,,,
0,,,519,,,,,,,,0.2638888955116272,,0.5904761552810669,,0.21848741173744202,,2.6083996295928955,,0.0705186128616333,,0.20624999701976776,,,,,,
0,,,539,,,,,,,,0.4821428656578064,,0.754365086555481,,0.2752525210380554,,1.478858232498169,,0.19879518449306488,,0.27321428060531616,,,,,,
0,,,559,,,,,,,,0.4375,,0.714099645614624,,0.2611111104488373,,1.2359685897827148,,0.12123215943574905,,0.1964285671710968,,,,,,
0,,,579,,,,,,,,0.5833333730697632,,0.7940704822540283,,0.4871795177459717,,1.9157885313034058,,0.4320632219314575,,0.4345238208770752,,,,,,
0,,,599,,,,,,,,0.2666666805744171,,0.41961684823036194,,0.21111111342906952,,2.329084634780884,,0.0055641490034759045,,0.18333333730697632,,,,,,
0,,,619,,,,,,,,0.6458333134651184,,0.8148809671401978,,0.6736111044883728,,2.1183347702026367,,0.5636132955551147,,0.7458332777023315,,,,,,
0,,,639,,,,,,,,0.28333336114883423,,0.515268087387085,,0.24642857909202576,,1.407328724861145,,0.04528527334332466,,0.21964284777641296,,,,,,
0,,,659,,,,,,,,0.5416666865348816,,0.7726190090179443,,0.5,,2.470280647277832,,0.47494783997535706,,0.46666669845581055,,,,,,
0,,,679,,,,,,,,0.6875,,0.9229166507720947,,0.6404914259910583,,1.486276626586914,,0.7438414692878723,,0.6017857193946838,,,,,,
0,,,699,,,,,,,,0.2678571343421936,,0.577380895614624,,0.25,,2.047926425933838,,0.08467303961515427,,0.2366071492433548,,,,,,
0,,,716,,,,,,,,,,,,,,,,,,,0.4568842053413391,0.7115361094474792,0.37041252851486206,1.7433459758758545,0.32052767276763916,0.3148014545440674
0,,,716,,,,,,,0.3830532431602478,,0.6379083395004272,,0.3375324606895447,,2.0998477935791016,,0.19033581018447876,,0.379399836063385,,,,,,,
,4.383626421698391e-05,4.383626421698391e-06,717,,,,,,,,,,,,,,,,,,,,,,,,
1,,,719,,,,,,,,0.4833333492279053,,0.7562936544418335,,0.3930555582046509,,1.8884249925613403,,0.30205801129341125,,0.34166669845581055,,,,,,
1,,,739,,,,,,,,0.12142857909202576,,0.4415133595466614,,0.12878787517547607,,2.1609625816345215,,-0.10119764506816864,,0.14166666567325592,,,,,,
1,,,759,,,,,,,,0.2797619104385376,,0.5736225843429565,,0.210317462682724,,1.9499081373214722,,0.017452483996748924,,0.19821429252624512,,,,,,
1,,,779,,,,,,,,0.375,,0.5625,,0.32499998807907104,,1.068939208984375,,0.17817416787147522,,0.2916666865348816,,,,,,
1,,,799,,,,,,,,0.5625,,0.8375800848007202,,0.5,,1.596899151802063,,0.5005057454109192,,0.4583333134651184,,,,,,
1,,,819,,,,,,,,0.3452380895614624,,0.590492844581604,,0.317307710647583,,1.7187285423278809,,0.2924026846885681,,0.3083333373069763,,,,,,
1,,,839,,,,,,,,0.7291666865348816,,0.8415063619613647,,0.6684523820877075,,1.0917549133300781,,0.5990458130836487,,0.7541667222976685,,,,,,
1,,,859,,,,,,,,0.4375,,0.6614583134651184,,0.37922078371047974,,2.14371395111084,,0.2721655070781708,,0.3571428656578064,,,,,,
1,,,879,,,,,,,,0.5166666507720947,,0.8431963920593262,,0.4246753454208374,,1.7500503063201904,,0.4033777415752411,,0.4642857313156128,,,,,,
1,,,899,,,,,,,,0.7083333134651184,,0.8275183439254761,,0.601190447807312,,1.5088310241699219,,0.6878998279571533,,0.5583333373069763,,,,,,
1,,,919,,,,,,,,0.3095238208770752,,0.5715239644050598,,0.2916666865348816,,2.92096209526062,,0.1954539567232132,,0.30000001192092896,,,,,,
1,,,939,,,,,,,,0.7142857313156128,,0.9420024156570435,,0.6517857313156128,,0.993137001991272,,0.7446392774581909,,0.6142857074737549,,,,,,
1,,,959,,,,,,,,0.3583333492279053,,0.6367965340614319,,0.3445512652397156,,1.3459311723709106,,0.20136237144470215,,0.34464287757873535,,,,,,
1,,,979,,,,,,,,0.75,,0.856894850730896,,0.5303030610084534,,1.030163288116455,,0.525367796421051,,0.4107142686843872,,,,,,
1,,,999,,,,,,,,0.6428571343421936,,0.8919413685798645,,0.5208333730697632,,0.6744071841239929,,0.5259289741516113,,0.4750000238418579,,,,,,
1,,,1019,,,,,,,,0.2083333432674408,,0.5279761552810669,,0.1666666716337204,,1.111877202987671,,-0.04652421176433563,,0.1458333432674408,,,,,,
1,,,1039,,,,,,,,0.4791666865348816,,0.7703526020050049,,0.4297618865966797,,1.8102566003799438,,0.4073065221309662,,0.3958333134651184,,,,,,
1,,,1059,,,,,,,,0.24583333730697632,,0.477032333612442,,0.20896464586257935,,1.1539424657821655,,0.0,,0.1875,,,,,,
1,,,1079,,,,,,,,0.44999998807907104,,0.7090909481048584,,0.2589285671710968,,1.6250269412994385,,0.14054566621780396,,0.2321428656578064,,,,,,
1,,,1099,,,,,,,,0.7083333134651184,,0.824999988079071,,0.5952380895614624,,0.5464822053909302,,0.6061280965805054,,0.53125,,,,,,
1,,,1119,,,,,,,,0.0833333358168602,,0.3519841134548187,,0.07692307978868484,,1.1912034749984741,,-0.14457830786705017,,0.0714285746216774,,,,,,
1,,,1139,,,,,,,,0.5416666865348816,,0.8090659379959106,,0.3402777910232544,,0.8269152641296387,,0.28127196431159973,,0.2797619104385376,,,,,,
1,,,1159,,,,,,,,0.375,,0.4739583432674408,,0.3166666626930237,,0.9199472665786743,,0.17712298035621643,,0.2750000059604645,,,,,,
1,,,1179,,,,,,,,0.6000000238418579,,0.8289772868156433,,0.4750000238418579,,1.1812002658843994,,0.46114015579223633,,0.4333333671092987,,,,,,
1,,,1199,,,,,,,,0.6499999761581421,,0.8438447117805481,,0.6041666865348816,,1.4663569927215576,,0.699997067451477,,0.625,,,,,,
1,,,1219,,,,,,,,0.5,,0.7672275304794312,,0.3919414281845093,,2.034926176071167,,0.3292763829231262,,0.3402777910232544,,,,,,
1,,,1239,,,,,,,,0.3125,,0.45240384340286255,,0.2291666567325592,,0.564450204372406,,0.06186026334762573,,0.18333333730697632,,,,,,
1,,,1259,,,,,,,,0.3500000238418579,,0.667915403842926,,0.34292930364608765,,0.9712424874305725,,0.23588162660598755,,0.36071428656578064,,,,,,
1,,,1279,,,,,,,,0.3214285969734192,,0.5932539701461792,,0.3461538553237915,,2.3176257610321045,,0.3730235695838928,,0.375,,,,,,
1,,,1299,,,,,,,,0.3500000238418579,,0.5293706655502319,,0.2736111283302307,,0.8664472699165344,,0.1230606734752655,,0.23333333432674408,,,,,,
1,,,1319,,,,,,,,0.4375,,0.6611111164093018,,0.3125,,1.3343067169189453,,0.28598472476005554,,0.2708333432674408,,,,,,
1,,,1339,,,,,,,,0.25833332538604736,,0.5494256019592285,,0.2034090906381607,,2.5203144550323486,,-0.017055368050932884,,0.19166666269302368,,,,,,
1,,,1359,,,,,,,,0.6000000238418579,,0.7962453961372375,,0.34761905670166016,,1.5484752655029297,,0.29606643319129944,,0.34166666865348816,,,,,,
1,,,1379,,,,,,,,0.625,,0.802476704120636,,0.4839743673801422,,1.143256425857544,,0.4717281758785248,,0.4285714328289032,,,,,,
1,,,1399,,,,,,,,0.4333333373069763,,0.609163761138916,,0.3554292917251587,,1.4387171268463135,,0.27590858936309814,,0.31785714626312256,,,,,,
1,,,1419,,,,,,,,0.46875,,0.7756696343421936,,0.3582417666912079,,1.6734678745269775,,0.22485600411891937,,0.3333333432674408,,,,,,
1,,,1433,,,,,,,,,,,,,,,,,,,0.44604647159576416,0.730124831199646,0.36534184217453003,1.503702163696289,0.3407978415489197,0.31336522102355957
1,,,1433,,,,,,,0.4506359100341797,,0.6892662048339844,,0.3856256604194641,,1.4347269535064697,,0.28178125619888306,,0.41993632912635803,,,,,,,
,6.575439632547585e-05,6.575439632547586e-06,1434,,,,,,,,,,,,,,,,,,,,,,,,
2,,,1439,,,,,,,,0.1666666716337204,,0.406654417514801,,0.15555556118488312,,1.3076128959655762,,-0.12354154884815216,,0.1666666716337204,,,,,,
2,,,1459,,,,,,,,0.6000000238418579,,0.8287879228591919,,0.430014431476593,,1.039953351020813,,0.41403934359550476,,0.4166666865348816,,,,,,
2,,,1479,,,,,,,,0.4583333134651184,,0.8109848499298096,,0.4305555522441864,,1.3855445384979248,,0.47713759541511536,,0.40833333134651184,,,,,,
2,,,1499,,,,,,,,0.17142857611179352,,0.4466269612312317,,0.17142857611179352,,1.2538403272628784,,-0.10591167211532593,,0.17142857611179352,,,,,,
2,,,1519,,,,,,,,0.7142857313156128,,0.9828868508338928,,0.5958486199378967,,1.2316962480545044,,0.6898375153541565,,0.550000011920929,,,,,,
2,,,1539,,,,,,,,0.5416666865348816,,0.8457531929016113,,0.4166666865348816,,1.0512292385101318,,0.33412888646125793,,0.3571428656578064,,,,,,
2,,,1559,,,,,,,,0.5208333730697632,,0.7782852649688721,,0.4027777910232544,,1.1597665548324585,,0.33179596066474915,,0.3333333432674408,,,,,,
2,,,1579,,,,,,,,0.4749999940395355,,0.7937500476837158,,0.32692307233810425,,1.4381568431854248,,0.16591592133045197,,0.3125,,,,,,
2,,,1599,,,,,,,,0.13333334028720856,,0.5579545497894287,,0.1409090906381607,,1.2567195892333984,,-0.07473239302635193,,0.15000000596046448,,,,,,
2,,,1619,,,,,,,,0.2083333432674408,,0.508779764175415,,0.17692308127880096,,1.6106709241867065,,-0.04633653536438942,,0.1547619104385376,,,,,,
2,,,1639,,,,,,,,0.28333336114883423,,0.5804195404052734,,0.2532467544078827,,1.723372459411621,,0.045014914125204086,,0.2291666716337204,,,,,,
2,,,1659,,,,,,,,0.5208333134651184,,0.858035683631897,,0.4910714328289032,,1.5956840515136719,,0.4662523865699768,,0.46875,,,,,,
2,,,1679,,,,,,,,0.0833333358168602,,0.5242465734481812,,0.0833333358168602,,2.833866596221924,,-0.22171977162361145,,0.0833333358168602,,,,,,
2,,,1699,,,,,,,,0.699999988079071,,0.9409090876579285,,0.5428571701049805,,0.6754490733146667,,0.567989706993103,,0.46666669845581055,,,,,,
2,,,1719,,,,,,,,0.3125,,0.6090773344039917,,0.28977274894714355,,1.1227257251739502,,0.1258808672428131,,0.2839285731315613,,,,,,
2,,,1739,,,,,,,,0.0833333358168602,,0.40579211711883545,,0.0625,,0.8502915501594543,,-0.16099976003170013,,0.05000000074505806,,,,,,
2,,,1759,,,,,,,,0.2750000059604645,,0.5029355883598328,,0.2361111044883728,,1.1730191707611084,,0.050677087157964706,,0.20714285969734192,,,,,,
2,,,1779,,,,,,,,0.1458333432674408,,0.4733901619911194,,0.1388888955116272,,1.300187110900879,,-0.07473239302635193,,0.13333334028720856,,,,,,
2,,,1799,,,,,,,,0.2678571343421936,,0.5999504327774048,,0.2649572789669037,,1.651200532913208,,0.08140084892511368,,0.2666666805744171,,,,,,
2,,,1819,,,,,,,,0.5625,,0.6979166865348816,,0.4905303120613098,,1.8223284482955933,,0.4481106996536255,,0.4446428716182709,,,,,,
2,,,1839,,,,,,,,0.2708333432674408,,0.47970086336135864,,0.22142857313156128,,1.1629756689071655,,0.17638343572616577,,0.1875,,,,,,
2,,,1859,,,,,,,,0.5625,,0.8612179756164551,,0.4738636612892151,,1.6188459396362305,,0.4382078945636749,,0.4446428716182709,,,,,,
2,,,1879,,,,,,,,0.1666666716337204,,0.4609231948852539,,0.13333334028720856,,0.4928779900074005,,-0.06025846302509308,,0.1190476268529892,,,,,,
2,,,1899,,,,,,,,0.6666666865348816,,0.803044855594635,,0.5461038947105408,,1.4542016983032227,,0.5520281195640564,,0.49464285373687744,,,,,,
2,,,1919,,,,,,,,0.5952380895614624,,0.8115270137786865,,0.48968255519866943,,2.054536819458008,,0.41811028122901917,,0.4285714328289032,,,,,,
2,,,1939,,,,,,,,0.75,,0.9342948198318481,,0.6672771573066711,,0.39904749393463135,,0.762595534324646,,0.6017857193946838,,,,,,
2,,,1959,,,,,,,,0.2053571492433548,,0.37114620208740234,,0.1984127014875412,,1.1241192817687988,,-0.0058174943551421165,,0.19285714626312256,,,,,,
2,,,1979,,,,,,,,0.16249999403953552,,0.5714014768600464,,0.13333334028720856,,1.3295855522155762,,-0.08244428038597107,,0.1130952388048172,,,,,,
2,,,1999,,,,,,,,0.7142857313156128,,0.924889326095581,,0.5714285969734192,,0.7647756338119507,,0.610836923122406,,0.5017856955528259,,,,,,
2,,,2019,,,,,,,,0.375,,0.5705356597900391,,0.24841269850730896,,0.5876083374023438,,0.056541409343481064,,0.19166666269302368,,,,,,
2,,,2039,,,,,,,,0.6785714626312256,,0.8136447072029114,,0.5327380895614624,,0.8686819076538086,,0.511939525604248,,0.4535714387893677,,,,,,
2,,,2059,,,,,,,,0.18333333730697632,,0.6377205848693848,,0.18333333730697632,,0.8623687624931335,,-0.039795856922864914,,0.18333333730697632,,,,,,
2,,,2079,,,,,,,,0.36250001192092896,,0.49308711290359497,,0.18434342741966248,,0.6446635723114014,,-0.029087472707033157,,0.14821428060531616,,,,,,
2,,,2099,,,,,,,,0.2916666865348816,,0.6945429444313049,,0.25,,1.5075764656066895,,0.10293953120708466,,0.2291666716337204,,,,,,
2,,,2119,,,,,,,,0.4583333730697632,,0.7023809552192688,,0.4166666865348816,,2.655392646789551,,0.37219369411468506,,0.3958333432674408,,,,,,
2,,,2139,,,,,,,,0.23333334922790527,,0.5045912265777588,,0.25,,1.2907823324203491,,0.034313175827264786,,0.2708333432674408,,,,,,
2,,,2150,,,,,,,,,,,,,,,,,,,0.4755159020423889,0.7413263320922852,0.3871295750141144,1.4335689544677734,0.35092246532440186,0.32942715287208557
2,,,2150,,,,,,,0.4400857090950012,,0.6852935552597046,,0.3772926330566406,,1.2341582775115967,,0.26901060342788696,,0.580016016960144,,,,,,,
,8.767252843396782e-05,8.767252843396782e-06,2151,,,,,,,,,,,,,,,,,,,,,,,,
3,,,2159,,,,,,,,0.625,,0.9138621687889099,,0.551948070526123,,1.0785770416259766,,0.6032472252845764,,0.5178571343421936,,,,,,
3,,,2179,,,,,,,,0.5666666626930237,,0.7512820959091187,,0.5064935088157654,,1.5492548942565918,,0.49516406655311584,,0.4583333432674408,,,,,,
3,,,2199,,,,,,,,0.5,,0.7955728769302368,,0.3055555522441864,,0.857945442199707,,0.2275489866733551,,0.23392856121063232,,,,,,
3,,,2219,,,,,,,,0.8690476417541504,,0.711805522441864,,0.8607226610183716,,2.2482550144195557,,0.8143858313560486,,0.8611111640930176,,,,,,
3,,,2239,,,,,,,,0.3854166865348816,,0.5630151033401489,,0.30158731341362,,1.9537156820297241,,0.13017979264259338,,0.2708333432674408,,,,,,
