epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,3.75e-05,3.75e-05,0,,,,,,,,,,,,,,,,,,,,,
0,,,19,,,,,,,,,,1.5666314363479614,,,,,,,,,,,
0,,,39,,,,,,,,,,1.4610282182693481,,,,,,,,,,,
0,,,59,,,,,,,,,,1.309708595275879,,,,,,,,,,,
0,,,79,,,,,,,,,,1.2320828437805176,,,,,,,,,,,
0,,,99,,,,,,,,,,1.1273658275604248,,,,,,,,,,,
0,,,119,,,,,,,,,,1.2441632747650146,,,,,,,,,,,
0,,,139,,,,,,,,,,1.15780508518219,,,,,,,,,,,
0,,,159,,,,,,,,,,0.804831326007843,,,,,,,,,,,
0,,,179,,,,,,,,,,0.9515017867088318,,,,,,,,,,,
0,,,199,,,,,,,,,,0.9353002905845642,,,,,,,,,,,
0,,,219,,,,,,,,,,1.0311312675476074,,,,,,,,,,,
0,,,239,,,,,,,,,,0.9671860337257385,,,,,,,,,,,
0,,,259,,,,,,,,,,0.893812358379364,,,,,,,,,,,
0,,,279,,,,,,,,,,0.8192553520202637,,,,,,,,,,,
0,,,299,,,,,,,,,,1.0644115209579468,,,,,,,,,,,
0,,,319,,,,,,,,,,1.0989570617675781,,,,,,,,,,,
0,,,339,,,,,,,,,,0.9285839796066284,,,,,,,,,,,
0,,,359,,,,,,,,,,0.7206029295921326,,,,,,,,,,,
0,,,379,,,,,,,,,,0.6348411440849304,,,,,,,,,,,
0,,,399,,,,,,,,,,0.7992710471153259,,,,,,,,,,,
0,,,419,,,,,,,,,,0.7952306270599365,,,,,,,,,,,
0,,,439,,,,,,,,,,0.78168123960495,,,,,,,,,,,
0,,,459,,,,,,,,,,0.9253027439117432,,,,,,,,,,,
0,,,479,,,,,,,,,,0.8480985760688782,,,,,,,,,,,
0,,,499,,,,,,,,,,0.8573729395866394,,,,,,,,,,,
0,,,519,,,,,,,,,,0.5888531804084778,,,,,,,,,,,
0,,,539,,,,,,,,,,0.949702799320221,,,,,,,,,,,
0,,,559,,,,,,,,,,0.7746800780296326,,,,,,,,,,,
0,,,579,,,,,,,,,,0.9028053879737854,,,,,,,,,,,
0,,,599,,,,,,,,,,0.8122889995574951,,,,,,,,,,,
0,,,619,,,,,,,,,,0.7342438101768494,,,,,,,,,,,
0,,,639,,,,,,,,,,0.9402418732643127,,,,,,,,,,,
0,,,659,,,,,,,,,,0.6842302083969116,,,,,,,,,,,
0,,,679,,,,,,,,,,0.91239333152771,,,,,,,,,,,
0,,,699,,,,,,,,,,0.7797863483428955,,,,,,,,,,,
0,,,719,,,,,,,,,,0.7035043239593506,,,,,,,,,,,
0,,,739,,,,,,,,,,0.5455313324928284,,,,,,,,,,,
0,,,759,,,,,,,,,,0.6663249731063843,,,,,,,,,,,
0,,,779,,,,,,,,,,0.6419612169265747,,,,,,,,,,,
0,,,799,,,,,,,,,,0.773585319519043,,,,,,,,,,,
0,,,819,,,,,,,,,,0.7969470024108887,,,,,,,,,,,
0,,,839,,,,,,,,,,0.9294710755348206,,,,,,,,,,,
0,,,859,,,,,,,,,,0.8080864548683167,,,,,,,,,,,
0,,,879,,,,,,,,,,0.8062652945518494,,,,,,,,,,,
0,,,899,,,,,,,,,,1.0755962133407593,,,,,,,,,,,
0,,,919,,,,,,,,,,0.6556907892227173,,,,,,,,,,,
0,,,939,,,,,,,,,,0.7452705502510071,,,,,,,,,,,
0,,,959,,,,,,,,,,0.678632378578186,,,,,,,,,,,
0,,,979,,,,,,,,,,0.618599534034729,,,,,,,,,,,
0,,,999,,,,,,,,,,0.5311293601989746,,,,,,,,,,,
0,,,1019,,,,,,,,,,0.570325493812561,,,,,,,,,,,
0,,,1039,,,,,,,,,,0.5894553065299988,,,,,,,,,,,
0,,,1059,,,,,,,,,,0.4778710603713989,,,,,,,,,,,
0,,,1079,,,,,,,,,,0.5532053709030151,,,,,,,,,,,
0,,,1099,,,,,,,,,,0.8770651817321777,,,,,,,,,,,
0,,,1119,,,,,,,,,,0.7853118777275085,,,,,,,,,,,
0,,,1139,,,,,,,,,,0.8148727416992188,,,,,,,,,,,
0,,,1159,,,,,,,,,,0.547563910484314,,,,,,,,,,,
0,,,1179,,,,,,,,,,0.4434748888015747,,,,,,,,,,,
0,,,1199,,,,,,,,,,0.7337574362754822,,,,,,,,,,,
0,,,1219,,,,,,,,,,0.5635968446731567,,,,,,,,,,,
0,,,1239,,,,,,,,,,0.6266276836395264,,,,,,,,,,,
0,,,1259,,,,,,,,,,0.7342089414596558,,,,,,,,,,,
0,,,1279,,,,,,,,,,0.4951859414577484,,,,,,,,,,,
0,,,1299,,,,,,,,,,0.6473855972290039,,,,,,,,,,,
0,,,1319,,,,,,,,,,0.642336368560791,,,,,,,,,,,
