epoch,latent/centroid_cos_sim,latent/fisher_ratio,latent/intra_class_var,latent/knn_acc,latent/silhouette,lr-AdamW/pg1,lr-AdamW/pg2,lr-AdamW/pg3,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/micro_precision,test/recall,train/acc,train/cons_epoch,train/cons_lam_epoch,train/cons_lam_step,train/cons_step,train/loss_epoch,train/loss_step,train/supcon_epoch,train/supcon_step,val/acc,val/auroc,val/f1,val/f1_p_score,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,,,,,,5.9999999999999995e-05,5.9999999999999995e-05,6e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,19,,,,,,,,,,,,0.03792908787727356,0.02409984916448593,,1.2356032133102417,,4.136926651000977,,,,,,,,,,,,,
0,,,,,,,,,39,,,,,,,,,,,,0.03792908787727356,0.03638842701911926,,1.1097402572631836,,4.1463117599487305,,,,,,,,,,,,,
0,,,,,,,,,59,,,,,,,,,,,,0.03792908787727356,0.026296716183423996,,1.1255131959915161,,4.1493096351623535,,,,,,,,,,,,,
0,,,,,,,,,79,,,,,,,,,,,,0.03792908787727356,0.04019469767808914,,1.0488425493240356,,4.150914669036865,,,,,,,,,,,,,
0,,,,,,,,,99,,,,,,,,,,,,0.03792908787727356,0.038995932787656784,,1.3792779445648193,,4.1321821212768555,,,,,,,,,,,,,
0,,,,,,,,,119,,,,,,,,,,,,0.03792908787727356,0.04139936715364456,,1.0172022581100464,,4.147341728210449,,,,,,,,,,,,,
0,,,,,,,,,139,,,,,,,,,,,,0.03792908787727356,0.042393311858177185,,1.1162359714508057,,4.127326965332031,,,,,,,,,,,,,
0,,,,,,,,,159,,,,,,,,,,,,0.03792908787727356,0.02653166651725769,,1.010374903678894,,4.093655586242676,,,,,,,,,,,,,
0,,,,,,,,,179,,,,,,,,,,,,0.03792908787727356,0.033877115696668625,,1.0450690984725952,,4.092023849487305,,,,,,,,,,,,,
0,,,,,,,,,199,,,,,,,,,,,,0.03792908787727356,0.04046500101685524,,0.9848001003265381,,4.157613277435303,,,,,,,,,,,,,
0,,,,,,,,,219,,,,,,,,,,,,0.03792908787727356,0.03853674978017807,,1.0041531324386597,,4.092772006988525,,,,,,,,,,,,,
0,,,,,,,,,239,,,,,,,,,,,,0.03792908787727356,0.04508437216281891,,0.9027956128120422,,4.169058799743652,,,,,,,,,,,,,
0,,,,,,,,,259,,,,,,,,,,,,0.03792908787727356,0.03147207200527191,,0.9776221513748169,,4.09006404876709,,,,,,,,,,,,,
0,,,,,,,,,279,,,,,,,,,,,,0.03792908787727356,0.04188193380832672,,1.1435106992721558,,4.141292572021484,,,,,,,,,,,,,
0,,,,,,,,,299,,,,,,,,,,,,0.03792908787727356,0.04672876000404358,,1.2356650829315186,,4.063844203948975,,,,,,,,,,,,,
0,,,,,,,,,319,,,,,,,,,,,,0.03792908787727356,0.0381295382976532,,1.3132637739181519,,4.178012371063232,,,,,,,,,,,,,
0,,,,,,,,,339,,,,,,,,,,,,0.03792908787727356,0.04049360752105713,,0.9148751497268677,,4.169059753417969,,,,,,,,,,,,,
0,,,,,,,,,359,,,,,,,,,,,,0.03792908787727356,0.04404104873538017,,0.964175283908844,,4.174251556396484,,,,,,,,,,,,,
0,,,,,,,,,379,,,,,,,,,,,,0.03792908787727356,0.03259751945734024,,1.2529892921447754,,4.102189540863037,,,,,,,,,,,,,
0,,,,,,,,,399,,,,,,,,,,,,0.03792908787727356,0.03648907691240311,,0.838392972946167,,4.011983871459961,,,,,,,,,,,,,
0,,,,,,,,,419,,,,,,,,,,,,0.03792908787727356,0.030952805653214455,,0.9397935271263123,,4.0771026611328125,,,,,,,,,,,,,
0,,,,,,,,,439,,,,,,,,,,,,0.03792908787727356,0.03965876251459122,,0.862642228603363,,3.9488728046417236,,,,,,,,,,,,,
0,,,,,,,,,459,,,,,,,,,,,,0.03792908787727356,0.04212327301502228,,0.9514275193214417,,3.9460744857788086,,,,,,,,,,,,,
0,,,,,,,,,479,,,,,,,,,,,,0.03792908787727356,0.0463552325963974,,1.026234745979309,,4.0382080078125,,,,,,,,,,,,,
0,,,,,,,,,499,,,,,,,,,,,,0.03792908787727356,0.03312225639820099,,1.0055803060531616,,4.069007396697998,,,,,,,,,,,,,
0,,,,,,,,,519,,,,,,,,,,,,0.03792908787727356,0.0414394810795784,,0.8427387475967407,,3.951272487640381,,,,,,,,,,,,,
0,,,,,,,,,539,,,,,,,,,,,,0.03792908787727356,0.04751837998628616,,0.9318021535873413,,3.9347496032714844,,,,,,,,,,,,,
