epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/mcc,train/acc,train/loss_epoch,train/loss_step,val/acc,val/f1,val/loss,val/mcc
,0.0,0.0,0,,,,,,,,,,,,
0,,,19,,,,,,,,19.623756408691406,,,,
0,,,39,,,,,,,,23.607236862182617,,,,
0,,,59,,,,,,,,29.718002319335938,,,,
0,,,79,,,,,,,,28.478946685791016,,,,
0,,,99,,,,,,,,15.911149978637695,,,,
0,,,119,,,,,,,,19.384185791015625,,,,
0,,,139,,,,,,,,20.69527816772461,,,,
0,,,159,,,,,,,,19.5208797454834,,,,
0,,,179,,,,,,,,22.46133804321289,,,,
0,,,199,,,,,,,,20.00812339782715,,,,
0,,,219,,,,,,,,22.14873504638672,,,,
0,,,239,,,,,,,,15.868511199951172,,,,
0,,,259,,,,,,,,12.842430114746094,,,,
0,,,279,,,,,,,,26.14466094970703,,,,
0,,,299,,,,,,,,23.612333297729492,,,,
0,,,319,,,,,,,,23.15764617919922,,,,
0,,,339,,,,,,,,19.844987869262695,,,,
0,,,359,,,,,,,,23.61298370361328,,,,
0,,,379,,,,,,,,19.867795944213867,,,,
0,,,399,,,,,,,,29.34869956970215,,,,
0,,,419,,,,,,,,24.77142906188965,,,,
0,,,439,,,,,,,,22.15059471130371,,,,
0,,,459,,,,,,,,27.465970993041992,,,,
0,,,479,,,,,,,,20.706138610839844,,,,
0,,,499,,,,,,,,22.865875244140625,,,,
0,,,519,,,,,,,,25.397525787353516,,,,
0,,,539,,,,,,,,23.156818389892578,,,,
0,,,559,,,,,,,,17.67902946472168,,,,
0,,,579,,,,,,,,24.527786254882812,,,,
0,,,599,,,,,,,,13.884488105773926,,,,
0,,,619,,,,,,,,25.3096866607666,,,,
0,,,639,,,,,,,,17.976221084594727,,,,
0,,,659,,,,,,,,29.3687686920166,,,,
0,,,679,,,,,,,,29.3917236328125,,,,
0,,,699,,,,,,,,25.59075927734375,,,,
0,,,716,,,,,,,,,0.236207515001297,0.14605404436588287,16.889291763305664,-0.0129795391112566
0,,,716,,,,,,0.2509458065032959,22.25722885131836,,,,,
,0.0001,0.0001,717,,,,,,,,,,,,
1,,,719,,,,,,,,9.836732864379883,,,,
1,,,739,,,,,,,,4.856143474578857,,,,
1,,,759,,,,,,,,4.359212875366211,,,,
1,,,779,,,,,,,,5.171446800231934,,,,
1,,,799,,,,,,,,5.225790977478027,,,,
1,,,819,,,,,,,,4.63494873046875,,,,
1,,,839,,,,,,,,4.122295379638672,,,,
1,,,859,,,,,,,,4.643654823303223,,,,
1,,,879,,,,,,,,3.9739177227020264,,,,
1,,,899,,,,,,,,4.990711688995361,,,,
1,,,919,,,,,,,,3.7997093200683594,,,,
1,,,939,,,,,,,,3.077822208404541,,,,
1,,,959,,,,,,,,4.011549472808838,,,,
1,,,979,,,,,,,,4.0843963623046875,,,,
1,,,999,,,,,,,,4.46058464050293,,,,
1,,,1019,,,,,,,,2.7425272464752197,,,,
1,,,1039,,,,,,,,4.724575042724609,,,,
1,,,1059,,,,,,,,3.304396867752075,,,,
1,,,1079,,,,,,,,3.8997488021850586,,,,
1,,,1099,,,,,,,,4.596823215484619,,,,
1,,,1119,,,,,,,,2.153109550476074,,,,
1,,,1139,,,,,,,,2.279308795928955,,,,
1,,,1159,,,,,,,,5.0378098487854,,,,
1,,,1179,,,,,,,,3.504978895187378,,,,
1,,,1199,,,,,,,,1.658232569694519,,,,
1,,,1219,,,,,,,,1.7368956804275513,,,,
1,,,1239,,,,,,,,1.8033766746520996,,,,
1,,,1259,,,,,,,,2.060950994491577,,,,
1,,,1279,,,,,,,,2.5534496307373047,,,,
1,,,1299,,,,,,,,3.4006881713867188,,,,
1,,,1319,,,,,,,,3.4052391052246094,,,,
1,,,1339,,,,,,,,6.1794843673706055,,,,
1,,,1359,,,,,,,,1.6387014389038086,,,,
1,,,1379,,,,,,,,1.8946452140808105,,,,
1,,,1399,,,,,,,,2.2011773586273193,,,,
1,,,1419,,,,,,,,3.4742956161499023,,,,
1,,,1433,,,,,,,,,0.26274949312210083,0.10978498309850693,5.178268909454346,0.047572579234838486
1,,,1433,,,,,,0.27663323283195496,3.745897054672241,,,,,
,0.0002,0.0002,1434,,,,,,,,,,,,
2,,,1439,,,,,,,,2.831251382827759,,,,
2,,,1459,,,,,,,,3.298009157180786,,,,
2,,,1479,,,,,,,,3.413982391357422,,,,
2,,,1499,,,,,,,,1.115739107131958,,,,
2,,,1519,,,,,,,,2.157233715057373,,,,
2,,,1539,,,,,,,,1.4962308406829834,,,,
2,,,1559,,,,,,,,1.3327924013137817,,,,
2,,,1579,,,,,,,,2.1587917804718018,,,,
2,,,1599,,,,,,,,3.8190736770629883,,,,
2,,,1619,,,,,,,,1.6252925395965576,,,,
2,,,1639,,,,,,,,4.864612579345703,,,,
2,,,1659,,,,,,,,2.3961400985717773,,,,
2,,,1679,,,,,,,,1.3343206644058228,,,,
2,,,1699,,,,,,,,3.1773667335510254,,,,
2,,,1719,,,,,,,,1.9001826047897339,,,,
2,,,1739,,,,,,,,3.291555643081665,,,,
2,,,1759,,,,,,,,1.5699784755706787,,,,
2,,,1779,,,,,,,,2.96689772605896,,,,
2,,,1799,,,,,,,,4.279937744140625,,,,
2,,,1819,,,,,,,,2.6199543476104736,,,,
2,,,1839,,,,,,,,1.9007463455200195,,,,
2,,,1859,,,,,,,,1.8936434984207153,,,,
2,,,1879,,,,,,,,2.121152639389038,,,,
2,,,1899,,,,,,,,1.7484211921691895,,,,
2,,,1919,,,,,,,,5.001856803894043,,,,
2,,,1939,,,,,,,,6.002809524536133,,,,
2,,,1959,,,,,,,,4.07110071182251,,,,
2,,,1979,,,,,,,,3.01603364944458,,,,
2,,,1999,,,,,,,,1.3115259408950806,,,,
2,,,2019,,,,,,,,1.4946110248565674,,,,
2,,,2039,,,,,,,,1.4017317295074463,,,,
2,,,2059,,,,,,,,1.3643807172775269,,,,
2,,,2079,,,,,,,,2.034801959991455,,,,
2,,,2099,,,,,,,,1.674856185913086,,,,
2,,,2119,,,,,,,,1.3085540533065796,,,,
2,,,2139,,,,,,,,2.9624738693237305,,,,
2,,,2150,,,,,,,,,0.316670686006546,0.20560936629772186,10.477273941040039,0.11685076355934143
2,,,2150,,,,,,0.32062292098999023,2.795302152633667,,,,,
,0.0003,0.0003,2151,,,,,,,,,,,,
3,,,2159,,,,,,,,2.1102168560028076,,,,
3,,,2179,,,,,,,,1.4214515686035156,,,,
3,,,2199,,,,,,,,1.4734433889389038,,,,
3,,,2219,,,,,,,,5.708443641662598,,,,
3,,,2239,,,,,,,,1.3171675205230713,,,,
3,,,2259,,,,,,,,2.4648501873016357,,,,
3,,,2279,,,,,,,,2.1009814739227295,,,,
3,,,2299,,,,,,,,3.4793763160705566,,,,
3,,,2319,,,,,,,,3.462824821472168,,,,
3,,,2339,,,,,,,,4.015563011169434,,,,
3,,,2359,,,,,,,,2.3371355533599854,,,,
3,,,2379,,,,,,,,1.9709059000015259,,,,
3,,,2399,,,,,,,,6.37907600402832,,,,
3,,,2419,,,,,,,,2.0062637329101562,,,,
3,,,2439,,,,,,,,1.92174232006073,,,,
3,,,2459,,,,,,,,4.9814324378967285,,,,
3,,,2479,,,,,,,,3.938781261444092,,,,
3,,,2499,,,,,,,,1.6987895965576172,,,,
3,,,2519,,,,,,,,4.320949554443359,,,,
3,,,2539,,,,,,,,1.1970829963684082,,,,
3,,,2559,,,,,,,,2.742692232131958,,,,
3,,,2579,,,,,,,,1.578945279121399,,,,
3,,,2599,,,,,,,,1.59531569480896,,,,
3,,,2619,,,,,,,,1.0724947452545166,,,,
