epoch,lr-AdamW/pg1,lr-AdamW/pg2,lr-AdamW/pg3,step,train/acc,train/loss_epoch,train/loss_step,val/acc,val/f1,val/loss,val/mcc,val/precision
,5.062433994376403e-06,5.062433994376403e-06,5.062433994376403e-07,0,,,,,,,,
0,,,,19,,,1.465036153793335,,,,,
0,,,,39,,,1.1542487144470215,,,,,
0,,,,59,,,1.8517327308654785,,,,,
0,,,,79,,,1.086747407913208,,,,,
0,,,,99,,,1.4066741466522217,,,,,
0,,,,119,,,0.9851200580596924,,,,,
0,,,,139,,,0.9171276688575745,,,,,
0,,,,159,,,1.2188738584518433,,,,,
0,,,,179,,,1.031273603439331,,,,,
0,,,,199,,,0.8865628838539124,,,,,
0,,,,219,,,1.369711995124817,,,,,
0,,,,239,,,1.0270190238952637,,,,,
0,,,,259,,,0.863164484500885,,,,,
0,,,,269,,,,0.4433015286922455,0.30017635226249695,1.6268051862716675,0.20618529617786407,0.6110128164291382
0,,,,269,0.43596577644348145,1.1144267320632935,,,,,,
,5.518053053870278e-05,5.518053053870278e-05,5.5180530538702785e-06,270,,,,,,,,
1,,,,279,,,0.5149691700935364,,,,,
1,,,,299,,,0.760094165802002,,,,,
1,,,,319,,,1.3727633953094482,,,,,
1,,,,339,,,0.5824001431465149,,,,,
1,,,,359,,,0.6030467748641968,,,,,
1,,,,379,,,0.6505011320114136,,,,,
1,,,,399,,,0.4169646203517914,,,,,
1,,,,419,,,1.0091758966445923,,,,,
1,,,,439,,,0.5272160172462463,,,,,
1,,,,459,,,0.4703406095504761,,,,,
1,,,,479,,,0.4737328290939331,,,,,
1,,,,499,,,0.5538634061813354,,,,,
1,,,,519,,,0.615290641784668,,,,,
1,,,,539,,,0.6166746616363525,,,,,
1,,,,539,,,,0.5666888952255249,0.40929490327835083,1.5709785223007202,0.36249879002571106,0.3430158495903015
1,,,,539,0.4464663863182068,0.6865214705467224,,,,,,
,0.00010529862708302916,0.00010529862708302916,1.0529862708302916e-05,540,,,,,,,,
2,,,,559,,,0.41886451840400696,,,,,
2,,,,579,,,0.4922139048576355,,,,,
2,,,,599,,,0.3334827721118927,,,,,
2,,,,619,,,0.36453568935394287,,,,,
2,,,,639,,,0.30147624015808105,,,,,
2,,,,659,,,0.4611324667930603,,,,,
2,,,,679,,,0.3503767251968384,,,,,
2,,,,699,,,0.5854172706604004,,,,,
2,,,,719,,,0.4734944701194763,,,,,
2,,,,739,,,1.0006320476531982,,,,,
2,,,,759,,,0.35516786575317383,,,,,
2,,,,779,,,1.2915842533111572,,,,,
2,,,,799,,,0.5204498767852783,,,,,
2,,,,809,,,,0.3336794972419739,0.1470530927181244,3.5161755084991455,0.009742761962115765,0.2271007001399994
2,,,,809,0.4642059803009033,0.5690404772758484,,,,,,
,0.00015541672362735554,0.00015541672362735554,1.554167236273555e-05,810,,,,,,,,
3,,,,819,,,0.4059353470802307,,,,,
3,,,,839,,,1.1498973369598389,,,,,
3,,,,859,,,0.41136160492897034,,,,,
3,,,,879,,,0.4932294189929962,,,,,
3,,,,899,,,0.2306993454694748,,,,,
3,,,,919,,,0.45941463112831116,,,,,
3,,,,939,,,0.49126142263412476,,,,,
3,,,,959,,,0.4924078583717346,,,,,
3,,,,979,,,0.512073278427124,,,,,
3,,,,999,,,0.37210211157798767,,,,,
3,,,,1019,,,0.7595882415771484,,,,,
3,,,,1039,,,0.6263797283172607,,,,,
3,,,,1059,,,0.651668906211853,,,,,
3,,,,1079,,,0.813113808631897,,,,,
3,,,,1079,,,,0.492837131023407,0.3602163791656494,2.1316635608673096,0.29634130001068115,0.3541780710220337
3,,,,1079,0.473011314868927,0.5237917304039001,,,,,,
,0.00020553482017168193,0.00020553482017168193,2.0553482017168192e-05,1080,,,,,,,,
4,,,,1099,,,0.44263991713523865,,,,,
4,,,,1119,,,0.47215166687965393,,,,,
4,,,,1139,,,0.2864817976951599,,,,,
4,,,,1159,,,0.8546971082687378,,,,,
4,,,,1179,,,0.2907373607158661,,,,,
4,,,,1199,,,0.42985448241233826,,,,,
4,,,,1219,,,0.41067489981651306,,,,,
4,,,,1239,,,0.4608107805252075,,,,,
4,,,,1259,,,0.35369446873664856,,,,,
4,,,,1279,,,0.18636542558670044,,,,,
4,,,,1299,,,1.1385648250579834,,,,,
4,,,,1319,,,0.33857131004333496,,,,,
4,,,,1339,,,0.635424017906189,,,,,
4,,,,1349,,,,0.34562134742736816,0.17117847502231598,2.9115004539489746,0.0708727017045021,0.3026980757713318
4,,,,1349,0.4856799840927124,0.520103394985199,,,,,,
,0.0002556529167160083,0.0002556529167160083,2.5565291671600832e-05,1350,,,,,,,,
5,,,,1359,,,1.129852294921875,,,,,
5,,,,1379,,,0.5028571486473083,,,,,
5,,,,1399,,,0.18710799515247345,,,,,
5,,,,1419,,,0.3953518867492676,,,,,
5,,,,1439,,,0.3977189362049103,,,,,
5,,,,1459,,,1.1405436992645264,,,,,
5,,,,1479,,,0.41767776012420654,,,,,
5,,,,1499,,,0.30019938945770264,,,,,
5,,,,1519,,,0.4219423532485962,,,,,
5,,,,1539,,,0.3311775028705597,,,,,
5,,,,1559,,,0.32647234201431274,,,,,
5,,,,1579,,,1.0694817304611206,,,,,
5,,,,1599,,,0.4066631495952606,,,,,
5,,,,1619,,,0.2530946135520935,,,,,
5,,,,1619,,,,0.3877164423465729,0.24227264523506165,2.3352112770080566,0.15445363521575928,0.31968992948532104
5,,,,1619,0.49238234758377075,0.518682599067688,,,,,,
,0.0003057710132603347,0.0003057710132603347,3.057710132603347e-05,1620,,,,,,,,
6,,,,1639,,,0.4935626685619354,,,,,
6,,,,1659,,,0.4364013969898224,,,,,
6,,,,1679,,,0.4662010073661804,,,,,
6,,,,1699,,,1.1251184940338135,,,,,
6,,,,1719,,,0.37868455052375793,,,,,
6,,,,1739,,,0.5993794798851013,,,,,
6,,,,1759,,,0.43536850810050964,,,,,
6,,,,1779,,,0.3356984257698059,,,,,
6,,,,1799,,,0.2732323110103607,,,,,
6,,,,1819,,,0.7308275103569031,,,,,
6,,,,1839,,,0.5250599980354309,,,,,
6,,,,1859,,,0.4259713590145111,,,,,
6,,,,1879,,,0.5255236625671387,,,,,
6,,,,1889,,,,0.47359490394592285,0.33674824237823486,2.049785614013672,0.2558121085166931,0.3174840211868286
6,,,,1889,0.4973622262477875,0.49298524856567383,,,,,,
,0.0003558891098046611,0.0003558891098046611,3.558891098046611e-05,1890,,,,,,,,
7,,,,1899,,,0.8279687762260437,,,,,
7,,,,1919,,,0.9405030012130737,,,,,
7,,,,1939,,,0.8917083740234375,,,,,
7,,,,1959,,,1.0245660543441772,,,,,
7,,,,1979,,,1.4721155166625977,,,,,
7,,,,1999,,,0.226335808634758,,,,,
7,,,,2019,,,0.3656623363494873,,,,,
7,,,,2039,,,0.3008916676044464,,,,,
7,,,,2059,,,0.38427045941352844,,,,,
7,,,,2079,,,0.3900296986103058,,,,,
7,,,,2099,,,0.9961087703704834,,,,,
7,,,,2119,,,1.196406602859497,,,,,
7,,,,2139,,,0.3591387867927551,,,,,
