epoch,lr-AdamW/pg1,lr-AdamW/pg2,lr-AdamW/pg3,step,train/acc,train/cons_epoch,train/cons_lam_epoch,train/cons_lam_step,train/cons_step,train/loss_epoch,train/loss_step,train/supcon_epoch,train/supcon_step,val/acc,val/auroc,val/f1,val/f1_p_score,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
0,,,,1959,,,,0.03792908787727356,0.2911720275878906,,5.572516441345215,,4.235300064086914,,,,,,,,,,,,,
0,,,,1979,,,,0.03792908787727356,0.3173852860927582,,1.3119690418243408,,4.21497106552124,,,,,,,,,,,,,
0,,,,1999,,,,0.03792908787727356,0.36147698760032654,,1.690563440322876,,4.256818771362305,,,,,,,,,,,,,
0,,,,2019,,,,0.03792908787727356,0.34638625383377075,,1.6350505352020264,,4.262739658355713,,,,,,,,,,,,,
0,,,,2039,,,,0.03792908787727356,0.27582746744155884,,5.19775390625,,3.859414577484131,,,,,,,,,,,,,
0,,,,2059,,,,0.03792908787727356,0.2506867051124573,,2.1746177673339844,,3.647942066192627,,,,,,,,,,,,,
0,,,,2079,,,,0.03792908787727356,0.29041576385498047,,2.9415242671966553,,3.692136526107788,,,,,,,,,,,,,
0,,,,2099,,,,0.03792908787727356,0.24500416219234467,,4.785979747772217,,3.895724296569824,,,,,,,,,,,,,
0,,,,2119,,,,0.03792908787727356,0.25743013620376587,,1.9108030796051025,,3.6174283027648926,,,,,,,,,,,,,
0,,,,2139,,,,0.03792908787727356,0.2511719763278961,,2.1742491722106934,,3.634603977203369,,,,,,,,,,,,,
0,,,,2159,,,,0.03792908787727356,0.2603793740272522,,2.0814709663391113,,3.591357946395874,,,,,,,,,,,,,
0,,,,2179,,,,0.03792908787727356,0.25025397539138794,,2.0240862369537354,,3.602350950241089,,,,,,,,,,,,,
0,,,,2199,,,,0.03792908787727356,0.213299959897995,,3.898693799972534,,3.776125907897949,,,,,,,,,,,,,
0,,,,2219,,,,0.03792908787727356,0.28169184923171997,,1.767630696296692,,3.570046901702881,,,,,,,,,,,,,
0,,,,2239,,,,0.03792908787727356,0.29068711400032043,,3.445021152496338,,4.217884540557861,,,,,,,,,,,,,
0,,,,2259,,,,0.03792908787727356,0.32514727115631104,,1.9693917036056519,,4.22960090637207,,,,,,,,,,,,,
0,,,,2279,,,,0.03792908787727356,0.28752344846725464,,1.3364369869232178,,4.258815765380859,,,,,,,,,,,,,
0,,,,2299,,,,0.03792908787727356,0.2767379581928253,,2.3206634521484375,,3.6482491493225098,,,,,,,,,,,,,
0,,,,2319,,,,0.03792908787727356,0.33013421297073364,,1.2618907690048218,,4.172438144683838,,,,,,,,,,,,,
0,,,,2339,,,,0.03792908787727356,0.2867473065853119,,1.7322325706481934,,3.5740723609924316,,,,,,,,,,,,,
0,,,,2359,,,,0.03792908787727356,0.2448917180299759,,2.415654182434082,,3.6226963996887207,,,,,,,,,,,,,
0,,,,2379,,,,0.03792908787727356,0.30872073769569397,,1.2959797382354736,,4.268521785736084,,,,,,,,,,,,,
0,,,,2399,,,,0.03792908787727356,0.27906474471092224,,5.356940269470215,,4.0031418800354,,,,,,,,,,,,,
0,,,,2419,,,,0.03792908787727356,0.2665741443634033,,2.1921756267547607,,3.537351131439209,,,,,,,,,,,,,
0,,,,2439,,,,0.03792908787727356,0.252809077501297,,4.413872718811035,,3.7208313941955566,,,,,,,,,,,,,
0,,,,2459,,,,0.03792908787727356,0.256592720746994,,2.4821135997772217,,3.585808753967285,,,,,,,,,,,,,
0,,,,2479,,,,0.03792908787727356,0.22363606095314026,,1.5852891206741333,,3.493229866027832,,,,,,,,,,,,,
0,,,,2499,,,,0.03792908787727356,0.298053115606308,,1.1474964618682861,,4.287789821624756,,,,,,,,,,,,,
0,,,,2519,,,,0.03792908787727356,0.2529548406600952,,2.35530424118042,,3.671721935272217,,,,,,,,,,,,,
0,,,,2539,,,,0.03792908787727356,0.3213871121406555,,2.257922887802124,,4.218584060668945,,,,,,,,,,,,,
0,,,,2559,,,,0.03792908787727356,0.2132519632577896,,2.2689476013183594,,3.598017930984497,,,,,,,,,,,,,
0,,,,2579,,,,0.03792908787727356,0.315595805644989,,0.9950481653213501,,4.331408500671387,,,,,,,,,,,,,
0,,,,2599,,,,0.03792908787727356,0.2578924894332886,,2.667742967605591,,3.6570911407470703,,,,,,,,,,,,,
0,,,,2619,,,,0.03792908787727356,0.33616939187049866,,2.4487056732177734,,4.200218200683594,,,,,,,,,,,,,
0,,,,2639,,,,0.03792908787727356,0.2688978314399719,,1.8607298135757446,,3.6637496948242188,,,,,,,,,,,,,
0,,,,2659,,,,0.03792908787727356,0.285847932100296,,4.410619735717773,,3.8976855278015137,,,,,,,,,,,,,
0,,,,2679,,,,0.03792908787727356,0.2558806240558624,,3.0436530113220215,,3.741046905517578,,,,,,,,,,,,,
0,,,,2699,,,,0.03792908787727356,0.33130955696105957,,1.9273016452789307,,4.285374641418457,,,,,,,,,,,,,
0,,,,2719,,,,0.03792908787727356,0.32552820444107056,,1.537298321723938,,4.262009620666504,,,,,,,,,,,,,
0,,,,2739,,,,0.03792908787727356,0.24152541160583496,,1.5600379705429077,,3.517885684967041,,,,,,,,,,,,,
0,,,,2759,,,,0.03792908787727356,0.253467321395874,,2.238878011703491,,3.6101865768432617,,,,,,,,,,,,,
0,,,,2779,,,,0.03792908787727356,0.30660778284072876,,1.3433319330215454,,4.219424724578857,,,,,,,,,,,,,
0,,,,2799,,,,0.03792908787727356,0.23805482685565948,,2.0877158641815186,,3.680589199066162,,,,,,,,,,,,,
0,,,,2819,,,,0.03792908787727356,0.2428784966468811,,2.0962111949920654,,3.6567373275756836,,,,,,,,,,,,,
0,,,,2839,,,,0.03792908787727356,0.2426966279745102,,2.432847261428833,,3.634629249572754,,,,,,,,,,,,,
0,,,,2859,,,,0.03792908787727356,0.32947781682014465,,1.00470769405365,,4.291986465454102,,,,,,,,,,,,,
0,,,,2879,,,,0.03792908787727356,0.23935353755950928,,2.3098459243774414,,3.6106746196746826,,,,,,,,,,,,,
0,,,,2899,,,,0.03792908787727356,0.303644061088562,,3.3624415397644043,,4.249725341796875,,,,,,,,,,,,,
0,,,,2919,,,,0.03792908787727356,0.2939040958881378,,6.595530033111572,,4.101806640625,,,,,,,,,,,,,
0,,,,2939,,,,0.03792908787727356,0.2940438389778137,,5.253624439239502,,4.1821699142456055,,,,,,,,,,,,,
0,,,,2959,,,,0.03792908787727356,0.2824471890926361,,2.3968327045440674,,3.725407123565674,,,,,,,,,,,,,
0,,,,2979,,,,0.03792908787727356,0.2019212543964386,,2.434055805206299,,3.6944117546081543,,,,,,,,,,,,,
0,,,,2999,,,,0.03792908787727356,0.28265708684921265,,5.176326274871826,,4.191637992858887,,,,,,,,,,,,,
0,,,,3019,,,,0.03792908787727356,0.24586403369903564,,1.5165389776229858,,3.5351197719573975,,,,,,,,,,,,,
0,,,,3039,,,,0.03792908787727356,0.3743831515312195,,1.1618882417678833,,4.2447614669799805,,,,,,,,,,,,,
0,,,,3059,,,,0.03792908787727356,0.26019930839538574,,1.4839130640029907,,4.238644599914551,,,,,,,,,,,,,
0,,,,3079,,,,0.03792908787727356,0.3373684287071228,,2.931704521179199,,4.222919464111328,,,,,,,,,,,,,
0,,,,3099,,,,0.03792908787727356,0.23363573849201202,,2.181722640991211,,3.61543869972229,,,,,,,,,,,,,
0,,,,3119,,,,0.03792908787727356,0.27848684787750244,,3.4410810470581055,,3.6595377922058105,,,,,,,,,,,,,
0,,,,3139,,,,0.03792908787727356,0.28583332896232605,,7.620044708251953,,4.180063724517822,,,,,,,,,,,,,
0,,,,3159,,,,0.03792908787727356,0.32720309495925903,,4.447086811065674,,4.234379768371582,,,,,,,,,,,,,
0,,,,3179,,,,0.03792908787727356,0.22431758046150208,,1.928295373916626,,3.608956813812256,,,,,,,,,,,,,
0,,,,3199,,,,0.03792908787727356,0.3336647152900696,,0.9836915135383606,,4.313498020172119,,,,,,,,,,,,,
0,,,,3219,,,,0.03792908787727356,0.2675795257091522,,1.910415530204773,,3.503032684326172,,,,,,,,,,,,,
0,,,,3239,,,,0.03792908787727356,0.28965896368026733,,0.9845624566078186,,4.294131755828857,,,,,,,,,,,,,
0,,,,3259,,,,0.03792908787727356,0.25002485513687134,,3.0467734336853027,,3.7702853679656982,,,,,,,,,,,,,
0,,,,3279,,,,0.03792908787727356,0.2579909861087799,,1.3345508575439453,,3.5291080474853516,,,,,,,,,,,,,
0,,,,3299,,,,0.03792908787727356,0.32479438185691833,,2.6011223793029785,,3.5907363891601562,,,,,,,,,,,,,
0,,,,3319,,,,0.03792908787727356,0.25621482729911804,,1.6383318901062012,,3.535454750061035,,,,,,,,,,,,,
0,,,,3339,,,,0.03792908787727356,0.23223859071731567,,2.137737274169922,,3.5916850566864014,,,,,,,,,,,,,
0,,,,3359,,,,0.03792908787727356,0.33399879932403564,,1.4174838066101074,,4.267813682556152,,,,,,,,,,,,,
0,,,,3379,,,,0.03792908787727356,0.39583083987236023,,2.1599221229553223,,4.293498516082764,,,,,,,,,,,,,
0,,,,3399,,,,0.03792908787727356,0.31735605001449585,,3.3892464637756348,,4.325676918029785,,,,,,,,,,,,,
0,,,,3419,,,,0.03792908787727356,0.2523040175437927,,1.6135574579238892,,3.5552000999450684,,,,,,,,,,,,,
0,,,,3439,,,,0.03792908787727356,0.2684558033943176,,1.632029414176941,,4.269135475158691,,,,,,,,,,,,,
0,,,,3459,,,,0.03792908787727356,0.3280811309814453,,1.2639456987380981,,4.29557991027832,,,,,,,,,,,,,
0,,,,3479,,,,0.03792908787727356,0.30177804827690125,,2.120668411254883,,4.277248859405518,,,,,,,,,,,,,
0,,,,3481,,,,,,,,,,0.6688880324363708,0.8659772872924805,0.677081286907196,0.6871445178985596,2.3795807361602783,0.6972077488899231,0.598643958568573,0.7106320858001709,0.6731551885604858,0.6619749069213867,0.8255154490470886,0.628185510635376,0.6688880324363708
0,,,,3481,0.3420378565788269,0.27154433727264404,0.0379277765750885,,,2.952302932739258,,3.988304615020752,,,,,,,,,,,,,,
,0.00011999999999999999,0.00011999999999999999,1.2e-05,3482,,,,,,,,,,,,,,,,,,,,,,
1,,,,3499,,,,0.05960145965218544,0.21375423669815063,,1.8624759912490845,,3.5386338233947754,,,,,,,,,,,,,
1,,,,3519,,,,0.05960145965218544,0.32278597354888916,,1.5959898233413696,,4.319795608520508,,,,,,,,,,,,,
1,,,,3539,,,,0.05960145965218544,0.20145657658576965,,2.257244348526001,,3.6972362995147705,,,,,,,,,,,,,
1,,,,3559,,,,0.05960145965218544,0.22026179730892181,,2.8085005283355713,,3.8010683059692383,,,,,,,,,,,,,
1,,,,3579,,,,0.05960145965218544,0.30901747941970825,,1.6042890548706055,,4.221935272216797,,,,,,,,,,,,,
1,,,,3599,,,,0.05960145965218544,0.3441306948661804,,1.518975853919983,,4.214426040649414,,,,,,,,,,,,,
1,,,,3619,,,,0.05960145965218544,0.3274427652359009,,1.5617246627807617,,4.2110915184021,,,,,,,,,,,,,
1,,,,3639,,,,0.05960145965218544,0.18736529350280762,,1.6626209020614624,,3.6473467350006104,,,,,,,,,,,,,
1,,,,3659,,,,0.05960145965218544,0.31413668394088745,,0.9092179536819458,,4.218061447143555,,,,,,,,,,,,,
1,,,,3679,,,,0.05960145965218544,0.3379673361778259,,1.0526000261306763,,4.259670257568359,,,,,,,,,,,,,
1,,,,3699,,,,0.05960145965218544,0.2153662145137787,,2.711451768875122,,3.6994516849517822,,,,,,,,,,,,,
1,,,,3719,,,,0.05960145965218544,0.21310469508171082,,4.276340961456299,,3.9340553283691406,,,,,,,,,,,,,
1,,,,3739,,,,0.05960145965218544,0.19857966899871826,,2.4312376976013184,,3.8289735317230225,,,,,,,,,,,,,
1,,,,3759,,,,0.05960145965218544,0.31973183155059814,,1.012386679649353,,4.200033187866211,,,,,,,,,,,,,
1,,,,3779,,,,0.05960145965218544,0.34933850169181824,,1.2318695783615112,,4.1929521560668945,,,,,,,,,,,,,
1,,,,3799,,,,0.05960145965218544,0.22918233275413513,,3.401024341583252,,3.8070292472839355,,,,,,,,,,,,,
1,,,,3819,,,,0.05960145965218544,0.3292929232120514,,1.2819963693618774,,4.255549430847168,,,,,,,,,,,,,
1,,,,3839,,,,0.05960145965218544,0.19392289221286774,,1.7967818975448608,,3.6949868202209473,,,,,,,,,,,,,
1,,,,3859,,,,0.05960145965218544,0.16938883066177368,,1.3541438579559326,,3.624150276184082,,,,,,,,,,,,,
1,,,,3879,,,,0.05960145965218544,0.22255495190620422,,1.7263202667236328,,3.666456699371338,,,,,,,,,,,,,
1,,,,3899,,,,0.05960145965218544,0.21082299947738647,,2.4084692001342773,,3.7460834980010986,,,,,,,,,,,,,
1,,,,3919,,,,0.05960145965218544,0.17156752943992615,,1.3684074878692627,,3.702906370162964,,,,,,,,,,,,,
1,,,,3939,,,,0.05960145965218544,0.31253981590270996,,1.3426775932312012,,4.224734783172607,,,,,,,,,,,,,
1,,,,3959,,,,0.05960145965218544,0.19127342104911804,,3.78298020362854,,3.861372947692871,,,,,,,,,,,,,
1,,,,3979,,,,0.05960145965218544,0.2215425968170166,,3.124527931213379,,3.797231674194336,,,,,,,,,,,,,
1,,,,3999,,,,0.05960145965218544,0.34069061279296875,,1.854105830192566,,4.207405090332031,,,,,,,,,,,,,
1,,,,4019,,,,0.05960145965218544,0.3056260943412781,,5.052174091339111,,4.137871265411377,,,,,,,,,,,,,
1,,,,4039,,,,0.05960145965218544,0.24917031824588776,,2.871431589126587,,3.693936824798584,,,,,,,,,,,,,
1,,,,4059,,,,0.05960145965218544,0.3149227797985077,,1.2462425231933594,,4.315796852111816,,,,,,,,,,,,,
1,,,,4079,,,,0.05960145965218544,0.19181525707244873,,1.738776683807373,,3.664517641067505,,,,,,,,,,,,,
1,,,,4099,,,,0.05960145965218544,0.3524715006351471,,1.4377390146255493,,4.178805351257324,,,,,,,,,,,,,
1,,,,4119,,,,0.05960145965218544,0.22800937294960022,,1.2783843278884888,,3.509533166885376,,,,,,,,,,,,,
1,,,,4139,,,,0.05960145965218544,0.23704656958580017,,1.9909968376159668,,3.6695470809936523,,,,,,,,,,,,,
1,,,,4159,,,,0.05960145965218544,0.30939629673957825,,1.0320380926132202,,4.214089870452881,,,,,,,,,,,,,
1,,,,4179,,,,0.05960145965218544,0.19088846445083618,,2.220662832260132,,3.6395041942596436,,,,,,,,,,,,,
1,,,,4199,,,,0.05960145965218544,0.335220605134964,,1.1126234531402588,,4.228614807128906,,,,,,,,,,,,,
1,,,,4219,,,,0.05960145965218544,0.3175634443759918,,0.8114652633666992,,4.323248863220215,,,,,,,,,,,,,
1,,,,4239,,,,0.05960145965218544,0.33426356315612793,,0.9031605124473572,,4.246538162231445,,,,,,,,,,,,,
1,,,,4259,,,,0.05960145965218544,0.2139567732810974,,1.1792964935302734,,3.6509876251220703,,,,,,,,,,,,,
1,,,,4279,,,,0.05960145965218544,0.3126044273376465,,1.0882205963134766,,4.3633832931518555,,,,,,,,,,,,,
1,,,,4299,,,,0.05960145965218544,0.18987107276916504,,1.258777141571045,,3.563154935836792,,,,,,,,,,,,,
1,,,,4319,,,,0.05960145965218544,0.3343943953514099,,0.8215129971504211,,4.440263748168945,,,,,,,,,,,,,
1,,,,4339,,,,0.05960145965218544,0.3291236162185669,,0.9365993142127991,,4.291760444641113,,,,,,,,,,,,,
1,,,,4359,,,,0.05960145965218544,0.3014043867588043,,3.5691919326782227,,4.2029571533203125,,,,,,,,,,,,,
1,,,,4379,,,,0.05960145965218544,0.31926098465919495,,0.9910022020339966,,4.264701843261719,,,,,,,,,,,,,
