epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/precision_c0,val/precision_c1,val/precision_c2,val/recall
2,,,1539,,,,,,,,,,0.34580445289611816,,,,,,,,,,
2,,,1559,,,,,,,,,,0.3038058280944824,,,,,,,,,,
2,,,1579,,,,,,,,,,0.271176815032959,,,,,,,,,,
2,,,1599,,,,,,,,,,0.2595067620277405,,,,,,,,,,
2,,,1613,,,,,,,,,,,0.47679248452186584,0.6971308588981628,0.43804317712783813,4.534165859222412,0.5748019814491272,0.22795280814170837,0.36511752009391785,0.5711110830307007,0.7881773114204407,0.47679248452186584
2,,,1613,,,,,,,,0.7205982208251953,0.49493804574012756,,,,,,,,,,,
,0.00011999999999999999,0.00011999999999999999,1614,,,,,,,,,,,,,,,,,,,,
3,,,1619,,,,,,,,,,0.6229798197746277,,,,,,,,,,
3,,,1639,,,,,,,,,,0.48980358242988586,,,,,,,,,,
3,,,1659,,,,,,,,,,0.5312367081642151,,,,,,,,,,
3,,,1679,,,,,,,,,,0.3604621887207031,,,,,,,,,,
3,,,1699,,,,,,,,,,0.35697290301322937,,,,,,,,,,
3,,,1719,,,,,,,,,,1.0530340671539307,,,,,,,,,,
3,,,1739,,,,,,,,,,0.6200796365737915,,,,,,,,,,
3,,,1759,,,,,,,,,,0.7103090286254883,,,,,,,,,,
3,,,1779,,,,,,,,,,0.5737545490264893,,,,,,,,,,
3,,,1799,,,,,,,,,,0.3730226159095764,,,,,,,,,,
3,,,1819,,,,,,,,,,0.3251327574253082,,,,,,,,,,
3,,,1839,,,,,,,,,,0.31926029920578003,,,,,,,,,,
3,,,1859,,,,,,,,,,0.7369616031646729,,,,,,,,,,
3,,,1879,,,,,,,,,,0.24447962641716003,,,,,,,,,,
3,,,1899,,,,,,,,,,0.951418399810791,,,,,,,,,,
3,,,1919,,,,,,,,,,0.36443981528282166,,,,,,,,,,
3,,,1939,,,,,,,,,,0.6185732483863831,,,,,,,,,,
3,,,1959,,,,,,,,,,1.1842641830444336,,,,,,,,,,
3,,,1979,,,,,,,,,,0.3599519431591034,,,,,,,,,,
3,,,1999,,,,,,,,,,0.34750279784202576,,,,,,,,,,
3,,,2019,,,,,,,,,,0.3027513325214386,,,,,,,,,,
3,,,2039,,,,,,,,,,0.3169053792953491,,,,,,,,,,
3,,,2059,,,,,,,,,,0.4275718331336975,,,,,,,,,,
3,,,2079,,,,,,,,,,0.35454893112182617,,,,,,,,,,
3,,,2099,,,,,,,,,,0.3731746971607208,,,,,,,,,,
3,,,2119,,,,,,,,,,0.25268882513046265,,,,,,,,,,
3,,,2139,,,,,,,,,,0.3149074614048004,,,,,,,,,,
3,,,2151,,,,,,,,,,,0.461870014667511,0.701080322265625,0.38819313049316406,4.790417671203613,0.5394893288612366,0.22888591885566711,0.4640287756919861,0.39873141050338745,0.7557077407836914,0.461870014667511
3,,,2151,,,,,,,,0.7495582103729248,0.4466742277145386,,,,,,,,,,,
,0.00015,0.00015,2152,,,,,,,,,,,,,,,,,,,,
4,,,2159,,,,,,,,,,0.3514192998409271,,,,,,,,,,
4,,,2179,,,,,,,,,,0.2531987726688385,,,,,,,,,,
4,,,2199,,,,,,,,,,0.3496958613395691,,,,,,,,,,
4,,,2219,,,,,,,,,,0.34318807721138,,,,,,,,,,
4,,,2239,,,,,,,,,,0.9075857400894165,,,,,,,,,,
4,,,2259,,,,,,,,,,0.34762921929359436,,,,,,,,,,
