epoch,lr-AdamW/pg1,lr-AdamW/pg2,lr-AdamW/pg3,step,train/acc,train/loss_epoch,train/loss_step,val/acc,val/f1,val/loss,val/mcc,val/precision
,8.09768435355467e-07,8.09768435355467e-07,8.097684353554672e-08,0,,,,,,,,
0,,,,19,,,1.6723054647445679,,,,,
0,,,,39,,,1.5887820720672607,,,,,
0,,,,59,,,1.6935296058654785,,,,,
0,,,,79,,,1.4950499534606934,,,,,
0,,,,99,,,1.4608408212661743,,,,,
0,,,,119,,,1.609897494316101,,,,,
0,,,,139,,,1.9358617067337036,,,,,
0,,,,159,,,1.4995094537734985,,,,,
0,,,,179,,,1.7787837982177734,,,,,
0,,,,199,,,1.7250481843948364,,,,,
0,,,,219,,,1.570874810218811,,,,,
0,,,,239,,,1.7532769441604614,,,,,
0,,,,259,,,1.5101909637451172,,,,,
0,,,,269,,,,0.33130884170532227,0.22392362356185913,1.3346720933914185,-0.0010430156253278255,0.5102899074554443
0,,,,269,0.3902374505996704,1.6979924440383911,,,,,,
,8.82647594537459e-06,8.82647594537459e-06,8.826475945374591e-07,270,,,,,,,,
1,,,,279,,,1.4185709953308105,,,,,
1,,,,299,,,1.4604874849319458,,,,,
1,,,,319,,,1.37687349319458,,,,,
1,,,,339,,,1.6206324100494385,,,,,
1,,,,359,,,0.9060524106025696,,,,,
1,,,,379,,,0.7542967200279236,,,,,
1,,,,399,,,0.7952645421028137,,,,,
1,,,,419,,,1.289339542388916,,,,,
1,,,,439,,,0.8003199696540833,,,,,
1,,,,459,,,1.2591423988342285,,,,,
1,,,,479,,,1.3602733612060547,,,,,
1,,,,499,,,1.4220399856567383,,,,,
1,,,,519,,,1.080033302307129,,,,,
1,,,,539,,,1.0343329906463623,,,,,
1,,,,539,,,,0.5015830993652344,0.3622335195541382,0.951437771320343,0.28839367628097534,0.32798534631729126
1,,,,539,0.4488753080368042,1.1403753757476807,,,,,,
,1.684318345539371e-05,1.684318345539371e-05,1.6843183455393714e-06,540,,,,,,,,
2,,,,559,,,1.0247637033462524,,,,,
2,,,,579,,,0.8179687261581421,,,,,
2,,,,599,,,1.2155869007110596,,,,,
2,,,,619,,,0.8580707311630249,,,,,
2,,,,639,,,1.2244418859481812,,,,,
2,,,,659,,,0.617910623550415,,,,,
2,,,,679,,,1.0115203857421875,,,,,
2,,,,699,,,0.8188953399658203,,,,,
2,,,,719,,,0.5923378467559814,,,,,
2,,,,739,,,0.8356851935386658,,,,,
2,,,,759,,,1.178478717803955,,,,,
2,,,,779,,,0.9770077466964722,,,,,
2,,,,799,,,1.1683931350708008,,,,,
2,,,,809,,,,0.3601592481136322,0.1976330727338791,2.600877046585083,0.10850448906421661,0.31740012764930725
2,,,,809,0.45375531911849976,0.8717899918556213,,,,,,
,2.485989096541283e-05,2.485989096541283e-05,2.4859890965412835e-06,810,,,,,,,,
3,,,,819,,,0.6540084481239319,,,,,
3,,,,839,,,0.790743350982666,,,,,
3,,,,859,,,0.9183173775672913,,,,,
3,,,,879,,,0.9217714071273804,,,,,
3,,,,899,,,0.4257042706012726,,,,,
3,,,,919,,,0.8652507066726685,,,,,
3,,,,939,,,0.6918537616729736,,,,,
3,,,,959,,,0.8457173109054565,,,,,
3,,,,979,,,0.5709095597267151,,,,,
3,,,,999,,,0.8907023072242737,,,,,
3,,,,1019,,,1.153989315032959,,,,,
3,,,,1039,,,0.5278382301330566,,,,,
3,,,,1059,,,0.5394864678382874,,,,,
3,,,,1079,,,0.716315507888794,,,,,
3,,,,1079,,,,0.381619930267334,0.23229315876960754,3.052783727645874,0.15019209682941437,0.3295763432979584
3,,,,1079,0.4514537453651428,0.7609454393386841,,,,,,
,3.2876598475431954e-05,3.2876598475431954e-05,3.2876598475431963e-06,1080,,,,,,,,
4,,,,1099,,,0.5160990357398987,,,,,
4,,,,1119,,,0.5922853350639343,,,,,
4,,,,1139,,,1.0331443548202515,,,,,
4,,,,1159,,,0.7477402091026306,,,,,
4,,,,1179,,,0.5890250205993652,,,,,
4,,,,1199,,,0.7811660766601562,,,,,
4,,,,1219,,,0.49875929951667786,,,,,
4,,,,1239,,,1.2781908512115479,,,,,
4,,,,1259,,,0.5566849112510681,,,,,
4,,,,1279,,,0.4718446135520935,,,,,
4,,,,1299,,,0.5919305086135864,,,,,
4,,,,1319,,,0.586662769317627,,,,,
4,,,,1339,,,0.9815305471420288,,,,,
4,,,,1349,,,,0.35998615622520447,0.19722066819667816,2.8976497650146484,0.10479677468538284,0.3021402359008789
4,,,,1349,0.4581829905509949,0.7156540751457214,,,,,,
,4.089330598545108e-05,4.089330598545108e-05,4.089330598545109e-06,1350,,,,,,,,
5,,,,1359,,,0.6080036759376526,,,,,
5,,,,1379,,,0.8393055200576782,,,,,
5,,,,1399,,,0.49672555923461914,,,,,
5,,,,1419,,,0.8878874182701111,,,,,
5,,,,1439,,,0.5315731167793274,,,,,
5,,,,1459,,,0.6320760846138,,,,,
5,,,,1479,,,0.5459839105606079,,,,,
5,,,,1499,,,1.0740350484848022,,,,,
5,,,,1519,,,0.8495442271232605,,,,,
5,,,,1539,,,0.5967226028442383,,,,,
5,,,,1559,,,1.0408601760864258,,,,,
5,,,,1579,,,0.7691339254379272,,,,,
5,,,,1599,,,1.041447639465332,,,,,
5,,,,1619,,,0.7231113910675049,,,,,
5,,,,1619,,,,0.36829352378845215,0.21108239889144897,3.5625088214874268,0.12190964072942734,0.30812856554985046
5,,,,1619,0.45188987255096436,0.7056791186332703,,,,,,
,4.8910013495470194e-05,4.8910013495470194e-05,4.8910013495470215e-06,1620,,,,,,,,
6,,,,1639,,,1.010957956314087,,,,,
6,,,,1659,,,0.9137742519378662,,,,,
6,,,,1679,,,0.6409595608711243,,,,,
6,,,,1699,,,0.9313969612121582,,,,,
6,,,,1719,,,0.55355304479599,,,,,
6,,,,1739,,,0.5700035095214844,,,,,
6,,,,1759,,,0.9586562514305115,,,,,
6,,,,1779,,,0.8881978988647461,,,,,
6,,,,1799,,,0.6579408645629883,,,,,
6,,,,1819,,,0.5831688642501831,,,,,
6,,,,1839,,,0.5331383347511292,,,,,
6,,,,1859,,,0.4962674379348755,,,,,
6,,,,1879,,,0.5593500137329102,,,,,
6,,,,1889,,,,0.34908273816108704,0.17776131629943848,3.6810221672058105,0.07548828423023224,0.2752676010131836
6,,,,1889,0.46150991320610046,0.703620970249176,,,,,,
,5.692672100548932e-05,5.692672100548932e-05,5.692672100548934e-06,1890,,,,,,,,
7,,,,1899,,,0.8666322827339172,,,,,
7,,,,1919,,,0.5140989422798157,,,,,
7,,,,1939,,,0.7738972306251526,,,,,
7,,,,1959,,,0.4898853302001953,,,,,
7,,,,1979,,,0.5477781295776367,,,,,
7,,,,1999,,,0.573590874671936,,,,,
7,,,,2019,,,0.6311691999435425,,,,,
7,,,,2039,,,0.5628292560577393,,,,,
7,,,,2059,,,0.49807649850845337,,,,,
7,,,,2079,,,0.675188422203064,,,,,
7,,,,2099,,,1.1858580112457275,,,,,
7,,,,2119,,,0.7864348888397217,,,,,
7,,,,2139,,,0.45746880769729614,,,,,
7,,,,2159,,,0.3594905436038971,,,,,
7,,,,2159,,,,0.3390446603298187,0.15819457173347473,3.461426258087158,0.04772421345114708,0.29806360602378845
7,,,,2159,0.4668191075325012,0.6606460213661194,,,,,,
,6.494342851550844e-05,6.494342851550844e-05,6.494342851550846e-06,2160,,,,,,,,
8,,,,2179,,,0.5807639360427856,,,,,
8,,,,2199,,,0.8906600475311279,,,,,
8,,,,2219,,,0.44245973229408264,,,,,
8,,,,2239,,,0.6247861385345459,,,,,
8,,,,2259,,,0.6872749328613281,,,,,
8,,,,2279,,,0.5371427536010742,,,,,
8,,,,2299,,,0.8457401990890503,,,,,
8,,,,2319,,,0.35130566358566284,,,,,
8,,,,2339,,,0.39155691862106323,,,,,
