epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/precision_c0,val/precision_c1,val/precision_c2,val/recall
7,,,4219,,,,,,,,,,0.08889466524124146,,,,,,,,,,
7,,,4239,,,,,,,,,,0.1126965582370758,,,,,,,,,,
7,,,4259,,,,,,,,,,0.24960830807685852,,,,,,,,,,
7,,,4279,,,,,,,,,,0.12327302992343903,,,,,,,,,,
7,,,4299,,,,,,,,,,0.29770100116729736,,,,,,,,,,
7,,,4303,,,,,,,,,,,0.5233712792396545,0.7393094897270203,0.47260189056396484,2.9259426593780518,0.6194654703140259,0.3441220223903656,0.6672443747520447,0.401197612285614,0.7899543642997742,0.5233712792396545
7,,,4303,,,,,,,,0.8030608296394348,0.2506493926048279,,,,,,,,,,,
,0.0003,0.0003,4304,,,,,,,,,,,,,,,,,,,,
8,,,4319,,,,,,,,,,0.21367667615413666,,,,,,,,,,
8,,,4339,,,,,,,,,,0.1493481695652008,,,,,,,,,,
8,,,4359,,,,,,,,,,0.11883550137281418,,,,,,,,,,
8,,,4379,,,,,,,,,,0.14429286122322083,,,,,,,,,,
8,,,4399,,,,,,,,,,0.38189077377319336,,,,,,,,,,
8,,,4419,,,,,,,,,,0.1933315396308899,,,,,,,,,,
8,,,4439,,,,,,,,,,0.07851187884807587,,,,,,,,,,
8,,,4459,,,,,,,,,,0.10496605932712555,,,,,,,,,,
8,,,4479,,,,,,,,,,0.13140541315078735,,,,,,,,,,
8,,,4499,,,,,,,,,,0.3185657560825348,,,,,,,,,,
8,,,4519,,,,,,,,,,0.6672093868255615,,,,,,,,,,
8,,,4539,,,,,,,,,,0.07023099064826965,,,,,,,,,,
8,,,4559,,,,,,,,,,0.08310774713754654,,,,,,,,,,
8,,,4579,,,,,,,,,,0.28985464572906494,,,,,,,,,,
8,,,4599,,,,,,,,,,0.11860118806362152,,,,,,,,,,
8,,,4619,,,,,,,,,,0.3864558935165405,,,,,,,,,,
8,,,4639,,,,,,,,,,0.11190713942050934,,,,,,,,,,
8,,,4659,,,,,,,,,,0.27737101912498474,,,,,,,,,,
8,,,4679,,,,,,,,,,0.12582263350486755,,,,,,,,,,
8,,,4699,,,,,,,,,,0.2406514585018158,,,,,,,,,,
8,,,4719,,,,,,,,,,0.25177696347236633,,,,,,,,,,
8,,,4739,,,,,,,,,,0.34354060888290405,,,,,,,,,,
8,,,4759,,,,,,,,,,0.19176319241523743,,,,,,,,,,
8,,,4779,,,,,,,,,,0.11702560633420944,,,,,,,,,,
8,,,4799,,,,,,,,,,0.3075101971626282,,,,,,,,,,
8,,,4819,,,,,,,,,,0.40172699093818665,,,,,,,,,,
8,,,4839,,,,,,,,,,0.486920565366745,,,,,,,,,,
8,,,4841,,,,,,,,,,,0.5476458668708801,0.7381472587585449,0.5094892382621765,2.515146493911743,0.5269731283187866,0.329741895198822,0.4344637989997864,0.49954086542129517,0.6469147801399231,0.5476458668708801
8,,,4841,,,,,,,,0.8278433680534363,0.214528888463974,,,,,,,,,,,
,0.0002997263331334976,0.0002997263331334976,4842,,,,,,,,,,,,,,,,,,,,
9,,,4859,,,,,,,,,,0.50285804271698,,,,,,,,,,
9,,,4879,,,,,,,,,,0.10589806735515594,,,,,,,,,,
9,,,4899,,,,,,,,,,0.0634842962026596,,,,,,,,,,
9,,,4919,,,,,,,,,,0.37574243545532227,,,,,,,,,,
9,,,4939,,,,,,,,,,0.17373120784759521,,,,,,,,,,
9,,,4959,,,,,,,,,,0.05471663549542427,,,,,,,,,,
9,,,4979,,,,,,,,,,0.380534827709198,,,,,,,,,,
9,,,4999,,,,,,,,,,0.1283322423696518,,,,,,,,,,
9,,,5019,,,,,,,,,,0.22127777338027954,,,,,,,,,,
9,,,5039,,,,,,,,,,0.1146196573972702,,,,,,,,,,
9,,,5059,,,,,,,,,,0.0884699672460556,,,,,,,,,,
