epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/mcc,train/acc,train/loss_epoch,train/loss_step,val/acc,val/f1,val/loss,val/mcc,val/precision,val/recall
,1.4495102383254694e-05,1.4495102383254694e-05,0,,,,,,,,,,,,,
0,,,19,,,,,,,41.69538116455078,,,,,,
0,,,39,,,,,,,16.93376350402832,,,,,,
0,,,59,,,,,,,3.752591609954834,,,,,,
0,,,79,,,,,,,9.338876724243164,,,,,,
0,,,99,,,,,,,14.821168899536133,,,,,,
0,,,119,,,,,,,10.284311294555664,,,,,,
0,,,139,,,,,,,3.3831353187561035,,,,,,
0,,,159,,,,,,,19.526517868041992,,,,,,
0,,,179,,,,,,,8.514161109924316,,,,,,
0,,,199,,,,,,,7.607411861419678,,,,,,
0,,,219,,,,,,,5.823957443237305,,,,,,
0,,,239,,,,,,,2.946183919906616,,,,,,
0,,,259,,,,,,,6.6023850440979,,,,,,
0,,,279,,,,,,,3.188873529434204,,,,,,
0,,,299,,,,,,,2.3220834732055664,,,,,,
0,,,319,,,,,,,2.134150981903076,,,,,,
0,,,339,,,,,,,2.6006155014038086,,,,,,
0,,,359,,,,,,,1.972353219985962,,,,,,
0,,,379,,,,,,,2.032923936843872,,,,,,
0,,,399,,,,,,,2.1011736392974854,,,,,,
0,,,419,,,,,,,3.4057812690734863,,,,,,
0,,,439,,,,,,,2.4481141567230225,,,,,,
0,,,459,,,,,,,2.110489845275879,,,,,,
0,,,479,,,,,,,1.9546756744384766,,,,,,
0,,,499,,,,,,,1.9501723051071167,,,,,,
0,,,519,,,,,,,2.5275871753692627,,,,,,
0,,,539,,,,,,,1.9887123107910156,,,,,,
0,,,559,,,,,,,2.1461501121520996,,,,,,
0,,,579,,,,,,,2.5310568809509277,,,,,,
0,,,599,,,,,,,2.099794387817383,,,,,,
0,,,619,,,,,,,2.288200616836548,,,,,,
0,,,639,,,,,,,1.74675714969635,,,,,,
0,,,659,,,,,,,2.046064853668213,,,,,,
0,,,679,,,,,,,1.700886845588684,,,,,,
0,,,699,,,,,,,1.6243537664413452,,,,,,
0,,,719,,,,,,,1.896053433418274,,,,,,
0,,,739,,,,,,,1.9679186344146729,,,,,,
0,,,759,,,,,,,1.4911116361618042,,,,,,
0,,,779,,,,,,,1.9583030939102173,,,,,,
0,,,799,,,,,,,1.6463186740875244,,,,,,
0,,,819,,,,,,,1.8989108800888062,,,,,,
0,,,839,,,,,,,2.0760278701782227,,,,,,
0,,,859,,,,,,,1.5177483558654785,,,,,,
0,,,879,,,,,,,1.6949379444122314,,,,,,
0,,,899,,,,,,,1.7486153841018677,,,,,,
0,,,919,,,,,,,1.2461031675338745,,,,,,
0,,,939,,,,,,,1.481773853302002,,,,,,
0,,,959,,,,,,,1.567314863204956,,,,,,
0,,,979,,,,,,,1.9695388078689575,,,,,,
0,,,999,,,,,,,1.8170793056488037,,,,,,
0,,,1019,,,,,,,1.5016330480575562,,,,,,
0,,,1039,,,,,,,2.008298397064209,,,,,,
0,,,1059,,,,,,,1.4888896942138672,,,,,,
0,,,1079,,,,,,,1.7323285341262817,,,,,,
0,,,1099,,,,,,,1.5186872482299805,,,,,,
0,,,1119,,,,,,,1.3804051876068115,,,,,,
0,,,1139,,,,,,,1.3791289329528809,,,,,,
0,,,1159,,,,,,,1.7453036308288574,,,,,,
0,,,1179,,,,,,,1.2631299495697021,,,,,,
0,,,1199,,,,,,,1.4322330951690674,,,,,,
0,,,1219,,,,,,,1.1029282808303833,,,,,,
0,,,1239,,,,,,,1.3129866123199463,,,,,,
0,,,1259,,,,,,,1.228818416595459,,,,,,
0,,,1279,,,,,,,1.6207382678985596,,,,,,
0,,,1299,,,,,,,1.1638506650924683,,,,,,
0,,,1319,,,,,,,1.7064764499664307,,,,,,
0,,,1339,,,,,,,1.3960044384002686,,,,,,
0,,,1359,,,,,,,2.513413190841675,,,,,,
0,,,1379,,,,,,,1.5196008682250977,,,,,,
0,,,1399,,,,,,,1.1587824821472168,,,,,,
0,,,1419,,,,,,,1.6200693845748901,,,,,,
0,,,1439,,,,,,,1.182693600654602,,,,,,
0,,,1459,,,,,,,1.159300446510315,,,,,,
0,,,1479,,,,,,,1.1197856664657593,,,,,,
0,,,1499,,,,,,,1.3095920085906982,,,,,,
0,,,1519,,,,,,,1.2987890243530273,,,,,,
0,,,1539,,,,,,,1.246159315109253,,,,,,
0,,,1559,,,,,,,1.5838701725006104,,,,,,
0,,,1579,,,,,,,1.4066224098205566,,,,,,
0,,,1599,,,,,,,1.3934390544891357,,,,,,
0,,,1619,,,,,,,1.2408487796783447,,,,,,
0,,,1639,,,,,,,1.1366908550262451,,,,,,
0,,,1659,,,,,,,1.118671178817749,,,,,,
0,,,1679,,,,,,,1.203973650932312,,,,,,
0,,,1699,,,,,,,1.0585105419158936,,,,,,
0,,,1719,,,,,,,1.7918063402175903,,,,,,
0,,,1739,,,,,,,1.1336259841918945,,,,,,
0,,,1759,,,,,,,1.2217448949813843,,,,,,
0,,,1779,,,,,,,0.9977868795394897,,,,,,
0,,,1799,,,,,,,0.9966778755187988,,,,,,
0,,,1819,,,,,,,1.3675625324249268,,,,,,
0,,,1839,,,,,,,0.9860684871673584,,,,,,
0,,,1859,,,,,,,1.2385897636413574,,,,,,
0,,,1879,,,,,,,1.0585881471633911,,,,,,
0,,,1899,,,,,,,1.0373872518539429,,,,,,
0,,,1919,,,,,,,1.5740753412246704,,,,,,
0,,,1939,,,,,,,1.4204801321029663,,,,,,
0,,,1959,,,,,,,1.0606127977371216,,,,,,
0,,,1979,,,,,,,1.3260595798492432,,,,,,
0,,,1999,,,,,,,0.8968574404716492,,,,,,
0,,,2019,,,,,,,0.9690084457397461,,,,,,
0,,,2039,,,,,,,1.205641508102417,,,,,,
0,,,2059,,,,,,,0.9333950281143188,,,,,,
0,,,2079,,,,,,,1.1152267456054688,,,,,,
0,,,2099,,,,,,,1.1194462776184082,,,,,,
0,,,2119,,,,,,,1.04640793800354,,,,,,
0,,,2139,,,,,,,1.5785858631134033,,,,,,
0,,,2159,,,,,,,1.016103982925415,,,,,,
0,,,2179,,,,,,,1.2456886768341064,,,,,,
0,,,2199,,,,,,,1.6741037368774414,,,,,,
0,,,2219,,,,,,,1.1044352054595947,,,,,,
0,,,2239,,,,,,,1.1361596584320068,,,,,,
0,,,2259,,,,,,,1.1860089302062988,,,,,,
0,,,2279,,,,,,,1.1407735347747803,,,,,,
0,,,2299,,,,,,,0.8937743902206421,,,,,,
0,,,2319,,,,,,,1.198377251625061,,,,,,
0,,,2339,,,,,,,1.1604862213134766,,,,,,
0,,,2359,,,,,,,1.10552179813385,,,,,,
0,,,2379,,,,,,,1.7850759029388428,,,,,,
0,,,2399,,,,,,,1.1936239004135132,,,,,,
0,,,2419,,,,,,,1.069883108139038,,,,,,
0,,,2439,,,,,,,1.1669906377792358,,,,,,
0,,,2459,,,,,,,0.9933027625083923,,,,,,
0,,,2479,,,,,,,0.9189565777778625,,,,,,
0,,,2499,,,,,,,0.9373922944068909,,,,,,
0,,,2519,,,,,,,0.8571256399154663,,,,,,
0,,,2539,,,,,,,1.3903529644012451,,,,,,
0,,,2559,,,,,,,1.0057976245880127,,,,,,
0,,,2579,,,,,,,1.2494332790374756,,,,,,
0,,,2599,,,,,,,1.6921533346176147,,,,,,
0,,,2619,,,,,,,0.9467688798904419,,,,,,
0,,,2639,,,,,,,1.0790574550628662,,,,,,
0,,,2659,,,,,,,2.0262134075164795,,,,,,
0,,,2679,,,,,,,1.1540260314941406,,,,,,
0,,,2699,,,,,,,1.6063852310180664,,,,,,
0,,,2719,,,,,,,0.8048056364059448,,,,,,
0,,,2739,,,,,,,0.8814535140991211,,,,,,
0,,,2759,,,,,,,1.1978189945220947,,,,,,
0,,,2779,,,,,,,1.6253517866134644,,,,,,
0,,,2799,,,,,,,1.4142225980758667,,,,,,
0,,,2819,,,,,,,1.2508782148361206,,,,,,
0,,,2839,,,,,,,0.9517149329185486,,,,,,
0,,,2859,,,,,,,1.2061536312103271,,,,,,
0,,,2869,,,,,,,,0.41165977716445923,0.3560953736305237,11.270898818969727,0.2528935968875885,0.495574027299881,0.41165977716445923
0,,,2869,,,,,0.6287320852279663,2.215970277786255,,,,,,,
,1.4495102383254694e-05,1.4495102383254694e-05,2870,,,,,,,,,,,,,
1,,,2879,,,,,,,0.998711884021759,,,,,,
1,,,2899,,,,,,,1.1176316738128662,,,,,,
1,,,2919,,,,,,,1.0054253339767456,,,,,,
1,,,2939,,,,,,,0.905609130859375,,,,,,
1,,,2959,,,,,,,1.248693823814392,,,,,,
1,,,2979,,,,,,,0.999487042427063,,,,,,
1,,,2999,,,,,,,0.8366575837135315,,,,,,
1,,,3019,,,,,,,1.0616841316223145,,,,,,
1,,,3039,,,,,,,1.2831060886383057,,,,,,
1,,,3059,,,,,,,1.3250696659088135,,,,,,
1,,,3079,,,,,,,1.30198335647583,,,,,,
1,,,3099,,,,,,,1.2009212970733643,,,,,,
1,,,3119,,,,,,,1.3692317008972168,,,,,,
1,,,3139,,,,,,,0.8999559879302979,,,,,,
1,,,3159,,,,,,,1.1917201280593872,,,,,,
1,,,3179,,,,,,,0.7611573934555054,,,,,,
1,,,3199,,,,,,,1.0468751192092896,,,,,,
1,,,3219,,,,,,,1.0067040920257568,,,,,,
1,,,3239,,,,,,,0.9257782697677612,,,,,,
1,,,3259,,,,,,,0.9135875701904297,,,,,,
1,,,3279,,,,,,,0.874648928642273,,,,,,
1,,,3299,,,,,,,0.8838223218917847,,,,,,
1,,,3319,,,,,,,0.99631667137146,,,,,,
1,,,3339,,,,,,,1.0431623458862305,,,,,,
1,,,3359,,,,,,,0.9811670780181885,,,,,,
1,,,3379,,,,,,,0.9539998769760132,,,,,,
1,,,3399,,,,,,,1.2522252798080444,,,,,,
1,,,3419,,,,,,,1.0936646461486816,,,,,,
1,,,3439,,,,,,,0.8815889954566956,,,,,,
1,,,3459,,,,,,,0.8991128206253052,,,,,,
1,,,3479,,,,,,,1.3714792728424072,,,,,,
1,,,3499,,,,,,,0.8796610236167908,,,,,,
1,,,3519,,,,,,,0.8721996545791626,,,,,,
1,,,3539,,,,,,,1.0910077095031738,,,,,,
1,,,3559,,,,,,,1.0118471384048462,,,,,,
1,,,3579,,,,,,,0.8834903240203857,,,,,,
1,,,3599,,,,,,,0.9170609712600708,,,,,,
1,,,3619,,,,,,,1.0673832893371582,,,,,,
1,,,3639,,,,,,,0.8072031736373901,,,,,,
1,,,3659,,,,,,,0.8366535902023315,,,,,,
1,,,3679,,,,,,,1.0650752782821655,,,,,,
1,,,3699,,,,,,,1.0566484928131104,,,,,,
1,,,3719,,,,,,,1.0342693328857422,,,,,,
1,,,3739,,,,,,,1.0482338666915894,,,,,,
1,,,3759,,,,,,,0.7108033299446106,,,,,,
1,,,3779,,,,,,,0.9822481870651245,,,,,,
1,,,3799,,,,,,,1.1064186096191406,,,,,,
1,,,3819,,,,,,,0.8537245988845825,,,,,,
1,,,3839,,,,,,,0.8866913318634033,,,,,,
1,,,3859,,,,,,,0.9452811479568481,,,,,,
1,,,3879,,,,,,,0.729407787322998,,,,,,
1,,,3899,,,,,,,0.9699095487594604,,,,,,
1,,,3919,,,,,,,1.0007075071334839,,,,,,
1,,,3939,,,,,,,0.9279005527496338,,,,,,
1,,,3959,,,,,,,0.9002026915550232,,,,,,
1,,,3979,,,,,,,0.926127552986145,,,,,,
1,,,3999,,,,,,,1.2626291513442993,,,,,,
1,,,4019,,,,,,,0.8556133508682251,,,,,,
1,,,4039,,,,,,,0.8433740139007568,,,,,,
1,,,4059,,,,,,,0.8297797441482544,,,,,,
1,,,4079,,,,,,,0.837767481803894,,,,,,
1,,,4099,,,,,,,1.013975739479065,,,,,,
1,,,4119,,,,,,,0.9233664274215698,,,,,,
1,,,4139,,,,,,,0.8290703296661377,,,,,,
1,,,4159,,,,,,,1.0356791019439697,,,,,,
1,,,4179,,,,,,,0.825615644454956,,,,,,
1,,,4199,,,,,,,0.8262626528739929,,,,,,
1,,,4219,,,,,,,0.9830647706985474,,,,,,
1,,,4239,,,,,,,0.8690690398216248,,,,,,
1,,,4259,,,,,,,0.9923945665359497,,,,,,
1,,,4279,,,,,,,1.2620424032211304,,,,,,
1,,,4299,,,,,,,1.0864535570144653,,,,,,
1,,,4319,,,,,,,1.0961867570877075,,,,,,
1,,,4339,,,,,,,0.8536913394927979,,,,,,
1,,,4359,,,,,,,1.0609649419784546,,,,,,
1,,,4379,,,,,,,1.5894970893859863,,,,,,
1,,,4399,,,,,,,0.5503132939338684,,,,,,
1,,,4419,,,,,,,0.9157071709632874,,,,,,
1,,,4439,,,,,,,1.239749550819397,,,,,,
1,,,4459,,,,,,,0.8208982944488525,,,,,,
1,,,4479,,,,,,,0.7359060645103455,,,,,,
1,,,4499,,,,,,,0.9482378959655762,,,,,,
1,,,4519,,,,,,,0.8315547108650208,,,,,,
1,,,4539,,,,,,,0.6545900702476501,,,,,,
1,,,4559,,,,,,,0.6623101234436035,,,,,,
1,,,4579,,,,,,,1.0955595970153809,,,,,,
1,,,4599,,,,,,,1.0292878150939941,,,,,,
1,,,4619,,,,,,,0.86344975233078,,,,,,
1,,,4639,,,,,,,0.8822373151779175,,,,,,
1,,,4659,,,,,,,0.8539381623268127,,,,,,
1,,,4679,,,,,,,1.0707621574401855,,,,,,
1,,,4699,,,,,,,0.7622686624526978,,,,,,
1,,,4719,,,,,,,1.1812776327133179,,,,,,
1,,,4739,,,,,,,0.984893798828125,,,,,,
1,,,4759,,,,,,,1.7565522193908691,,,,,,
1,,,4779,,,,,,,0.7749425172805786,,,,,,
1,,,4799,,,,,,,0.8912335634231567,,,,,,
1,,,4819,,,,,,,0.8854418396949768,,,,,,
1,,,4839,,,,,,,1.106451392173767,,,,,,
1,,,4859,,,,,,,0.8374682664871216,,,,,,
1,,,4879,,,,,,,0.7880895733833313,,,,,,
1,,,4899,,,,,,,1.0878880023956299,,,,,,
1,,,4919,,,,,,,0.7785471677780151,,,,,,
1,,,4939,,,,,,,0.7182967662811279,,,,,,
1,,,4959,,,,,,,0.8816641569137573,,,,,,
1,,,4979,,,,,,,0.7760105133056641,,,,,,
1,,,4999,,,,,,,0.8289476633071899,,,,,,
1,,,5019,,,,,,,0.8320825695991516,,,,,,
1,,,5039,,,,,,,0.8073625564575195,,,,,,
1,,,5059,,,,,,,1.10288405418396,,,,,,
1,,,5079,,,,,,,1.1672301292419434,,,,,,
1,,,5099,,,,,,,0.753339409828186,,,,,,
1,,,5119,,,,,,,0.8952925801277161,,,,,,
1,,,5139,,,,,,,1.4683635234832764,,,,,,
1,,,5159,,,,,,,0.9564495086669922,,,,,,
1,,,5179,,,,,,,1.0025649070739746,,,,,,
1,,,5199,,,,,,,1.090315341949463,,,,,,
1,,,5219,,,,,,,0.8394681215286255,,,,,,
1,,,5239,,,,,,,0.9447646141052246,,,,,,
1,,,5259,,,,,,,0.884490430355072,,,,,,
1,,,5279,,,,,,,0.7732497453689575,,,,,,
1,,,5299,,,,,,,0.921419084072113,,,,,,
1,,,5319,,,,,,,1.3099391460418701,,,,,,
1,,,5339,,,,,,,1.0325555801391602,,,,,,
1,,,5359,,,,,,,0.9185424447059631,,,,,,
1,,,5379,,,,,,,0.6357681751251221,,,,,,
1,,,5399,,,,,,,1.058843970298767,,,,,,
1,,,5419,,,,,,,0.6511905789375305,,,,,,
1,,,5439,,,,,,,0.8545747399330139,,,,,,
1,,,5459,,,,,,,0.7498440742492676,,,,,,
1,,,5479,,,,,,,1.054582118988037,,,,,,
1,,,5499,,,,,,,0.8288617134094238,,,,,,
1,,,5519,,,,,,,1.3650051355361938,,,,,,
1,,,5539,,,,,,,0.8747837543487549,,,,,,
1,,,5559,,,,,,,0.5942239761352539,,,,,,
1,,,5579,,,,,,,0.9039445519447327,,,,,,
1,,,5599,,,,,,,0.8661315441131592,,,,,,
1,,,5619,,,,,,,0.9344787001609802,,,,,,
1,,,5639,,,,,,,0.8986256718635559,,,,,,
1,,,5659,,,,,,,0.8070147633552551,,,,,,
1,,,5679,,,,,,,0.7702106237411499,,,,,,
1,,,5699,,,,,,,0.6059326529502869,,,,,,
1,,,5719,,,,,,,0.9997345209121704,,,,,,
