epoch,lr-AdamW/pg1,lr-AdamW/pg2,lr-AdamW/pg3,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/micro_precision,test/recall,train/acc,train/cons_epoch,train/cons_lam_epoch,train/cons_lam_step,train/cons_step,train/loss_epoch,train/loss_step,train/supcon_epoch,train/supcon_step,val/acc,val/auroc,val/f1,val/f1_p_score,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,5.9999999999999995e-05,5.9999999999999995e-05,6e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,19,,,,,,,,,,,,0.03792908787727356,0.009045172482728958,,1.3494409322738647,,4.142853736877441,,,,,,,,,,,,,
0,,,,39,,,,,,,,,,,,0.03792908787727356,0.018547404557466507,,1.3544774055480957,,4.144247531890869,,,,,,,,,,,,,
0,,,,59,,,,,,,,,,,,0.03792908787727356,0.02154507488012314,,1.1247639656066895,,4.125946044921875,,,,,,,,,,,,,
0,,,,79,,,,,,,,,,,,0.03792908787727356,0.02759852074086666,,1.2741057872772217,,4.143224716186523,,,,,,,,,,,,,
0,,,,99,,,,,,,,,,,,0.03792908787727356,0.02524275705218315,,1.100785255432129,,4.113406658172607,,,,,,,,,,,,,
0,,,,119,,,,,,,,,,,,0.03792908787727356,0.030469421297311783,,1.0049134492874146,,4.075117111206055,,,,,,,,,,,,,
0,,,,139,,,,,,,,,,,,0.03792908787727356,0.029752235859632492,,1.18149995803833,,4.1451945304870605,,,,,,,,,,,,,
0,,,,159,,,,,,,,,,,,0.03792908787727356,0.028626030310988426,,1.3006150722503662,,4.104273796081543,,,,,,,,,,,,,
0,,,,179,,,,,,,,,,,,0.03792908787727356,0.04430890828371048,,0.9654676914215088,,4.05279541015625,,,,,,,,,,,,,
0,,,,199,,,,,,,,,,,,0.03792908787727356,0.03711659461259842,,1.1443899869918823,,4.084399700164795,,,,,,,,,,,,,
0,,,,219,,,,,,,,,,,,0.03792908787727356,0.040583670139312744,,1.2101287841796875,,4.091305732727051,,,,,,,,,,,,,
0,,,,239,,,,,,,,,,,,0.03792908787727356,0.0354483500123024,,1.065916657447815,,4.041245460510254,,,,,,,,,,,,,
0,,,,259,,,,,,,,,,,,0.03792908787727356,0.03683687001466751,,1.0794588327407837,,4.054579734802246,,,,,,,,,,,,,
0,,,,279,,,,,,,,,,,,0.03792908787727356,0.03534795716404915,,1.0696086883544922,,4.064362049102783,,,,,,,,,,,,,
0,,,,299,,,,,,,,,,,,0.03792908787727356,0.02480490133166313,,1.3990507125854492,,4.126084804534912,,,,,,,,,,,,,
0,,,,319,,,,,,,,,,,,0.03792908787727356,0.039469487965106964,,0.9236128926277161,,3.9706997871398926,,,,,,,,,,,,,
0,,,,339,,,,,,,,,,,,0.03792908787727356,0.03771501034498215,,1.02836275100708,,4.09481143951416,,,,,,,,,,,,,
0,,,,359,,,,,,,,,,,,0.03792908787727356,0.03344809263944626,,0.839995265007019,,3.990633726119995,,,,,,,,,,,,,
0,,,,379,,,,,,,,,,,,0.03792908787727356,0.04156786575913429,,0.9214509129524231,,4.183475494384766,,,,,,,,,,,,,
0,,,,399,,,,,,,,,,,,0.03792908787727356,0.044484686106443405,,0.974797248840332,,4.044875144958496,,,,,,,,,,,,,
0,,,,419,,,,,,,,,,,,0.03792908787727356,0.03295103460550308,,1.3311940431594849,,4.106196403503418,,,,,,,,,,,,,
0,,,,439,,,,,,,,,,,,0.03792908787727356,0.024456653743982315,,1.1409729719161987,,4.14360237121582,,,,,,,,,,,,,
0,,,,459,,,,,,,,,,,,0.03792908787727356,0.031024429947137833,,0.8067600727081299,,3.92706036567688,,,,,,,,,,,,,
0,,,,479,,,,,,,,,,,,0.03792908787727356,0.03475789725780487,,1.0269650220870972,,4.17308235168457,,,,,,,,,,,,,
0,,,,499,,,,,,,,,,,,0.03792908787727356,0.04809247702360153,,0.9030271172523499,,4.010833740234375,,,,,,,,,,,,,
0,,,,519,,,,,,,,,,,,0.03792908787727356,0.03316573053598404,,0.9834763407707214,,4.190608501434326,,,,,,,,,,,,,
