epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,3.75e-05,3.75e-05,0,,,,,,,,,,,,,,,
0,,,19,,,1.0376255512237549,,,,,,,,,,,,
0,,,39,,,1.0012054443359375,,,,,,,,,,,,
0,,,59,,,0.994758129119873,,,,,,,,,,,,
0,,,79,,,1.0221110582351685,,,,,,,,,,,,
0,,,99,,,0.8114696145057678,,,,,,,,,,,,
0,,,119,,,0.9162895679473877,,,,,,,,,,,,
0,,,139,,,0.8761650919914246,,,,,,,,,,,,
0,,,151,,,,0.46271201968193054,0.7186822295188904,0.3660903573036194,0.8841388821601868,0.6428055167198181,0.30083248019218445,0.40051624178886414,0.9174041152000427,0.8829899430274963,0.5964598059654236,0.17436814308166504,0.46271201968193054
0,,,151,0.34407585859298706,0.9855648875236511,,,,,,,,,,,,,
,7.5e-05,7.5e-05,152,,,,,,,,,,,,,,,
1,,,159,,,0.9079517126083374,,,,,,,,,,,,
1,,,179,,,0.8606589436531067,,,,,,,,,,,,
1,,,199,,,0.7499096393585205,,,,,,,,,,,,
1,,,219,,,0.8845276832580566,,,,,,,,,,,,
1,,,239,,,0.818810760974884,,,,,,,,,,,,
1,,,259,,,0.8138331174850464,,,,,,,,,,,,
1,,,279,,,0.8906676769256592,,,,,,,,,,,,
1,,,299,,,0.8765227794647217,,,,,,,,,,,,
1,,,303,,,,0.5652940273284912,0.7791451811790466,0.5003573894500732,0.7351637482643127,0.5791776180267334,0.4094359874725342,0.5370428562164307,0.523669958114624,0.8596823215484619,0.6577901244163513,0.27556800842285156,0.5652940273284912
1,,,303,0.43825238943099976,0.8649386167526245,,,,,,,,,,,,,
,0.0001125,0.0001125,304,,,,,,,,,,,,,,,
2,,,319,,,0.783166229724884,,,,,,,,,,,,
2,,,339,,,0.6708232164382935,,,,,,,,,,,,
2,,,359,,,0.7124179601669312,,,,,,,,,,,,
2,,,379,,,0.6633433699607849,,,,,,,,,,,,
2,,,399,,,0.6766542196273804,,,,,,,,,,,,
2,,,419,,,0.6388222575187683,,,,,,,,,,,,
2,,,439,,,0.6113318204879761,,,,,,,,,,,,
