epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train/acc,train/loss_epoch,train/loss_step,val/acc,val/f1,val/loss,val/mcc,val/precision
,0.0,0.0,0,,,,,,,,
0,,,19,,,17.519004821777344,,,,,
0,,,39,,,20.368396759033203,,,,,
0,,,59,,,19.415117263793945,,,,,
0,,,79,,,22.507184982299805,,,,,
0,,,99,,,23.014223098754883,,,,,
0,,,119,,,13.82861042022705,,,,,
0,,,139,,,26.66519546508789,,,,,
0,,,159,,,22.90003204345703,,,,,
0,,,179,,,20.54233169555664,,,,,
0,,,199,,,25.61475944519043,,,,,
0,,,219,,,13.974363327026367,,,,,
0,,,239,,,29.71082305908203,,,,,
0,,,259,,,24.91118621826172,,,,,
0,,,279,,,23.611656188964844,,,,,
0,,,299,,,15.9778470993042,,,,,
0,,,319,,,18.624736785888672,,,,,
0,,,339,,,19.323762893676758,,,,,
0,,,359,,,37.74578094482422,,,,,
0,,,379,,,33.64268112182617,,,,,
0,,,399,,,20.535823822021484,,,,,
0,,,419,,,15.161096572875977,,,,,
0,,,439,,,9.537222862243652,,,,,
0,,,459,,,25.01547622680664,,,,,
0,,,479,,,19.10137367248535,,,,,
0,,,499,,,21.40536117553711,,,,,
0,,,519,,,19.33563232421875,,,,,
0,,,539,,,11.562704086303711,,,,,
0,,,559,,,25.679285049438477,,,,,
0,,,579,,,17.09343719482422,,,,,
0,,,599,,,23.75946617126465,,,,,
0,,,619,,,26.636564254760742,,,,,
0,,,639,,,12.189234733581543,,,,,
0,,,659,,,22.026023864746094,,,,,
0,,,679,,,14.239163398742676,,,,,
0,,,699,,,24.081201553344727,,,,,
0,,,719,,,10.615869522094727,,,,,
0,,,739,,,23.61402702331543,,,,,
0,,,759,,,13.46696662902832,,,,,
0,,,779,,,16.726882934570312,,,,,
0,,,799,,,24.37294578552246,,,,,
0,,,819,,,29.745569229125977,,,,,
0,,,839,,,46.08708190917969,,,,,
0,,,859,,,22.559829711914062,,,,,
0,,,879,,,11.603750228881836,,,,,
0,,,899,,,31.348121643066406,,,,,
0,,,919,,,22.746610641479492,,,,,
0,,,939,,,28.697996139526367,,,,,
0,,,959,,,21.065034866333008,,,,,
0,,,979,,,21.07721710205078,,,,,
0,,,999,,,11.731194496154785,,,,,
0,,,1019,,,13.951767921447754,,,,,
0,,,1039,,,16.66779327392578,,,,,
0,,,1059,,,23.224401473999023,,,,,
0,,,1079,,,27.94711685180664,,,,,
0,,,1099,,,14.127594947814941,,,,,
0,,,1119,,,15.181718826293945,,,,,
0,,,1139,,,35.84457015991211,,,,,
0,,,1159,,,26.477031707763672,,,,,
0,,,1179,,,15.349520683288574,,,,,
0,,,1199,,,15.390007972717285,,,,,
0,,,1219,,,31.78488540649414,,,,,
0,,,1239,,,20.807941436767578,,,,,
0,,,1259,,,28.649906158447266,,,,,
0,,,1279,,,15.604740142822266,,,,,
0,,,1299,,,16.369596481323242,,,,,
0,,,1319,,,17.946128845214844,,,,,
0,,,1339,,,20.66830825805664,,,,,
0,,,1359,,,18.51760482788086,,,,,
0,,,1379,,,19.324228286743164,,,,,
0,,,1399,,,28.571746826171875,,,,,
0,,,1419,,,16.11845588684082,,,,,
0,,,1434,,,,0.2498159110546112,0.09882805496454239,18.84257698059082,-0.005094808526337147,0.12360122054815292
0,,,1434,0.2647356390953064,21.09554672241211,,,,,,
