epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train/loss_step
,2.9999999999999997e-05,2.9999999999999997e-05,0,
0,,,19,1.0625245571136475
0,,,39,1.235067367553711
0,,,59,1.1072485446929932
0,,,79,1.117894172668457
0,,,99,1.027306318283081
0,,,119,0.9938510060310364
0,,,139,1.1311002969741821
0,,,159,0.9755963087081909
0,,,179,0.7786452174186707
0,,,199,0.7957382798194885
0,,,219,0.8995211124420166
0,,,239,0.9086992144584656
0,,,259,0.8386275768280029
