epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,3.75e-05,3.75e-05,0,,,,,,,,,,,,,,,,,,,,,
0,,,19,,,,,,,,,,1.6669166088104248,,,,,,,,,,,
0,,,39,,,,,,,,,,1.4127367734909058,,,,,,,,,,,
0,,,59,,,,,,,,,,1.30853271484375,,,,,,,,,,,
0,,,79,,,,,,,,,,1.243154525756836,,,,,,,,,,,
0,,,99,,,,,,,,,,1.2091621160507202,,,,,,,,,,,
0,,,119,,,,,,,,,,1.170884132385254,,,,,,,,,,,
0,,,139,,,,,,,,,,0.9757482409477234,,,,,,,,,,,
0,,,159,,,,,,,,,,1.0283722877502441,,,,,,,,,,,
0,,,179,,,,,,,,,,0.9781078696250916,,,,,,,,,,,
0,,,199,,,,,,,,,,0.890835165977478,,,,,,,,,,,
0,,,219,,,,,,,,,,0.9498707056045532,,,,,,,,,,,
0,,,239,,,,,,,,,,0.9976686239242554,,,,,,,,,,,
0,,,259,,,,,,,,,,1.073766827583313,,,,,,,,,,,
0,,,279,,,,,,,,,,1.2204152345657349,,,,,,,,,,,
0,,,299,,,,,,,,,,0.6811915636062622,,,,,,,,,,,
0,,,319,,,,,,,,,,0.7794910073280334,,,,,,,,,,,
0,,,339,,,,,,,,,,0.8636586666107178,,,,,,,,,,,
0,,,359,,,,,,,,,,1.1042702198028564,,,,,,,,,,,
0,,,379,,,,,,,,,,0.5962340235710144,,,,,,,,,,,
0,,,399,,,,,,,,,,0.9030886888504028,,,,,,,,,,,
0,,,419,,,,,,,,,,0.8921667337417603,,,,,,,,,,,
0,,,439,,,,,,,,,,0.7615939974784851,,,,,,,,,,,
0,,,459,,,,,,,,,,0.7616252303123474,,,,,,,,,,,
0,,,479,,,,,,,,,,0.8144438862800598,,,,,,,,,,,
0,,,499,,,,,,,,,,0.7920987606048584,,,,,,,,,,,
0,,,519,,,,,,,,,,0.626672089099884,,,,,,,,,,,
0,,,539,,,,,,,,,,1.1133184432983398,,,,,,,,,,,
0,,,559,,,,,,,,,,0.5464889407157898,,,,,,,,,,,
0,,,579,,,,,,,,,,0.7828844785690308,,,,,,,,,,,
0,,,599,,,,,,,,,,0.5932362079620361,,,,,,,,,,,
0,,,619,,,,,,,,,,0.695767879486084,,,,,,,,,,,
0,,,639,,,,,,,,,,0.6273205876350403,,,,,,,,,,,
0,,,659,,,,,,,,,,0.9180852770805359,,,,,,,,,,,
0,,,679,,,,,,,,,,0.6267408132553101,,,,,,,,,,,
0,,,699,,,,,,,,,,0.7109687924385071,,,,,,,,,,,
