epoch,lr-AdamW/pg1,lr-AdamW/pg2,lr-AdamW/pg3,step,train/acc,train/loss_epoch,train/loss_step,val/acc,val/f1,val/loss,val/mcc,val/precision
,3.789739538411966e-06,3.789739538411966e-06,3.789739538411966e-07,0,,,,,,,,
0,,,,19,,,1.7703505754470825,,,,,
0,,,,39,,,2.0848467350006104,,,,,
0,,,,59,,,1.657294750213623,,,,,
0,,,,79,,,1.8741474151611328,,,,,
0,,,,99,,,1.7244805097579956,,,,,
0,,,,119,,,1.9640369415283203,,,,,
0,,,,139,,,1.6872591972351074,,,,,
0,,,,159,,,1.6689237356185913,,,,,
0,,,,179,,,1.8706083297729492,,,,,
0,,,,199,,,2.108527898788452,,,,,
0,,,,219,,,1.7546091079711914,,,,,
0,,,,239,,,1.6564149856567383,,,,,
0,,,,259,,,1.797245979309082,,,,,
0,,,,269,,,,0.4075486660003662,0.31250712275505066,4.448504447937012,0.08732732385396957,0.2691957652568817
0,,,,269,0.3580039441585541,1.8501049280166626,,,,,,
,7.882658239896888e-05,7.882658239896888e-05,7.882658239896888e-06,270,,,,,,,,
1,,,,279,,,1.4968440532684326,,,,,
1,,,,299,,,1.2004445791244507,,,,,
1,,,,319,,,1.2780840396881104,,,,,
1,,,,339,,,1.0038602352142334,,,,,
1,,,,359,,,0.8515761494636536,,,,,
1,,,,379,,,0.6027975678443909,,,,,
1,,,,399,,,0.8391053676605225,,,,,
1,,,,419,,,1.1632485389709473,,,,,
1,,,,439,,,0.803333044052124,,,,,
1,,,,459,,,1.0224406719207764,,,,,
1,,,,479,,,0.6346721649169922,,,,,
1,,,,499,,,0.5939145088195801,,,,,
1,,,,519,,,0.6592007875442505,,,,,
1,,,,539,,,0.6471723914146423,,,,,
1,,,,539,,,,0.5161077380180359,0.3524065315723419,1.4250481128692627,0.26938971877098083,0.2827496826648712
1,,,,539,0.44252097606658936,0.9794195294380188,,,,,,
,0.00015386342525952577,0.00015386342525952577,1.538634252595258e-05,540,,,,,,,,
2,,,,559,,,0.563624918460846,,,,,
2,,,,579,,,0.6029609441757202,,,,,
2,,,,599,,,0.6101924180984497,,,,,
2,,,,619,,,0.6299211978912354,,,,,
2,,,,639,,,0.5650510191917419,,,,,
2,,,,659,,,1.2465674877166748,,,,,
2,,,,679,,,0.9940772652626038,,,,,
2,,,,699,,,0.6667445302009583,,,,,
2,,,,719,,,0.910545289516449,,,,,
2,,,,739,,,0.4762195348739624,,,,,
2,,,,759,,,0.5640985369682312,,,,,
2,,,,779,,,0.5167160034179688,,,,,
2,,,,799,,,0.837891161441803,,,,,
2,,,,809,,,,0.4970548152923584,0.3365024924278259,1.7474818229675293,0.24526983499526978,0.2733133137226105
2,,,,809,0.45451974868774414,0.7026094794273376,,,,,,
,0.00022890026812008268,0.00022890026812008268,2.289002681200827e-05,810,,,,,,,,
3,,,,819,,,0.5017337203025818,,,,,
3,,,,839,,,0.9098347425460815,,,,,
3,,,,859,,,0.6406942009925842,,,,,
3,,,,879,,,0.4863761067390442,,,,,
3,,,,899,,,0.9986240863800049,,,,,
3,,,,919,,,0.5565076470375061,,,,,
3,,,,939,,,0.4078976511955261,,,,,
3,,,,959,,,0.45282959938049316,,,,,
3,,,,979,,,1.168165683746338,,,,,
3,,,,999,,,0.4788423776626587,,,,,
3,,,,1019,,,0.5386322736740112,,,,,
3,,,,1039,,,0.8486968874931335,,,,,
3,,,,1059,,,0.3727000951766968,,,,,
3,,,,1079,,,0.7510568499565125,,,,,
3,,,,1079,,,,0.4990391731262207,0.33678096532821655,2.1661734580993652,0.24018751084804535,0.2665783762931824
3,,,,1079,0.45405226945877075,0.6634868383407593,,,,,,
,0.00030393711098063956,0.00030393711098063956,3.0393711098063962e-05,1080,,,,,,,,
4,,,,1099,,,0.41873255372047424,,,,,
4,,,,1119,,,0.5451145768165588,,,,,
4,,,,1139,,,0.6567113399505615,,,,,
4,,,,1159,,,1.0865412950515747,,,,,
4,,,,1179,,,0.4019668996334076,,,,,
4,,,,1199,,,0.8425902724266052,,,,,
4,,,,1219,,,0.4866736829280853,,,,,
4,,,,1239,,,0.48555290699005127,,,,,
4,,,,1259,,,0.5399036407470703,,,,,
4,,,,1279,,,0.38330402970314026,,,,,
4,,,,1299,,,0.468237042427063,,,,,
4,,,,1319,,,0.9398630857467651,,,,,
4,,,,1339,,,0.7617944478988647,,,,,
4,,,,1349,,,,0.4852364659309387,0.35291406512260437,1.3168665170669556,0.28229188919067383,0.3458850085735321
4,,,,1349,0.46160340309143066,0.6405453681945801,,,,,,
,0.00037897395384119657,0.00037897395384119657,3.789739538411966e-05,1350,,,,,,,,
5,,,,1359,,,0.7581026554107666,,,,,
5,,,,1379,,,0.5724515318870544,,,,,
5,,,,1399,,,0.6502630114555359,,,,,
5,,,,1419,,,0.36368903517723083,,,,,
5,,,,1439,,,0.33880195021629333,,,,,
5,,,,1459,,,0.6445060968399048,,,,,
5,,,,1479,,,0.5916921496391296,,,,,
5,,,,1499,,,0.4337185323238373,,,,,
5,,,,1519,,,0.34751495718955994,,,,,
5,,,,1539,,,1.0593549013137817,,,,,
5,,,,1559,,,0.5216821432113647,,,,,
5,,,,1579,,,0.6292808055877686,,,,,
5,,,,1599,,,0.9826694130897522,,,,,
5,,,,1619,,,1.0178542137145996,,,,,
5,,,,1619,,,,0.5804480314254761,0.4059898257255554,1.1625287532806396,0.354653000831604,0.3160591721534729
5,,,,1619,0.47135478258132935,0.6104094386100769,,,,,,
,0.00037821314783338574,0.00037821314783338574,3.7823126351040714e-05,1620,,,,,,,,
6,,,,1639,,,0.5002293586730957,,,,,
6,,,,1659,,,0.34520775079727173,,,,,
6,,,,1679,,,0.5304563045501709,,,,,
6,,,,1699,,,0.5767421722412109,,,,,
6,,,,1719,,,0.32353490591049194,,,,,
6,,,,1739,,,0.5939633250236511,,,,,
6,,,,1759,,,1.0630155801773071,,,,,
6,,,,1779,,,1.1919925212860107,,,,,
6,,,,1799,,,0.8126977682113647,,,,,
6,,,,1819,,,0.4930444359779358,,,,,
6,,,,1839,,,1.0376595258712769,,,,,
6,,,,1859,,,0.36360737681388855,,,,,
6,,,,1879,,,0.3649663031101227,,,,,
