epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/precision_c0,val/precision_c1,val/recall
0,,,1599,,,0.2834034562110901,,,,,,,,,
0,,,1619,,,0.28426095843315125,,,,,,,,,
0,,,1639,,,0.26339808106422424,,,,,,,,,
0,,,1659,,,0.2995590567588806,,,,,,,,,
0,,,1679,,,0.3161938488483429,,,,,,,,,
0,,,1699,,,0.2413887232542038,,,,,,,,,
0,,,1719,,,0.36040371656417847,,,,,,,,,
0,,,1739,,,0.22357177734375,,,,,,,,,
0,,,1759,,,0.1889689862728119,,,,,,,,,
0,,,1779,,,0.27454978227615356,,,,,,,,,
0,,,1799,,,0.31080183386802673,,,,,,,,,
0,,,1819,,,0.33062824606895447,,,,,,,,,
0,,,1839,,,0.29846900701522827,,,,,,,,,
0,,,1859,,,0.3305870294570923,,,,,,,,,
0,,,1879,,,0.23240110278129578,,,,,,,,,
0,,,1899,,,0.3759259283542633,,,,,,,,,
0,,,1919,,,0.22899150848388672,,,,,,,,,
0,,,1939,,,0.25487709045410156,,,,,,,,,
0,,,1959,,,0.2872683107852936,,,,,,,,,
0,,,1979,,,0.21023543179035187,,,,,,,,,
0,,,1999,,,0.2615404725074768,,,,,,,,,
0,,,2019,,,0.3172789514064789,,,,,,,,,
0,,,2039,,,0.22846969962120056,,,,,,,,,
0,,,2059,,,0.24586378037929535,,,,,,,,,
0,,,2079,,,0.296488493680954,,,,,,,,,
0,,,2099,,,0.2505375146865845,,,,,,,,,
0,,,2119,,,0.2134203016757965,,,,,,,,,
0,,,2139,,,0.23263512551784515,,,,,,,,,
0,,,2159,,,0.193314328789711,,,,,,,,,
0,,,2179,,,0.21878063678741455,,,,,,,,,
0,,,2199,,,0.1928861439228058,,,,,,,,,
0,,,2219,,,0.29182374477386475,,,,,,,,,
0,,,2239,,,0.1765715777873993,,,,,,,,,
0,,,2259,,,0.23361718654632568,,,,,,,,,
0,,,2279,,,0.33519166707992554,,,,,,,,,
0,,,2299,,,0.2500624656677246,,,,,,,,,
0,,,2319,,,0.20867377519607544,,,,,,,,,
0,,,2339,,,0.27418699860572815,,,,,,,,,
0,,,2359,,,0.20651061832904816,,,,,,,,,
0,,,2379,,,0.1983068883419037,,,,,,,,,
0,,,2399,,,0.24238748848438263,,,,,,,,,
0,,,2419,,,0.1990412026643753,,,,,,,,,
0,,,2439,,,0.283986359834671,,,,,,,,,
0,,,2459,,,0.2662661671638489,,,,,,,,,
0,,,2479,,,0.26278895139694214,,,,,,,,,
0,,,2499,,,0.20249439775943756,,,,,,,,,
0,,,2519,,,0.20675219595432281,,,,,,,,,
0,,,2539,,,0.20657870173454285,,,,,,,,,
0,,,2559,,,0.20805199444293976,,,,,,,,,
0,,,2579,,,0.30404534935951233,,,,,,,,,
0,,,2599,,,0.21819555759429932,,,,,,,,,
0,,,2619,,,0.2913774847984314,,,,,,,,,
0,,,2639,,,0.26456448435783386,,,,,,,,,
0,,,2659,,,0.33144068717956543,,,,,,,,,
0,,,2679,,,0.1661510467529297,,,,,,,,,
0,,,2699,,,0.2766576409339905,,,,,,,,,
0,,,2719,,,0.24296797811985016,,,,,,,,,
0,,,2739,,,0.1895093321800232,,,,,,,,,
0,,,2759,,,0.2728596329689026,,,,,,,,,
0,,,2779,,,0.17031607031822205,,,,,,,,,
0,,,2799,,,0.1999768614768982,,,,,,,,,
0,,,2819,,,0.2561802268028259,,,,,,,,,
0,,,2839,,,0.21520352363586426,,,,,,,,,
0,,,2859,,,0.19051724672317505,,,,,,,,,
0,,,2879,,,0.17486149072647095,,,,,,,,,
0,,,2899,,,0.34583190083503723,,,,,,,,,
0,,,2919,,,0.1993878334760666,,,,,,,,,
0,,,2939,,,0.20384730398654938,,,,,,,,,
0,,,2959,,,0.27439722418785095,,,,,,,,,
0,,,2979,,,0.28964224457740784,,,,,,,,,
0,,,2999,,,0.2334108203649521,,,,,,,,,
0,,,3019,,,0.2604072093963623,,,,,,,,,
0,,,3039,,,0.21357189118862152,,,,,,,,,
0,,,3059,,,0.19565178453922272,,,,,,,,,
0,,,3079,,,0.22431467473506927,,,,,,,,,
0,,,3099,,,0.24049817025661469,,,,,,,,,
0,,,3119,,,0.3077376186847687,,,,,,,,,
0,,,3139,,,0.16742531955242157,,,,,,,,,
0,,,3159,,,0.19938434660434723,,,,,,,,,
0,,,3179,,,0.2512948513031006,,,,,,,,,
0,,,3199,,,0.1358822137117386,,,,,,,,,
0,,,3219,,,0.19784902036190033,,,,,,,,,
0,,,3239,,,0.22849297523498535,,,,,,,,,
0,,,3259,,,0.309379905462265,,,,,,,,,
0,,,3279,,,0.3069484531879425,,,,,,,,,
0,,,3299,,,0.30343925952911377,,,,,,,,,
0,,,3319,,,0.31201237440109253,,,,,,,,,
0,,,3339,,,0.3151235282421112,,,,,,,,,
0,,,3359,,,0.29982510209083557,,,,,,,,,
0,,,3379,,,0.2569226026535034,,,,,,,,,
0,,,3399,,,0.17281995713710785,,,,,,,,,
0,,,3419,,,0.2974420189857483,,,,,,,,,
0,,,3439,,,0.2488923966884613,,,,,,,,,
0,,,3459,,,0.24115481972694397,,,,,,,,,
0,,,3479,,,0.255673885345459,,,,,,,,,
0,,,3499,,,0.2311314046382904,,,,,,,,,
0,,,3519,,,0.2191055566072464,,,,,,,,,
0,,,3539,,,0.12383002787828445,,,,,,,,,
0,,,3559,,,0.18750974535942078,,,,,,,,,
0,,,3579,,,0.1930655688047409,,,,,,,,,
0,,,3599,,,0.2523113191127777,,,,,,,,,
0,,,3619,,,0.19117800891399384,,,,,,,,,
0,,,3639,,,0.20762072503566742,,,,,,,,,
0,,,3659,,,0.3160606622695923,,,,,,,,,
0,,,3679,,,0.18758301436901093,,,,,,,,,
0,,,3699,,,0.24891747534275055,,,,,,,,,
0,,,3719,,,0.23465615510940552,,,,,,,,,
0,,,3739,,,0.19682875275611877,,,,,,,,,
0,,,3759,,,0.1745949387550354,,,,,,,,,
0,,,3779,,,0.23629170656204224,,,,,,,,,
0,,,3799,,,0.19679009914398193,,,,,,,,,
0,,,3819,,,0.1116938367486,,,,,,,,,
0,,,3839,,,0.15559452772140503,,,,,,,,,
0,,,3859,,,0.18206463754177094,,,,,,,,,
0,,,3879,,,0.212136372923851,,,,,,,,,
0,,,3899,,,0.1737876534461975,,,,,,,,,
0,,,3919,,,0.3209504783153534,,,,,,,,,
0,,,3923,,,,0.6486338973045349,0.8128347396850586,0.5154327750205994,0.6026896238327026,0.6381087303161621,0.28654932975769043,0.34194520115852356,0.934272289276123,0.6486338973045349
0,,,3923,0.8037317991256714,0.27272436022758484,,,,,,,,,,
,7.5e-05,7.5e-05,3924,,,,,,,,,,,,
1,,,3939,,,0.1884460747241974,,,,,,,,,
1,,,3959,,,0.31707054376602173,,,,,,,,,
1,,,3979,,,0.2675642967224121,,,,,,,,,
1,,,3999,,,0.31997042894363403,,,,,,,,,
1,,,4019,,,0.3056026101112366,,,,,,,,,
1,,,4039,,,0.29832354187965393,,,,,,,,,
1,,,4059,,,0.17400617897510529,,,,,,,,,
1,,,4079,,,0.18463733792304993,,,,,,,,,
1,,,4099,,,0.281536340713501,,,,,,,,,
1,,,4119,,,0.1161947026848793,,,,,,,,,
1,,,4139,,,0.18331527709960938,,,,,,,,,
1,,,4159,,,0.30929455161094666,,,,,,,,,
1,,,4179,,,0.21401943266391754,,,,,,,,,
1,,,4199,,,0.30352428555488586,,,,,,,,,
1,,,4219,,,0.2397688329219818,,,,,,,,,
1,,,4239,,,0.23348510265350342,,,,,,,,,
1,,,4259,,,0.21059508621692657,,,,,,,,,
1,,,4279,,,0.2995976209640503,,,,,,,,,
1,,,4299,,,0.29445067048072815,,,,,,,,,
1,,,4319,,,0.2047032117843628,,,,,,,,,
1,,,4339,,,0.25018545985221863,,,,,,,,,
1,,,4359,,,0.20902283489704132,,,,,,,,,
1,,,4379,,,0.2165067344903946,,,,,,,,,
1,,,4399,,,0.2621118128299713,,,,,,,,,
1,,,4419,,,0.3191733956336975,,,,,,,,,
1,,,4439,,,0.2709837555885315,,,,,,,,,
1,,,4459,,,0.29234379529953003,,,,,,,,,
1,,,4479,,,0.22603602707386017,,,,,,,,,
1,,,4499,,,0.32548248767852783,,,,,,,,,
1,,,4519,,,0.15857312083244324,,,,,,,,,
1,,,4539,,,0.19436000287532806,,,,,,,,,
1,,,4559,,,0.3320915400981903,,,,,,,,,
1,,,4579,,,0.19834330677986145,,,,,,,,,
1,,,4599,,,0.3030322790145874,,,,,,,,,
1,,,4619,,,0.23104286193847656,,,,,,,,,
1,,,4639,,,0.19922204315662384,,,,,,,,,
1,,,4659,,,0.1887408345937729,,,,,,,,,
1,,,4679,,,0.248240128159523,,,,,,,,,
1,,,4699,,,0.23017138242721558,,,,,,,,,
1,,,4719,,,0.3329941928386688,,,,,,,,,
1,,,4739,,,0.20154370367527008,,,,,,,,,
1,,,4759,,,0.22016745805740356,,,,,,,,,
1,,,4779,,,0.2890651822090149,,,,,,,,,
1,,,4799,,,0.24110561609268188,,,,,,,,,
1,,,4819,,,0.25069525837898254,,,,,,,,,
1,,,4839,,,0.22539594769477844,,,,,,,,,
1,,,4859,,,0.1607675701379776,,,,,,,,,
1,,,4879,,,0.19316548109054565,,,,,,,,,
1,,,4899,,,0.30669862031936646,,,,,,,,,
1,,,4919,,,0.16908453404903412,,,,,,,,,
1,,,4939,,,0.3723166286945343,,,,,,,,,
1,,,4959,,,0.2411590814590454,,,,,,,,,
1,,,4979,,,0.19952768087387085,,,,,,,,,
1,,,4999,,,0.21520571410655975,,,,,,,,,
1,,,5019,,,0.2359355092048645,,,,,,,,,
1,,,5039,,,0.16413690149784088,,,,,,,,,
1,,,5059,,,0.20847244560718536,,,,,,,,,
1,,,5079,,,0.23392130434513092,,,,,,,,,
1,,,5099,,,0.2503322660923004,,,,,,,,,
1,,,5119,,,0.2858656346797943,,,,,,,,,
1,,,5139,,,0.3533550500869751,,,,,,,,,
1,,,5159,,,0.25477534532546997,,,,,,,,,
1,,,5179,,,0.23682400584220886,,,,,,,,,
1,,,5199,,,0.24511292576789856,,,,,,,,,
1,,,5219,,,0.2953023314476013,,,,,,,,,
1,,,5239,,,0.18509072065353394,,,,,,,,,
1,,,5259,,,0.17689667642116547,,,,,,,,,
1,,,5279,,,0.23544444143772125,,,,,,,,,
1,,,5299,,,0.21816135942935944,,,,,,,,,
1,,,5319,,,0.2689788341522217,,,,,,,,,
1,,,5339,,,0.36632388830184937,,,,,,,,,
1,,,5359,,,0.27865657210350037,,,,,,,,,
1,,,5379,,,0.29277798533439636,,,,,,,,,
1,,,5399,,,0.24835260212421417,,,,,,,,,
1,,,5419,,,0.1842101365327835,,,,,,,,,
1,,,5439,,,0.26829245686531067,,,,,,,,,
1,,,5459,,,0.19076988101005554,,,,,,,,,
1,,,5479,,,0.2787425220012665,,,,,,,,,
1,,,5499,,,0.3425367772579193,,,,,,,,,
1,,,5519,,,0.2859722971916199,,,,,,,,,
1,,,5539,,,0.29285991191864014,,,,,,,,,
1,,,5559,,,0.2863571345806122,,,,,,,,,
1,,,5579,,,0.1838962584733963,,,,,,,,,
1,,,5599,,,0.32840630412101746,,,,,,,,,
1,,,5619,,,0.19310566782951355,,,,,,,,,
1,,,5639,,,0.22429612278938293,,,,,,,,,
1,,,5659,,,0.20581024885177612,,,,,,,,,
1,,,5679,,,0.21269433200359344,,,,,,,,,
1,,,5699,,,0.22914576530456543,,,,,,,,,
1,,,5719,,,0.2937356233596802,,,,,,,,,
1,,,5739,,,0.20478613674640656,,,,,,,,,
1,,,5759,,,0.24120140075683594,,,,,,,,,
1,,,5779,,,0.1539802849292755,,,,,,,,,
1,,,5799,,,0.28546521067619324,,,,,,,,,
1,,,5819,,,0.2968299984931946,,,,,,,,,
1,,,5839,,,0.3853469491004944,,,,,,,,,
1,,,5859,,,0.26752910017967224,,,,,,,,,
1,,,5879,,,0.19939197599887848,,,,,,,,,
1,,,5899,,,0.3478945195674896,,,,,,,,,
1,,,5919,,,0.16581131517887115,,,,,,,,,
1,,,5939,,,0.20062896609306335,,,,,,,,,
1,,,5959,,,0.2700829803943634,,,,,,,,,
1,,,5979,,,0.2976158857345581,,,,,,,,,
1,,,5999,,,0.18886993825435638,,,,,,,,,
1,,,6019,,,0.1968332827091217,,,,,,,,,
1,,,6039,,,0.19344288110733032,,,,,,,,,
1,,,6059,,,0.11634660512208939,,,,,,,,,
1,,,6079,,,0.2812480926513672,,,,,,,,,
1,,,6099,,,0.28206878900527954,,,,,,,,,
1,,,6119,,,0.16123700141906738,,,,,,,,,
1,,,6139,,,0.36346435546875,,,,,,,,,
1,,,6159,,,0.17534810304641724,,,,,,,,,
1,,,6179,,,0.2572879195213318,,,,,,,,,
1,,,6199,,,0.23313888907432556,,,,,,,,,
1,,,6219,,,0.23293541371822357,,,,,,,,,
1,,,6239,,,0.2031475305557251,,,,,,,,,
1,,,6259,,,0.21378792822360992,,,,,,,,,
1,,,6279,,,0.1801866888999939,,,,,,,,,
1,,,6299,,,0.2683059275150299,,,,,,,,,
1,,,6319,,,0.26522982120513916,,,,,,,,,
1,,,6339,,,0.20232422649860382,,,,,,,,,
1,,,6359,,,0.16452553868293762,,,,,,,,,
1,,,6379,,,0.2367318719625473,,,,,,,,,
1,,,6399,,,0.28701940178871155,,,,,,,,,
1,,,6419,,,0.3172481060028076,,,,,,,,,
1,,,6439,,,0.20337504148483276,,,,,,,,,
1,,,6459,,,0.17846326529979706,,,,,,,,,
1,,,6479,,,0.19280576705932617,,,,,,,,,
1,,,6499,,,0.16935524344444275,,,,,,,,,
1,,,6519,,,0.25406843423843384,,,,,,,,,
1,,,6539,,,0.1347077637910843,,,,,,,,,
1,,,6559,,,0.19803749024868011,,,,,,,,,
1,,,6579,,,0.18445031344890594,,,,,,,,,
1,,,6599,,,0.24476896226406097,,,,,,,,,
1,,,6619,,,0.16928328573703766,,,,,,,,,
1,,,6639,,,0.18409094214439392,,,,,,,,,
1,,,6659,,,0.18542572855949402,,,,,,,,,
1,,,6679,,,0.20326006412506104,,,,,,,,,
1,,,6699,,,0.23192080855369568,,,,,,,,,
1,,,6719,,,0.25894150137901306,,,,,,,,,
1,,,6739,,,0.16522449254989624,,,,,,,,,
1,,,6759,,,0.19444437325000763,,,,,,,,,
1,,,6779,,,0.26068270206451416,,,,,,,,,
1,,,6799,,,0.16199997067451477,,,,,,,,,
1,,,6819,,,0.21128308773040771,,,,,,,,,
1,,,6839,,,0.18771296739578247,,,,,,,,,
1,,,6859,,,0.2278037816286087,,,,,,,,,
1,,,6879,,,0.1867596060037613,,,,,,,,,
1,,,6899,,,0.26462987065315247,,,,,,,,,
1,,,6919,,,0.1342981457710266,,,,,,,,,
1,,,6939,,,0.19113761186599731,,,,,,,,,
1,,,6959,,,0.19380977749824524,,,,,,,,,
1,,,6979,,,0.18865898251533508,,,,,,,,,
1,,,6999,,,0.25099143385887146,,,,,,,,,
1,,,7019,,,0.20407892763614655,,,,,,,,,
1,,,7039,,,0.19506852328777313,,,,,,,,,
1,,,7059,,,0.21691210567951202,,,,,,,,,
1,,,7079,,,0.2686307728290558,,,,,,,,,
1,,,7099,,,0.32984626293182373,,,,,,,,,
1,,,7119,,,0.2743792235851288,,,,,,,,,
1,,,7139,,,0.22148945927619934,,,,,,,,,
1,,,7159,,,0.257323682308197,,,,,,,,,
1,,,7179,,,0.22390985488891602,,,,,,,,,
1,,,7199,,,0.20382797718048096,,,,,,,,,
1,,,7219,,,0.18198053538799286,,,,,,,,,
1,,,7239,,,0.16056108474731445,,,,,,,,,
1,,,7259,,,0.19014081358909607,,,,,,,,,
1,,,7279,,,0.19239245355129242,,,,,,,,,
1,,,7299,,,0.15501773357391357,,,,,,,,,
1,,,7319,,,0.23482586443424225,,,,,,,,,
1,,,7339,,,0.18019340932369232,,,,,,,,,
1,,,7359,,,0.21371331810951233,,,,,,,,,
1,,,7379,,,0.1840844601392746,,,,,,,,,
1,,,7399,,,0.3781994879245758,,,,,,,,,
1,,,7419,,,0.171772763133049,,,,,,,,,
1,,,7439,,,0.2524116337299347,,,,,,,,,
1,,,7459,,,0.13823767006397247,,,,,,,,,
1,,,7479,,,0.14312665164470673,,,,,,,,,
1,,,7499,,,0.2595256567001343,,,,,,,,,
1,,,7519,,,0.3311276435852051,,,,,,,,,
1,,,7539,,,0.25595542788505554,,,,,,,,,
1,,,7559,,,0.22583593428134918,,,,,,,,,
1,,,7579,,,0.19590437412261963,,,,,,,,,
1,,,7599,,,0.2108052670955658,,,,,,,,,
1,,,7619,,,0.09599219262599945,,,,,,,,,
1,,,7639,,,0.1873408854007721,,,,,,,,,
1,,,7659,,,0.18662936985492706,,,,,,,,,
1,,,7679,,,0.18916787207126617,,,,,,,,,
1,,,7699,,,0.4729577302932739,,,,,,,,,
1,,,7719,,,0.25731903314590454,,,,,,,,,
1,,,7739,,,0.22807933390140533,,,,,,,,,
1,,,7759,,,0.1952126920223236,,,,,,,,,
1,,,7779,,,0.16782325506210327,,,,,,,,,
1,,,7799,,,0.2808748483657837,,,,,,,,,
1,,,7819,,,0.2647656798362732,,,,,,,,,
1,,,7839,,,0.2612062394618988,,,,,,,,,
1,,,7847,,,,0.7019033432006836,0.8137480020523071,0.6379368305206299,0.5293818712234497,0.655753493309021,0.3546668291091919,0.4196076989173889,0.8918992280960083,0.7019033432006836
1,,,7847,0.8398088812828064,0.2339470386505127,,,,,,,,,,
,0.0001125,0.0001125,7848,,,,,,,,,,,,
2,,,7859,,,0.09819058328866959,,,,,,,,,
2,,,7879,,,0.20298133790493011,,,,,,,,,
2,,,7899,,,0.15245525538921356,,,,,,,,,
2,,,7919,,,0.21428483724594116,,,,,,,,,
2,,,7939,,,0.3600105047225952,,,,,,,,,
2,,,7959,,,0.187994584441185,,,,,,,,,
2,,,7979,,,0.17673201858997345,,,,,,,,,
2,,,7999,,,0.16512688994407654,,,,,,,,,
2,,,8019,,,0.20719563961029053,,,,,,,,,
2,,,8039,,,0.19048626720905304,,,,,,,,,
2,,,8059,,,0.23264606297016144,,,,,,,,,
2,,,8079,,,0.1953655183315277,,,,,,,,,
2,,,8099,,,0.13494262099266052,,,,,,,,,
2,,,8119,,,0.1890893280506134,,,,,,,,,
2,,,8139,,,0.2661455571651459,,,,,,,,,
2,,,8159,,,0.25801727175712585,,,,,,,,,
2,,,8179,,,0.23010656237602234,,,,,,,,,
2,,,8199,,,0.1917266696691513,,,,,,,,,
2,,,8219,,,0.22640442848205566,,,,,,,,,
2,,,8239,,,0.12342928349971771,,,,,,,,,
2,,,8259,,,0.1854451596736908,,,,,,,,,
2,,,8279,,,0.23730120062828064,,,,,,,,,
2,,,8299,,,0.24218761920928955,,,,,,,,,
2,,,8319,,,0.14907428622245789,,,,,,,,,
2,,,8339,,,0.2638585567474365,,,,,,,,,
2,,,8359,,,0.285065233707428,,,,,,,,,
2,,,8379,,,0.19118425250053406,,,,,,,,,
2,,,8399,,,0.11202455312013626,,,,,,,,,
2,,,8419,,,0.10952291637659073,,,,,,,,,
2,,,8439,,,0.26780372858047485,,,,,,,,,
2,,,8459,,,0.19988396763801575,,,,,,,,,
2,,,8479,,,0.14364784955978394,,,,,,,,,
2,,,8499,,,0.18336530029773712,,,,,,,,,
2,,,8519,,,0.21455146372318268,,,,,,,,,
2,,,8539,,,0.17874690890312195,,,,,,,,,
2,,,8559,,,0.21873436868190765,,,,,,,,,
2,,,8579,,,0.2067965567111969,,,,,,,,,
2,,,8599,,,0.28115114569664,,,,,,,,,
2,,,8619,,,0.2820100784301758,,,,,,,,,
2,,,8639,,,0.13424959778785706,,,,,,,,,
2,,,8659,,,0.20344939827919006,,,,,,,,,
2,,,8679,,,0.18877363204956055,,,,,,,,,
2,,,8699,,,0.2088214010000229,,,,,,,,,
2,,,8719,,,0.15290988981723785,,,,,,,,,
2,,,8739,,,0.22817054390907288,,,,,,,,,
2,,,8759,,,0.23617896437644958,,,,,,,,,
2,,,8779,,,0.22075676918029785,,,,,,,,,
2,,,8799,,,0.17518872022628784,,,,,,,,,
2,,,8819,,,0.14752595126628876,,,,,,,,,
2,,,8839,,,0.23803919553756714,,,,,,,,,
2,,,8859,,,0.20033928751945496,,,,,,,,,
2,,,8879,,,0.21644097566604614,,,,,,,,,
2,,,8899,,,0.19723449647426605,,,,,,,,,
2,,,8919,,,0.16676129400730133,,,,,,,,,
2,,,8939,,,0.1951354742050171,,,,,,,,,
2,,,8959,,,0.22980116307735443,,,,,,,,,
2,,,8979,,,0.24935947358608246,,,,,,,,,
2,,,8999,,,0.08416339755058289,,,,,,,,,
2,,,9019,,,0.14642839133739471,,,,,,,,,
2,,,9039,,,0.2572058439254761,,,,,,,,,
2,,,9059,,,0.23354610800743103,,,,,,,,,
2,,,9079,,,0.2254878431558609,,,,,,,,,
2,,,9099,,,0.20160126686096191,,,,,,,,,
2,,,9119,,,0.24244444072246552,,,,,,,,,
2,,,9139,,,0.253584623336792,,,,,,,,,
2,,,9159,,,0.18180398643016815,,,,,,,,,
2,,,9179,,,0.1496380865573883,,,,,,,,,
2,,,9199,,,0.16146886348724365,,,,,,,,,
2,,,9219,,,0.2950582504272461,,,,,,,,,
2,,,9239,,,0.24130167067050934,,,,,,,,,
2,,,9259,,,0.2797844111919403,,,,,,,,,
2,,,9279,,,0.21359814703464508,,,,,,,,,
2,,,9299,,,0.26352620124816895,,,,,,,,,
2,,,9319,,,0.2739371061325073,,,,,,,,,
2,,,9339,,,0.22632302343845367,,,,,,,,,
2,,,9359,,,0.13794992864131927,,,,,,,,,
2,,,9379,,,0.3783313035964966,,,,,,,,,
2,,,9399,,,0.11860983073711395,,,,,,,,,
2,,,9419,,,0.2845473289489746,,,,,,,,,
2,,,9439,,,0.3044462502002716,,,,,,,,,
2,,,9459,,,0.146972194314003,,,,,,,,,
2,,,9479,,,0.2510603666305542,,,,,,,,,
2,,,9499,,,0.24363723397254944,,,,,,,,,
2,,,9519,,,0.322258323431015,,,,,,,,,
2,,,9539,,,0.2757759690284729,,,,,,,,,
2,,,9559,,,0.21031148731708527,,,,,,,,,
2,,,9579,,,0.21884296834468842,,,,,,,,,
2,,,9599,,,0.16231384873390198,,,,,,,,,
2,,,9619,,,0.24363119900226593,,,,,,,,,
2,,,9639,,,0.21299272775650024,,,,,,,,,
2,,,9659,,,0.3134782612323761,,,,,,,,,
2,,,9679,,,0.17687441408634186,,,,,,,,,
2,,,9699,,,0.22401049733161926,,,,,,,,,
2,,,9719,,,0.18169884383678436,,,,,,,,,
2,,,9739,,,0.10728324949741364,,,,,,,,,
2,,,9759,,,0.12729905545711517,,,,,,,,,
2,,,9779,,,0.18924927711486816,,,,,,,,,
2,,,9799,,,0.26007676124572754,,,,,,,,,
2,,,9819,,,0.24742533266544342,,,,,,,,,
2,,,9839,,,0.12315735220909119,,,,,,,,,
2,,,9859,,,0.25979241728782654,,,,,,,,,
2,,,9879,,,0.2319323718547821,,,,,,,,,
2,,,9899,,,0.1890874058008194,,,,,,,,,
2,,,9919,,,0.2471836656332016,,,,,,,,,
2,,,9939,,,0.16789878904819489,,,,,,,,,
2,,,9959,,,0.3485545516014099,,,,,,,,,
2,,,9979,,,0.18613924086093903,,,,,,,,,
2,,,9999,,,0.21537597477436066,,,,,,,,,
