epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/mcc,train/acc,train/loss_epoch,train/loss_step,val/acc,val/f1,val/loss,val/mcc
,0.0,0.0,0,,,,,,,,,,,,
0,,,19,,,,,,,,24.06041145324707,,,,
0,,,39,,,,,,,,26.000566482543945,,,,
0,,,59,,,,,,,,29.08133316040039,,,,
0,,,79,,,,,,,,21.13662338256836,,,,
0,,,99,,,,,,,,27.221311569213867,,,,
0,,,119,,,,,,,,23.517425537109375,,,,
0,,,139,,,,,,,,27.817432403564453,,,,
0,,,159,,,,,,,,26.930213928222656,,,,
0,,,179,,,,,,,,21.28622055053711,,,,
0,,,199,,,,,,,,17.300777435302734,,,,
0,,,219,,,,,,,,21.053983688354492,,,,
0,,,239,,,,,,,,19.793628692626953,,,,
0,,,259,,,,,,,,18.040424346923828,,,,
0,,,279,,,,,,,,17.694271087646484,,,,
0,,,299,,,,,,,,17.71344757080078,,,,
0,,,319,,,,,,,,22.25897789001465,,,,
0,,,339,,,,,,,,14.221695899963379,,,,
0,,,359,,,,,,,,25.501895904541016,,,,
0,,,379,,,,,,,,20.959033966064453,,,,
0,,,399,,,,,,,,33.228614807128906,,,,
0,,,419,,,,,,,,22.158218383789062,,,,
0,,,439,,,,,,,,25.198057174682617,,,,
0,,,459,,,,,,,,16.63975715637207,,,,
0,,,479,,,,,,,,25.212909698486328,,,,
0,,,499,,,,,,,,24.17554473876953,,,,
0,,,519,,,,,,,,22.401525497436523,,,,
0,,,539,,,,,,,,20.044099807739258,,,,
0,,,559,,,,,,,,21.485475540161133,,,,
0,,,579,,,,,,,,24.989240646362305,,,,
0,,,599,,,,,,,,21.044967651367188,,,,
0,,,619,,,,,,,,19.72523307800293,,,,
0,,,639,,,,,,,,21.071237564086914,,,,
0,,,659,,,,,,,,26.725584030151367,,,,
0,,,679,,,,,,,,20.78130340576172,,,,
0,,,699,,,,,,,,22.69715690612793,,,,
0,,,717,,,,,,,,,0.22060555219650269,0.12550677359104156,17.043210983276367,-0.049861300736665726
0,,,717,,,,,,0.25032663345336914,22.27328109741211,,,,,
,5e-05,5e-05,718,,,,,,,,,,,,
1,,,719,,,,,,,,14.680976867675781,,,,
1,,,739,,,,,,,,4.2920708656311035,,,,
1,,,759,,,,,,,,5.0407395362854,,,,
1,,,779,,,,,,,,5.398518085479736,,,,
1,,,799,,,,,,,,4.797329425811768,,,,
1,,,819,,,,,,,,5.328891754150391,,,,
1,,,839,,,,,,,,4.004559516906738,,,,
1,,,859,,,,,,,,4.739694595336914,,,,
1,,,879,,,,,,,,4.307541370391846,,,,
1,,,899,,,,,,,,4.744903087615967,,,,
1,,,919,,,,,,,,3.5416648387908936,,,,
1,,,939,,,,,,,,3.9978809356689453,,,,
1,,,959,,,,,,,,4.413955211639404,,,,
1,,,979,,,,,,,,4.236791133880615,,,,
1,,,999,,,,,,,,4.234962463378906,,,,
1,,,1019,,,,,,,,3.3822267055511475,,,,
1,,,1039,,,,,,,,4.062798023223877,,,,
1,,,1059,,,,,,,,3.8785159587860107,,,,
1,,,1079,,,,,,,,3.385279417037964,,,,
1,,,1099,,,,,,,,3.9048500061035156,,,,
1,,,1119,,,,,,,,2.9622631072998047,,,,
1,,,1139,,,,,,,,3.0139801502227783,,,,
1,,,1159,,,,,,,,4.7679338455200195,,,,
1,,,1179,,,,,,,,3.483698844909668,,,,
1,,,1199,,,,,,,,2.996802568435669,,,,
1,,,1219,,,,,,,,1.8341745138168335,,,,
1,,,1239,,,,,,,,2.7453413009643555,,,,
1,,,1259,,,,,,,,2.7549684047698975,,,,
1,,,1279,,,,,,,,2.5778653621673584,,,,
1,,,1299,,,,,,,,3.6387863159179688,,,,
1,,,1319,,,,,,,,3.2520132064819336,,,,
1,,,1339,,,,,,,,4.052990913391113,,,,
1,,,1359,,,,,,,,2.106994390487671,,,,
1,,,1379,,,,,,,,1.918562650680542,,,,
1,,,1399,,,,,,,,3.243781328201294,,,,
1,,,1419,,,,,,,,3.660834312438965,,,,
1,,,1435,,,,,,,,,0.3316667079925537,0.22048243880271912,9.055636405944824,0.1514868140220642
1,,,1435,,,,,,0.27151381969451904,4.034382343292236,,,,,
,0.0001,0.0001,1436,,,,,,,,,,,,
2,,,1439,,,,,,,,3.5283451080322266,,,,
2,,,1459,,,,,,,,4.012185573577881,,,,
2,,,1479,,,,,,,,5.5748982429504395,,,,
2,,,1499,,,,,,,,2.1272013187408447,,,,
2,,,1519,,,,,,,,3.3673808574676514,,,,
2,,,1539,,,,,,,,1.890669584274292,,,,
2,,,1559,,,,,,,,1.5749213695526123,,,,
2,,,1579,,,,,,,,2.567873954772949,,,,
2,,,1599,,,,,,,,4.130746841430664,,,,
2,,,1619,,,,,,,,2.187824249267578,,,,
2,,,1639,,,,,,,,5.492635250091553,,,,
2,,,1659,,,,,,,,2.223691940307617,,,,
2,,,1679,,,,,,,,1.8379883766174316,,,,
2,,,1699,,,,,,,,3.4241862297058105,,,,
2,,,1719,,,,,,,,1.9166536331176758,,,,
2,,,1739,,,,,,,,5.978099346160889,,,,
2,,,1759,,,,,,,,1.8218052387237549,,,,
2,,,1779,,,,,,,,3.1224002838134766,,,,
2,,,1799,,,,,,,,4.338936805725098,,,,
2,,,1819,,,,,,,,2.6194610595703125,,,,
