epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/mcc,train/acc,train/loss_epoch,train/loss_step,val/acc,val/f1,val/loss,val/mcc
7,,,5479,,,,,,,,1.5472331047058105,,,,
7,,,5499,,,,,,,,1.302528738975525,,,,
7,,,5519,,,,,,,,1.5857739448547363,,,,
7,,,5539,,,,,,,,1.085216760635376,,,,
7,,,5559,,,,,,,,1.8697150945663452,,,,
7,,,5579,,,,,,,,3.454047203063965,,,,
7,,,5599,,,,,,,,4.1068806648254395,,,,
7,,,5619,,,,,,,,1.5340369939804077,,,,
7,,,5639,,,,,,,,3.4793295860290527,,,,
7,,,5659,,,,,,,,2.4079408645629883,,,,
7,,,5679,,,,,,,,2.0002353191375732,,,,
7,,,5699,,,,,,,,1.8753780126571655,,,,
7,,,5719,,,,,,,,4.4891357421875,,,,
7,,,5739,,,,,,,,0.923957884311676,,,,
7,,,5743,,,,,,,,,0.35087668895721436,0.25921809673309326,9.85092830657959,0.1621045470237732
7,,,5743,,,,,,0.3477048873901367,2.3806357383728027,,,,,
,0.0004,0.0004,5744,,,,,,,,,,,,
8,,,5759,,,,,,,,1.2726763486862183,,,,
8,,,5779,,,,,,,,1.8891701698303223,,,,
8,,,5799,,,,,,,,1.2732763290405273,,,,
8,,,5819,,,,,,,,2.1499297618865967,,,,
8,,,5839,,,,,,,,1.168777585029602,,,,
8,,,5859,,,,,,,,3.410371780395508,,,,
8,,,5879,,,,,,,,3.4516098499298096,,,,
8,,,5899,,,,,,,,3.2524144649505615,,,,
8,,,5919,,,,,,,,2.1932921409606934,,,,
8,,,5939,,,,,,,,3.7428841590881348,,,,
8,,,5959,,,,,,,,1.3864227533340454,,,,
8,,,5979,,,,,,,,1.3749496936798096,,,,
8,,,5999,,,,,,,,1.02162766456604,,,,
8,,,6019,,,,,,,,1.1094540357589722,,,,
8,,,6039,,,,,,,,4.038434028625488,,,,
8,,,6059,,,,,,,,2.5565133094787598,,,,
8,,,6079,,,,,,,,3.622305154800415,,,,
8,,,6099,,,,,,,,0.9400144219398499,,,,
8,,,6119,,,,,,,,1.496122121810913,,,,
8,,,6139,,,,,,,,2.387615919113159,,,,
8,,,6159,,,,,,,,1.1789164543151855,,,,
8,,,6179,,,,,,,,1.2655404806137085,,,,
8,,,6199,,,,,,,,1.4200385808944702,,,,
8,,,6219,,,,,,,,1.5777069330215454,,,,
8,,,6239,,,,,,,,1.6578125953674316,,,,
8,,,6259,,,,,,,,3.571333885192871,,,,
8,,,6279,,,,,,,,3.4483425617218018,,,,
8,,,6299,,,,,,,,3.169940710067749,,,,
8,,,6319,,,,,,,,1.1708803176879883,,,,
8,,,6339,,,,,,,,1.1141531467437744,,,,
8,,,6359,,,,,,,,1.7896490097045898,,,,
8,,,6379,,,,,,,,3.267396926879883,,,,
8,,,6399,,,,,,,,1.84075129032135,,,,
8,,,6419,,,,,,,,1.094132661819458,,,,
8,,,6439,,,,,,,,1.149102807044983,,,,
