epoch,step,train/acc,train/loss_con,train/loss_epoch,train/loss_net,train/loss_s5,train/loss_step,val/acc,val/f1,val/loss,val/mcc,val/precision
0,19,,,,,,1.6234073638916016,,,,,
0,39,,,,,,1.6565165519714355,,,,,
0,59,,,,,,1.6523549556732178,,,,,
0,79,,,,,,1.5290756225585938,,,,,
0,99,,,,,,1.6521830558776855,,,,,
0,119,,,,,,1.7061283588409424,,,,,
0,139,,,,,,1.7001733779907227,,,,,
0,159,,,,,,1.6634398698806763,,,,,
0,179,,,,,,1.5323078632354736,,,,,
0,199,,,,,,1.6069960594177246,,,,,
0,219,,,,,,1.8940660953521729,,,,,
0,239,,,,,,1.7497375011444092,,,,,
0,259,,,,,,1.6759867668151855,,,,,
0,279,,,,,,1.6924512386322021,,,,,
0,299,,,,,,1.61873197555542,,,,,
0,319,,,,,,1.677950382232666,,,,,
0,339,,,,,,1.6441059112548828,,,,,
0,359,,,,,,1.5464725494384766,,,,,
0,379,,,,,,1.8259997367858887,,,,,
0,399,,,,,,1.63181734085083,,,,,
0,419,,,,,,1.7669951915740967,,,,,
0,439,,,,,,1.6726033687591553,,,,,
0,459,,,,,,1.5661067962646484,,,,,
0,479,,,,,,1.6872994899749756,,,,,
0,499,,,,,,1.5490984916687012,,,,,
0,519,,,,,,1.6919949054718018,,,,,
0,539,,,,,,1.54319429397583,,,,,
0,559,,,,,,1.6678498983383179,,,,,
0,579,,,,,,1.6754350662231445,,,,,
0,599,,,,,,1.622005820274353,,,,,
0,619,,,,,,1.712310791015625,,,,,
0,639,,,,,,1.714980125427246,,,,,
0,659,,,,,,1.663665533065796,,,,,
0,679,,,,,,1.7108869552612305,,,,,
0,699,,,,,,1.6054620742797852,,,,,
0,719,,,,,,1.752504587173462,,,,,
0,739,,,,,,1.5555064678192139,,,,,
0,759,,,,,,1.584827184677124,,,,,
0,779,,,,,,1.691232442855835,,,,,
0,799,,,,,,1.5571035146713257,,,,,
0,819,,,,,,1.5644731521606445,,,,,
0,839,,,,,,1.628774881362915,,,,,
0,859,,,,,,1.6369495391845703,,,,,
0,879,,,,,,1.6651582717895508,,,,,
0,899,,,,,,1.6149815320968628,,,,,
0,919,,,,,,1.6567540168762207,,,,,
0,939,,,,,,1.5793278217315674,,,,,
0,959,,,,,,1.6571606397628784,,,,,
0,979,,,,,,1.7442667484283447,,,,,
0,999,,,,,,1.5098240375518799,,,,,
0,1019,,,,,,1.5060033798217773,,,,,
0,1039,,,,,,1.614464282989502,,,,,
0,1059,,,,,,1.5631797313690186,,,,,
0,1079,,,,,,1.6286518573760986,,,,,
0,1081,,,,,,,0.3323388397693634,0.21232599020004272,1.071867823600769,-0.019171100109815598,0.15599405765533447
0,1081,0.3142332434654236,0.5060953497886658,1.6493648290634155,0.530768096446991,0.6125022172927856,,,,,,
1,1099,,,,,,1.3661596775054932,,,,,
1,1119,,,,,,1.3546431064605713,,,,,
1,1139,,,,,,1.3728587627410889,,,,,
1,1159,,,,,,1.4528744220733643,,,,,
1,1179,,,,,,1.3711342811584473,,,,,
1,1199,,,,,,1.1979814767837524,,,,,
1,1219,,,,,,1.1415988206863403,,,,,
1,1239,,,,,,1.2061846256256104,,,,,
1,1259,,,,,,1.1572186946868896,,,,,
1,1279,,,,,,1.539237380027771,,,,,
1,1299,,,,,,1.1684536933898926,,,,,
1,1319,,,,,,1.125233769416809,,,,,
1,1339,,,,,,1.2149590253829956,,,,,
1,1359,,,,,,1.2160370349884033,,,,,
1,1379,,,,,,1.0458111763000488,,,,,
1,1399,,,,,,1.3657987117767334,,,,,
1,1419,,,,,,1.5002305507659912,,,,,
1,1439,,,,,,1.1745338439941406,,,,,
1,1459,,,,,,1.315734624862671,,,,,
1,1479,,,,,,1.081173300743103,,,,,
1,1499,,,,,,1.1397569179534912,,,,,
1,1519,,,,,,0.9849036931991577,,,,,
1,1539,,,,,,1.410819411277771,,,,,
1,1559,,,,,,1.0905418395996094,,,,,
1,1579,,,,,,1.2360520362854004,,,,,
1,1599,,,,,,0.9247968196868896,,,,,
1,1619,,,,,,1.2626609802246094,,,,,
1,1639,,,,,,1.0310320854187012,,,,,
1,1659,,,,,,1.0392451286315918,,,,,
1,1679,,,,,,0.8184198141098022,,,,,
