epoch,latent/centroid_cos_sim,latent/fisher_ratio,latent/intra_class_var,latent/knn_acc,latent/silhouette,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/micro_precision,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/f1_p_score,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,,,,,,3.75e-05,3.75e-05,0,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,19,,,,,,,,,,,0.9418667554855347,,,,,,,,,,,,,
0,,,,,,,,39,,,,,,,,,,,0.8488756418228149,,,,,,,,,,,,,
0,,,,,,,,59,,,,,,,,,,,0.7073376178741455,,,,,,,,,,,,,
0,,,,,,,,79,,,,,,,,,,,0.5899308919906616,,,,,,,,,,,,,
0,,,,,,,,99,,,,,,,,,,,0.5803917646408081,,,,,,,,,,,,,
0,,,,,,,,119,,,,,,,,,,,0.5622255802154541,,,,,,,,,,,,,
0,,,,,,,,139,,,,,,,,,,,0.5170971155166626,,,,,,,,,,,,,
0,,,,,,,,159,,,,,,,,,,,0.48026198148727417,,,,,,,,,,,,,
0,,,,,,,,179,,,,,,,,,,,0.5531073808670044,,,,,,,,,,,,,
0,,,,,,,,199,,,,,,,,,,,0.44441527128219604,,,,,,,,,,,,,
0,,,,,,,,219,,,,,,,,,,,0.4397921562194824,,,,,,,,,,,,,
0,,,,,,,,239,,,,,,,,,,,0.44307148456573486,,,,,,,,,,,,,
0,,,,,,,,259,,,,,,,,,,,0.3819320797920227,,,,,,,,,,,,,
0,,,,,,,,279,,,,,,,,,,,0.35462597012519836,,,,,,,,,,,,,
0,,,,,,,,299,,,,,,,,,,,0.3981725573539734,,,,,,,,,,,,,
0,,,,,,,,319,,,,,,,,,,,0.3323635458946228,,,,,,,,,,,,,
0,,,,,,,,339,,,,,,,,,,,0.38744884729385376,,,,,,,,,,,,,
0,,,,,,,,359,,,,,,,,,,,0.3560369610786438,,,,,,,,,,,,,
0,,,,,,,,379,,,,,,,,,,,0.28008776903152466,,,,,,,,,,,,,
0,,,,,,,,399,,,,,,,,,,,0.25215789675712585,,,,,,,,,,,,,
0,,,,,,,,419,,,,,,,,,,,0.5167490243911743,,,,,,,,,,,,,
0,,,,,,,,439,,,,,,,,,,,0.45516061782836914,,,,,,,,,,,,,
0,,,,,,,,459,,,,,,,,,,,0.2791987955570221,,,,,,,,,,,,,
0,,,,,,,,479,,,,,,,,,,,0.3270471394062042,,,,,,,,,,,,,
0,,,,,,,,499,,,,,,,,,,,0.5132033824920654,,,,,,,,,,,,,
0,,,,,,,,519,,,,,,,,,,,0.3651713728904724,,,,,,,,,,,,,
0,,,,,,,,539,,,,,,,,,,,0.30389082431793213,,,,,,,,,,,,,
0,,,,,,,,559,,,,,,,,,,,0.3895350396633148,,,,,,,,,,,,,
0,,,,,,,,579,,,,,,,,,,,0.3396449685096741,,,,,,,,,,,,,
0,,,,,,,,599,,,,,,,,,,,0.29974865913391113,,,,,,,,,,,,,
0,,,,,,,,619,,,,,,,,,,,0.2858849763870239,,,,,,,,,,,,,
0,,,,,,,,639,,,,,,,,,,,0.3130834698677063,,,,,,,,,,,,,
