epoch,lr-AdamW/pg1,lr-AdamW/pg2,lr-AdamW/pg3,step,train/cons_lam_step,train/cons_step,train/loss_step,train/supcon_step
0,,,,459,0.03792908787727356,0.2143470048904419,4.373440265655518,3.8469185829162598
0,,,,479,0.03792908787727356,0.23332005739212036,4.2488484382629395,3.841212749481201
0,,,,499,0.03792908787727356,0.18223875761032104,4.275500774383545,3.806015729904175
0,,,,519,0.03792908787727356,0.20729954540729523,2.747389316558838,3.7239232063293457
0,,,,539,0.03792908787727356,0.23705488443374634,2.2321062088012695,4.206817626953125
0,,,,559,0.03792908787727356,0.24194523692131042,5.784280776977539,4.168658256530762
0,,,,579,0.03792908787727356,0.2566523551940918,5.658243656158447,4.09093713760376
0,,,,599,0.03792908787727356,0.23821470141410828,2.0233726501464844,4.203160285949707
0,,,,619,0.03792908787727356,0.24170543253421783,1.7262773513793945,4.211027145385742
0,,,,639,0.03792908787727356,0.26041465997695923,3.1190028190612793,4.204651832580566
0,,,,659,0.03792908787727356,0.25360095500946045,2.0802810192108154,4.208250522613525
0,,,,679,0.03792908787727356,0.23692238330841064,3.2431681156158447,3.752138137817383
0,,,,699,0.03792908787727356,0.24639256298542023,1.584738850593567,4.247444152832031
0,,,,719,0.03792908787727356,0.240290105342865,3.1479361057281494,3.74120831489563
0,,,,739,0.03792908787727356,0.20709741115570068,3.3123135566711426,3.678380012512207
0,,,,759,0.03792908787727356,0.21843403577804565,1.6833914518356323,4.223405361175537
0,,,,779,0.03792908787727356,0.19644099473953247,3.5198187828063965,3.739560127258301
0,,,,799,0.03792908787727356,0.2376529574394226,5.71262264251709,3.9485507011413574
0,,,,819,0.03792908787727356,0.2035141885280609,3.192431926727295,3.7986979484558105
0,,,,839,0.03792908787727356,0.24329431354999542,1.6212661266326904,4.233033180236816
0,,,,859,0.03792908787727356,0.2628719210624695,3.008434534072876,3.7046515941619873
0,,,,879,0.03792908787727356,0.2639845609664917,2.1503913402557373,4.223508358001709
0,,,,899,0.03792908787727356,0.27189624309539795,2.3173327445983887,4.198154449462891
0,,,,919,0.03792908787727356,0.24017585813999176,1.7554951906204224,4.248359680175781
0,,,,939,0.03792908787727356,0.25822901725769043,2.2322938442230225,4.2797136306762695
0,,,,959,0.03792908787727356,0.22445499897003174,3.689194440841675,3.8002357482910156
0,,,,979,0.03792908787727356,0.2464601695537567,3.879661798477173,3.869063377380371
0,,,,999,0.03792908787727356,0.2825210988521576,1.1998480558395386,4.191158771514893
0,,,,1019,0.03792908787727356,0.22890926897525787,2.3125743865966797,3.7701258659362793
0,,,,1039,0.03792908787727356,0.28221359848976135,1.5162324905395508,4.183976173400879
0,,,,1059,0.03792908787727356,0.23193509876728058,2.881110668182373,3.7891039848327637
0,,,,1079,0.03792908787727356,0.284051775932312,1.363197922706604,4.19248104095459
0,,,,1099,0.03792908787727356,0.22511322796344757,3.7519302368164062,3.8841309547424316
0,,,,1119,0.03792908787727356,0.29992133378982544,2.2760627269744873,4.191640853881836
0,,,,1139,0.03792908787727356,0.2162010818719864,3.043926954269409,3.745601177215576
0,,,,1159,0.03792908787727356,0.2811853885650635,4.480079650878906,3.7721047401428223
0,,,,1179,0.03792908787727356,0.29908373951911926,1.5024667978286743,4.301905632019043
0,,,,1199,0.03792908787727356,0.22440066933631897,3.220109224319458,3.7049100399017334
0,,,,1219,0.03792908787727356,0.2568686604499817,4.1482439041137695,3.760651111602783
0,,,,1239,0.03792908787727356,0.23463040590286255,5.8116536140441895,3.948615074157715
0,,,,1259,0.03792908787727356,0.25846433639526367,2.142329692840576,4.24350643157959
0,,,,1279,0.03792908787727356,0.3030391037464142,1.8050575256347656,4.207409858703613
0,,,,1299,0.03792908787727356,0.23221144080162048,4.642975807189941,3.8028202056884766
0,,,,1319,0.03792908787727356,0.2813711166381836,2.8228166103363037,3.6964075565338135
0,,,,1339,0.03792908787727356,0.275957316160202,2.183014154434204,4.222696781158447
0,,,,1359,0.03792908787727356,0.26315170526504517,1.4117764234542847,4.230617046356201
0,,,,1379,0.03792908787727356,0.27739468216896057,1.91709566116333,4.219486236572266
0,,,,1399,0.03792908787727356,0.29094529151916504,1.9832195043563843,4.230803489685059
0,,,,1419,0.03792908787727356,0.3156696557998657,4.526280879974365,4.195029258728027
0,,,,1439,0.03792908787727356,0.31587591767311096,5.143421649932861,4.165149688720703
0,,,,1459,0.03792908787727356,0.23308095335960388,4.105766296386719,3.8541698455810547
0,,,,1479,0.03792908787727356,0.29832208156585693,1.4699630737304688,4.224324703216553
0,,,,1499,0.03792908787727356,0.28479456901550293,2.3102080821990967,4.2362895011901855
0,,,,1519,0.03792908787727356,0.30023956298828125,1.8513411283493042,4.212464809417725
0,,,,1539,0.03792908787727356,0.22759060561656952,2.563978672027588,3.7558188438415527
0,,,,1559,0.03792908787727356,0.2517061233520508,3.065143585205078,3.766172409057617
0,,,,1579,0.03792908787727356,0.19833262264728546,3.3891031742095947,3.7679853439331055
0,,,,1599,0.03792908787727356,0.27245980501174927,2.2698006629943848,3.669942617416382
0,,,,1619,0.03792908787727356,0.24167805910110474,2.8975117206573486,3.6501471996307373
0,,,,1639,0.03792908787727356,0.21683049201965332,3.2149393558502197,3.669919967651367
0,,,,1659,0.03792908787727356,0.2838868200778961,3.0877068042755127,3.6918749809265137
0,,,,1679,0.03792908787727356,0.23564396798610687,2.7209599018096924,3.6300876140594482
0,,,,1699,0.03792908787727356,0.2998448610305786,1.7290210723876953,4.214023590087891
0,,,,1719,0.03792908787727356,0.2559749484062195,2.2699697017669678,3.611570358276367
0,,,,1739,0.03792908787727356,0.2887824773788452,1.4513977766036987,4.260577201843262
0,,,,1759,0.03792908787727356,0.3323560953140259,0.9707701802253723,4.298161029815674
0,,,,1779,0.03792908787727356,0.23547017574310303,2.9238388538360596,3.6536598205566406
0,,,,1799,0.03792908787727356,0.278815895318985,2.0487616062164307,3.5707244873046875
0,,,,1819,0.03792908787727356,0.2938670516014099,1.4664733409881592,4.264996528625488
0,,,,1839,0.03792908787727356,0.28514474630355835,5.8114519119262695,3.9348950386047363
0,,,,1859,0.03792908787727356,0.2978653311729431,1.6553404331207275,4.2128520011901855
0,,,,1879,0.03792908787727356,0.22886143624782562,2.800635576248169,3.75262188911438
0,,,,1899,0.03792908787727356,0.3122851550579071,2.2410402297973633,4.218871593475342
0,,,,1919,0.03792908787727356,0.241245299577713,1.6005668640136719,3.605586051940918
0,,,,1939,0.03792908787727356,0.2668721079826355,2.420839548110962,3.7267088890075684
0,,,,1959,0.03792908787727356,0.29517507553100586,4.82462215423584,4.211666107177734
0,,,,1979,0.03792908787727356,0.2928188443183899,1.6246064901351929,4.196388244628906
0,,,,1999,0.03792908787727356,0.32585838437080383,1.7037516832351685,4.240111827850342
0,,,,2019,0.03792908787727356,0.29128921031951904,1.9926756620407104,4.269141674041748
0,,,,2039,0.03792908787727356,0.25927048921585083,3.847358226776123,3.7497994899749756
0,,,,2059,0.03792908787727356,0.2553061842918396,2.6027238368988037,3.6588850021362305
0,,,,2079,0.03792908787727356,0.26892632246017456,2.99611496925354,3.709437847137451
0,,,,2099,0.03792908787727356,0.28274402022361755,4.961824417114258,3.8966064453125
0,,,,2119,0.03792908787727356,0.2660146951675415,2.5712597370147705,3.6467275619506836
0,,,,2139,0.03792908787727356,0.22513625025749207,2.9194107055664062,3.763585090637207
0,,,,2159,0.03792908787727356,0.21516725420951843,2.272423028945923,3.6691513061523438
0,,,,2179,0.03792908787727356,0.28123655915260315,2.161958694458008,3.683694362640381
0,,,,2199,0.03792908787727356,0.23857949674129486,3.477398633956909,3.767062187194824
0,,,,2219,0.03792908787727356,0.236901193857193,3.6187939643859863,3.741342544555664
0,,,,2239,0.03792908787727356,0.28615638613700867,3.3514654636383057,4.200488090515137
0,,,,2259,0.03792908787727356,0.316964328289032,2.0483474731445312,4.212749481201172
0,,,,2279,0.03792908787727356,0.2856297791004181,1.5435497760772705,4.263400077819824
0,,,,2299,0.03792908787727356,0.3063147962093353,2.3439483642578125,3.638314723968506
0,,,,2319,0.03792908787727356,0.32889360189437866,0.9151358604431152,4.2277116775512695
0,,,,2339,0.03792908787727356,0.24035772681236267,1.8538132905960083,3.6433401107788086
0,,,,2359,0.03792908787727356,0.21648883819580078,1.8160346746444702,3.6169748306274414
0,,,,2379,0.03792908787727356,0.31171852350234985,1.3412718772888184,4.233255863189697
0,,,,2399,0.03792908787727356,0.23823478817939758,4.779073715209961,3.9482576847076416
0,,,,2419,0.03792908787727356,0.25915199518203735,3.2283029556274414,3.6808910369873047
0,,,,2439,0.03792908787727356,0.26564958691596985,3.625056743621826,3.695882797241211
0,,,,2459,0.03792908787727356,0.24336667358875275,1.5894453525543213,3.472344398498535
0,,,,2479,0.03792908787727356,0.26013487577438354,2.8977787494659424,3.670193672180176
0,,,,2499,0.03792908787727356,0.31504058837890625,1.0194681882858276,4.2382917404174805
0,,,,2519,0.03792908787727356,0.2579292953014374,2.496467351913452,3.6819024085998535
0,,,,2539,0.03792908787727356,0.3195135295391083,1.320535659790039,4.255209445953369
0,,,,2559,0.03792908787727356,0.22598391771316528,2.141693592071533,3.6323323249816895
0,,,,2579,0.03792908787727356,0.35213160514831543,1.561752438545227,4.334579944610596
0,,,,2599,0.03792908787727356,0.2589462101459503,2.2438302040100098,3.5846667289733887
0,,,,2619,0.03792908787727356,0.35016319155693054,2.5337326526641846,4.192060947418213
0,,,,2639,0.03792908787727356,0.18802431225776672,2.0178282260894775,3.6664209365844727
0,,,,2659,0.03792908787727356,0.21463125944137573,6.117343425750732,3.9735097885131836
0,,,,2679,0.03792908787727356,0.2550407648086548,3.7134504318237305,3.7601237297058105
0,,,,2699,0.03792908787727356,0.2808905243873596,1.6234294176101685,4.275228500366211
0,,,,2719,0.03792908787727356,0.31277310848236084,1.4879703521728516,4.275094032287598
0,,,,2739,0.03792908787727356,0.19158466160297394,1.7022714614868164,3.51285457611084
0,,,,2759,0.03792908787727356,0.23121823370456696,2.317384958267212,3.672131299972534
