epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,3.75e-05,3.75e-05,0,,,,,,,,,,,,,,,
0,,,19,,,1.058436632156372,,,,,,,,,,,,
0,,,39,,,1.015892505645752,,,,,,,,,,,,
0,,,59,,,0.9932042360305786,,,,,,,,,,,,
0,,,79,,,0.9299638867378235,,,,,,,,,,,,
0,,,99,,,0.9612653255462646,,,,,,,,,,,,
0,,,119,,,0.9503231048583984,,,,,,,,,,,,
0,,,139,,,0.9752100110054016,,,,,,,,,,,,
0,,,159,,,0.8194195032119751,,,,,,,,,,,,
0,,,179,,,0.8956729173660278,,,,,,,,,,,,
0,,,199,,,0.9205214977264404,,,,,,,,,,,,
0,,,216,,,,0.4540739953517914,0.7608636617660522,0.34103691577911377,0.8429872393608093,0.5951246023178101,0.27753961086273193,0.38483211398124695,0.7049235105514526,0.9144919514656067,0.5810991525650024,0.17998385429382324,0.4540739953517914
0,,,216,0.33931416273117065,0.9763471484184265,,,,,,,,,,,,,
,7.5e-05,7.5e-05,217,,,,,,,,,,,,,,,
1,,,219,,,0.8694996237754822,,,,,,,,,,,,
1,,,239,,,1.047715425491333,,,,,,,,,,,,
1,,,259,,,0.7930222749710083,,,,,,,,,,,,
1,,,279,,,0.7166903614997864,,,,,,,,,,,,
1,,,299,,,0.7676993608474731,,,,,,,,,,,,
1,,,319,,,0.775692343711853,,,,,,,,,,,,
1,,,339,,,0.6969594955444336,,,,,,,,,,,,
1,,,359,,,0.7095088362693787,,,,,,,,,,,,
1,,,379,,,0.8117848634719849,,,,,,,,,,,,
1,,,399,,,0.7552492022514343,,,,,,,,,,,,
1,,,419,,,0.8531018495559692,,,,,,,,,,,,
1,,,433,,,,0.5294955372810364,0.8200000524520874,0.49770087003707886,0.689412534236908,0.6206454634666443,0.40733602643013,0.5442544221878052,0.7553852796554565,0.7793165445327759,0.4933605194091797,0.45451948046684265,0.5294955372810364
1,,,433,0.435252845287323,0.8569190502166748,,,,,,,,,,,,,
,0.0001125,0.0001125,434,,,,,,,,,,,,,,,
2,,,439,,,0.8035222887992859,,,,,,,,,,,,
2,,,459,,,0.9457717537879944,,,,,,,,,,,,
2,,,479,,,0.7352370023727417,,,,,,,,,,,,
2,,,499,,,0.6996076107025146,,,,,,,,,,,,
2,,,519,,,0.7020449042320251,,,,,,,,,,,,
2,,,539,,,0.6928045153617859,,,,,,,,,,,,
2,,,559,,,0.8525511026382446,,,,,,,,,,,,
2,,,579,,,0.7350671291351318,,,,,,,,,,,,
2,,,599,,,0.8485183715820312,,,,,,,,,,,,
2,,,619,,,0.6908965706825256,,,,,,,,,,,,
2,,,639,,,0.7149307727813721,,,,,,,,,,,,
2,,,650,,,,0.5165722370147705,0.8198479413986206,0.4888051152229309,0.8151453733444214,0.6357513666152954,0.3537066876888275,0.4847099483013153,0.33951258659362793,0.9456109404563904,0.7579576969146729,0.49992403388023376,0.5165722370147705
2,,,650,0.48453211784362793,0.7960227131843567,,,,,,,,,,,,,
,0.00015,0.00015,651,,,,,,,,,,,,,,,
3,,,659,,,0.701468288898468,,,,,,,,,,,,
3,,,679,,,0.6273926496505737,,,,,,,,,,,,
3,,,699,,,0.7867505550384521,,,,,,,,,,,,
3,,,719,,,1.0092402696609497,,,,,,,,,,,,
3,,,739,,,0.7408339977264404,,,,,,,,,,,,
3,,,759,,,0.7326974272727966,,,,,,,,,,,,
3,,,779,,,0.7183048725128174,,,,,,,,,,,,
3,,,799,,,0.7658870220184326,,,,,,,,,,,,
3,,,819,,,0.759127140045166,,,,,,,,,,,,
3,,,839,,,0.7056758999824524,,,,,,,,,,,,
3,,,859,,,0.6584508419036865,,,,,,,,,,,,
3,,,867,,,,0.5517697334289551,0.8190231323242188,0.48162126541137695,0.8830344080924988,0.5858627557754517,0.36347365379333496,0.48709410429000854,0.41398054361343384,0.8854289054870605,0.768311619758606,0.27572986483573914,0.5517697334289551
3,,,867,0.536068856716156,0.7345789670944214,,,,,,,,,,,,,
,0.00018749999999999998,0.00018749999999999998,868,,,,,,,,,,,,,,,
4,,,879,,,0.6969921588897705,,,,,,,,,,,,
4,,,899,,,0.6688612699508667,,,,,,,,,,,,
4,,,919,,,0.6227173805236816,,,,,,,,,,,,
4,,,939,,,0.7913471460342407,,,,,,,,,,,,
4,,,959,,,0.49356669187545776,,,,,,,,,,,,
4,,,979,,,0.6376419067382812,,,,,,,,,,,,
4,,,999,,,0.8015036582946777,,,,,,,,,,,,
4,,,1019,,,0.7421913743019104,,,,,,,,,,,,
4,,,1039,,,0.7641639709472656,,,,,,,,,,,,
4,,,1059,,,0.61741042137146,,,,,,,,,,,,
4,,,1079,,,0.6607409119606018,,,,,,,,,,,,
4,,,1084,,,,0.544270396232605,0.8472051620483398,0.46076637506484985,0.7650604248046875,0.644734263420105,0.40077248215675354,0.5245310664176941,0.8306798338890076,0.8830022215843201,0.5201252102851868,0.3451298773288727,0.544270396232605
4,,,1084,0.5646935701370239,0.6815553307533264,,,,,,,,,,,,,
,0.000225,0.000225,1085,,,,,,,,,,,,,,,
5,,,1099,,,0.7651072144508362,,,,,,,,,,,,
5,,,1119,,,0.9487807154655457,,,,,,,,,,,,
5,,,1139,,,0.6640087366104126,,,,,,,,,,,,
5,,,1159,,,0.6035605669021606,,,,,,,,,,,,
5,,,1179,,,0.7110409736633301,,,,,,,,,,,,
5,,,1199,,,0.8473478555679321,,,,,,,,,,,,
5,,,1219,,,0.7681737542152405,,,,,,,,,,,,
5,,,1239,,,0.412301242351532,,,,,,,,,,,,
5,,,1259,,,0.48370233178138733,,,,,,,,,,,,
5,,,1279,,,0.5932034254074097,,,,,,,,,,,,
5,,,1299,,,0.6150249242782593,,,,,,,,,,,,
5,,,1301,,,,0.5902798175811768,0.8573095202445984,0.5631139278411865,0.6872566938400269,0.6469696164131165,0.4547499120235443,0.5901245474815369,0.4561440646648407,0.9510753750801086,0.6580724120140076,0.5225866436958313,0.5902798175811768
5,,,1301,0.5791778564453125,0.6686896681785583,,,,,,,,,,,,,
,0.0002625,0.0002625,1302,,,,,,,,,,,,,,,
6,,,1319,,,0.8819002509117126,,,,,,,,,,,,
6,,,1339,,,0.8505558967590332,,,,,,,,,,,,
6,,,1359,,,0.5006542205810547,,,,,,,,,,,,
6,,,1379,,,0.751002311706543,,,,,,,,,,,,
6,,,1399,,,0.4037204086780548,,,,,,,,,,,,
6,,,1419,,,0.4747869670391083,,,,,,,,,,,,
6,,,1439,,,0.5083637833595276,,,,,,,,,,,,
6,,,1459,,,0.6166989803314209,,,,,,,,,,,,
6,,,1479,,,0.6859391927719116,,,,,,,,,,,,
6,,,1499,,,0.40503379702568054,,,,,,,,,,,,
6,,,1518,,,,0.5031406283378601,0.8447877168655396,0.48811691999435425,0.760689377784729,0.6417562961578369,0.36195579171180725,0.4967094957828522,0.35795581340789795,0.9300455451011658,0.7028770446777344,0.5761467814445496,0.5031406283378601
6,,,1518,0.6039901971817017,0.6302781105041504,,,,,,,,,,,,,
,0.0003,0.0003,1519,,,,,,,,,,,,,,,
7,,,1519,,,0.8165949583053589,,,,,,,,,,,,
7,,,1539,,,0.7296349406242371,,,,,,,,,,,,
7,,,1559,,,0.5267614722251892,,,,,,,,,,,,
7,,,1579,,,0.751915693283081,,,,,,,,,,,,
7,,,1599,,,0.6033047437667847,,,,,,,,,,,,
7,,,1619,,,0.6645501852035522,,,,,,,,,,,,
7,,,1639,,,0.5392041802406311,,,,,,,,,,,,
7,,,1659,,,0.5248430371284485,,,,,,,,,,,,
7,,,1679,,,0.4226795434951782,,,,,,,,,,,,
7,,,1699,,,0.6095616817474365,,,,,,,,,,,,
7,,,1719,,,0.3459031879901886,,,,,,,,,,,,
7,,,1735,,,,0.619648277759552,0.8470790386199951,0.5883044004440308,0.661941409111023,0.6092324256896973,0.47855043411254883,0.6116015315055847,0.7177407741546631,0.5540685653686523,0.7598841190338135,0.40523624420166016,0.619648277759552
7,,,1735,0.622749924659729,0.5973977446556091,,,,,,,,,,,,,
,0.0003,0.0003,1736,,,,,,,,,,,,,,,
8,,,1739,,,0.7663728594779968,,,,,,,,,,,,
8,,,1759,,,0.42384687066078186,,,,,,,,,,,,
8,,,1779,,,0.7714457511901855,,,,,,,,,,,,
8,,,1799,,,0.9584898352622986,,,,,,,,,,,,
8,,,1819,,,0.6488662958145142,,,,,,,,,,,,
8,,,1839,,,0.5575694441795349,,,,,,,,,,,,
8,,,1859,,,0.6884597539901733,,,,,,,,,,,,
8,,,1879,,,0.4221978187561035,,,,,,,,,,,,
8,,,1899,,,1.0593140125274658,,,,,,,,,,,,
8,,,1919,,,0.5703567266464233,,,,,,,,,,,,
8,,,1939,,,0.4185067415237427,,,,,,,,,,,,
8,,,1952,,,,0.5138193368911743,0.8225668668746948,0.5128142237663269,0.8404799103736877,0.627015233039856,0.39665451645851135,0.5368852615356445,0.717747688293457,0.4280489385128021,0.7654168009757996,0.5968474745750427,0.5138193368911743
8,,,1952,0.6465476751327515,0.5685189366340637,,,,,,,,,,,,,
,0.0002997263331334976,0.0002997263331334976,1953,,,,,,,,,,,,,,,
9,,,1959,,,0.44496938586235046,,,,,,,,,,,,
9,,,1979,,,0.36386072635650635,,,,,,,,,,,,
9,,,1999,,,0.46324315667152405,,,,,,,,,,,,
9,,,2019,,,0.43057143688201904,,,,,,,,,,,,
9,,,2039,,,0.4941662549972534,,,,,,,,,,,,
9,,,2059,,,0.6473042964935303,,,,,,,,,,,,
9,,,2079,,,0.8100970387458801,,,,,,,,,,,,
9,,,2099,,,0.7805055379867554,,,,,,,,,,,,
9,,,2119,,,0.9700552225112915,,,,,,,,,,,,
9,,,2139,,,0.37756210565567017,,,,,,,,,,,,
9,,,2159,,,0.6197957992553711,,,,,,,,,,,,
9,,,2169,,,,0.6190268397331238,0.8742037415504456,0.5715271234512329,0.6199955344200134,0.6437453031539917,0.49130386114120483,0.6087247729301453,0.707487940788269,0.8658266663551331,0.6038521528244019,0.39781442284584045,0.6190268397331238
9,,,2169,0.6492606997489929,0.5559937357902527,,,,,,,,,,,,,
,0.00029890633111470807,0.00029890633111470807,2170,,,,,,,,,,,,,,,
10,,,2179,,,0.41790691018104553,,,,,,,,,,,,
10,,,2199,,,0.9450843334197998,,,,,,,,,,,,
10,,,2219,,,0.30017054080963135,,,,,,,,,,,,
10,,,2239,,,0.9190764427185059,,,,,,,,,,,,
10,,,2259,,,0.630942702293396,,,,,,,,,,,,
10,,,2279,,,0.7124179601669312,,,,,,,,,,,,
10,,,2299,,,0.537733793258667,,,,,,,,,,,,
10,,,2319,,,0.5952630043029785,,,,,,,,,,,,
10,,,2339,,,0.6611901521682739,,,,,,,,,,,,
10,,,2359,,,0.5798479914665222,,,,,,,,,,,,
10,,,2379,,,0.2512264847755432,,,,,,,,,,,,
10,,,2386,,,,0.6127592921257019,0.8580329418182373,0.5944844484329224,0.639633059501648,0.6102923154830933,0.4709297716617584,0.6043505668640137,0.4770868718624115,0.7397041320800781,0.7614473700523376,0.46293067932128906,0.6127592921257019
10,,,2386,0.6707843542098999,0.5200211405754089,,,,,,,,,,,,,
,0.00029754298604207154,0.00029754298604207154,2387,,,,,,,,,,,,,,,
11,,,2399,,,0.39045587182044983,,,,,,,,,,,,
11,,,2419,,,0.45341047644615173,,,,,,,,,,,,
11,,,2439,,,0.478487104177475,,,,,,,,,,,,
11,,,2459,,,0.5876320600509644,,,,,,,,,,,,
11,,,2479,,,0.4297361671924591,,,,,,,,,,,,
11,,,2499,,,0.5704183578491211,,,,,,,,,,,,
11,,,2519,,,0.43871966004371643,,,,,,,,,,,,
11,,,2539,,,0.5289711952209473,,,,,,,,,,,,
11,,,2559,,,0.2555082440376282,,,,,,,,,,,,
11,,,2579,,,0.8237505555152893,,,,,,,,,,,,
11,,,2599,,,0.6898404359817505,,,,,,,,,,,,
11,,,2603,,,,0.6120734214782715,0.8677887320518494,0.5938042402267456,0.6791911125183105,0.6560652852058411,0.4928324818611145,0.6179263591766357,0.7114135026931763,0.8511598706245422,0.5594882369041443,0.5021995306015015,0.6120734214782715
11,,,2603,0.6937055587768555,0.4849846065044403,,,,,,,,,,,,,
,0.00029564127261390776,0.00029564127261390776,2604,,,,,,,,,,,,,,,
12,,,2619,,,0.4867360293865204,,,,,,,,,,,,
12,,,2639,,,0.5289620757102966,,,,,,,,,,,,
12,,,2659,,,0.820441722869873,,,,,,,,,,,,
12,,,2679,,,0.31644678115844727,,,,,,,,,,,,
12,,,2699,,,0.47989627718925476,,,,,,,,,,,,
12,,,2719,,,0.7615746259689331,,,,,,,,,,,,
12,,,2739,,,0.5987082719802856,,,,,,,,,,,,
12,,,2759,,,0.4171984791755676,,,,,,,,,,,,
12,,,2779,,,0.7796868085861206,,,,,,,,,,,,
