epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/micro_precision,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,0.0003333333333333333,0.0003333333333333333,0,,,,,,,,,,,,,,,,,,,,,,,
0,,,19,,,,,,,,,,,0.7314968109130859,,,,,,,,,,,,
0,,,39,,,,,,,,,,,0.74983811378479,,,,,,,,,,,,
0,,,59,,,,,,,,,,,0.5975216627120972,,,,,,,,,,,,
0,,,79,,,,,,,,,,,0.5220851302146912,,,,,,,,,,,,
0,,,99,,,,,,,,,,,0.688979983329773,,,,,,,,,,,,
0,,,119,,,,,,,,,,,0.5150033831596375,,,,,,,,,,,,
0,,,139,,,,,,,,,,,0.5642236471176147,,,,,,,,,,,,
0,,,159,,,,,,,,,,,0.3892971873283386,,,,,,,,,,,,
0,,,179,,,,,,,,,,,0.4765779674053192,,,,,,,,,,,,
0,,,199,,,,,,,,,,,0.608309268951416,,,,,,,,,,,,
0,,,219,,,,,,,,,,,0.45027315616607666,,,,,,,,,,,,
0,,,239,,,,,,,,,,,0.5009280443191528,,,,,,,,,,,,
0,,,259,,,,,,,,,,,0.3979005217552185,,,,,,,,,,,,
0,,,279,,,,,,,,,,,0.36934801936149597,,,,,,,,,,,,
0,,,299,,,,,,,,,,,0.3891654908657074,,,,,,,,,,,,
0,,,319,,,,,,,,,,,0.36249807476997375,,,,,,,,,,,,
0,,,339,,,,,,,,,,,0.50180983543396,,,,,,,,,,,,
0,,,359,,,,,,,,,,,0.6118080615997314,,,,,,,,,,,,
0,,,379,,,,,,,,,,,0.5040506720542908,,,,,,,,,,,,
0,,,399,,,,,,,,,,,0.3918801248073578,,,,,,,,,,,,
0,,,419,,,,,,,,,,,0.6331967711448669,,,,,,,,,,,,
0,,,439,,,,,,,,,,,0.3005613386631012,,,,,,,,,,,,
0,,,459,,,,,,,,,,,0.4134632349014282,,,,,,,,,,,,
0,,,479,,,,,,,,,,,0.4372990131378174,,,,,,,,,,,,
0,,,499,,,,,,,,,,,0.23831607401371002,,,,,,,,,,,,
0,,,519,,,,,,,,,,,0.4025525152683258,,,,,,,,,,,,
0,,,539,,,,,,,,,,,0.4097028076648712,,,,,,,,,,,,
0,,,559,,,,,,,,,,,0.25658953189849854,,,,,,,,,,,,
0,,,579,,,,,,,,,,,0.5190020799636841,,,,,,,,,,,,
0,,,599,,,,,,,,,,,0.47674888372421265,,,,,,,,,,,,
0,,,619,,,,,,,,,,,0.5529026985168457,,,,,,,,,,,,
0,,,639,,,,,,,,,,,0.39300230145454407,,,,,,,,,,,,
0,,,659,,,,,,,,,,,0.37940114736557007,,,,,,,,,,,,
0,,,679,,,,,,,,,,,0.320162832736969,,,,,,,,,,,,
0,,,699,,,,,,,,,,,0.4250940680503845,,,,,,,,,,,,
0,,,719,,,,,,,,,,,0.26508083939552307,,,,,,,,,,,,
0,,,739,,,,,,,,,,,0.35149309039115906,,,,,,,,,,,,
0,,,759,,,,,,,,,,,0.4135911166667938,,,,,,,,,,,,
0,,,779,,,,,,,,,,,0.5001341700553894,,,,,,,,,,,,
0,,,799,,,,,,,,,,,0.2505432069301605,,,,,,,,,,,,
0,,,819,,,,,,,,,,,0.2980998158454895,,,,,,,,,,,,
0,,,839,,,,,,,,,,,0.582103431224823,,,,,,,,,,,,
0,,,859,,,,,,,,,,,0.27313899993896484,,,,,,,,,,,,
0,,,879,,,,,,,,,,,0.2779709994792938,,,,,,,,,,,,
0,,,899,,,,,,,,,,,0.2567049562931061,,,,,,,,,,,,
0,,,919,,,,,,,,,,,0.1538374274969101,,,,,,,,,,,,
0,,,939,,,,,,,,,,,0.24487456679344177,,,,,,,,,,,,
0,,,959,,,,,,,,,,,0.3200360834598541,,,,,,,,,,,,
0,,,979,,,,,,,,,,,0.29886096715927124,,,,,,,,,,,,
0,,,999,,,,,,,,,,,0.3368592858314514,,,,,,,,,,,,
0,,,1019,,,,,,,,,,,0.3474515676498413,,,,,,,,,,,,
0,,,1039,,,,,,,,,,,0.2061598002910614,,,,,,,,,,,,
0,,,1059,,,,,,,,,,,0.26875486969947815,,,,,,,,,,,,
0,,,1079,,,,,,,,,,,0.2937834560871124,,,,,,,,,,,,
0,,,1099,,,,,,,,,,,0.3235367238521576,,,,,,,,,,,,
0,,,1119,,,,,,,,,,,0.3278321623802185,,,,,,,,,,,,
0,,,1139,,,,,,,,,,,0.33381226658821106,,,,,,,,,,,,
