epoch,lr-AdamW/pg1,lr-AdamW/pg2,lr-AdamW/pg3,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/micro_precision,test/recall,train/acc,train/cons_epoch,train/cons_lam_epoch,train/cons_lam_step,train/cons_step,train/loss_epoch,train/loss_step,train/supcon_epoch,train/supcon_step,val/acc,val/auroc,val/f1,val/f1_p_score,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,5.9999999999999995e-05,5.9999999999999995e-05,6e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,19,,,,,,,,,,,,0.03792908787727356,0.12812772393226624,,10.059107780456543,,4.112607955932617,,,,,,,,,,,,,
0,,,,39,,,,,,,,,,,,0.03792908787727356,0.1382816731929779,,6.368152618408203,,4.141682147979736,,,,,,,,,,,,,
0,,,,59,,,,,,,,,,,,0.03792908787727356,0.1544835865497589,,4.4374589920043945,,4.17104434967041,,,,,,,,,,,,,
0,,,,79,,,,,,,,,,,,0.03792908787727356,0.1657058745622635,,2.8384978771209717,,4.162961483001709,,,,,,,,,,,,,
0,,,,99,,,,,,,,,,,,0.03792908787727356,0.1617591679096222,,2.6880955696105957,,4.185749053955078,,,,,,,,,,,,,
0,,,,119,,,,,,,,,,,,0.03792908787727356,0.14126849174499512,,6.0757951736450195,,3.9823801517486572,,,,,,,,,,,,,
0,,,,139,,,,,,,,,,,,0.03792908787727356,0.17664501070976257,,7.189761638641357,,4.081854343414307,,,,,,,,,,,,,
0,,,,159,,,,,,,,,,,,0.03792908787727356,0.2099749743938446,,3.3439319133758545,,4.1895318031311035,,,,,,,,,,,,,
0,,,,179,,,,,,,,,,,,0.03792908787727356,0.13733531534671783,,5.236084938049316,,3.931788444519043,,,,,,,,,,,,,
0,,,,199,,,,,,,,,,,,0.03792908787727356,0.13464592397212982,,6.298102855682373,,3.9668233394622803,,,,,,,,,,,,,
0,,,,219,,,,,,,,,,,,0.03792908787727356,0.14522863924503326,,6.717270374298096,,3.9624698162078857,,,,,,,,,,,,,
0,,,,239,,,,,,,,,,,,0.03792908787727356,0.2083289623260498,,2.837733268737793,,4.235990524291992,,,,,,,,,,,,,
0,,,,259,,,,,,,,,,,,0.03792908787727356,0.16580107808113098,,2.2455601692199707,,4.207771301269531,,,,,,,,,,,,,
0,,,,279,,,,,,,,,,,,0.03792908787727356,0.1282556653022766,,4.581940650939941,,3.8911051750183105,,,,,,,,,,,,,
0,,,,299,,,,,,,,,,,,0.03792908787727356,0.12415514886379242,,4.679704189300537,,3.908322334289551,,,,,,,,,,,,,
0,,,,319,,,,,,,,,,,,0.03792908787727356,0.1900809407234192,,4.317131996154785,,4.175647735595703,,,,,,,,,,,,,
0,,,,339,,,,,,,,,,,,0.03792908787727356,0.17921669781208038,,5.665074825286865,,3.9738409519195557,,,,,,,,,,,,,
0,,,,359,,,,,,,,,,,,0.03792908787727356,0.1753561943769455,,3.20744252204895,,4.1759490966796875,,,,,,,,,,,,,
0,,,,379,,,,,,,,,,,,0.03792908787727356,0.19486679136753082,,1.7367136478424072,,4.194945335388184,,,,,,,,,,,,,
0,,,,399,,,,,,,,,,,,0.03792908787727356,0.1673486828804016,,6.364579677581787,,3.9957032203674316,,,,,,,,,,,,,
0,,,,419,,,,,,,,,,,,0.03792908787727356,0.1762038618326187,,5.203722953796387,,4.149336338043213,,,,,,,,,,,,,
0,,,,439,,,,,,,,,,,,0.03792908787727356,0.13255517184734344,,5.506365776062012,,3.9470314979553223,,,,,,,,,,,,,
0,,,,459,,,,,,,,,,,,0.03792908787727356,0.18170961737632751,,1.9818320274353027,,4.196495056152344,,,,,,,,,,,,,
0,,,,479,,,,,,,,,,,,0.03792908787727356,0.1246538907289505,,5.119105339050293,,3.917964458465576,,,,,,,,,,,,,
0,,,,499,,,,,,,,,,,,0.03792908787727356,0.15547312796115875,,6.346360683441162,,4.001735210418701,,,,,,,,,,,,,
0,,,,519,,,,,,,,,,,,0.03792908787727356,0.14797908067703247,,6.031001567840576,,3.9664082527160645,,,,,,,,,,,,,
0,,,,539,,,,,,,,,,,,0.03792908787727356,0.10820100456476212,,5.066014289855957,,3.936699867248535,,,,,,,,,,,,,
0,,,,559,,,,,,,,,,,,0.03792908787727356,0.17492549121379852,,9.060497283935547,,4.079530239105225,,,,,,,,,,,,,
0,,,,579,,,,,,,,,,,,0.03792908787727356,0.19833511114120483,,2.409641742706299,,4.210611820220947,,,,,,,,,,,,,
0,,,,599,,,,,,,,,,,,0.03792908787727356,0.2046733796596527,,2.0679500102996826,,4.245641708374023,,,,,,,,,,,,,
0,,,,619,,,,,,,,,,,,0.03792908787727356,0.2038581818342209,,2.8883602619171143,,4.198307991027832,,,,,,,,,,,,,
0,,,,639,,,,,,,,,,,,0.03792908787727356,0.20052745938301086,,2.0562591552734375,,4.195372581481934,,,,,,,,,,,,,
0,,,,659,,,,,,,,,,,,0.03792908787727356,0.1901237815618515,,1.4850211143493652,,4.184857368469238,,,,,,,,,,,,,
0,,,,679,,,,,,,,,,,,0.03792908787727356,0.18899637460708618,,2.5058441162109375,,4.1835527420043945,,,,,,,,,,,,,
0,,,,699,,,,,,,,,,,,0.03792908787727356,0.22094297409057617,,2.781425952911377,,4.179488658905029,,,,,,,,,,,,,
0,,,,719,,,,,,,,,,,,0.03792908787727356,0.19737796485424042,,3.437596559524536,,4.175222396850586,,,,,,,,,,,,,
0,,,,739,,,,,,,,,,,,0.03792908787727356,0.13359302282333374,,3.704011917114258,,3.8670520782470703,,,,,,,,,,,,,
0,,,,759,,,,,,,,,,,,0.03792908787727356,0.1486101746559143,,5.163046836853027,,3.8975701332092285,,,,,,,,,,,,,
0,,,,779,,,,,,,,,,,,0.03792908787727356,0.1969042420387268,,1.7834701538085938,,4.2188262939453125,,,,,,,,,,,,,
0,,,,799,,,,,,,,,,,,0.03792908787727356,0.15906846523284912,,5.923856735229492,,4.112831115722656,,,,,,,,,,,,,
0,,,,819,,,,,,,,,,,,0.03792908787727356,0.21551762521266937,,2.0990097522735596,,4.198114395141602,,,,,,,,,,,,,
0,,,,839,,,,,,,,,,,,0.03792908787727356,0.18938975036144257,,4.157698154449463,,4.111305236816406,,,,,,,,,,,,,
0,,,,859,,,,,,,,,,,,0.03792908787727356,0.23172447085380554,,1.5086214542388916,,4.184557914733887,,,,,,,,,,,,,
0,,,,879,,,,,,,,,,,,0.03792908787727356,0.11642322689294815,,4.177632808685303,,3.9009180068969727,,,,,,,,,,,,,
0,,,,899,,,,,,,,,,,,0.03792908787727356,0.13554266095161438,,3.355928659439087,,3.8343727588653564,,,,,,,,,,,,,
0,,,,919,,,,,,,,,,,,0.03792908787727356,0.24516993761062622,,2.0875742435455322,,4.217781066894531,,,,,,,,,,,,,
0,,,,939,,,,,,,,,,,,0.03792908787727356,0.21473193168640137,,2.6940629482269287,,4.156484603881836,,,,,,,,,,,,,
0,,,,959,,,,,,,,,,,,0.03792908787727356,0.22670280933380127,,1.7930817604064941,,4.193813323974609,,,,,,,,,,,,,
0,,,,979,,,,,,,,,,,,0.03792908787727356,0.2356119155883789,,1.9317134618759155,,4.179014205932617,,,,,,,,,,,,,
0,,,,999,,,,,,,,,,,,0.03792908787727356,0.16591611504554749,,7.0610551834106445,,4.005728721618652,,,,,,,,,,,,,
0,,,,1019,,,,,,,,,,,,0.03792908787727356,0.20304343104362488,,1.3824025392532349,,4.186846733093262,,,,,,,,,,,,,
0,,,,1039,,,,,,,,,,,,0.03792908787727356,0.17759928107261658,,4.293940544128418,,3.864670753479004,,,,,,,,,,,,,
0,,,,1059,,,,,,,,,,,,0.03792908787727356,0.2595056891441345,,2.0342330932617188,,4.210977554321289,,,,,,,,,,,,,
0,,,,1079,,,,,,,,,,,,0.03792908787727356,0.21812963485717773,,2.3588123321533203,,4.248401641845703,,,,,,,,,,,,,
0,,,,1099,,,,,,,,,,,,0.03792908787727356,0.27386900782585144,,1.3200109004974365,,4.2291765213012695,,,,,,,,,,,,,
0,,,,1119,,,,,,,,,,,,0.03792908787727356,0.145197331905365,,4.355232238769531,,3.826491355895996,,,,,,,,,,,,,
0,,,,1139,,,,,,,,,,,,0.03792908787727356,0.15611696243286133,,3.7699005603790283,,3.791785717010498,,,,,,,,,,,,,
0,,,,1159,,,,,,,,,,,,0.03792908787727356,0.22827525436878204,,2.0173888206481934,,4.2512688636779785,,,,,,,,,,,,,
0,,,,1179,,,,,,,,,,,,0.03792908787727356,0.2646448612213135,,5.046700477600098,,4.144720077514648,,,,,,,,,,,,,
0,,,,1199,,,,,,,,,,,,0.03792908787727356,0.24266785383224487,,1.3783323764801025,,4.227933406829834,,,,,,,,,,,,,
0,,,,1219,,,,,,,,,,,,0.03792908787727356,0.15280364453792572,,3.584501028060913,,3.808039426803589,,,,,,,,,,,,,
0,,,,1239,,,,,,,,,,,,0.03792908787727356,0.21167941391468048,,3.8853540420532227,,4.151117324829102,,,,,,,,,,,,,
0,,,,1259,,,,,,,,,,,,0.03792908787727356,0.19436386227607727,,3.5289852619171143,,3.822453737258911,,,,,,,,,,,,,
0,,,,1279,,,,,,,,,,,,0.03792908787727356,0.19227981567382812,,2.7879936695098877,,3.7362663745880127,,,,,,,,,,,,,
0,,,,1299,,,,,,,,,,,,0.03792908787727356,0.2642282247543335,,7.481330871582031,,4.092581272125244,,,,,,,,,,,,,
0,,,,1319,,,,,,,,,,,,0.03792908787727356,0.17054234445095062,,3.8939709663391113,,3.8107614517211914,,,,,,,,,,,,,
0,,,,1339,,,,,,,,,,,,0.03792908787727356,0.1917017102241516,,2.858041524887085,,3.7092607021331787,,,,,,,,,,,,,
0,,,,1359,,,,,,,,,,,,0.03792908787727356,0.23277702927589417,,3.520861864089966,,4.09824800491333,,,,,,,,,,,,,
0,,,,1379,,,,,,,,,,,,0.03792908787727356,0.2713620364665985,,3.252307653427124,,4.190189361572266,,,,,,,,,,,,,
0,,,,1399,,,,,,,,,,,,0.03792908787727356,0.18453294038772583,,2.313981771469116,,3.7018346786499023,,,,,,,,,,,,,
0,,,,1419,,,,,,,,,,,,0.03792908787727356,0.23314005136489868,,3.1358096599578857,,3.7225542068481445,,,,,,,,,,,,,
0,,,,1439,,,,,,,,,,,,0.03792908787727356,0.2859565019607544,,0.8403512835502625,,4.209538459777832,,,,,,,,,,,,,
0,,,,1459,,,,,,,,,,,,0.03792908787727356,0.2813347578048706,,1.2595833539962769,,4.238766670227051,,,,,,,,,,,,,
0,,,,1479,,,,,,,,,,,,0.03792908787727356,0.19814980030059814,,2.3113131523132324,,3.745760440826416,,,,,,,,,,,,,
0,,,,1499,,,,,,,,,,,,0.03792908787727356,0.19801127910614014,,3.067781448364258,,3.7939045429229736,,,,,,,,,,,,,
0,,,,1519,,,,,,,,,,,,0.03792908787727356,0.2839689552783966,,1.753435492515564,,4.198165416717529,,,,,,,,,,,,,
0,,,,1539,,,,,,,,,,,,0.03792908787727356,0.2442677617073059,,1.9899829626083374,,4.202834129333496,,,,,,,,,,,,,
0,,,,1559,,,,,,,,,,,,0.03792908787727356,0.19098332524299622,,2.873960256576538,,3.756157875061035,,,,,,,,,,,,,
0,,,,1579,,,,,,,,,,,,0.03792908787727356,0.24202078580856323,,3.996464252471924,,3.9079747200012207,,,,,,,,,,,,,
0,,,,1599,,,,,,,,,,,,0.03792908787727356,0.2831992208957672,,1.5701477527618408,,4.210618495941162,,,,,,,,,,,,,
0,,,,1619,,,,,,,,,,,,0.03792908787727356,0.18412551283836365,,3.532114267349243,,3.8116369247436523,,,,,,,,,,,,,
0,,,,1639,,,,,,,,,,,,0.03792908787727356,0.23970025777816772,,6.477436542510986,,3.9767541885375977,,,,,,,,,,,,,
0,,,,1659,,,,,,,,,,,,0.03792908787727356,0.19036489725112915,,3.95805025100708,,3.7876181602478027,,,,,,,,,,,,,
0,,,,1679,,,,,,,,,,,,0.03792908787727356,0.2853107154369354,,2.2887678146362305,,4.1736907958984375,,,,,,,,,,,,,
0,,,,1699,,,,,,,,,,,,0.03792908787727356,0.304365873336792,,1.1417298316955566,,4.228998184204102,,,,,,,,,,,,,
0,,,,1719,,,,,,,,,,,,0.03792908787727356,0.2984815835952759,,3.217905282974243,,4.1883769035339355,,,,,,,,,,,,,
0,,,,1739,,,,,,,,,,,,0.03792908787727356,0.2191658318042755,,3.0180351734161377,,3.7346010208129883,,,,,,,,,,,,,
0,,,,1759,,,,,,,,,,,,0.03792908787727356,0.33511239290237427,,1.0132135152816772,,4.289712429046631,,,,,,,,,,,,,
0,,,,1779,,,,,,,,,,,,0.03792908787727356,0.23592929542064667,,2.601560115814209,,3.669837236404419,,,,,,,,,,,,,
0,,,,1799,,,,,,,,,,,,0.03792908787727356,0.22362692654132843,,5.15247106552124,,3.9200825691223145,,,,,,,,,,,,,
0,,,,1819,,,,,,,,,,,,0.03792908787727356,0.3031926155090332,,1.6869823932647705,,4.216128826141357,,,,,,,,,,,,,
0,,,,1839,,,,,,,,,,,,0.03792908787727356,0.2868882417678833,,1.1077216863632202,,4.247316837310791,,,,,,,,,,,,,
0,,,,1859,,,,,,,,,,,,0.03792908787727356,0.2669001817703247,,1.714110255241394,,4.2414116859436035,,,,,,,,,,,,,
0,,,,1879,,,,,,,,,,,,0.03792908787727356,0.22537711262702942,,3.7921555042266846,,3.8379433155059814,,,,,,,,,,,,,
0,,,,1899,,,,,,,,,,,,0.03792908787727356,0.2536298632621765,,3.0378451347351074,,3.7450578212738037,,,,,,,,,,,,,
0,,,,1919,,,,,,,,,,,,0.03792908787727356,0.18967562913894653,,2.876819610595703,,3.700134754180908,,,,,,,,,,,,,
0,,,,1939,,,,,,,,,,,,0.03792908787727356,0.18706558644771576,,2.724999189376831,,3.702378273010254,,,,,,,,,,,,,
0,,,,1959,,,,,,,,,,,,0.03792908787727356,0.20614664256572723,,2.735050916671753,,3.7106330394744873,,,,,,,,,,,,,
0,,,,1979,,,,,,,,,,,,0.03792908787727356,0.28470146656036377,,3.4444875717163086,,3.724912166595459,,,,,,,,,,,,,
0,,,,1999,,,,,,,,,,,,0.03792908787727356,0.24726936221122742,,2.494293689727783,,3.6407227516174316,,,,,,,,,,,,,
0,,,,2019,,,,,,,,,,,,0.03792908787727356,0.19277070462703705,,4.78190279006958,,3.91849946975708,,,,,,,,,,,,,
0,,,,2039,,,,,,,,,,,,0.03792908787727356,0.21307474374771118,,2.694411039352417,,3.7200798988342285,,,,,,,,,,,,,
0,,,,2059,,,,,,,,,,,,0.03792908787727356,0.28620436787605286,,1.7658476829528809,,4.220036506652832,,,,,,,,,,,,,
0,,,,2079,,,,,,,,,,,,0.03792908787727356,0.330051988363266,,0.9429611563682556,,4.298089504241943,,,,,,,,,,,,,
0,,,,2099,,,,,,,,,,,,0.03792908787727356,0.3412771224975586,,1.7867838144302368,,4.3303632736206055,,,,,,,,,,,,,
0,,,,2119,,,,,,,,,,,,0.03792908787727356,0.3004419207572937,,2.170405149459839,,4.235622406005859,,,,,,,,,,,,,
0,,,,2139,,,,,,,,,,,,0.03792908787727356,0.24552461504936218,,2.7987380027770996,,3.645465135574341,,,,,,,,,,,,,
0,,,,2159,,,,,,,,,,,,0.03792908787727356,0.2949979901313782,,1.9549247026443481,,4.196387767791748,,,,,,,,,,,,,
0,,,,2179,,,,,,,,,,,,0.03792908787727356,0.22967958450317383,,2.3274056911468506,,3.6869306564331055,,,,,,,,,,,,,
