epoch,step,train/acc,train/loss_epoch,train/loss_step,val/acc,val/f1,val/loss,val/mcc,val/precision
9,2679,,,0.45388925075531006,,,,,
9,2699,,,0.6578398942947388,,,,,
9,2699,,,,0.3766009211540222,0.22461006045341492,1.9764410257339478,0.1414555311203003,0.32784464955329895
9,2699,0.4846777617931366,0.6500024795532227,,,,,,
10,2719,,,0.46386563777923584,,,,,
10,2739,,,0.4240700900554657,,,,,
10,2759,,,0.4683454930782318,,,,,
10,2779,,,0.367114782333374,,,,,
10,2799,,,0.548879086971283,,,,,
10,2819,,,0.9286694526672363,,,,,
10,2839,,,0.6889347434043884,,,,,
10,2859,,,1.078533411026001,,,,,
10,2879,,,0.953135073184967,,,,,
10,2899,,,0.9376569986343384,,,,,
10,2919,,,0.6896488070487976,,,,,
10,2939,,,0.9167045950889587,,,,,
10,2959,,,0.6472035050392151,,,,,
10,2969,,,,0.343025267124176,0.16611339151859283,2.5758864879608154,0.06409595161676407,0.31180518865585327
10,2969,0.4686965346336365,0.6456066966056824,,,,,,
11,2979,,,0.2768723666667938,,,,,
11,2999,,,0.7366859316825867,,,,,
11,3019,,,0.8930748105049133,,,,,
11,3039,,,0.4127946197986603,,,,,
11,3059,,,0.46273860335350037,,,,,
11,3079,,,0.4177964925765991,,,,,
11,3099,,,0.5772513151168823,,,,,
11,3119,,,0.7512038350105286,,,,,
11,3139,,,0.6270846724510193,,,,,
11,3159,,,0.48407408595085144,,,,,
11,3179,,,0.44368937611579895,,,,,
11,3199,,,0.6495072841644287,,,,,
11,3219,,,0.4423491358757019,,,,,
11,3239,,,0.9239296913146973,,,,,
11,3239,,,,0.38719382882118225,0.243053138256073,2.226543426513672,0.15403114259243011,0.32703301310539246
11,3239,0.469519704580307,0.6426001787185669,,,,,,
12,3259,,,0.4265127182006836,,,,,
12,3279,,,0.7320011854171753,,,,,
12,3299,,,0.4493703246116638,,,,,
12,3319,,,0.39924943447113037,,,,,
12,3339,,,0.5076345801353455,,,,,
12,3359,,,0.37297865748405457,,,,,
12,3379,,,1.1002037525177002,,,,,
12,3399,,,1.0879766941070557,,,,,
12,3419,,,0.26185131072998047,,,,,
12,3439,,,0.43063730001449585,,,,,
12,3459,,,0.8459674119949341,,,,,
12,3479,,,0.8439080715179443,,,,,
12,3499,,,1.0168721675872803,,,,,
12,3509,,,,0.39364662766456604,0.2517179846763611,2.359978437423706,0.1773023009300232,0.3611348271369934
12,3509,0.4783167541027069,0.6370749473571777,,,,,,
