epoch,lr-AdamW/pg1,lr-AdamW/pg2,lr-AdamW/pg3,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/micro_precision,test/recall,train/acc,train/cons_epoch,train/cons_lam_epoch,train/cons_lam_step,train/cons_step,train/loss_epoch,train/loss_step,train/supcon_epoch,train/supcon_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,5.9999999999999995e-05,5.9999999999999995e-05,6e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,19,,,,,,,,,,,,0.03792908787727356,0.03368376940488815,,1.3349531888961792,,4.164510250091553,,,,,,,,,,,,
0,,,,39,,,,,,,,,,,,0.03792908787727356,0.0343000590801239,,1.1859931945800781,,4.08473539352417,,,,,,,,,,,,
0,,,,59,,,,,,,,,,,,0.03792908787727356,0.05040046572685242,,1.3099414110183716,,4.123348236083984,,,,,,,,,,,,
0,,,,79,,,,,,,,,,,,0.03792908787727356,0.02880284935235977,,1.0589087009429932,,4.0757293701171875,,,,,,,,,,,,
0,,,,99,,,,,,,,,,,,0.03792908787727356,0.04662654921412468,,1.0068120956420898,,4.240788459777832,,,,,,,,,,,,
0,,,,119,,,,,,,,,,,,0.03792908787727356,0.03806315362453461,,1.1993510723114014,,4.1895751953125,,,,,,,,,,,,
0,,,,139,,,,,,,,,,,,0.03792908787727356,0.04195830971002579,,0.959396243095398,,4.064980506896973,,,,,,,,,,,,
0,,,,159,,,,,,,,,,,,0.03792908787727356,0.036372385919094086,,1.4197701215744019,,4.147342205047607,,,,,,,,,,,,
0,,,,179,,,,,,,,,,,,0.03792908787727356,0.04797779396176338,,0.94329833984375,,4.217914581298828,,,,,,,,,,,,
0,,,,199,,,,,,,,,,,,0.03792908787727356,0.05430455505847931,,0.8155237436294556,,4.217782974243164,,,,,,,,,,,,
0,,,,219,,,,,,,,,,,,0.03792908787727356,0.04398337006568909,,0.9787846207618713,,4.190829277038574,,,,,,,,,,,,
0,,,,239,,,,,,,,,,,,0.03792908787727356,0.03313618153333664,,1.309007167816162,,4.139930248260498,,,,,,,,,,,,
0,,,,259,,,,,,,,,,,,0.03792908787727356,0.052587803453207016,,0.8584297895431519,,4.172085762023926,,,,,,,,,,,,
0,,,,279,,,,,,,,,,,,0.03792908787727356,0.0520765520632267,,0.8140442967414856,,4.014039516448975,,,,,,,,,,,,
0,,,,299,,,,,,,,,,,,0.03792908787727356,0.053942322731018066,,0.9077202677726746,,3.964059829711914,,,,,,,,,,,,
0,,,,319,,,,,,,,,,,,0.03792908787727356,0.06137519329786301,,0.8456125855445862,,3.983032703399658,,,,,,,,,,,,
0,,,,339,,,,,,,,,,,,0.03792908787727356,0.03725399449467659,,1.18796706199646,,4.089831352233887,,,,,,,,,,,,
0,,,,359,,,,,,,,,,,,0.03792908787727356,0.047805700451135635,,1.256069302558899,,4.1703667640686035,,,,,,,,,,,,
0,,,,379,,,,,,,,,,,,0.03792908787727356,0.058647580444812775,,0.9346029758453369,,4.027383804321289,,,,,,,,,,,,
0,,,,399,,,,,,,,,,,,0.03792908787727356,0.04395781457424164,,1.1413557529449463,,4.258928298950195,,,,,,,,,,,,
0,,,,419,,,,,,,,,,,,0.03792908787727356,0.03818361461162567,,1.2787851095199585,,4.121342658996582,,,,,,,,,,,,
0,,,,439,,,,,,,,,,,,0.03792908787727356,0.05464058741927147,,0.9269020557403564,,3.9571542739868164,,,,,,,,,,,,
0,,,,459,,,,,,,,,,,,0.03792908787727356,0.042894214391708374,,1.2902473211288452,,4.14178466796875,,,,,,,,,,,,
0,,,,479,,,,,,,,,,,,0.03792908787727356,0.04824705049395561,,0.8260282874107361,,3.9519906044006348,,,,,,,,,,,,
0,,,,499,,,,,,,,,,,,0.03792908787727356,0.03935377672314644,,1.4164249897003174,,4.172488212585449,,,,,,,,,,,,
0,,,,519,,,,,,,,,,,,0.03792908787727356,0.054159991443157196,,0.7530382871627808,,4.16239070892334,,,,,,,,,,,,
0,,,,539,,,,,,,,,,,,0.03792908787727356,0.059274639934301376,,0.7696599364280701,,4.170746803283691,,,,,,,,,,,,
0,,,,559,,,,,,,,,,,,0.03792908787727356,0.049726344645023346,,0.8415847420692444,,3.959969997406006,,,,,,,,,,,,
0,,,,579,,,,,,,,,,,,0.03792908787727356,0.051208723336458206,,0.8517819046974182,,3.9333655834198,,,,,,,,,,,,
0,,,,599,,,,,,,,,,,,0.03792908787727356,0.05904272198677063,,1.0362838506698608,,4.177433013916016,,,,,,,,,,,,
0,,,,619,,,,,,,,,,,,0.03792908787727356,0.05648054555058479,,1.443498969078064,,4.1438398361206055,,,,,,,,,,,,
0,,,,639,,,,,,,,,,,,0.03792908787727356,0.05272649601101875,,0.8459122180938721,,3.952223777770996,,,,,,,,,,,,
0,,,,659,,,,,,,,,,,,0.03792908787727356,0.05246422439813614,,0.9905210137367249,,4.170960903167725,,,,,,,,,,,,
0,,,,679,,,,,,,,,,,,0.03792908787727356,0.04126433655619621,,1.1265567541122437,,4.037674903869629,,,,,,,,,,,,
0,,,,699,,,,,,,,,,,,0.03792908787727356,0.050562795251607895,,0.9230841994285583,,3.973708152770996,,,,,,,,,,,,
0,,,,719,,,,,,,,,,,,0.03792908787727356,0.06371515244245529,,0.8528593182563782,,3.8963570594787598,,,,,,,,,,,,
0,,,,739,,,,,,,,,,,,0.03792908787727356,0.05401796102523804,,0.9561043977737427,,3.920135498046875,,,,,,,,,,,,
0,,,,759,,,,,,,,,,,,0.03792908787727356,0.058158956468105316,,0.7086071372032166,,3.8889267444610596,,,,,,,,,,,,
0,,,,779,,,,,,,,,,,,0.03792908787727356,0.058172810822725296,,1.3335949182510376,,4.015415668487549,,,,,,,,,,,,
0,,,,799,,,,,,,,,,,,0.03792908787727356,0.04316798970103264,,1.2532119750976562,,4.14833402633667,,,,,,,,,,,,
0,,,,819,,,,,,,,,,,,0.03792908787727356,0.061182472854852676,,0.7391617894172668,,3.8372576236724854,,,,,,,,,,,,
0,,,,839,,,,,,,,,,,,0.03792908787727356,0.05091714859008789,,1.098771095275879,,4.214925765991211,,,,,,,,,,,,
0,,,,859,,,,,,,,,,,,0.03792908787727356,0.04998048394918442,,0.7050014734268188,,3.836305618286133,,,,,,,,,,,,
0,,,,879,,,,,,,,,,,,0.03792908787727356,0.0651182234287262,,0.7802993059158325,,4.25174617767334,,,,,,,,,,,,
0,,,,899,,,,,,,,,,,,0.03792908787727356,0.05481338873505592,,0.7810074090957642,,3.9249820709228516,,,,,,,,,,,,
0,,,,919,,,,,,,,,,,,0.03792908787727356,0.04957454651594162,,1.1793650388717651,,4.008060455322266,,,,,,,,,,,,
0,,,,939,,,,,,,,,,,,0.03792908787727356,0.06003919243812561,,0.7460179328918457,,3.85569167137146,,,,,,,,,,,,
0,,,,959,,,,,,,,,,,,0.03792908787727356,0.052359938621520996,,1.0275384187698364,,3.9927847385406494,,,,,,,,,,,,
0,,,,979,,,,,,,,,,,,0.03792908787727356,0.048844046890735626,,0.9366445541381836,,3.939671039581299,,,,,,,,,,,,
0,,,,999,,,,,,,,,,,,0.03792908787727356,0.060518085956573486,,1.0328235626220703,,4.241289138793945,,,,,,,,,,,,
0,,,,1019,,,,,,,,,,,,0.03792908787727356,0.061750628054142,,0.7261564135551453,,4.198115348815918,,,,,,,,,,,,
0,,,,1039,,,,,,,,,,,,0.03792908787727356,0.052016884088516235,,1.2707128524780273,,4.161282539367676,,,,,,,,,,,,
0,,,,1059,,,,,,,,,,,,0.03792908787727356,0.05950341001152992,,0.7379651665687561,,4.204488754272461,,,,,,,,,,,,
0,,,,1079,,,,,,,,,,,,0.03792908787727356,0.05691798776388168,,0.959510087966919,,4.162135124206543,,,,,,,,,,,,
0,,,,1099,,,,,,,,,,,,0.03792908787727356,0.04106725752353668,,1.1752521991729736,,4.139730453491211,,,,,,,,,,,,
0,,,,1119,,,,,,,,,,,,0.03792908787727356,0.06615994870662689,,0.7880075573921204,,4.274921417236328,,,,,,,,,,,,
0,,,,1139,,,,,,,,,,,,0.03792908787727356,0.05398935452103615,,1.104272723197937,,3.9862871170043945,,,,,,,,,,,,
0,,,,1159,,,,,,,,,,,,0.03792908787727356,0.07358020544052124,,0.7218612432479858,,4.299330711364746,,,,,,,,,,,,
0,,,,1179,,,,,,,,,,,,0.03792908787727356,0.07104665040969849,,0.8977078199386597,,4.258733749389648,,,,,,,,,,,,
0,,,,1199,,,,,,,,,,,,0.03792908787727356,0.045698124915361404,,1.3092294931411743,,4.1311445236206055,,,,,,,,,,,,
0,,,,1219,,,,,,,,,,,,0.03792908787727356,0.041408274322748184,,1.1787554025650024,,4.108340740203857,,,,,,,,,,,,
