epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/mcc,train/acc,train/loss_epoch,train/loss_step,val/acc,val/f1,val/loss,val/mcc
,0.0,0.0,0,,,,,,,,,,,,
0,,,19,,,,,,,,20.2906551361084,,,,
0,,,39,,,,,,,,19.731172561645508,,,,
0,,,59,,,,,,,,25.370376586914062,,,,
0,,,79,,,,,,,,22.56564712524414,,,,
0,,,99,,,,,,,,20.63031005859375,,,,
0,,,119,,,,,,,,27.392724990844727,,,,
0,,,139,,,,,,,,15.737890243530273,,,,
0,,,159,,,,,,,,23.623455047607422,,,,
0,,,179,,,,,,,,25.549884796142578,,,,
0,,,199,,,,,,,,20.166118621826172,,,,
0,,,219,,,,,,,,22.83287811279297,,,,
0,,,239,,,,,,,,17.50929832458496,,,,
0,,,259,,,,,,,,16.328950881958008,,,,
0,,,279,,,,,,,,20.065845489501953,,,,
0,,,299,,,,,,,,23.498884201049805,,,,
0,,,319,,,,,,,,24.326440811157227,,,,
0,,,339,,,,,,,,27.727157592773438,,,,
0,,,359,,,,,,,,25.300884246826172,,,,
0,,,379,,,,,,,,22.316524505615234,,,,
0,,,399,,,,,,,,23.568252563476562,,,,
0,,,419,,,,,,,,18.588516235351562,,,,
0,,,439,,,,,,,,20.10690689086914,,,,
0,,,459,,,,,,,,25.394237518310547,,,,
0,,,479,,,,,,,,20.925575256347656,,,,
0,,,499,,,,,,,,22.929336547851562,,,,
0,,,519,,,,,,,,19.4711971282959,,,,
0,,,539,,,,,,,,21.2779483795166,,,,
0,,,559,,,,,,,,17.761741638183594,,,,
0,,,579,,,,,,,,15.94469928741455,,,,
0,,,599,,,,,,,,26.276918411254883,,,,
0,,,619,,,,,,,,22.633399963378906,,,,
0,,,639,,,,,,,,20.625972747802734,,,,
0,,,659,,,,,,,,25.069421768188477,,,,
0,,,679,,,,,,,,28.12510871887207,,,,
0,,,699,,,,,,,,28.156570434570312,,,,
0,,,716,,,,,,,,,0.23565709590911865,0.14570806920528412,16.89019775390625,-0.014056273736059666
0,,,716,,,,,,0.24753181636333466,22.263084411621094,,,,,
,0.0005,0.0005,717,,,,,,,,,,,,
1,,,719,,,,,,,,7.523689270019531,,,,
1,,,739,,,,,,,,4.082571029663086,,,,
1,,,759,,,,,,,,4.794572830200195,,,,
1,,,779,,,,,,,,4.593023777008057,,,,
1,,,799,,,,,,,,4.793518543243408,,,,
1,,,819,,,,,,,,5.094628810882568,,,,
1,,,839,,,,,,,,4.615073204040527,,,,
1,,,859,,,,,,,,4.96307897567749,,,,
1,,,879,,,,,,,,4.749466896057129,,,,
1,,,899,,,,,,,,4.485754013061523,,,,
1,,,919,,,,,,,,4.159082412719727,,,,
1,,,939,,,,,,,,3.14459228515625,,,,
1,,,959,,,,,,,,4.525490760803223,,,,
1,,,979,,,,,,,,5.004902362823486,,,,
1,,,999,,,,,,,,3.9583945274353027,,,,
1,,,1019,,,,,,,,3.7837226390838623,,,,
1,,,1039,,,,,,,,4.468451976776123,,,,
1,,,1059,,,,,,,,3.101207733154297,,,,
1,,,1079,,,,,,,,4.949207782745361,,,,
1,,,1099,,,,,,,,4.970738410949707,,,,
1,,,1119,,,,,,,,2.837986946105957,,,,
1,,,1139,,,,,,,,3.0379457473754883,,,,
1,,,1159,,,,,,,,4.979399681091309,,,,
1,,,1179,,,,,,,,2.954686164855957,,,,
1,,,1199,,,,,,,,2.640939235687256,,,,
1,,,1219,,,,,,,,2.4502694606781006,,,,
1,,,1239,,,,,,,,2.039250373840332,,,,
1,,,1259,,,,,,,,2.525679588317871,,,,
1,,,1279,,,,,,,,2.245847225189209,,,,
1,,,1299,,,,,,,,3.6276299953460693,,,,
1,,,1319,,,,,,,,2.842876434326172,,,,
1,,,1339,,,,,,,,5.0854997634887695,,,,
1,,,1359,,,,,,,,3.058751106262207,,,,
1,,,1379,,,,,,,,1.763297200202942,,,,
1,,,1399,,,,,,,,3.8672375679016113,,,,
1,,,1419,,,,,,,,4.865591049194336,,,,
1,,,1433,,,,,,,,,0.2612757086753845,0.10419872403144836,7.277905464172363,0.07178574800491333
1,,,1433,,,,,,0.26039373874664307,3.9794585704803467,,,,,
2,,,1434,0.23565709590911865,0.5040732622146606,0.14570806920528412,16.89019775390625,-0.014056273736059666,,,,,,,
