epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/micro_precision,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/f1_p_score,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
0,,,1219,,,,,,,,,,,0.38060498237609863,,,,,,,,,,,,,
0,,,1239,,,,,,,,,,,0.47383493185043335,,,,,,,,,,,,,
0,,,1259,,,,,,,,,,,0.2246507704257965,,,,,,,,,,,,,
0,,,1279,,,,,,,,,,,0.5434671640396118,,,,,,,,,,,,,
0,,,1299,,,,,,,,,,,0.3183823227882385,,,,,,,,,,,,,
0,,,1319,,,,,,,,,,,0.2726328372955322,,,,,,,,,,,,,
0,,,1339,,,,,,,,,,,0.2946368157863617,,,,,,,,,,,,,
0,,,1359,,,,,,,,,,,0.26982706785202026,,,,,,,,,,,,,
0,,,1379,,,,,,,,,,,0.24721869826316833,,,,,,,,,,,,,
0,,,1399,,,,,,,,,,,0.3930695652961731,,,,,,,,,,,,,
0,,,1419,,,,,,,,,,,0.32343652844429016,,,,,,,,,,,,,
0,,,1439,,,,,,,,,,,0.38040995597839355,,,,,,,,,,,,,
0,,,1459,,,,,,,,,,,0.3430236577987671,,,,,,,,,,,,,
0,,,1479,,,,,,,,,,,0.25707775354385376,,,,,,,,,,,,,
0,,,1499,,,,,,,,,,,0.4108458161354065,,,,,,,,,,,,,
0,,,1519,,,,,,,,,,,0.3261082172393799,,,,,,,,,,,,,
0,,,1539,,,,,,,,,,,0.2257673442363739,,,,,,,,,,,,,
0,,,1559,,,,,,,,,,,0.3789783716201782,,,,,,,,,,,,,
0,,,1579,,,,,,,,,,,0.1968458890914917,,,,,,,,,,,,,
0,,,1599,,,,,,,,,,,0.26675939559936523,,,,,,,,,,,,,
0,,,1619,,,,,,,,,,,0.2570655941963196,,,,,,,,,,,,,
0,,,1639,,,,,,,,,,,0.3334961533546448,,,,,,,,,,,,,
0,,,1659,,,,,,,,,,,0.3333544433116913,,,,,,,,,,,,,
0,,,1679,,,,,,,,,,,0.261081337928772,,,,,,,,,,,,,
0,,,1699,,,,,,,,,,,0.3008410930633545,,,,,,,,,,,,,
0,,,1719,,,,,,,,,,,0.3725452721118927,,,,,,,,,,,,,
0,,,1739,,,,,,,,,,,0.3805904686450958,,,,,,,,,,,,,
0,,,1759,,,,,,,,,,,0.5446910262107849,,,,,,,,,,,,,
0,,,1779,,,,,,,,,,,0.3165906071662903,,,,,,,,,,,,,
0,,,1799,,,,,,,,,,,0.1705981194972992,,,,,,,,,,,,,
0,,,1819,,,,,,,,,,,0.3108937740325928,,,,,,,,,,,,,
0,,,1839,,,,,,,,,,,0.3594003915786743,,,,,,,,,,,,,
0,,,1859,,,,,,,,,,,0.2546471357345581,,,,,,,,,,,,,
0,,,1879,,,,,,,,,,,0.2462906539440155,,,,,,,,,,,,,
0,,,1899,,,,,,,,,,,0.24463436007499695,,,,,,,,,,,,,
0,,,1919,,,,,,,,,,,0.2612178921699524,,,,,,,,,,,,,
0,,,1939,,,,,,,,,,,0.3830055594444275,,,,,,,,,,,,,
0,,,1959,,,,,,,,,,,0.3712276816368103,,,,,,,,,,,,,
0,,,1979,,,,,,,,,,,0.48545247316360474,,,,,,,,,,,,,
0,,,1999,,,,,,,,,,,0.3812093436717987,,,,,,,,,,,,,
0,,,2019,,,,,,,,,,,0.35988855361938477,,,,,,,,,,,,,
0,,,2039,,,,,,,,,,,0.29203417897224426,,,,,,,,,,,,,
0,,,2059,,,,,,,,,,,0.26369816064834595,,,,,,,,,,,,,
0,,,2079,,,,,,,,,,,0.3085397779941559,,,,,,,,,,,,,
0,,,2099,,,,,,,,,,,0.20680494606494904,,,,,,,,,,,,,
0,,,2119,,,,,,,,,,,0.2640644311904907,,,,,,,,,,,,,
0,,,2139,,,,,,,,,,,0.2556034326553345,,,,,,,,,,,,,
0,,,2159,,,,,,,,,,,0.20715223252773285,,,,,,,,,,,,,
0,,,2179,,,,,,,,,,,0.5647803544998169,,,,,,,,,,,,,
0,,,2199,,,,,,,,,,,0.31477364897727966,,,,,,,,,,,,,
0,,,2219,,,,,,,,,,,0.26035046577453613,,,,,,,,,,,,,
0,,,2239,,,,,,,,,,,0.4166269898414612,,,,,,,,,,,,,
0,,,2259,,,,,,,,,,,0.20722521841526031,,,,,,,,,,,,,
0,,,2279,,,,,,,,,,,0.43018898367881775,,,,,,,,,,,,,
0,,,2299,,,,,,,,,,,0.31538456678390503,,,,,,,,,,,,,
0,,,2319,,,,,,,,,,,0.2458241879940033,,,,,,,,,,,,,
0,,,2339,,,,,,,,,,,0.29604998230934143,,,,,,,,,,,,,
0,,,2359,,,,,,,,,,,0.22434327006340027,,,,,,,,,,,,,
0,,,2379,,,,,,,,,,,0.2558862864971161,,,,,,,,,,,,,
0,,,2399,,,,,,,,,,,0.23462413251399994,,,,,,,,,,,,,
0,,,2419,,,,,,,,,,,0.16302889585494995,,,,,,,,,,,,,
0,,,2439,,,,,,,,,,,0.3110746145248413,,,,,,,,,,,,,
0,,,2459,,,,,,,,,,,0.17834626138210297,,,,,,,,,,,,,
0,,,2479,,,,,,,,,,,0.22118082642555237,,,,,,,,,,,,,
0,,,2499,,,,,,,,,,,0.37608087062835693,,,,,,,,,,,,,
0,,,2519,,,,,,,,,,,0.3588792383670807,,,,,,,,,,,,,
0,,,2539,,,,,,,,,,,0.324511855840683,,,,,,,,,,,,,
0,,,2559,,,,,,,,,,,0.39366722106933594,,,,,,,,,,,,,
0,,,2579,,,,,,,,,,,0.2750609219074249,,,,,,,,,,,,,
0,,,2599,,,,,,,,,,,0.20089706778526306,,,,,,,,,,,,,
0,,,2619,,,,,,,,,,,0.2090139389038086,,,,,,,,,,,,,
0,,,2639,,,,,,,,,,,0.2561694383621216,,,,,,,,,,,,,
0,,,2659,,,,,,,,,,,0.26026737689971924,,,,,,,,,,,,,
0,,,2679,,,,,,,,,,,0.1688779890537262,,,,,,,,,,,,,
0,,,2699,,,,,,,,,,,0.35414862632751465,,,,,,,,,,,,,
0,,,2719,,,,,,,,,,,0.22590696811676025,,,,,,,,,,,,,
0,,,2739,,,,,,,,,,,0.30202072858810425,,,,,,,,,,,,,
0,,,2759,,,,,,,,,,,0.3415055572986603,,,,,,,,,,,,,
0,,,2779,,,,,,,,,,,0.27680057287216187,,,,,,,,,,,,,
0,,,2799,,,,,,,,,,,0.32782721519470215,,,,,,,,,,,,,
0,,,2819,,,,,,,,,,,0.21512068808078766,,,,,,,,,,,,,
0,,,2839,,,,,,,,,,,0.36346113681793213,,,,,,,,,,,,,
0,,,2859,,,,,,,,,,,0.2582681477069855,,,,,,,,,,,,,
0,,,2879,,,,,,,,,,,0.140304833650589,,,,,,,,,,,,,
0,,,2899,,,,,,,,,,,0.23973271250724792,,,,,,,,,,,,,
0,,,2919,,,,,,,,,,,0.2997918725013733,,,,,,,,,,,,,
0,,,2939,,,,,,,,,,,0.285298228263855,,,,,,,,,,,,,
0,,,2959,,,,,,,,,,,0.22129619121551514,,,,,,,,,,,,,
0,,,2979,,,,,,,,,,,0.10968509316444397,,,,,,,,,,,,,
0,,,2999,,,,,,,,,,,0.19352319836616516,,,,,,,,,,,,,
0,,,3019,,,,,,,,,,,0.3202877342700958,,,,,,,,,,,,,
0,,,3039,,,,,,,,,,,0.3116303086280823,,,,,,,,,,,,,
0,,,3059,,,,,,,,,,,0.269598126411438,,,,,,,,,,,,,
0,,,3079,,,,,,,,,,,0.4959886968135834,,,,,,,,,,,,,
0,,,3099,,,,,,,,,,,0.2349061518907547,,,,,,,,,,,,,
0,,,3119,,,,,,,,,,,0.31690362095832825,,,,,,,,,,,,,
0,,,3139,,,,,,,,,,,0.2172471135854721,,,,,,,,,,,,,
0,,,3159,,,,,,,,,,,0.5771231055259705,,,,,,,,,,,,,
0,,,3179,,,,,,,,,,,0.24933674931526184,,,,,,,,,,,,,
0,,,3199,,,,,,,,,,,0.541212797164917,,,,,,,,,,,,,
0,,,3219,,,,,,,,,,,0.21275877952575684,,,,,,,,,,,,,
0,,,3239,,,,,,,,,,,0.24063174426555634,,,,,,,,,,,,,
0,,,3259,,,,,,,,,,,0.4102576971054077,,,,,,,,,,,,,
0,,,3279,,,,,,,,,,,0.20065852999687195,,,,,,,,,,,,,
0,,,3299,,,,,,,,,,,0.4103148579597473,,,,,,,,,,,,,
0,,,3319,,,,,,,,,,,0.27504366636276245,,,,,,,,,,,,,
0,,,3339,,,,,,,,,,,0.2706303000450134,,,,,,,,,,,,,
0,,,3359,,,,,,,,,,,0.19851426780223846,,,,,,,,,,,,,
0,,,3379,,,,,,,,,,,0.21757641434669495,,,,,,,,,,,,,
0,,,3399,,,,,,,,,,,0.16031481325626373,,,,,,,,,,,,,
0,,,3419,,,,,,,,,,,0.1414068639278412,,,,,,,,,,,,,
0,,,3439,,,,,,,,,,,0.39830687642097473,,,,,,,,,,,,,
0,,,3459,,,,,,,,,,,0.3207629919052124,,,,,,,,,,,,,
0,,,3479,,,,,,,,,,,0.18193888664245605,,,,,,,,,,,,,
0,,,3481,,,,,,,,,,,,0.6279845237731934,0.8812901973724365,0.6301759481430054,0.6509674787521362,0.6440771222114563,0.6717590093612671,0.5215253233909607,0.6397580504417419,0.47920650243759155,0.8032772541046143,0.7905750274658203,0.6139770746231079,0.6279845237731934
0,,,3481,,,,,,,,,0.7379854917526245,0.35315072536468506,,,,,,,,,,,,,,
,0.00011999999999999999,0.00011999999999999999,3482,,,,,,,,,,,,,,,,,,,,,,,,
1,,,3499,,,,,,,,,,,0.6073774099349976,,,,,,,,,,,,,
1,,,3519,,,,,,,,,,,0.22232718765735626,,,,,,,,,,,,,
1,,,3539,,,,,,,,,,,0.22430729866027832,,,,,,,,,,,,,
1,,,3559,,,,,,,,,,,0.24258938431739807,,,,,,,,,,,,,
1,,,3579,,,,,,,,,,,0.21283702552318573,,,,,,,,,,,,,
1,,,3599,,,,,,,,,,,0.287303626537323,,,,,,,,,,,,,
1,,,3619,,,,,,,,,,,0.29190224409103394,,,,,,,,,,,,,
1,,,3639,,,,,,,,,,,0.5916031002998352,,,,,,,,,,,,,
1,,,3659,,,,,,,,,,,0.2077420949935913,,,,,,,,,,,,,
1,,,3679,,,,,,,,,,,0.3281959891319275,,,,,,,,,,,,,
1,,,3699,,,,,,,,,,,0.4770769774913788,,,,,,,,,,,,,
1,,,3719,,,,,,,,,,,0.17699642479419708,,,,,,,,,,,,,
1,,,3739,,,,,,,,,,,0.2252848744392395,,,,,,,,,,,,,
1,,,3759,,,,,,,,,,,0.2339899241924286,,,,,,,,,,,,,
1,,,3779,,,,,,,,,,,0.2258680760860443,,,,,,,,,,,,,
1,,,3799,,,,,,,,,,,0.37764739990234375,,,,,,,,,,,,,
1,,,3819,,,,,,,,,,,0.2773369550704956,,,,,,,,,,,,,
1,,,3839,,,,,,,,,,,0.36963120102882385,,,,,,,,,,,,,
1,,,3859,,,,,,,,,,,0.19259190559387207,,,,,,,,,,,,,
1,,,3879,,,,,,,,,,,0.3044144809246063,,,,,,,,,,,,,
1,,,3899,,,,,,,,,,,0.19733574986457825,,,,,,,,,,,,,
1,,,3919,,,,,,,,,,,0.31496989727020264,,,,,,,,,,,,,
1,,,3939,,,,,,,,,,,0.258614718914032,,,,,,,,,,,,,
1,,,3959,,,,,,,,,,,0.14068111777305603,,,,,,,,,,,,,
1,,,3979,,,,,,,,,,,0.5186116099357605,,,,,,,,,,,,,
1,,,3999,,,,,,,,,,,0.3920292854309082,,,,,,,,,,,,,
1,,,4019,,,,,,,,,,,0.38183674216270447,,,,,,,,,,,,,
1,,,4039,,,,,,,,,,,0.1700977087020874,,,,,,,,,,,,,
1,,,4059,,,,,,,,,,,0.20023730397224426,,,,,,,,,,,,,
1,,,4079,,,,,,,,,,,0.35369807481765747,,,,,,,,,,,,,
1,,,4099,,,,,,,,,,,0.3491666913032532,,,,,,,,,,,,,
1,,,4119,,,,,,,,,,,0.3450345993041992,,,,,,,,,,,,,
1,,,4139,,,,,,,,,,,0.3309739828109741,,,,,,,,,,,,,
1,,,4159,,,,,,,,,,,0.3936689496040344,,,,,,,,,,,,,
1,,,4179,,,,,,,,,,,0.34022465348243713,,,,,,,,,,,,,
1,,,4199,,,,,,,,,,,0.20867398381233215,,,,,,,,,,,,,
1,,,4219,,,,,,,,,,,0.1966194212436676,,,,,,,,,,,,,
1,,,4239,,,,,,,,,,,0.3870513141155243,,,,,,,,,,,,,
1,,,4259,,,,,,,,,,,0.3507051169872284,,,,,,,,,,,,,
1,,,4279,,,,,,,,,,,0.35526546835899353,,,,,,,,,,,,,
1,,,4299,,,,,,,,,,,0.22767159342765808,,,,,,,,,,,,,
1,,,4319,,,,,,,,,,,0.36282819509506226,,,,,,,,,,,,,
1,,,4339,,,,,,,,,,,0.2934008240699768,,,,,,,,,,,,,
1,,,4359,,,,,,,,,,,0.342608243227005,,,,,,,,,,,,,
1,,,4379,,,,,,,,,,,0.26006606221199036,,,,,,,,,,,,,
1,,,4399,,,,,,,,,,,0.29430997371673584,,,,,,,,,,,,,
1,,,4419,,,,,,,,,,,0.19873559474945068,,,,,,,,,,,,,
1,,,4439,,,,,,,,,,,0.16583019495010376,,,,,,,,,,,,,
1,,,4459,,,,,,,,,,,0.20683497190475464,,,,,,,,,,,,,
1,,,4479,,,,,,,,,,,0.2992892265319824,,,,,,,,,,,,,
1,,,4499,,,,,,,,,,,0.24929861724376678,,,,,,,,,,,,,
1,,,4519,,,,,,,,,,,0.20114821195602417,,,,,,,,,,,,,
1,,,4539,,,,,,,,,,,0.22523345053195953,,,,,,,,,,,,,
1,,,4559,,,,,,,,,,,0.25797659158706665,,,,,,,,,,,,,
1,,,4579,,,,,,,,,,,0.25705477595329285,,,,,,,,,,,,,
1,,,4599,,,,,,,,,,,0.45963549613952637,,,,,,,,,,,,,
1,,,4619,,,,,,,,,,,0.24424441158771515,,,,,,,,,,,,,
1,,,4639,,,,,,,,,,,0.12560951709747314,,,,,,,,,,,,,
1,,,4659,,,,,,,,,,,0.168307363986969,,,,,,,,,,,,,
1,,,4679,,,,,,,,,,,0.19727756083011627,,,,,,,,,,,,,
1,,,4699,,,,,,,,,,,0.24927833676338196,,,,,,,,,,,,,
1,,,4719,,,,,,,,,,,0.23835280537605286,,,,,,,,,,,,,
1,,,4739,,,,,,,,,,,0.3038591742515564,,,,,,,,,,,,,
1,,,4759,,,,,,,,,,,0.2087121456861496,,,,,,,,,,,,,
1,,,4779,,,,,,,,,,,0.2941989302635193,,,,,,,,,,,,,
1,,,4799,,,,,,,,,,,0.2410557121038437,,,,,,,,,,,,,
1,,,4819,,,,,,,,,,,0.3586747646331787,,,,,,,,,,,,,
1,,,4839,,,,,,,,,,,0.17604859173297882,,,,,,,,,,,,,
1,,,4859,,,,,,,,,,,0.294634073972702,,,,,,,,,,,,,
1,,,4879,,,,,,,,,,,0.19873760640621185,,,,,,,,,,,,,
1,,,4899,,,,,,,,,,,0.1955932080745697,,,,,,,,,,,,,
1,,,4919,,,,,,,,,,,0.2959289252758026,,,,,,,,,,,,,
1,,,4939,,,,,,,,,,,0.15451371669769287,,,,,,,,,,,,,
1,,,4959,,,,,,,,,,,0.526303231716156,,,,,,,,,,,,,
1,,,4979,,,,,,,,,,,0.34526538848876953,,,,,,,,,,,,,
1,,,4999,,,,,,,,,,,0.19993437826633453,,,,,,,,,,,,,
1,,,5019,,,,,,,,,,,0.31425315141677856,,,,,,,,,,,,,
1,,,5039,,,,,,,,,,,0.24235251545906067,,,,,,,,,,,,,
1,,,5059,,,,,,,,,,,0.23958483338356018,,,,,,,,,,,,,
1,,,5079,,,,,,,,,,,0.15827295184135437,,,,,,,,,,,,,
1,,,5099,,,,,,,,,,,0.25405335426330566,,,,,,,,,,,,,
1,,,5119,,,,,,,,,,,0.20562981069087982,,,,,,,,,,,,,
1,,,5139,,,,,,,,,,,0.160056471824646,,,,,,,,,,,,,
1,,,5159,,,,,,,,,,,0.19767068326473236,,,,,,,,,,,,,
1,,,5179,,,,,,,,,,,0.5420500636100769,,,,,,,,,,,,,
1,,,5199,,,,,,,,,,,0.18362292647361755,,,,,,,,,,,,,
1,,,5219,,,,,,,,,,,0.21116651594638824,,,,,,,,,,,,,
1,,,5239,,,,,,,,,,,0.18816444277763367,,,,,,,,,,,,,
1,,,5259,,,,,,,,,,,0.3694579601287842,,,,,,,,,,,,,
1,,,5279,,,,,,,,,,,0.1546783149242401,,,,,,,,,,,,,
1,,,5299,,,,,,,,,,,0.28672024607658386,,,,,,,,,,,,,
1,,,5319,,,,,,,,,,,0.16934074461460114,,,,,,,,,,,,,
1,,,5339,,,,,,,,,,,0.17559950053691864,,,,,,,,,,,,,
1,,,5359,,,,,,,,,,,0.21288514137268066,,,,,,,,,,,,,
1,,,5379,,,,,,,,,,,0.22988367080688477,,,,,,,,,,,,,
1,,,5399,,,,,,,,,,,0.16981369256973267,,,,,,,,,,,,,
1,,,5419,,,,,,,,,,,0.23790505528450012,,,,,,,,,,,,,
1,,,5439,,,,,,,,,,,0.20118790864944458,,,,,,,,,,,,,
1,,,5459,,,,,,,,,,,0.16245873272418976,,,,,,,,,,,,,
1,,,5479,,,,,,,,,,,0.2626837491989136,,,,,,,,,,,,,
1,,,5499,,,,,,,,,,,0.2979532480239868,,,,,,,,,,,,,
1,,,5519,,,,,,,,,,,0.24844735860824585,,,,,,,,,,,,,
1,,,5539,,,,,,,,,,,0.49543118476867676,,,,,,,,,,,,,
1,,,5559,,,,,,,,,,,0.3550415337085724,,,,,,,,,,,,,
1,,,5579,,,,,,,,,,,0.4062415361404419,,,,,,,,,,,,,
1,,,5599,,,,,,,,,,,0.19240261614322662,,,,,,,,,,,,,
1,,,5619,,,,,,,,,,,0.14925014972686768,,,,,,,,,,,,,
1,,,5639,,,,,,,,,,,0.21581688523292542,,,,,,,,,,,,,
1,,,5659,,,,,,,,,,,0.2930458188056946,,,,,,,,,,,,,
1,,,5679,,,,,,,,,,,0.11298397928476334,,,,,,,,,,,,,
1,,,5699,,,,,,,,,,,0.22762426733970642,,,,,,,,,,,,,
1,,,5719,,,,,,,,,,,0.20768673717975616,,,,,,,,,,,,,
1,,,5739,,,,,,,,,,,0.3397546708583832,,,,,,,,,,,,,
1,,,5759,,,,,,,,,,,0.40916723012924194,,,,,,,,,,,,,
1,,,5779,,,,,,,,,,,0.15558841824531555,,,,,,,,,,,,,
1,,,5799,,,,,,,,,,,0.1521279513835907,,,,,,,,,,,,,
1,,,5819,,,,,,,,,,,0.22038188576698303,,,,,,,,,,,,,
1,,,5839,,,,,,,,,,,0.12611433863639832,,,,,,,,,,,,,
1,,,5859,,,,,,,,,,,0.3861844539642334,,,,,,,,,,,,,
1,,,5879,,,,,,,,,,,0.17590835690498352,,,,,,,,,,,,,
1,,,5899,,,,,,,,,,,0.21329522132873535,,,,,,,,,,,,,
1,,,5919,,,,,,,,,,,0.21741771697998047,,,,,,,,,,,,,
1,,,5939,,,,,,,,,,,0.21134206652641296,,,,,,,,,,,,,
1,,,5959,,,,,,,,,,,0.32030361890792847,,,,,,,,,,,,,
1,,,5979,,,,,,,,,,,0.1933884620666504,,,,,,,,,,,,,
1,,,5999,,,,,,,,,,,0.32490459084510803,,,,,,,,,,,,,
1,,,6019,,,,,,,,,,,0.43983396887779236,,,,,,,,,,,,,
1,,,6039,,,,,,,,,,,0.2694034278392792,,,,,,,,,,,,,
1,,,6059,,,,,,,,,,,0.2385607808828354,,,,,,,,,,,,,
1,,,6079,,,,,,,,,,,0.46366649866104126,,,,,,,,,,,,,
1,,,6099,,,,,,,,,,,0.1440308541059494,,,,,,,,,,,,,
1,,,6119,,,,,,,,,,,0.2513701021671295,,,,,,,,,,,,,
1,,,6139,,,,,,,,,,,0.2926112115383148,,,,,,,,,,,,,
1,,,6159,,,,,,,,,,,0.16670522093772888,,,,,,,,,,,,,
1,,,6179,,,,,,,,,,,0.18197132647037506,,,,,,,,,,,,,
1,,,6199,,,,,,,,,,,0.35627657175064087,,,,,,,,,,,,,
1,,,6219,,,,,,,,,,,0.1338045597076416,,,,,,,,,,,,,
1,,,6239,,,,,,,,,,,0.22119177877902985,,,,,,,,,,,,,
1,,,6259,,,,,,,,,,,0.5853826999664307,,,,,,,,,,,,,
1,,,6279,,,,,,,,,,,0.37986302375793457,,,,,,,,,,,,,
1,,,6299,,,,,,,,,,,0.33170685172080994,,,,,,,,,,,,,
1,,,6319,,,,,,,,,,,0.22180181741714478,,,,,,,,,,,,,
1,,,6339,,,,,,,,,,,0.08150069415569305,,,,,,,,,,,,,
1,,,6359,,,,,,,,,,,0.15694528818130493,,,,,,,,,,,,,
1,,,6379,,,,,,,,,,,0.23366251587867737,,,,,,,,,,,,,
1,,,6399,,,,,,,,,,,0.2425934374332428,,,,,,,,,,,,,
1,,,6419,,,,,,,,,,,0.19528809189796448,,,,,,,,,,,,,
1,,,6439,,,,,,,,,,,0.47627976536750793,,,,,,,,,,,,,
1,,,6459,,,,,,,,,,,0.23831146955490112,,,,,,,,,,,,,
1,,,6479,,,,,,,,,,,0.27052485942840576,,,,,,,,,,,,,
1,,,6499,,,,,,,,,,,0.14220434427261353,,,,,,,,,,,,,
1,,,6519,,,,,,,,,,,0.19637000560760498,,,,,,,,,,,,,
1,,,6539,,,,,,,,,,,0.2836000323295593,,,,,,,,,,,,,
1,,,6559,,,,,,,,,,,0.32313400506973267,,,,,,,,,,,,,
1,,,6579,,,,,,,,,,,0.16568124294281006,,,,,,,,,,,,,
1,,,6599,,,,,,,,,,,0.20569607615470886,,,,,,,,,,,,,
1,,,6619,,,,,,,,,,,0.1805599331855774,,,,,,,,,,,,,
1,,,6639,,,,,,,,,,,0.5425614714622498,,,,,,,,,,,,,
1,,,6659,,,,,,,,,,,0.23268860578536987,,,,,,,,,,,,,
1,,,6679,,,,,,,,,,,0.16308072209358215,,,,,,,,,,,,,
1,,,6699,,,,,,,,,,,0.2014842927455902,,,,,,,,,,,,,
1,,,6719,,,,,,,,,,,0.1492076814174652,,,,,,,,,,,,,
1,,,6739,,,,,,,,,,,0.30455154180526733,,,,,,,,,,,,,
1,,,6759,,,,,,,,,,,0.16882100701332092,,,,,,,,,,,,,
1,,,6779,,,,,,,,,,,0.22066234052181244,,,,,,,,,,,,,
1,,,6799,,,,,,,,,,,0.1345190852880478,,,,,,,,,,,,,
1,,,6819,,,,,,,,,,,0.1383730173110962,,,,,,,,,,,,,
1,,,6839,,,,,,,,,,,0.1268680989742279,,,,,,,,,,,,,
1,,,6859,,,,,,,,,,,0.3194139301776886,,,,,,,,,,,,,
