epoch,latent/centroid_cos_sim,latent/fisher_ratio,latent/intra_class_var,latent/knn_acc,latent/silhouette,lr-AdamW/pg1,lr-AdamW/pg2,step,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/f1_p_score,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
0,,,,,,,,1079,,,0.3126986622810364,,,,,,,,,,,,,
0,,,,,,,,1099,,,0.1960648000240326,,,,,,,,,,,,,
0,,,,,,,,1119,,,0.20305079221725464,,,,,,,,,,,,,
0,,,,,,,,1139,,,0.3074832856655121,,,,,,,,,,,,,
0,,,,,,,,1159,,,0.24018186330795288,,,,,,,,,,,,,
0,,,,,,,,1179,,,0.4196896553039551,,,,,,,,,,,,,
0,,,,,,,,1199,,,0.297710657119751,,,,,,,,,,,,,
0,,,,,,,,1219,,,0.24119441211223602,,,,,,,,,,,,,
0,,,,,,,,1239,,,0.37860846519470215,,,,,,,,,,,,,
0,,,,,,,,1259,,,0.3758673071861267,,,,,,,,,,,,,
0,,,,,,,,1279,,,0.18990936875343323,,,,,,,,,,,,,
0,,,,,,,,1299,,,0.24435359239578247,,,,,,,,,,,,,
0,,,,,,,,1319,,,0.24051930010318756,,,,,,,,,,,,,
0,,,,,,,,1339,,,0.3161880373954773,,,,,,,,,,,,,
0,,,,,,,,1359,,,0.31911802291870117,,,,,,,,,,,,,
0,,,,,,,,1379,,,0.21453502774238586,,,,,,,,,,,,,
0,,,,,,,,1399,,,0.19382984936237335,,,,,,,,,,,,,
0,,,,,,,,1419,,,0.39118677377700806,,,,,,,,,,,,,
0,,,,,,,,1439,,,0.22935602068901062,,,,,,,,,,,,,
0,,,,,,,,1459,,,0.5013172626495361,,,,,,,,,,,,,
0,,,,,,,,1479,,,0.44184571504592896,,,,,,,,,,,,,
0,,,,,,,,1499,,,0.19394150376319885,,,,,,,,,,,,,
0,,,,,,,,1519,,,0.4432111382484436,,,,,,,,,,,,,
0,,,,,,,,1539,,,0.21190015971660614,,,,,,,,,,,,,
0,,,,,,,,1559,,,0.18955746293067932,,,,,,,,,,,,,
0,,,,,,,,1579,,,0.5248947739601135,,,,,,,,,,,,,
0,,,,,,,,1599,,,0.23021644353866577,,,,,,,,,,,,,
0,,,,,,,,1619,,,0.24682901799678802,,,,,,,,,,,,,
0,,,,,,,,1639,,,0.37131136655807495,,,,,,,,,,,,,
0,,,,,,,,1659,,,0.30189183354377747,,,,,,,,,,,,,
0,,,,,,,,1679,,,0.16022633016109467,,,,,,,,,,,,,
0,,,,,,,,1699,,,0.21715804934501648,,,,,,,,,,,,,
0,,,,,,,,1719,,,0.20530009269714355,,,,,,,,,,,,,
0,,,,,,,,1739,,,0.2702987790107727,,,,,,,,,,,,,
0,,,,,,,,1740,,,,0.6657304167747498,0.8835757970809937,0.6404138803482056,0.6478226184844971,0.6973617076873779,0.6552313566207886,0.5295811891555786,0.644985020160675,0.5205479264259338,0.7962892651557922,0.7904791831970215,0.513608992099762,0.6657304167747498
0,,,,,,,,1740,0.7497363090515137,0.3988911211490631,,,,,,,,,,,,,,
,,,,,,6.666666666666667e-05,6.666666666666667e-05,1741,,,,,,,,,,,,,,,,
1,,,,,,,,1759,,,0.2688295841217041,,,,,,,,,,,,,
1,,,,,,,,1779,,,0.3167652189731598,,,,,,,,,,,,,
1,,,,,,,,1799,,,0.46433359384536743,,,,,,,,,,,,,
1,,,,,,,,1819,,,0.2526944875717163,,,,,,,,,,,,,
1,,,,,,,,1839,,,0.2887207269668579,,,,,,,,,,,,,
1,,,,,,,,1859,,,0.23945313692092896,,,,,,,,,,,,,
1,,,,,,,,1879,,,0.34904927015304565,,,,,,,,,,,,,
1,,,,,,,,1899,,,0.1741056740283966,,,,,,,,,,,,,
1,,,,,,,,1919,,,0.5565541386604309,,,,,,,,,,,,,
1,,,,,,,,1939,,,0.2878530025482178,,,,,,,,,,,,,
1,,,,,,,,1959,,,0.25109171867370605,,,,,,,,,,,,,
1,,,,,,,,1979,,,0.25645557045936584,,,,,,,,,,,,,
1,,,,,,,,1999,,,0.29723620414733887,,,,,,,,,,,,,
1,,,,,,,,2019,,,0.4789392948150635,,,,,,,,,,,,,
1,,,,,,,,2039,,,0.2907780110836029,,,,,,,,,,,,,
1,,,,,,,,2059,,,0.1851978600025177,,,,,,,,,,,,,
1,,,,,,,,2079,,,0.24308505654335022,,,,,,,,,,,,,
1,,,,,,,,2099,,,0.21290633082389832,,,,,,,,,,,,,
1,,,,,,,,2119,,,0.2510069012641907,,,,,,,,,,,,,
1,,,,,,,,2139,,,0.2617500126361847,,,,,,,,,,,,,
1,,,,,,,,2159,,,0.24003487825393677,,,,,,,,,,,,,
1,,,,,,,,2179,,,0.49244430661201477,,,,,,,,,,,,,
1,,,,,,,,2199,,,0.2628275156021118,,,,,,,,,,,,,
1,,,,,,,,2219,,,0.2667437791824341,,,,,,,,,,,,,
1,,,,,,,,2239,,,0.1879996657371521,,,,,,,,,,,,,
1,,,,,,,,2259,,,0.187070831656456,,,,,,,,,,,,,
1,,,,,,,,2279,,,0.1796686351299286,,,,,,,,,,,,,
1,,,,,,,,2299,,,0.37408646941185,,,,,,,,,,,,,
1,,,,,,,,2319,,,0.25370198488235474,,,,,,,,,,,,,
1,,,,,,,,2339,,,0.18226200342178345,,,,,,,,,,,,,
1,,,,,,,,2359,,,0.19139127433300018,,,,,,,,,,,,,
1,,,,,,,,2379,,,0.21483059227466583,,,,,,,,,,,,,
1,,,,,,,,2399,,,0.21882519125938416,,,,,,,,,,,,,
1,,,,,,,,2419,,,0.1578671634197235,,,,,,,,,,,,,
1,,,,,,,,2439,,,0.1620377004146576,,,,,,,,,,,,,
1,,,,,,,,2459,,,0.2498929798603058,,,,,,,,,,,,,
1,,,,,,,,2479,,,0.18938057124614716,,,,,,,,,,,,,
1,,,,,,,,2499,,,0.2231365442276001,,,,,,,,,,,,,
1,,,,,,,,2519,,,0.24639925360679626,,,,,,,,,,,,,
1,,,,,,,,2539,,,0.2487398386001587,,,,,,,,,,,,,
1,,,,,,,,2559,,,0.26730573177337646,,,,,,,,,,,,,
1,,,,,,,,2579,,,0.23969979584217072,,,,,,,,,,,,,
1,,,,,,,,2599,,,0.18285495042800903,,,,,,,,,,,,,
1,,,,,,,,2619,,,0.4066804051399231,,,,,,,,,,,,,
1,,,,,,,,2639,,,0.24112249910831451,,,,,,,,,,,,,
1,,,,,,,,2659,,,0.3206723630428314,,,,,,,,,,,,,
1,,,,,,,,2679,,,0.18964450061321259,,,,,,,,,,,,,
1,,,,,,,,2699,,,0.17056934535503387,,,,,,,,,,,,,
1,,,,,,,,2719,,,0.24115565419197083,,,,,,,,,,,,,
1,,,,,,,,2739,,,0.17048558592796326,,,,,,,,,,,,,
1,,,,,,,,2759,,,0.23560196161270142,,,,,,,,,,,,,
1,,,,,,,,2779,,,0.19107726216316223,,,,,,,,,,,,,
1,,,,,,,,2799,,,0.1708167940378189,,,,,,,,,,,,,
1,,,,,,,,2819,,,0.12160932272672653,,,,,,,,,,,,,
1,,,,,,,,2839,,,0.17776064574718475,,,,,,,,,,,,,
1,,,,,,,,2859,,,0.24179194867610931,,,,,,,,,,,,,
1,,,,,,,,2879,,,0.12321583926677704,,,,,,,,,,,,,
1,,,,,,,,2899,,,0.17569638788700104,,,,,,,,,,,,,
1,,,,,,,,2919,,,0.16119825839996338,,,,,,,,,,,,,
1,,,,,,,,2939,,,0.11844982206821442,,,,,,,,,,,,,
1,,,,,,,,2959,,,0.2116605043411255,,,,,,,,,,,,,
1,,,,,,,,2979,,,0.12627315521240234,,,,,,,,,,,,,
1,,,,,,,,2999,,,0.23799216747283936,,,,,,,,,,,,,
1,,,,,,,,3019,,,0.22301290929317474,,,,,,,,,,,,,
1,,,,,,,,3039,,,0.16259963810443878,,,,,,,,,,,,,
1,,,,,,,,3059,,,0.3338622450828552,,,,,,,,,,,,,
1,,,,,,,,3079,,,0.2537786364555359,,,,,,,,,,,,,
1,,,,,,,,3099,,,0.18062353134155273,,,,,,,,,,,,,
1,,,,,,,,3119,,,0.21442127227783203,,,,,,,,,,,,,
1,,,,,,,,3139,,,0.19250348210334778,,,,,,,,,,,,,
1,,,,,,,,3159,,,0.24852941930294037,,,,,,,,,,,,,
1,,,,,,,,3179,,,0.24304138123989105,,,,,,,,,,,,,
1,,,,,,,,3199,,,0.1620597243309021,,,,,,,,,,,,,
1,,,,,,,,3219,,,0.37686097621917725,,,,,,,,,,,,,
1,,,,,,,,3239,,,0.137409970164299,,,,,,,,,,,,,
1,,,,,,,,3259,,,0.28022509813308716,,,,,,,,,,,,,
1,,,,,,,,3279,,,0.23656272888183594,,,,,,,,,,,,,
1,,,,,,,,3299,,,0.18696476519107819,,,,,,,,,,,,,
1,,,,,,,,3319,,,0.20202118158340454,,,,,,,,,,,,,
1,,,,,,,,3339,,,0.2307700663805008,,,,,,,,,,,,,
1,,,,,,,,3359,,,0.18888705968856812,,,,,,,,,,,,,
1,,,,,,,,3379,,,0.1927715539932251,,,,,,,,,,,,,
1,,,,,,,,3399,,,0.1888871043920517,,,,,,,,,,,,,
1,,,,,,,,3419,,,0.32479968667030334,,,,,,,,,,,,,
1,,,,,,,,3439,,,0.1490618735551834,,,,,,,,,,,,,
1,,,,,,,,3459,,,0.16440127789974213,,,,,,,,,,,,,
1,,,,,,,,3479,,,0.20990100502967834,,,,,,,,,,,,,
1,0.21836519241333008,0.3349219560623169,157.1373748779297,0.7960000038146973,0.12602761387825012,,,3481,,,,0.6642835736274719,0.8847699165344238,0.6357327699661255,0.647631049156189,0.8106145262718201,0.6595293283462524,0.5339978933334351,0.6438999176025391,0.5162270665168762,0.8139402866363525,0.8378707766532898,0.4700792133808136,0.6642835736274719
1,,,,,,,,3481,0.8321170806884766,0.24609801173210144,,,,,,,,,,,,,,
,,,,,,0.0001,0.0001,3482,,,,,,,,,,,,,,,,
2,,,,,,,,3499,,,0.17086699604988098,,,,,,,,,,,,,
2,,,,,,,,3519,,,0.21762874722480774,,,,,,,,,,,,,
2,,,,,,,,3539,,,0.1318836510181427,,,,,,,,,,,,,
2,,,,,,,,3559,,,0.16404077410697937,,,,,,,,,,,,,
2,,,,,,,,3579,,,0.35839027166366577,,,,,,,,,,,,,
2,,,,,,,,3599,,,0.13317611813545227,,,,,,,,,,,,,
2,,,,,,,,3619,,,0.16260352730751038,,,,,,,,,,,,,
2,,,,,,,,3639,,,0.2016775906085968,,,,,,,,,,,,,
2,,,,,,,,3659,,,0.1781938523054123,,,,,,,,,,,,,
2,,,,,,,,3679,,,0.11472184956073761,,,,,,,,,,,,,
2,,,,,,,,3699,,,0.23596835136413574,,,,,,,,,,,,,
2,,,,,,,,3719,,,0.26682132482528687,,,,,,,,,,,,,
2,,,,,,,,3739,,,0.24260587990283966,,,,,,,,,,,,,
2,,,,,,,,3759,,,0.15204960107803345,,,,,,,,,,,,,
2,,,,,,,,3779,,,0.19934546947479248,,,,,,,,,,,,,
2,,,,,,,,3799,,,0.16916367411613464,,,,,,,,,,,,,
2,,,,,,,,3819,,,0.1251397728919983,,,,,,,,,,,,,
2,,,,,,,,3839,,,0.17020319402217865,,,,,,,,,,,,,
2,,,,,,,,3859,,,0.23217520117759705,,,,,,,,,,,,,
2,,,,,,,,3879,,,0.22335675358772278,,,,,,,,,,,,,
2,,,,,,,,3899,,,0.22318081557750702,,,,,,,,,,,,,
2,,,,,,,,3919,,,0.13923391699790955,,,,,,,,,,,,,
2,,,,,,,,3939,,,0.46081578731536865,,,,,,,,,,,,,
2,,,,,,,,3959,,,0.16079281270503998,,,,,,,,,,,,,
2,,,,,,,,3979,,,0.19454792141914368,,,,,,,,,,,,,
2,,,,,,,,3999,,,0.17210093140602112,,,,,,,,,,,,,
2,,,,,,,,4019,,,0.22077205777168274,,,,,,,,,,,,,
2,,,,,,,,4039,,,0.4963400959968567,,,,,,,,,,,,,
2,,,,,,,,4059,,,0.1658109575510025,,,,,,,,,,,,,
2,,,,,,,,4079,,,0.13463516533374786,,,,,,,,,,,,,
2,,,,,,,,4099,,,0.12936070561408997,,,,,,,,,,,,,
2,,,,,,,,4119,,,0.17858044803142548,,,,,,,,,,,,,
2,,,,,,,,4139,,,0.2998436689376831,,,,,,,,,,,,,
2,,,,,,,,4159,,,0.1214945837855339,,,,,,,,,,,,,
2,,,,,,,,4179,,,0.1868794709444046,,,,,,,,,,,,,
2,,,,,,,,4199,,,0.15715309977531433,,,,,,,,,,,,,
2,,,,,,,,4219,,,0.0891467034816742,,,,,,,,,,,,,
2,,,,,,,,4239,,,0.37097975611686707,,,,,,,,,,,,,
2,,,,,,,,4259,,,0.174039825797081,,,,,,,,,,,,,
2,,,,,,,,4279,,,0.29999685287475586,,,,,,,,,,,,,
2,,,,,,,,4299,,,0.14714433252811432,,,,,,,,,,,,,
2,,,,,,,,4319,,,0.2394406497478485,,,,,,,,,,,,,
2,,,,,,,,4339,,,0.17924898862838745,,,,,,,,,,,,,
2,,,,,,,,4359,,,0.19477656483650208,,,,,,,,,,,,,
2,,,,,,,,4379,,,0.14007364213466644,,,,,,,,,,,,,
2,,,,,,,,4399,,,0.13756926357746124,,,,,,,,,,,,,
2,,,,,,,,4419,,,0.46226179599761963,,,,,,,,,,,,,
2,,,,,,,,4439,,,0.18802465498447418,,,,,,,,,,,,,
2,,,,,,,,4459,,,0.15414538979530334,,,,,,,,,,,,,
2,,,,,,,,4479,,,0.12289022654294968,,,,,,,,,,,,,
2,,,,,,,,4499,,,0.24679034948349,,,,,,,,,,,,,
2,,,,,,,,4519,,,0.19348923861980438,,,,,,,,,,,,,
2,,,,,,,,4539,,,0.12882953882217407,,,,,,,,,,,,,
2,,,,,,,,4559,,,0.15205422043800354,,,,,,,,,,,,,
2,,,,,,,,4579,,,0.19320644438266754,,,,,,,,,,,,,
2,,,,,,,,4599,,,0.1835404485464096,,,,,,,,,,,,,
2,,,,,,,,4619,,,0.16254085302352905,,,,,,,,,,,,,
2,,,,,,,,4639,,,0.19186243414878845,,,,,,,,,,,,,
2,,,,,,,,4659,,,0.12431661784648895,,,,,,,,,,,,,
2,,,,,,,,4679,,,0.16355909407138824,,,,,,,,,,,,,
2,,,,,,,,4699,,,0.11167845875024796,,,,,,,,,,,,,
2,,,,,,,,4719,,,0.1649446189403534,,,,,,,,,,,,,
2,,,,,,,,4739,,,0.16317544877529144,,,,,,,,,,,,,
2,,,,,,,,4759,,,0.1933610737323761,,,,,,,,,,,,,
2,,,,,,,,4779,,,0.13650910556316376,,,,,,,,,,,,,
2,,,,,,,,4799,,,0.11228018999099731,,,,,,,,,,,,,
2,,,,,,,,4819,,,0.0874386578798294,,,,,,,,,,,,,
2,,,,,,,,4839,,,0.11300864815711975,,,,,,,,,,,,,
2,,,,,,,,4859,,,0.0964897871017456,,,,,,,,,,,,,
2,,,,,,,,4879,,,0.3628833293914795,,,,,,,,,,,,,
2,,,,,,,,4899,,,0.11628711223602295,,,,,,,,,,,,,
2,,,,,,,,4919,,,0.09105940163135529,,,,,,,,,,,,,
2,,,,,,,,4939,,,0.18378514051437378,,,,,,,,,,,,,
2,,,,,,,,4959,,,0.06531461328268051,,,,,,,,,,,,,
2,,,,,,,,4979,,,0.35094529390335083,,,,,,,,,,,,,
2,,,,,,,,4999,,,0.12948231399059296,,,,,,,,,,,,,
2,,,,,,,,5019,,,0.14141815900802612,,,,,,,,,,,,,
2,,,,,,,,5039,,,0.17722129821777344,,,,,,,,,,,,,
2,,,,,,,,5059,,,0.1149582490324974,,,,,,,,,,,,,
2,,,,,,,,5079,,,0.12671741843223572,,,,,,,,,,,,,
2,,,,,,,,5099,,,0.12252996116876602,,,,,,,,,,,,,
2,,,,,,,,5119,,,0.34870392084121704,,,,,,,,,,,,,
2,,,,,,,,5139,,,0.40909406542778015,,,,,,,,,,,,,
2,,,,,,,,5159,,,0.15890543162822723,,,,,,,,,,,,,
2,,,,,,,,5179,,,0.46719998121261597,,,,,,,,,,,,,
2,,,,,,,,5199,,,0.1135874092578888,,,,,,,,,,,,,
2,,,,,,,,5219,,,0.11886481195688248,,,,,,,,,,,,,
2,,,,,,,,5222,,,,0.6669478416442871,0.8873634338378906,0.6625471115112305,0.6665349006652832,0.9189990758895874,0.6705227494239807,0.5581005811691284,0.6758798956871033,0.5383614897727966,0.7834206819534302,0.7914808392524719,0.5688280463218689,0.6669478416442871
2,,,,,,,,5222,0.8697609305381775,0.1880875825881958,,,,,,,,,,,,,,
,,,,,,0.0001,0.0001,5223,,,,,,,,,,,,,,,,
3,,,,,,,,5239,,,0.3703104853630066,,,,,,,,,,,,,
3,,,,,,,,5259,,,0.10428132861852646,,,,,,,,,,,,,
3,,,,,,,,5279,,,0.14573600888252258,,,,,,,,,,,,,
3,,,,,,,,5299,,,0.06244693323969841,,,,,,,,,,,,,
3,,,,,,,,5319,,,0.07795596122741699,,,,,,,,,,,,,
3,,,,,,,,5339,,,0.10017390549182892,,,,,,,,,,,,,
3,,,,,,,,5359,,,0.2619454860687256,,,,,,,,,,,,,
3,,,,,,,,5379,,,0.10169121623039246,,,,,,,,,,,,,
3,,,,,,,,5399,,,0.08050815016031265,,,,,,,,,,,,,
3,,,,,,,,5419,,,0.19601288437843323,,,,,,,,,,,,,
3,,,,,,,,5439,,,0.16094104945659637,,,,,,,,,,,,,
3,,,,,,,,5459,,,0.11136355996131897,,,,,,,,,,,,,
3,,,,,,,,5479,,,0.1000901460647583,,,,,,,,,,,,,
3,,,,,,,,5499,,,0.12925365567207336,,,,,,,,,,,,,
3,,,,,,,,5519,,,0.25466403365135193,,,,,,,,,,,,,
3,,,,,,,,5539,,,0.19589795172214508,,,,,,,,,,,,,
3,,,,,,,,5559,,,0.1664685606956482,,,,,,,,,,,,,
3,,,,,,,,5579,,,0.16856250166893005,,,,,,,,,,,,,
3,,,,,,,,5599,,,0.08909325301647186,,,,,,,,,,,,,
3,,,,,,,,5619,,,0.06344331800937653,,,,,,,,,,,,,
3,,,,,,,,5639,,,0.09233585745096207,,,,,,,,,,,,,
3,,,,,,,,5659,,,0.0851508155465126,,,,,,,,,,,,,
3,,,,,,,,5679,,,0.06674288213253021,,,,,,,,,,,,,
3,,,,,,,,5699,,,0.11197829246520996,,,,,,,,,,,,,
3,,,,,,,,5719,,,0.11969142407178879,,,,,,,,,,,,,
3,,,,,,,,5739,,,0.11580058932304382,,,,,,,,,,,,,
3,,,,,,,,5759,,,0.09699570387601852,,,,,,,,,,,,,
3,,,,,,,,5779,,,0.14985337853431702,,,,,,,,,,,,,
3,,,,,,,,5799,,,0.28566622734069824,,,,,,,,,,,,,
3,,,,,,,,5819,,,0.4268222451210022,,,,,,,,,,,,,
3,,,,,,,,5839,,,0.08283750712871552,,,,,,,,,,,,,
3,,,,,,,,5859,,,0.15528181195259094,,,,,,,,,,,,,
3,,,,,,,,5879,,,0.44399964809417725,,,,,,,,,,,,,
3,,,,,,,,5899,,,0.08963998407125473,,,,,,,,,,,,,
3,,,,,,,,5919,,,0.0710630863904953,,,,,,,,,,,,,
3,,,,,,,,5939,,,0.15905910730361938,,,,,,,,,,,,,
3,,,,,,,,5959,,,0.3058008551597595,,,,,,,,,,,,,
3,,,,,,,,5979,,,0.11293192207813263,,,,,,,,,,,,,
3,,,,,,,,5999,,,0.3790435194969177,,,,,,,,,,,,,
3,,,,,,,,6019,,,0.10860072821378708,,,,,,,,,,,,,
3,,,,,,,,6039,,,0.16484002768993378,,,,,,,,,,,,,
3,,,,,,,,6059,,,0.3359912633895874,,,,,,,,,,,,,
3,,,,,,,,6079,,,0.07411864399909973,,,,,,,,,,,,,
3,,,,,,,,6099,,,0.09389424324035645,,,,,,,,,,,,,
3,,,,,,,,6119,,,0.0955580621957779,,,,,,,,,,,,,
3,,,,,,,,6139,,,0.1995914876461029,,,,,,,,,,,,,
3,,,,,,,,6159,,,0.08603937923908234,,,,,,,,,,,,,
3,,,,,,,,6179,,,0.1408596932888031,,,,,,,,,,,,,
3,,,,,,,,6199,,,0.2909943759441376,,,,,,,,,,,,,
3,,,,,,,,6219,,,0.11746563017368317,,,,,,,,,,,,,
3,,,,,,,,6239,,,0.06550993025302887,,,,,,,,,,,,,
3,,,,,,,,6259,,,0.09787240624427795,,,,,,,,,,,,,
3,,,,,,,,6279,,,0.13250796496868134,,,,,,,,,,,,,
3,,,,,,,,6299,,,0.10604982078075409,,,,,,,,,,,,,
3,,,,,,,,6319,,,0.2303791642189026,,,,,,,,,,,,,
3,,,,,,,,6339,,,0.24248141050338745,,,,,,,,,,,,,
3,,,,,,,,6359,,,0.0650704950094223,,,,,,,,,,,,,
3,,,,,,,,6379,,,0.16237589716911316,,,,,,,,,,,,,
3,,,,,,,,6399,,,0.1575847566127777,,,,,,,,,,,,,
3,,,,,,,,6419,,,0.12960317730903625,,,,,,,,,,,,,
3,,,,,,,,6439,,,0.0824543833732605,,,,,,,,,,,,,
3,,,,,,,,6459,,,0.08251278847455978,,,,,,,,,,,,,
3,,,,,,,,6479,,,0.0675479918718338,,,,,,,,,,,,,
3,,,,,,,,6499,,,0.13636384904384613,,,,,,,,,,,,,
3,,,,,,,,6519,,,0.09360461682081223,,,,,,,,,,,,,
3,,,,,,,,6539,,,0.10462693870067596,,,,,,,,,,,,,
3,,,,,,,,6559,,,0.09747567027807236,,,,,,,,,,,,,
3,,,,,,,,6579,,,0.09902524948120117,,,,,,,,,,,,,
3,,,,,,,,6599,,,0.2539463937282562,,,,,,,,,,,,,
3,,,,,,,,6619,,,0.1183091551065445,,,,,,,,,,,,,
3,,,,,,,,6639,,,0.11587394773960114,,,,,,,,,,,,,
3,,,,,,,,6659,,,0.0698779821395874,,,,,,,,,,,,,
3,,,,,,,,6679,,,0.06410177797079086,,,,,,,,,,,,,
3,,,,,,,,6699,,,0.0794016495347023,,,,,,,,,,,,,
3,,,,,,,,6719,,,0.11941616237163544,,,,,,,,,,,,,
3,,,,,,,,6739,,,0.09213808923959732,,,,,,,,,,,,,
3,,,,,,,,6759,,,0.1953938603401184,,,,,,,,,,,,,
3,,,,,,,,6779,,,0.0891006737947464,,,,,,,,,,,,,
3,,,,,,,,6799,,,0.07409405708312988,,,,,,,,,,,,,
3,,,,,,,,6819,,,0.15710844099521637,,,,,,,,,,,,,
3,,,,,,,,6839,,,0.10458230972290039,,,,,,,,,,,,,
3,,,,,,,,6859,,,0.09775885194540024,,,,,,,,,,,,,
3,,,,,,,,6879,,,0.09751264750957489,,,,,,,,,,,,,
3,,,,,,,,6899,,,0.0463704913854599,,,,,,,,,,,,,
3,,,,,,,,6919,,,0.08662362396717072,,,,,,,,,,,,,
3,,,,,,,,6939,,,0.2298610359430313,,,,,,,,,,,,,
3,,,,,,,,6959,,,0.09900715202093124,,,,,,,,,,,,,
3,0.32212069630622864,0.27200472354888916,163.1081085205078,0.8270000219345093,0.147361621260643,,,6963,,,,0.6529704928398132,0.8795825839042664,0.6619709730148315,0.6723910570144653,1.1354506015777588,0.6828110814094543,0.5565256476402283,0.6797861456871033,0.5861251950263977,0.6570613384246826,0.8058428764343262,0.6822150349617004,0.6529704928398132
3,,,,,,,,6963,0.8979434967041016,0.14575780928134918,,,,,,,,,,,,,,
,,,,,,9.698463103929542e-05,9.698463103929542e-05,6964,,,,,,,,,,,,,,,,
4,,,,,,,,6979,,,0.13297048211097717,,,,,,,,,,,,,
4,,,,,,,,6999,,,0.11178189516067505,,,,,,,,,,,,,
4,,,,,,,,7019,,,0.08379250019788742,,,,,,,,,,,,,
4,,,,,,,,7039,,,0.11833347380161285,,,,,,,,,,,,,
