epoch,latent/centroid_cos_sim,latent/fisher_ratio,latent/intra_class_var,latent/knn_acc,latent/silhouette,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/micro_precision,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/f1_p_score,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,,,,,,3.75e-05,3.75e-05,0,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,19,,,,,,,,,,,0.6105070114135742,,,,,,,,,,,,,
0,0.9861748218536377,0.0700029581785202,16.951906204223633,0.6740000247955322,-0.12842483818531036,,,30,,,,,,,,,,,,0.2846558690071106,0.6084117293357849,0.12435396015644073,0.12273423373699188,0.8086913228034973,0.12111450731754303,0.04930086061358452,0.16602301597595215,0.0,0.3661034405231476,0.0,0.11835460364818573,0.2846558690071106
0,,,,,,,,30,,,,,,,,,0.406928688287735,0.6261943578720093,,,,,,,,,,,,,,
,,,,,,7.5e-05,7.5e-05,31,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,39,,,,,,,,,,,0.5055009126663208,,,,,,,,,,,,,
1,,,,,,,,59,,,,,,,,,,,0.4566289186477661,,,,,,,,,,,,,
1,0.7566444277763367,0.22658975422382355,80.59070587158203,0.7049999833106995,-0.026284031569957733,,,61,,,,,,,,,,,,0.5092873573303223,0.7166866064071655,0.4308440387248993,0.46618860960006714,0.5756217241287231,0.5015332102775574,0.3358188271522522,0.4769270122051239,0.5834526419639587,0.5266517996788025,0.6605757474899292,0.23545265197753906,0.5092873573303223
1,,,,,,,,61,,,,,,,,,0.5720766186714172,0.5164299011230469,,,,,,,,,,,,,,
,,,,,,0.0001125,0.0001125,62,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,79,,,,,,,,,,,0.3792230188846588,,,,,,,,,,,,,
2,0.6087993383407593,0.2543492913246155,101.58356475830078,0.7250000238418579,-0.017216961830854416,,,92,,,,,,,,,,,,0.5282872915267944,0.740290105342865,0.45309460163116455,0.5115699172019958,0.5622003674507141,0.5700452327728271,0.3865607678890228,0.5160190463066101,0.7595818638801575,0.6359050869941711,0.6484367847442627,0.2362571656703949,0.5282872915267944
2,,,,,,,,92,,,,,,,,,0.6494504809379578,0.40901294350624084,,,,,,,,,,,,,,
,,,,,,0.00015,0.00015,93,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,99,,,,,,,,,,,0.4340170621871948,,,,,,,,,,,,,
3,,,,,,,,119,,,,,,,,,,,0.2668079137802124,,,,,,,,,,,,,
3,0.5747910141944885,0.2715364098548889,102.66607666015625,0.7300000190734863,-0.002162111224606633,,,123,,,,,,,,,,,,0.5096817016601562,0.756097137928009,0.4506947994232178,0.4784008860588074,0.5329800844192505,0.506106972694397,0.30468395352363586,0.4525142014026642,0.3609640300273895,0.6642307043075562,0.7321445941925049,0.267088383436203,0.5096817016601562
3,,,,,,,,123,,,,,,,,,0.6717783212661743,0.35055267810821533,,,,,,,,,,,,,,
,,,,,,0.00018749999999999998,0.00018749999999999998,124,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,139,,,,,,,,,,,0.2710157036781311,,,,,,,,,,,,,
4,0.5126224160194397,0.28083691000938416,109.49215698242188,0.7310000061988831,-0.0004933433374390006,,,154,,,,,,,,,,,,0.5608229637145996,0.7832759618759155,0.4913739562034607,0.5474501848220825,0.5139816999435425,0.6035263538360596,0.4172782003879547,0.5386191606521606,0.6951137781143188,0.8338411450386047,0.6160588264465332,0.2690918445587158,0.5608229637145996
4,,,,,,,,154,,,,,,,,,0.6772210597991943,0.3323904871940613,,,,,,,,,,,,,,
,,,,,,0.000225,0.000225,155,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,159,,,,,,,,,,,0.26628053188323975,,,,,,,,,,,,,
5,,,,,,,,179,,,,,,,,,,,0.2490500956773758,,,,,,,,,,,,,
5,0.5537403225898743,0.2587162256240845,107.59395599365234,0.7450000047683716,0.021074187010526657,,,185,,,,,,,,,,,,0.5531705617904663,0.7962652444839478,0.4907870888710022,0.5166501402854919,0.508861780166626,0.5425131916999817,0.390044242143631,0.5302451252937317,0.6068997383117676,0.6518838405609131,0.620006263256073,0.29126280546188354,0.5531705617904663
5,,,,,,,,185,,,,,,,,,0.7377378344535828,0.29187384247779846,,,,,,,,,,,,,,
,,,,,,0.0002625,0.0002625,186,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,199,,,,,,,,,,,0.2569551169872284,,,,,,,,,,,,,
6,0.5989688634872437,0.2721861004829407,98.22209167480469,0.7599999904632568,0.0384695827960968,,,216,,,,,,,,,,,,0.5391404628753662,0.8514389395713806,0.48168453574180603,0.5480058789253235,0.5162630081176758,0.6143271923065186,0.3748825192451477,0.4933401644229889,0.3924481272697449,0.9025578498840332,0.71685391664505,0.4454489052295685,0.5391404628753662
6,,,,,,,,216,,,,,,,,,0.7605242133140564,0.26197823882102966,,,,,,,,,,,,,,
,,,,,,0.0003,0.0003,217,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,219,,,,,,,,,,,0.327083945274353,,,,,,,,,,,,,
7,,,,,,,,239,,,,,,,,,,,0.2818794548511505,,,,,,,,,,,,,
7,0.525337815284729,0.2765726149082184,107.958984375,0.7409999966621399,0.04371589049696922,,,247,,,,,,,,,,,,0.5963222980499268,0.835347056388855,0.5340390205383301,0.5872361660003662,0.4838372766971588,0.6404333114624023,0.46649155020713806,0.5810608267784119,0.8595470786094666,0.7668148279190063,0.6219319105148315,0.31343936920166016,0.5963222980499268
7,,,,,,,,247,,,,,,,,,0.7778480648994446,0.2489384263753891,,,,,,,,,,,,,,
,,,,,,0.0003,0.0003,248,,,,,,,,,,,,,,,,,,,,,,,,
