epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,0.0003333333333333333,0.0003333333333333333,0,,,,,,,,,,,,,,,
0,,,19,,,0.8756082653999329,,,,,,,,,,,,
0,,,39,,,0.6473601460456848,,,,,,,,,,,,
0,,,59,,,0.7101452946662903,,,,,,,,,,,,
0,,,79,,,0.776246190071106,,,,,,,,,,,,
0,,,99,,,0.754288375377655,,,,,,,,,,,,
0,,,119,,,0.5079908967018127,,,,,,,,,,,,
0,,,139,,,0.6033694744110107,,,,,,,,,,,,
0,,,159,,,0.49289825558662415,,,,,,,,,,,,
0,,,179,,,0.5556464195251465,,,,,,,,,,,,
0,,,199,,,0.46964818239212036,,,,,,,,,,,,
0,,,219,,,0.5943124890327454,,,,,,,,,,,,
0,,,239,,,0.4823724329471588,,,,,,,,,,,,
0,,,259,,,0.5622877478599548,,,,,,,,,,,,
0,,,279,,,0.35172775387763977,,,,,,,,,,,,
0,,,299,,,0.4127693772315979,,,,,,,,,,,,
0,,,319,,,0.4400773048400879,,,,,,,,,,,,
0,,,339,,,0.30962565541267395,,,,,,,,,,,,
0,,,359,,,0.5897798538208008,,,,,,,,,,,,
0,,,379,,,0.3707675337791443,,,,,,,,,,,,
0,,,399,,,0.396052747964859,,,,,,,,,,,,
0,,,419,,,0.522746205329895,,,,,,,,,,,,
0,,,439,,,0.5960660576820374,,,,,,,,,,,,
0,,,459,,,0.34470945596694946,,,,,,,,,,,,
0,,,479,,,0.4722132682800293,,,,,,,,,,,,
0,,,499,,,0.6389933228492737,,,,,,,,,,,,
0,,,519,,,0.4721413552761078,,,,,,,,,,,,
0,,,539,,,0.39704346656799316,,,,,,,,,,,,
0,,,559,,,0.33522605895996094,,,,,,,,,,,,
0,,,579,,,0.5595967769622803,,,,,,,,,,,,
0,,,599,,,0.31958168745040894,,,,,,,,,,,,
0,,,619,,,0.4502290189266205,,,,,,,,,,,,
0,,,639,,,0.5769014358520508,,,,,,,,,,,,
0,,,659,,,0.24579447507858276,,,,,,,,,,,,
0,,,679,,,0.4218589663505554,,,,,,,,,,,,
0,,,699,,,0.3251420855522156,,,,,,,,,,,,
0,,,719,,,0.26879164576530457,,,,,,,,,,,,
0,,,739,,,0.34819522500038147,,,,,,,,,,,,
0,,,759,,,0.539368212223053,,,,,,,,,,,,
0,,,779,,,0.26641005277633667,,,,,,,,,,,,
0,,,799,,,0.44022321701049805,,,,,,,,,,,,
0,,,819,,,0.4326450526714325,,,,,,,,,,,,
0,,,839,,,0.3463059663772583,,,,,,,,,,,,
0,,,859,,,0.44878971576690674,,,,,,,,,,,,
0,,,879,,,0.31106069684028625,,,,,,,,,,,,
0,,,899,,,0.21818716824054718,,,,,,,,,,,,
0,,,919,,,0.3249567747116089,,,,,,,,,,,,
0,,,939,,,0.2386481761932373,,,,,,,,,,,,
0,,,959,,,0.2785438001155853,,,,,,,,,,,,
0,,,979,,,0.2994495928287506,,,,,,,,,,,,
0,,,999,,,0.2696824073791504,,,,,,,,,,,,
0,,,1019,,,0.3722907602787018,,,,,,,,,,,,
0,,,1039,,,0.3105776906013489,,,,,,,,,,,,
0,,,1059,,,0.25030583143234253,,,,,,,,,,,,
0,,,1079,,,0.3873855769634247,,,,,,,,,,,,
0,,,1099,,,0.18837609887123108,,,,,,,,,,,,
0,,,1119,,,0.18883909285068512,,,,,,,,,,,,
0,,,1139,,,0.4554530680179596,,,,,,,,,,,,
0,,,1159,,,0.37824350595474243,,,,,,,,,,,,
0,,,1179,,,0.43153470754623413,,,,,,,,,,,,
0,,,1199,,,0.6908971071243286,,,,,,,,,,,,
0,,,1219,,,0.28362390398979187,,,,,,,,,,,,
0,,,1239,,,0.5329263210296631,,,,,,,,,,,,
0,,,1259,,,0.22447456419467926,,,,,,,,,,,,
0,,,1279,,,0.22638069093227386,,,,,,,,,,,,
0,,,1299,,,0.2629244327545166,,,,,,,,,,,,
0,,,1319,,,0.3303404450416565,,,,,,,,,,,,
0,,,1339,,,0.356875479221344,,,,,,,,,,,,
0,,,1359,,,0.2981562316417694,,,,,,,,,,,,
0,,,1379,,,0.23591050505638123,,,,,,,,,,,,
0,,,1399,,,0.19067376852035522,,,,,,,,,,,,
0,,,1419,,,0.2031446397304535,,,,,,,,,,,,
0,,,1439,,,0.3326185941696167,,,,,,,,,,,,
0,,,1459,,,0.21737085282802582,,,,,,,,,,,,
0,,,1479,,,0.1873384714126587,,,,,,,,,,,,
0,,,1499,,,0.2320212870836258,,,,,,,,,,,,
0,,,1519,,,0.40834587812423706,,,,,,,,,,,,
0,,,1539,,,0.1981385350227356,,,,,,,,,,,,
0,,,1559,,,0.260404109954834,,,,,,,,,,,,
0,,,1579,,,0.501421332359314,,,,,,,,,,,,
0,,,1599,,,0.202978253364563,,,,,,,,,,,,
0,,,1619,,,0.19061778485774994,,,,,,,,,,,,
0,,,1639,,,0.21024596691131592,,,,,,,,,,,,
0,,,1659,,,0.401181697845459,,,,,,,,,,,,
0,,,1679,,,0.29698696732521057,,,,,,,,,,,,
0,,,1699,,,0.6176667213439941,,,,,,,,,,,,
0,,,1719,,,0.1386852264404297,,,,,,,,,,,,
0,,,1739,,,0.12380208820104599,,,,,,,,,,,,
0,,,1740,,,,0.6582059860229492,0.8698455095291138,0.6098532676696777,0.7560194134712219,0.6373029947280884,0.5253609418869019,0.6355153322219849,0.7171263694763184,0.7326472401618958,0.7672226428985596,0.3322157561779022,0.6582059860229492
0,,,1740,0.7445319294929504,0.3869047164916992,,,,,,,,,,,,,
,0.0006666666666666666,0.0006666666666666666,1741,,,,,,,,,,,,,,,
1,,,1759,,,0.23914147913455963,,,,,,,,,,,,
1,,,1779,,,0.3933219313621521,,,,,,,,,,,,
1,,,1799,,,0.3084755837917328,,,,,,,,,,,,
1,,,1819,,,0.24865010380744934,,,,,,,,,,,,
1,,,1839,,,0.3278103172779083,,,,,,,,,,,,
1,,,1859,,,0.3745972216129303,,,,,,,,,,,,
1,,,1879,,,0.33965134620666504,,,,,,,,,,,,
1,,,1899,,,0.2546069622039795,,,,,,,,,,,,
1,,,1919,,,0.2457895278930664,,,,,,,,,,,,
1,,,1939,,,0.2729642689228058,,,,,,,,,,,,
1,,,1959,,,0.24436905980110168,,,,,,,,,,,,
1,,,1979,,,0.29957255721092224,,,,,,,,,,,,
1,,,1999,,,0.2380639910697937,,,,,,,,,,,,
1,,,2019,,,0.3482874631881714,,,,,,,,,,,,
1,,,2039,,,0.3121727406978607,,,,,,,,,,,,
1,,,2059,,,0.37769797444343567,,,,,,,,,,,,
1,,,2079,,,0.2061557024717331,,,,,,,,,,,,
1,,,2099,,,0.2573612928390503,,,,,,,,,,,,
1,,,2119,,,0.3014114499092102,,,,,,,,,,,,
1,,,2139,,,0.32083165645599365,,,,,,,,,,,,
1,,,2159,,,0.26687026023864746,,,,,,,,,,,,
1,,,2179,,,0.38023918867111206,,,,,,,,,,,,
1,,,2199,,,0.26822274923324585,,,,,,,,,,,,
1,,,2219,,,0.22605013847351074,,,,,,,,,,,,
1,,,2239,,,0.2636744976043701,,,,,,,,,,,,
1,,,2259,,,0.24314376711845398,,,,,,,,,,,,
1,,,2279,,,0.3244204819202423,,,,,,,,,,,,
1,,,2299,,,0.47551655769348145,,,,,,,,,,,,
1,,,2319,,,0.27713215351104736,,,,,,,,,,,,
1,,,2339,,,0.4772244989871979,,,,,,,,,,,,
1,,,2359,,,0.3764388859272003,,,,,,,,,,,,
1,,,2379,,,0.15724827349185944,,,,,,,,,,,,
1,,,2399,,,0.4866601824760437,,,,,,,,,,,,
1,,,2419,,,0.19579996168613434,,,,,,,,,,,,
1,,,2439,,,0.3230525851249695,,,,,,,,,,,,
1,,,2459,,,0.3247358500957489,,,,,,,,,,,,
1,,,2479,,,0.20977580547332764,,,,,,,,,,,,
