epoch,step,train/acc,train/loss_con,train/loss_epoch,train/loss_net,train/loss_s5,train/loss_step,val/acc,val/f1,val/loss,val/mcc,val/precision
0,19,,,,,,1.6722556352615356,,,,,
0,39,,,,,,1.633202075958252,,,,,
0,59,,,,,,1.5853217840194702,,,,,
0,79,,,,,,1.8298089504241943,,,,,
0,99,,,,,,1.6721155643463135,,,,,
0,119,,,,,,1.727567434310913,,,,,
0,139,,,,,,1.7723984718322754,,,,,
0,159,,,,,,1.5936179161071777,,,,,
0,179,,,,,,1.732951283454895,,,,,
0,199,,,,,,1.757667899131775,,,,,
0,219,,,,,,1.725806474685669,,,,,
0,239,,,,,,1.6313066482543945,,,,,
0,259,,,,,,1.688962697982788,,,,,
0,279,,,,,,1.651024341583252,,,,,
0,299,,,,,,1.6758654117584229,,,,,
0,319,,,,,,1.6447818279266357,,,,,
0,339,,,,,,1.665910005569458,,,,,
0,359,,,,,,1.6857911348342896,,,,,
0,379,,,,,,1.494706630706787,,,,,
0,399,,,,,,1.7490431070327759,,,,,
0,419,,,,,,1.5131938457489014,,,,,
0,439,,,,,,1.6927826404571533,,,,,
0,459,,,,,,1.5742508172988892,,,,,
0,479,,,,,,1.7591381072998047,,,,,
0,499,,,,,,1.5500245094299316,,,,,
0,519,,,,,,1.6177208423614502,,,,,
0,539,,,,,,1.8186817169189453,,,,,
0,559,,,,,,1.6846606731414795,,,,,
0,579,,,,,,1.7722983360290527,,,,,
0,599,,,,,,1.6300761699676514,,,,,
0,619,,,,,,1.704731822013855,,,,,
0,639,,,,,,1.6876434087753296,,,,,
0,659,,,,,,1.7123253345489502,,,,,
0,679,,,,,,1.797415852546692,,,,,
0,699,,,,,,1.6845588684082031,,,,,
0,719,,,,,,1.7158408164978027,,,,,
0,739,,,,,,1.476146936416626,,,,,
0,759,,,,,,1.667426347732544,,,,,
0,779,,,,,,1.6916718482971191,,,,,
0,799,,,,,,1.5916965007781982,,,,,
0,819,,,,,,1.6471748352050781,,,,,
0,839,,,,,,1.681809425354004,,,,,
0,859,,,,,,1.5336332321166992,,,,,
0,879,,,,,,1.6866830587387085,,,,,
0,899,,,,,,1.720093011856079,,,,,
0,919,,,,,,1.6278908252716064,,,,,
0,939,,,,,,1.6634986400604248,,,,,
0,959,,,,,,1.7116577625274658,,,,,
0,979,,,,,,1.7716827392578125,,,,,
0,999,,,,,,1.71146821975708,,,,,
0,1019,,,,,,1.5749461650848389,,,,,
0,1039,,,,,,1.5622161626815796,,,,,
0,1059,,,,,,1.7579238414764404,,,,,
0,1079,,,,,,1.566961407661438,,,,,
0,1081,,,,,,,0.3333333432674408,0.2126481533050537,1.0669405460357666,0.0,0.15612296760082245
0,1081,0.32954278588294983,0.4942452609539032,1.659605622291565,0.533826470375061,0.6315329670906067,,,,,,
1,1099,,,,,,1.5432193279266357,,,,,
1,1119,,,,,,1.4050042629241943,,,,,
1,1139,,,,,,1.3186557292938232,,,,,
1,1159,,,,,,1.2706799507141113,,,,,
1,1179,,,,,,1.3316230773925781,,,,,
1,1199,,,,,,1.3177103996276855,,,,,
1,1219,,,,,,1.359626054763794,,,,,
1,1239,,,,,,1.3574254512786865,,,,,
1,1259,,,,,,1.2660143375396729,,,,,
1,1279,,,,,,1.1795520782470703,,,,,
1,1299,,,,,,1.320985198020935,,,,,
1,1319,,,,,,1.126737356185913,,,,,
1,1339,,,,,,1.1217288970947266,,,,,
1,1359,,,,,,1.293515920639038,,,,,
1,1379,,,,,,1.3274446725845337,,,,,
1,1399,,,,,,1.055550217628479,,,,,
1,1419,,,,,,1.1253249645233154,,,,,
1,1439,,,,,,1.1097604036331177,,,,,
1,1459,,,,,,1.126685619354248,,,,,
1,1479,,,,,,1.2135558128356934,,,,,
1,1499,,,,,,1.0746406316757202,,,,,
1,1519,,,,,,1.2363741397857666,,,,,
1,1539,,,,,,1.0153436660766602,,,,,
1,1559,,,,,,1.2321230173110962,,,,,
1,1579,,,,,,1.1446664333343506,,,,,
1,1599,,,,,,1.2023996114730835,,,,,
1,1619,,,,,,1.0735517740249634,,,,,
1,1639,,,,,,0.9507502317428589,,,,,
1,1659,,,,,,1.0271179676055908,,,,,
1,1679,,,,,,1.1087909936904907,,,,,
1,1699,,,,,,1.0588252544403076,,,,,
1,1719,,,,,,0.9411131739616394,,,,,
1,1739,,,,,,0.9244492053985596,,,,,
1,1759,,,,,,1.2512292861938477,,,,,
1,1779,,,,,,1.322871446609497,,,,,
1,1799,,,,,,1.0868351459503174,,,,,
1,1819,,,,,,0.968933641910553,,,,,
1,1839,,,,,,1.025999903678894,,,,,
1,1859,,,,,,0.7959550619125366,,,,,
1,1879,,,,,,0.9340929388999939,,,,,
1,1899,,,,,,1.0960544347763062,,,,,
1,1919,,,,,,1.0102227926254272,,,,,
1,1939,,,,,,1.2956264019012451,,,,,
1,1959,,,,,,0.818933367729187,,,,,
1,1979,,,,,,1.1017932891845703,,,,,
1,1999,,,,,,1.0019923448562622,,,,,
1,2019,,,,,,0.9737688899040222,,,,,
1,2039,,,,,,0.9360319375991821,,,,,
1,2059,,,,,,1.1158149242401123,,,,,
1,2079,,,,,,1.3085895776748657,,,,,
1,2099,,,,,,1.1133989095687866,,,,,
1,2119,,,,,,0.8744834661483765,,,,,
1,2139,,,,,,0.8866784572601318,,,,,
1,2159,,,,,,1.12716543674469,,,,,
1,2163,,,,,,,0.4252825677394867,0.3704446256160736,0.9101288914680481,0.2871939539909363,0.47669166326522827
1,2163,0.49986109137535095,0.36505645513534546,1.1452451944351196,0.4280943274497986,0.35209324955940247,,,,,,
2,2179,,,,,,0.9110720753669739,,,,,
2,2199,,,,,,0.9485968351364136,,,,,
2,2219,,,,,,0.8887723684310913,,,,,
2,2239,,,,,,0.9308584928512573,,,,,
2,2259,,,,,,0.9527264833450317,,,,,
2,2279,,,,,,1.0351682901382446,,,,,
2,2299,,,,,,1.246612548828125,,,,,
2,2319,,,,,,1.2033751010894775,,,,,
2,2339,,,,,,1.004103660583496,,,,,
2,2359,,,,,,0.754054844379425,,,,,
2,2379,,,,,,1.221938133239746,,,,,
2,2399,,,,,,0.8348203301429749,,,,,
2,2419,,,,,,0.6374664306640625,,,,,
2,2439,,,,,,1.526682734489441,,,,,
2,2459,,,,,,0.7555261850357056,,,,,
2,2479,,,,,,0.8575181365013123,,,,,
2,2499,,,,,,0.7944456338882446,,,,,
2,2519,,,,,,1.09671950340271,,,,,
2,2539,,,,,,0.7195069193840027,,,,,
2,2559,,,,,,1.3585970401763916,,,,,
2,2579,,,,,,0.898308277130127,,,,,
2,2599,,,,,,1.2684524059295654,,,,,
2,2619,,,,,,0.6995283961296082,,,,,
2,2639,,,,,,1.1292577981948853,,,,,
2,2659,,,,,,1.0429046154022217,,,,,
2,2679,,,,,,0.9128904342651367,,,,,
2,2699,,,,,,0.6835874915122986,,,,,
2,2719,,,,,,0.9501315951347351,,,,,
2,2739,,,,,,0.9464621543884277,,,,,
2,2759,,,,,,0.7964766025543213,,,,,
2,2779,,,,,,0.8067781329154968,,,,,
2,2799,,,,,,1.0740289688110352,,,,,
2,2819,,,,,,0.9881917238235474,,,,,
2,2839,,,,,,0.5293294787406921,,,,,
2,2859,,,,,,0.896198570728302,,,,,
2,2879,,,,,,0.9301412105560303,,,,,
2,2899,,,,,,0.8511647582054138,,,,,
2,2919,,,,,,0.8930397629737854,,,,,
2,2939,,,,,,1.0799343585968018,,,,,
2,2959,,,,,,0.9738806486129761,,,,,
2,2979,,,,,,0.7801953554153442,,,,,
2,2999,,,,,,0.7831956744194031,,,,,
2,3019,,,,,,0.8857119083404541,,,,,
2,3039,,,,,,0.9801867008209229,,,,,
2,3059,,,,,,1.2039704322814941,,,,,
2,3079,,,,,,1.5207345485687256,,,,,
2,3099,,,,,,1.2904332876205444,,,,,
2,3119,,,,,,0.6837369203567505,,,,,
2,3139,,,,,,1.3101600408554077,,,,,
2,3159,,,,,,1.4667725563049316,,,,,
2,3179,,,,,,1.276475429534912,,,,,
2,3199,,,,,,0.9164323210716248,,,,,
2,3219,,,,,,0.884730875492096,,,,,
2,3239,,,,,,0.7867529392242432,,,,,
2,3245,,,,,,,0.4087509214878082,0.3472899794578552,0.9300280213356018,0.25948700308799744,0.4773062467575073
2,3245,0.5401852130889893,0.3262554705142975,0.9923985004425049,0.3604251444339752,0.3057186007499695,,,,,,
3,3259,,,,,,1.031954288482666,,,,,
3,3279,,,,,,1.132473111152649,,,,,
3,3299,,,,,,0.6258046627044678,,,,,
3,3319,,,,,,0.7876724004745483,,,,,
3,3339,,,,,,1.128477692604065,,,,,
3,3359,,,,,,0.6955140829086304,,,,,
3,3379,,,,,,1.3745167255401611,,,,,
3,3399,,,,,,0.9774699211120605,,,,,
3,3419,,,,,,1.2627063989639282,,,,,
3,3439,,,,,,1.603262186050415,,,,,
3,3459,,,,,,0.8400156497955322,,,,,
3,3479,,,,,,0.8111287951469421,,,,,
3,3499,,,,,,0.8472245931625366,,,,,
3,3519,,,,,,0.9766397476196289,,,,,
3,3539,,,,,,0.8730357885360718,,,,,
3,3559,,,,,,0.6994408369064331,,,,,
3,3579,,,,,,0.580230712890625,,,,,
3,3599,,,,,,1.1571608781814575,,,,,
3,3619,,,,,,0.8310364484786987,,,,,
3,3639,,,,,,0.8186405301094055,,,,,
3,3659,,,,,,0.5932988524436951,,,,,
3,3679,,,,,,0.7966604232788086,,,,,
3,3699,,,,,,0.899125337600708,,,,,
3,3719,,,,,,0.7241969108581543,,,,,
3,3739,,,,,,1.0241849422454834,,,,,
3,3759,,,,,,0.970091700553894,,,,,
3,3779,,,,,,0.5189461708068848,,,,,
3,3799,,,,,,0.851383626461029,,,,,
3,3819,,,,,,1.2049365043640137,,,,,
3,3839,,,,,,0.7527130842208862,,,,,
3,3859,,,,,,0.8119096159934998,,,,,
3,3879,,,,,,0.6732771992683411,,,,,
3,3899,,,,,,1.1007893085479736,,,,,
3,3919,,,,,,0.8198904991149902,,,,,
3,3939,,,,,,1.3128509521484375,,,,,
3,3959,,,,,,1.0151286125183105,,,,,
3,3979,,,,,,1.2683371305465698,,,,,
3,3999,,,,,,1.0224075317382812,,,,,
3,4019,,,,,,0.7988585829734802,,,,,
