epoch,lr-AdamW,step,test/acc,test/auroc,test/f1,test/loss,test/mcc,train/acc,train/loss_epoch,train/loss_step,val/acc,val/f1,val/loss,val/mcc
1,,879,,,,,,,,3.73007869720459,,,,
1,,899,,,,,,,,3.3935327529907227,,,,
1,,919,,,,,,,,2.8648879528045654,,,,
1,,939,,,,,,,,2.2612180709838867,,,,
1,,959,,,,,,,,1.9717286825180054,,,,
1,,979,,,,,,,,1.7417587041854858,,,,
1,,999,,,,,,,,1.6473627090454102,,,,
1,,1019,,,,,,,,1.5285990238189697,,,,
1,,1039,,,,,,,,1.511016845703125,,,,
1,,1059,,,,,,,,1.4330452680587769,,,,
1,,1079,,,,,,,,1.620466947555542,,,,
1,,1099,,,,,,,,1.195781946182251,,,,
1,,1119,,,,,,,,1.3083926439285278,,,,
1,,1139,,,,,,,,1.3693757057189941,,,,
1,,1159,,,,,,,,1.4071513414382935,,,,
1,,1179,,,,,,,,1.0639979839324951,,,,
1,,1199,,,,,,,,1.252244234085083,,,,
1,,1219,,,,,,,,1.2873976230621338,,,,
1,,1239,,,,,,,,1.2973811626434326,,,,
1,,1259,,,,,,,,1.093273401260376,,,,
1,,1279,,,,,,,,1.0086560249328613,,,,
1,,1299,,,,,,,,0.9660592079162598,,,,
1,,1319,,,,,,,,0.9531251192092896,,,,
1,,1339,,,,,,,,0.8813701868057251,,,,
1,,1359,,,,,,,,0.9701017737388611,,,,
1,,1379,,,,,,,,0.9473468065261841,,,,
1,,1399,,,,,,,,1.141961932182312,,,,
1,,1419,,,,,,,,0.9529441595077515,,,,
1,,1433,,,,,,,,,0.43434786796569824,0.35377031564712524,20.2002010345459,0.2877240777015686
1,,1433,,,,,,0.610863447189331,3.0422401428222656,,,,,
,0.0006666666666666666,1434,,,,,,,,,,,,
2,,1439,,,,,,,,1.2089778184890747,,,,
2,,1459,,,,,,,,0.873488187789917,,,,
2,,1479,,,,,,,,1.0014231204986572,,,,
2,,1499,,,,,,,,0.9340229630470276,,,,
2,,1519,,,,,,,,0.9803183674812317,,,,
2,,1539,,,,,,,,0.7154179811477661,,,,
2,,1559,,,,,,,,0.9152531623840332,,,,
2,,1579,,,,,,,,1.2394291162490845,,,,
2,,1599,,,,,,,,0.6753356456756592,,,,
2,,1619,,,,,,,,0.7885509133338928,,,,
2,,1639,,,,,,,,0.698511004447937,,,,
2,,1659,,,,,,,,0.7232813835144043,,,,
2,,1679,,,,,,,,0.9085263609886169,,,,
2,,1699,,,,,,,,0.767911434173584,,,,
2,,1719,,,,,,,,0.9949147701263428,,,,
2,,1739,,,,,,,,0.5981882810592651,,,,
2,,1759,,,,,,,,0.8352850079536438,,,,
2,,1779,,,,,,,,0.7043846845626831,,,,
2,,1799,,,,,,,,0.7502399682998657,,,,
2,,1819,,,,,,,,0.9617812633514404,,,,
2,,1839,,,,,,,,0.9422367811203003,,,,
2,,1859,,,,,,,,0.6218550205230713,,,,
2,,1879,,,,,,,,0.6003322601318359,,,,
2,,1899,,,,,,,,0.7943406701087952,,,,
2,,1919,,,,,,,,0.7430883646011353,,,,
2,,1939,,,,,,,,0.9258646368980408,,,,
2,,1959,,,,,,,,0.8195825815200806,,,,
2,,1979,,,,,,,,0.698799729347229,,,,
2,,1999,,,,,,,,0.7797491550445557,,,,
2,,2019,,,,,,,,0.816167950630188,,,,
2,,2039,,,,,,,,0.8445956707000732,,,,
2,,2059,,,,,,,,0.7532973289489746,,,,
2,,2079,,,,,,,,0.6654720306396484,,,,
2,,2099,,,,,,,,0.8267248272895813,,,,
2,,2119,,,,,,,,1.0029133558273315,,,,
2,,2139,,,,,,,,0.7266610860824585,,,,
2,,2150,,,,,,,,,0.4429740607738495,0.37553516030311584,19.51674461364746,0.29592734575271606
2,,2150,,,,,,0.7074443101882935,0.8322674632072449,,,,,
,0.001,2151,,,,,,,,,,,,
3,,2159,,,,,,,,0.8720556497573853,,,,
3,,2179,,,,,,,,0.7533421516418457,,,,
3,,2199,,,,,,,,0.48659250140190125,,,,
3,,2219,,,,,,,,0.7278845310211182,,,,
3,,2239,,,,,,,,0.5309866666793823,,,,
3,,2259,,,,,,,,0.6226068735122681,,,,
3,,2279,,,,,,,,0.5345681309700012,,,,
3,,2299,,,,,,,,0.6293140053749084,,,,
3,,2319,,,,,,,,0.8289282321929932,,,,
3,,2339,,,,,,,,0.8783420324325562,,,,
3,,2359,,,,,,,,0.5113219618797302,,,,
3,,2379,,,,,,,,0.9499668478965759,,,,
3,,2399,,,,,,,,0.8267975449562073,,,,
3,,2419,,,,,,,,0.6551963090896606,,,,
3,,2439,,,,,,,,0.7356014251708984,,,,
3,,2459,,,,,,,,0.8034137487411499,,,,
3,,2479,,,,,,,,0.6823121309280396,,,,
3,,2499,,,,,,,,0.8209019303321838,,,,
3,,2519,,,,,,,,0.937641441822052,,,,
3,,2539,,,,,,,,0.7434872388839722,,,,
3,,2559,,,,,,,,0.6040951609611511,,,,
3,,2579,,,,,,,,0.6685349941253662,,,,
3,,2599,,,,,,,,0.6740962266921997,,,,
3,,2619,,,,,,,,0.7369316220283508,,,,
3,,2639,,,,,,,,0.6653830409049988,,,,
3,,2659,,,,,,,,0.7384280562400818,,,,
3,,2679,,,,,,,,0.9483860731124878,,,,
3,,2699,,,,,,,,0.6057385802268982,,,,
3,,2719,,,,,,,,0.8149734735488892,,,,
3,,2739,,,,,,,,0.8154258728027344,,,,
3,,2759,,,,,,,,0.7753396034240723,,,,
3,,2779,,,,,,,,0.6986901760101318,,,,
3,,2799,,,,,,,,0.8302785158157349,,,,
3,,2819,,,,,,,,0.871223509311676,,,,
3,,2839,,,,,,,,0.8979325294494629,,,,
3,,2859,,,,,,,,0.6837133169174194,,,,
3,,2867,,,,,,,,,0.4269527792930603,0.3545651435852051,19.27696418762207,0.2789737284183502
3,,2867,,,,,,0.7208678126335144,0.7696731686592102,,,,,
,0.0009966191788709714,2868,,,,,,,,,,,,
4,,2879,,,,,,,,0.6824659109115601,,,,
4,,2899,,,,,,,,0.8900909423828125,,,,
4,,2919,,,,,,,,0.8746325969696045,,,,
4,,2939,,,,,,,,0.7363624572753906,,,,
4,,2959,,,,,,,,0.7215476036071777,,,,
4,,2979,,,,,,,,0.5496059060096741,,,,
4,,2999,,,,,,,,0.5898873209953308,,,,
4,,3019,,,,,,,,0.6406681537628174,,,,
4,,3039,,,,,,,,0.645947277545929,,,,
4,,3059,,,,,,,,0.7576899528503418,,,,
4,,3079,,,,,,,,0.8790683746337891,,,,
4,,3099,,,,,,,,0.6779694557189941,,,,
4,,3119,,,,,,,,0.757927656173706,,,,
4,,3139,,,,,,,,0.6366968154907227,,,,
4,,3159,,,,,,,,0.8629658818244934,,,,
4,,3179,,,,,,,,0.609758198261261,,,,
4,,3199,,,,,,,,0.8792030811309814,,,,
4,,3219,,,,,,,,0.7659317255020142,,,,
4,,3239,,,,,,,,0.7390413284301758,,,,
4,,3259,,,,,,,,0.8638316988945007,,,,
4,,3279,,,,,,,,0.9433663487434387,,,,
4,,3299,,,,,,,,0.8042757511138916,,,,
4,,3319,,,,,,,,0.5616748332977295,,,,
4,,3339,,,,,,,,0.8329262137413025,,,,
4,,3359,,,,,,,,0.6546164155006409,,,,
4,,3379,,,,,,,,0.7408797144889832,,,,
4,,3399,,,,,,,,0.6532643437385559,,,,
4,,3419,,,,,,,,0.7579361796379089,,,,
4,,3439,,,,,,,,0.8999977111816406,,,,
4,,3459,,,,,,,,0.5925732851028442,,,,
4,,3479,,,,,,,,0.7615925073623657,,,,
4,,3499,,,,,,,,0.7115558385848999,,,,
4,,3519,,,,,,,,0.7270283699035645,,,,
4,,3539,,,,,,,,0.7214089035987854,,,,
4,,3559,,,,,,,,0.7847172617912292,,,,
4,,3579,,,,,,,,0.803767204284668,,,,
4,,3584,,,,,,,,,0.42510372400283813,0.35933300852775574,20.30786895751953,0.2706061601638794
4,,3584,,,,,,0.7294119596481323,0.7471412420272827,,,,,
,0.0009865224352899118,3585,,,,,,,,,,,,
5,,3599,,,,,,,,1.3074336051940918,,,,
5,,3619,,,,,,,,0.6371480226516724,,,,
5,,3639,,,,,,,,0.7578365206718445,,,,
5,,3659,,,,,,,,0.7694109082221985,,,,
5,,3679,,,,,,,,0.6929419636726379,,,,
5,,3699,,,,,,,,0.5379255414009094,,,,
5,,3719,,,,,,,,1.0011751651763916,,,,
5,,3739,,,,,,,,0.6303361058235168,,,,
5,,3759,,,,,,,,0.6136088371276855,,,,
5,,3779,,,,,,,,0.4352618157863617,,,,
5,,3799,,,,,,,,0.8107432723045349,,,,
5,,3819,,,,,,,,0.9877892732620239,,,,
5,,3839,,,,,,,,0.585663914680481,,,,
5,,3859,,,,,,,,0.5462923049926758,,,,
5,,3879,,,,,,,,0.8981874585151672,,,,
5,,3899,,,,,,,,0.7303532361984253,,,,
5,,3919,,,,,,,,0.6051077842712402,,,,
5,,3939,,,,,,,,0.8042478561401367,,,,
5,,3959,,,,,,,,0.5505984425544739,,,,
5,,3979,,,,,,,,1.0223376750946045,,,,
5,,3999,,,,,,,,0.7901650667190552,,,,
5,,4019,,,,,,,,0.8842841386795044,,,,
5,,4039,,,,,,,,0.9093714952468872,,,,
5,,4059,,,,,,,,0.6951919794082642,,,,
5,,4079,,,,,,,,0.6398147940635681,,,,
5,,4099,,,,,,,,0.6785596013069153,,,,
5,,4119,,,,,,,,0.7412275671958923,,,,
5,,4139,,,,,,,,0.5066534280776978,,,,
5,,4159,,,,,,,,0.7377585768699646,,,,
5,,4179,,,,,,,,0.7492784261703491,,,,
5,,4199,,,,,,,,0.7687957286834717,,,,
5,,4219,,,,,,,,0.880752444267273,,,,
5,,4239,,,,,,,,0.4416419267654419,,,,
5,,4259,,,,,,,,0.7249200940132141,,,,
5,,4279,,,,,,,,0.7205475568771362,,,,
5,,4299,,,,,,,,0.7478470802307129,,,,
5,,4301,,,,,,,,,0.4082358479499817,0.32808876037597656,20.943992614746094,0.2511370778083801
5,,4301,,,,,,0.7425147294998169,0.7335019707679749,,,,,
,0.0009698463103929542,4302,,,,,,,,,,,,
6,,4319,,,,,,,,0.8124465346336365,,,,
6,,4339,,,,,,,,0.9518744945526123,,,,
6,,4359,,,,,,,,0.6059949398040771,,,,
6,,4379,,,,,,,,1.0115644931793213,,,,
6,,4399,,,,,,,,0.5971003770828247,,,,
6,,4419,,,,,,,,0.6520885229110718,,,,
6,,4439,,,,,,,,0.5467944741249084,,,,
6,,4459,,,,,,,,0.6453515291213989,,,,
6,,4479,,,,,,,,0.5725863575935364,,,,
6,,4499,,,,,,,,0.8969689607620239,,,,
6,,4519,,,,,,,,0.7213060259819031,,,,
6,,4539,,,,,,,,0.9229744076728821,,,,
6,,4559,,,,,,,,0.7267500758171082,,,,
6,,4579,,,,,,,,0.8749306797981262,,,,
6,,4599,,,,,,,,0.7935029864311218,,,,
6,,4619,,,,,,,,0.7914705276489258,,,,
6,,4639,,,,,,,,1.0297412872314453,,,,
6,,4659,,,,,,,,0.5516387224197388,,,,
6,,4679,,,,,,,,0.6573526859283447,,,,
6,,4699,,,,,,,,0.6144649386405945,,,,
6,,4719,,,,,,,,0.9667304158210754,,,,
6,,4739,,,,,,,,0.5803924798965454,,,,
6,,4759,,,,,,,,0.8829731941223145,,,,
6,,4779,,,,,,,,0.6330029964447021,,,,
6,,4799,,,,,,,,1.052620768547058,,,,
6,,4819,,,,,,,,0.6259407997131348,,,,
6,,4839,,,,,,,,0.5549705624580383,,,,
6,,4859,,,,,,,,0.7181386947631836,,,,
6,,4879,,,,,,,,0.5551155805587769,,,,
6,,4899,,,,,,,,0.5067054033279419,,,,
6,,4919,,,,,,,,0.6889646053314209,,,,
6,,4939,,,,,,,,0.5516971349716187,,,,
6,,4959,,,,,,,,0.4741475284099579,,,,
6,,4979,,,,,,,,0.5952448844909668,,,,
6,,4999,,,,,,,,0.7775126695632935,,,,
6,,5018,,,,,,,,,0.4179444909095764,0.3572637438774109,20.633094787597656,0.2569597065448761
6,,5018,,,,,,0.751854419708252,0.7253947257995605,,,,,
,0.0009468163201617061,5019,,,,,,,,,,,,
7,,5019,,,,,,,,0.7321338057518005,,,,
7,,5039,,,,,,,,0.568200409412384,,,,
7,,5059,,,,,,,,0.919703483581543,,,,
7,,5079,,,,,,,,0.6155050992965698,,,,
7,,5099,,,,,,,,0.6354333162307739,,,,
7,,5119,,,,,,,,0.6526288986206055,,,,
7,,5139,,,,,,,,0.5342543125152588,,,,
7,,5159,,,,,,,,0.7188783884048462,,,,
7,,5179,,,,,,,,0.5536620616912842,,,,
7,,5199,,,,,,,,0.5094848871231079,,,,
7,,5219,,,,,,,,0.7771643400192261,,,,
7,,5239,,,,,,,,0.8092813491821289,,,,
7,,5259,,,,,,,,0.8333636522293091,,,,
7,,5279,,,,,,,,0.6775275468826294,,,,
7,,5299,,,,,,,,0.6424369812011719,,,,
7,,5319,,,,,,,,0.5937395691871643,,,,
7,,5339,,,,,,,,0.7029190063476562,,,,
7,,5359,,,,,,,,0.7430860996246338,,,,
7,,5379,,,,,,,,0.987092137336731,,,,
7,,5399,,,,,,,,0.618500292301178,,,,
7,,5419,,,,,,,,0.9097905158996582,,,,
7,,5439,,,,,,,,0.5657177567481995,,,,
7,,5459,,,,,,,,0.5709314346313477,,,,
7,,5479,,,,,,,,0.6960544586181641,,,,
7,,5499,,,,,,,,0.674884021282196,,,,
7,,5519,,,,,,,,0.7377445101737976,,,,
7,,5539,,,,,,,,0.8872162103652954,,,,
7,,5559,,,,,,,,0.8201879262924194,,,,
7,,5579,,,,,,,,0.6446107625961304,,,,
7,,5599,,,,,,,,0.8409546613693237,,,,
7,,5619,,,,,,,,0.8225252628326416,,,,
7,,5639,,,,,,,,0.5285036563873291,,,,
7,,5659,,,,,,,,0.7497508525848389,,,,
7,,5679,,,,,,,,0.622306227684021,,,,
7,,5699,,,,,,,,0.7404998540878296,,,,
7,,5719,,,,,,,,0.5730537176132202,,,,
7,,5735,,,,,,,,,0.4150041341781616,0.34575626254081726,20.834007263183594,0.25620293617248535
7,,5735,,,,,,0.7581257820129395,0.7179710268974304,,,,,
,0.0009177439057064682,5736,,,,,,,,,,,,
8,,5739,,,,,,,,0.9635395407676697,,,,
8,,5759,,,,,,,,0.6545957326889038,,,,
8,,5779,,,,,,,,0.6997960209846497,,,,
8,,5799,,,,,,,,0.6866680383682251,,,,
8,,5819,,,,,,,,0.7180348634719849,,,,
8,,5839,,,,,,,,0.7527871131896973,,,,
8,,5859,,,,,,,,0.5485001802444458,,,,
8,,5879,,,,,,,,0.9783381223678589,,,,
8,,5899,,,,,,,,0.7038868069648743,,,,
8,,5919,,,,,,,,0.9757134914398193,,,,
8,,5939,,,,,,,,0.6508867740631104,,,,
8,,5959,,,,,,,,0.749853253364563,,,,
8,,5979,,,,,,,,0.7167473435401917,,,,
8,,5999,,,,,,,,0.5333783030509949,,,,
8,,6019,,,,,,,,0.736860454082489,,,,
8,,6039,,,,,,,,1.2351922988891602,,,,
8,,6059,,,,,,,,0.9479742050170898,,,,
8,,6079,,,,,,,,0.80357426404953,,,,
8,,6099,,,,,,,,0.5646697282791138,,,,
8,,6119,,,,,,,,0.7292888164520264,,,,
8,,6139,,,,,,,,0.6257754564285278,,,,
8,,6159,,,,,,,,0.5690819025039673,,,,
8,,6179,,,,,,,,0.5364972352981567,,,,
8,,6199,,,,,,,,0.9265631437301636,,,,
8,,6219,,,,,,,,1.1708800792694092,,,,
8,,6239,,,,,,,,0.5972338914871216,,,,
8,,6259,,,,,,,,0.572759747505188,,,,
8,,6279,,,,,,,,0.532455563545227,,,,
8,,6299,,,,,,,,0.753437340259552,,,,
8,,6319,,,,,,,,0.7936089038848877,,,,
8,,6339,,,,,,,,0.6973127126693726,,,,
8,,6359,,,,,,,,0.919106125831604,,,,
8,,6379,,,,,,,,0.612546443939209,,,,
8,,6399,,,,,,,,0.7344945073127747,,,,
8,,6419,,,,,,,,0.36626172065734863,,,,
8,,6439,,,,,,,,0.7789684534072876,,,,
8,,6452,,,,,,,,,0.41631025075912476,0.3475632667541504,20.957929611206055,0.2574295997619629
8,,6452,,,,,,0.7624174356460571,0.7109307646751404,,,,,
,0.000883022221559489,6453,,,,,,,,,,,,
9,,6459,,,,,,,,0.6999882459640503,,,,
9,,6479,,,,,,,,0.7475166320800781,,,,
9,,6499,,,,,,,,0.6880499124526978,,,,
9,,6519,,,,,,,,0.8258817195892334,,,,
9,,6539,,,,,,,,0.545532763004303,,,,
9,,6559,,,,,,,,0.7965980768203735,,,,
9,,6579,,,,,,,,0.5226845145225525,,,,
9,,6599,,,,,,,,0.6017463803291321,,,,
9,,6619,,,,,,,,0.7778768539428711,,,,
9,,6639,,,,,,,,0.6121190786361694,,,,
9,,6659,,,,,,,,0.6822649836540222,,,,
9,,6679,,,,,,,,0.6176660060882568,,,,
9,,6699,,,,,,,,0.7606475353240967,,,,
9,,6719,,,,,,,,0.5301903486251831,,,,
9,,6739,,,,,,,,0.7201942205429077,,,,
9,,6759,,,,,,,,0.7952187657356262,,,,
9,,6779,,,,,,,,0.5208108425140381,,,,
9,,6799,,,,,,,,0.5779683589935303,,,,
9,,6819,,,,,,,,0.5214630365371704,,,,
9,,6839,,,,,,,,0.5949131846427917,,,,
9,,6859,,,,,,,,0.7759212255477905,,,,
9,,6879,,,,,,,,0.6391280889511108,,,,
9,,6899,,,,,,,,0.637139618396759,,,,
9,,6919,,,,,,,,0.5848901271820068,,,,
9,,6939,,,,,,,,1.202547550201416,,,,
9,,6959,,,,,,,,0.8464667797088623,,,,
9,,6979,,,,,,,,0.751395583152771,,,,
9,,6999,,,,,,,,0.6379930973052979,,,,
9,,7019,,,,,,,,0.6044468879699707,,,,
9,,7039,,,,,,,,0.8307162523269653,,,,
9,,7059,,,,,,,,0.7258217930793762,,,,
9,,7079,,,,,,,,0.646837592124939,,,,
9,,7099,,,,,,,,0.6589301824569702,,,,
9,,7119,,,,,,,,0.8651794195175171,,,,
9,,7139,,,,,,,,0.6001278162002563,,,,
9,,7159,,,,,,,,0.7919994592666626,,,,
9,,7169,,,,,,,,,0.4159241318702698,0.35875409841537476,20.18539047241211,0.2518478035926819
9,,7169,,,,,,0.7651658058166504,0.70485919713974,,,,,
,0.0008431208189343669,7170,,,,,,,,,,,,
10,,7179,,,,,,,,0.566847026348114,,,,
10,,7199,,,,,,,,0.36312156915664673,,,,
10,,7219,,,,,,,,0.6697818636894226,,,,
10,,7239,,,,,,,,0.7138128876686096,,,,
10,,7259,,,,,,,,0.7684454917907715,,,,
10,,7279,,,,,,,,0.7972787022590637,,,,
10,,7299,,,,,,,,0.9762392044067383,,,,
10,,7319,,,,,,,,0.672062337398529,,,,
10,,7339,,,,,,,,0.8425571322441101,,,,
10,,7359,,,,,,,,0.6729906797409058,,,,
10,,7379,,,,,,,,0.7457051277160645,,,,
10,,7399,,,,,,,,0.8585502505302429,,,,
10,,7419,,,,,,,,1.098630428314209,,,,
10,,7439,,,,,,,,0.7065721750259399,,,,
10,,7459,,,,,,,,0.6026270985603333,,,,
10,,7479,,,,,,,,0.5466921925544739,,,,
10,,7499,,,,,,,,0.6226031184196472,,,,
10,,7519,,,,,,,,0.7123665809631348,,,,
10,,7539,,,,,,,,0.6897772550582886,,,,
10,,7559,,,,,,,,0.6922837495803833,,,,
10,,7579,,,,,,,,0.6820810437202454,,,,
10,,7599,,,,,,,,0.6810026168823242,,,,
10,,7619,,,,,,,,0.5501799583435059,,,,
10,,7639,,,,,,,,0.562371015548706,,,,
10,,7659,,,,,,,,0.6949548721313477,,,,
10,,7679,,,,,,,,0.7914024591445923,,,,
10,,7699,,,,,,,,0.7678586840629578,,,,
10,,7719,,,,,,,,0.7221100330352783,,,,
10,,7739,,,,,,,,0.7198211550712585,,,,
10,,7759,,,,,,,,0.5948752164840698,,,,
10,,7779,,,,,,,,0.5263518691062927,,,,
10,,7799,,,,,,,,0.9506802558898926,,,,
10,,7819,,,,,,,,0.7865386009216309,,,,
10,,7839,,,,,,,,0.7621537446975708,,,,
10,,7859,,,,,,,,0.8829838037490845,,,,
10,,7879,,,,,,,,0.7637540102005005,,,,
10,,7886,,,,,,,,,0.4135132431983948,0.34643447399139404,20.95966911315918,0.25227439403533936
10,,7886,,,,,,0.7686320543289185,0.6982561349868774,,,,,
11,,7887,0.4429740607738495,0.6917840242385864,0.37553516030311584,19.51674461364746,0.29592734575271606,,,,,,,
