epoch,lr-AdamW/pg1,lr-AdamW/pg2,lr-AdamW/pg3,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/micro_precision,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
0,,,,2159,,,,,,,,,,,0.1738983392715454,,,,,,,,,,,,
0,,,,2179,,,,,,,,,,,0.2612115144729614,,,,,,,,,,,,
0,,,,2199,,,,,,,,,,,0.18267357349395752,,,,,,,,,,,,
0,,,,2219,,,,,,,,,,,0.1389828622341156,,,,,,,,,,,,
0,,,,2239,,,,,,,,,,,0.3149086833000183,,,,,,,,,,,,
0,,,,2259,,,,,,,,,,,0.25202804803848267,,,,,,,,,,,,
0,,,,2279,,,,,,,,,,,0.2567638158798218,,,,,,,,,,,,
0,,,,2299,,,,,,,,,,,0.29061710834503174,,,,,,,,,,,,
0,,,,2319,,,,,,,,,,,0.22636207938194275,,,,,,,,,,,,
0,,,,2339,,,,,,,,,,,0.146840438246727,,,,,,,,,,,,
0,,,,2359,,,,,,,,,,,0.40849363803863525,,,,,,,,,,,,
0,,,,2379,,,,,,,,,,,0.20079943537712097,,,,,,,,,,,,
0,,,,2399,,,,,,,,,,,0.29329046607017517,,,,,,,,,,,,
0,,,,2419,,,,,,,,,,,0.23917213082313538,,,,,,,,,,,,
0,,,,2439,,,,,,,,,,,0.39532285928726196,,,,,,,,,,,,
0,,,,2459,,,,,,,,,,,0.29138073325157166,,,,,,,,,,,,
0,,,,2479,,,,,,,,,,,0.24243491888046265,,,,,,,,,,,,
0,,,,2499,,,,,,,,,,,0.24605979025363922,,,,,,,,,,,,
0,,,,2519,,,,,,,,,,,0.2764190435409546,,,,,,,,,,,,
0,,,,2539,,,,,,,,,,,0.2430078536272049,,,,,,,,,,,,
