epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/precision_c0,val/precision_c1,val/precision_c2,val/recall
,3.75e-05,3.75e-05,0,,,,,,,,,,,,,,,,,,,,
0,,,19,,,,,,,,,,0.8881849646568298,,,,,,,,,,
0,,,39,,,,,,,,,,1.0039331912994385,,,,,,,,,,
0,,,59,,,,,,,,,,0.7406169176101685,,,,,,,,,,
0,,,79,,,,,,,,,,0.7513490319252014,,,,,,,,,,
0,,,99,,,,,,,,,,0.7772847414016724,,,,,,,,,,
0,,,119,,,,,,,,,,0.828109622001648,,,,,,,,,,
0,,,139,,,,,,,,,,0.7430756092071533,,,,,,,,,,
0,,,159,,,,,,,,,,0.731830358505249,,,,,,,,,,
0,,,179,,,,,,,,,,0.49827978014945984,,,,,,,,,,
0,,,199,,,,,,,,,,0.5096862316131592,,,,,,,,,,
0,,,219,,,,,,,,,,0.7477021217346191,,,,,,,,,,
0,,,239,,,,,,,,,,0.9316882491111755,,,,,,,,,,
0,,,259,,,,,,,,,,0.4807435870170593,,,,,,,,,,
0,,,279,,,,,,,,,,0.7253684997558594,,,,,,,,,,
0,,,299,,,,,,,,,,0.7477573752403259,,,,,,,,,,
0,,,319,,,,,,,,,,0.8951937556266785,,,,,,,,,,
0,,,339,,,,,,,,,,0.6323754787445068,,,,,,,,,,
0,,,359,,,,,,,,,,0.3877756595611572,,,,,,,,,,
0,,,379,,,,,,,,,,0.36553025245666504,,,,,,,,,,
0,,,399,,,,,,,,,,0.46511879563331604,,,,,,,,,,
0,,,419,,,,,,,,,,0.40974754095077515,,,,,,,,,,
0,,,439,,,,,,,,,,0.9353756904602051,,,,,,,,,,
0,,,459,,,,,,,,,,0.40218865871429443,,,,,,,,,,
0,,,479,,,,,,,,,,0.4975626766681671,,,,,,,,,,
0,,,499,,,,,,,,,,0.47538211941719055,,,,,,,,,,
0,,,519,,,,,,,,,,0.46365803480148315,,,,,,,,,,
0,,,537,,,,,,,,,,,0.510971188545227,0.7160069346427917,0.4226968288421631,2.0565550327301025,0.618869423866272,0.3057282269001007,0.8387096524238586,0.430860698223114,0.5870378017425537,0.510971188545227
0,,,537,,,,,,,,0.5785965323448181,0.6526880860328674,,,,,,,,,,,
,7.5e-05,7.5e-05,538,,,,,,,,,,,,,,,,,,,,
1,,,539,,,,,,,,,,0.5497122406959534,,,,,,,,,,
1,,,559,,,,,,,,,,0.6182324290275574,,,,,,,,,,
1,,,579,,,,,,,,,,0.533704936504364,,,,,,,,,,
1,,,599,,,,,,,,,,0.381191611289978,,,,,,,,,,
1,,,619,,,,,,,,,,0.6191580891609192,,,,,,,,,,
1,,,639,,,,,,,,,,1.1642190217971802,,,,,,,,,,
1,,,659,,,,,,,,,,0.3898077607154846,,,,,,,,,,
1,,,679,,,,,,,,,,0.6221984028816223,,,,,,,,,,
1,,,699,,,,,,,,,,0.4231649339199066,,,,,,,,,,
1,,,719,,,,,,,,,,0.6036850810050964,,,,,,,,,,
1,,,739,,,,,,,,,,0.6335045695304871,,,,,,,,,,
1,,,759,,,,,,,,,,0.6102482080459595,,,,,,,,,,
1,,,779,,,,,,,,,,0.5331673622131348,,,,,,,,,,
1,,,799,,,,,,,,,,1.371912956237793,,,,,,,,,,
1,,,819,,,,,,,,,,0.39147618412971497,,,,,,,,,,
1,,,839,,,,,,,,,,0.3621065616607666,,,,,,,,,,
1,,,859,,,,,,,,,,0.5018099546432495,,,,,,,,,,
1,,,879,,,,,,,,,,0.21364767849445343,,,,,,,,,,
1,,,899,,,,,,,,,,0.6233272552490234,,,,,,,,,,
1,,,919,,,,,,,,,,0.25830432772636414,,,,,,,,,,
