epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train/acc,train/loss_epoch,train/loss_step,val/acc,val/f1,val/loss,val/mcc,val/precision,val/recall
0,,,879,,,1.6374949216842651,,,,,,
0,,,899,,,2.562721014022827,,,,,,
0,,,919,,,1.8874361515045166,,,,,,
0,,,939,,,1.9860222339630127,,,,,,
0,,,959,,,1.7727400064468384,,,,,,
0,,,979,,,1.7658685445785522,,,,,,
0,,,999,,,1.7063894271850586,,,,,,
0,,,1019,,,1.4695732593536377,,,,,,
0,,,1039,,,1.522939920425415,,,,,,
0,,,1059,,,1.3618240356445312,,,,,,
0,,,1079,,,2.1715426445007324,,,,,,
0,,,1099,,,1.5136239528656006,,,,,,
0,,,1119,,,1.7080578804016113,,,,,,
0,,,1139,,,1.5938060283660889,,,,,,
0,,,1159,,,1.3143694400787354,,,,,,
0,,,1179,,,2.4275026321411133,,,,,,
0,,,1199,,,1.5987355709075928,,,,,,
0,,,1219,,,1.4393744468688965,,,,,,
0,,,1239,,,1.4585540294647217,,,,,,
0,,,1259,,,1.433826208114624,,,,,,
0,,,1279,,,1.4004132747650146,,,,,,
0,,,1299,,,1.2472376823425293,,,,,,
0,,,1319,,,1.467078685760498,,,,,,
0,,,1339,,,1.4017587900161743,,,,,,
0,,,1359,,,3.2383174896240234,,,,,,
0,,,1379,,,1.3615942001342773,,,,,,
0,,,1399,,,1.308442234992981,,,,,,
0,,,1419,,,1.445273518562317,,,,,,
0,,,1439,,,1.715003252029419,,,,,,
0,,,1459,,,1.6908049583435059,,,,,,
0,,,1479,,,1.3823730945587158,,,,,,
0,,,1499,,,1.670464038848877,,,,,,
0,,,1519,,,1.3499668836593628,,,,,,
0,,,1539,,,1.1861271858215332,,,,,,
0,,,1559,,,1.586713194847107,,,,,,
0,,,1579,,,1.1912097930908203,,,,,,
0,,,1599,,,1.2053295373916626,,,,,,
0,,,1619,,,1.2813518047332764,,,,,,
0,,,1639,,,1.4850677251815796,,,,,,
0,,,1659,,,1.2204443216323853,,,,,,
0,,,1679,,,1.431614875793457,,,,,,
0,,,1699,,,1.7711865901947021,,,,,,
0,,,1719,,,1.2722196578979492,,,,,,
0,,,1739,,,1.2041066884994507,,,,,,
0,,,1759,,,1.2830135822296143,,,,,,
0,,,1779,,,1.822359561920166,,,,,,
0,,,1799,,,1.2079553604125977,,,,,,
0,,,1819,,,1.1834101676940918,,,,,,
0,,,1839,,,1.1817177534103394,,,,,,
0,,,1859,,,1.5715851783752441,,,,,,
0,,,1879,,,1.2804186344146729,,,,,,
0,,,1899,,,1.2024965286254883,,,,,,
0,,,1919,,,1.3462361097335815,,,,,,
0,,,1939,,,1.1559268236160278,,,,,,
0,,,1959,,,1.3883998394012451,,,,,,
0,,,1979,,,2.4871959686279297,,,,,,
0,,,1999,,,1.2015656232833862,,,,,,
0,,,2019,,,1.549118995666504,,,,,,
0,,,2039,,,0.9571396112442017,,,,,,
0,,,2059,,,0.9452886581420898,,,,,,
0,,,2079,,,1.5348557233810425,,,,,,
0,,,2099,,,3.1010401248931885,,,,,,
0,,,2119,,,1.1665887832641602,,,,,,
0,,,2139,,,1.1285829544067383,,,,,,
0,,,2159,,,1.2787976264953613,,,,,,
0,,,2179,,,1.1969963312149048,,,,,,
0,,,2199,,,1.0408565998077393,,,,,,
0,,,2219,,,1.0512168407440186,,,,,,
0,,,2239,,,1.12347412109375,,,,,,
0,,,2259,,,1.4482097625732422,,,,,,
0,,,2279,,,1.2645313739776611,,,,,,
0,,,2299,,,1.4026963710784912,,,,,,
0,,,2319,,,1.4208160638809204,,,,,,
0,,,2339,,,1.0699448585510254,,,,,,
0,,,2359,,,1.3033121824264526,,,,,,
0,,,2379,,,1.6500478982925415,,,,,,
0,,,2399,,,1.1033824682235718,,,,,,
0,,,2419,,,0.9226722717285156,,,,,,
0,,,2439,,,0.979023814201355,,,,,,
0,,,2459,,,1.4333187341690063,,,,,,
0,,,2479,,,0.9824131727218628,,,,,,
0,,,2499,,,0.9229969382286072,,,,,,
0,,,2519,,,2.1066677570343018,,,,,,
0,,,2539,,,1.2183400392532349,,,,,,
0,,,2559,,,1.3687702417373657,,,,,,
0,,,2579,,,1.2301356792449951,,,,,,
0,,,2599,,,1.0645275115966797,,,,,,
0,,,2619,,,1.415527105331421,,,,,,
0,,,2639,,,1.2951006889343262,,,,,,
0,,,2659,,,0.9276853799819946,,,,,,
0,,,2679,,,1.1236934661865234,,,,,,
0,,,2699,,,1.0344417095184326,,,,,,
0,,,2719,,,1.0053691864013672,,,,,,
0,,,2739,,,0.9498311281204224,,,,,,
0,,,2759,,,1.5455790758132935,,,,,,
0,,,2779,,,1.424712896347046,,,,,,
0,,,2799,,,0.9530667662620544,,,,,,
0,,,2819,,,0.9630886912345886,,,,,,
0,,,2839,,,1.0456290245056152,,,,,,
0,,,2859,,,0.9923737049102783,,,,,,
0,,,2869,,,,0.41490498185157776,0.35852548480033875,12.900137901306152,0.24500037729740143,0.44324561953544617,0.41490498185157776
0,,,2869,0.626415491104126,2.249133348464966,,,,,,,
,1.279379557157636e-05,1.279379557157636e-05,2870,,,,,,,,,
1,,,2879,,,1.1346362829208374,,,,,,
1,,,2899,,,1.2359545230865479,,,,,,
1,,,2919,,,0.970075249671936,,,,,,
1,,,2939,,,0.8891007900238037,,,,,,
1,,,2959,,,1.175889492034912,,,,,,
1,,,2979,,,0.904455304145813,,,,,,
1,,,2999,,,1.456465244293213,,,,,,
1,,,3019,,,1.4252431392669678,,,,,,
1,,,3039,,,0.9800739288330078,,,,,,
1,,,3059,,,1.0778114795684814,,,,,,
1,,,3079,,,1.1479027271270752,,,,,,
1,,,3099,,,1.1423673629760742,,,,,,
1,,,3119,,,1.039236068725586,,,,,,
1,,,3139,,,1.2373863458633423,,,,,,
1,,,3159,,,1.402706265449524,,,,,,
1,,,3179,,,1.0516853332519531,,,,,,
1,,,3199,,,1.5604301691055298,,,,,,
1,,,3219,,,1.2387959957122803,,,,,,
1,,,3239,,,1.0829468965530396,,,,,,
1,,,3259,,,0.8803228139877319,,,,,,
1,,,3279,,,1.0634307861328125,,,,,,
1,,,3299,,,1.0158884525299072,,,,,,
1,,,3319,,,0.9711152911186218,,,,,,
1,,,3339,,,0.9412782192230225,,,,,,
1,,,3359,,,1.246245265007019,,,,,,
1,,,3379,,,1.127475619316101,,,,,,
1,,,3399,,,0.9994302988052368,,,,,,
1,,,3419,,,1.0224721431732178,,,,,,
1,,,3439,,,0.9766771793365479,,,,,,
1,,,3459,,,0.9924762845039368,,,,,,
1,,,3479,,,1.3452398777008057,,,,,,
1,,,3499,,,0.8960549831390381,,,,,,
1,,,3519,,,1.117126703262329,,,,,,
1,,,3539,,,1.3218908309936523,,,,,,
1,,,3559,,,1.0946543216705322,,,,,,
1,,,3579,,,1.2048969268798828,,,,,,
1,,,3599,,,0.8946158289909363,,,,,,
1,,,3619,,,0.9633685350418091,,,,,,
1,,,3639,,,1.2168790102005005,,,,,,
1,,,3659,,,1.390594482421875,,,,,,
1,,,3679,,,0.9274751543998718,,,,,,
1,,,3699,,,1.1825745105743408,,,,,,
1,,,3719,,,0.8686537742614746,,,,,,
1,,,3739,,,1.041412353515625,,,,,,
1,,,3759,,,1.5077157020568848,,,,,,
1,,,3779,,,1.4801537990570068,,,,,,
1,,,3799,,,1.0237054824829102,,,,,,
1,,,3819,,,1.0450360774993896,,,,,,
1,,,3839,,,0.7795642018318176,,,,,,
1,,,3859,,,0.9526800513267517,,,,,,
1,,,3879,,,1.196419596672058,,,,,,
1,,,3899,,,1.0212899446487427,,,,,,
1,,,3919,,,2.669078826904297,,,,,,
1,,,3939,,,0.850258469581604,,,,,,
1,,,3959,,,1.3710730075836182,,,,,,
1,,,3979,,,1.1555490493774414,,,,,,
1,,,3999,,,1.5219873189926147,,,,,,
1,,,4019,,,1.292725920677185,,,,,,
1,,,4039,,,1.3262131214141846,,,,,,
1,,,4059,,,1.4053854942321777,,,,,,
1,,,4079,,,1.0066142082214355,,,,,,
1,,,4099,,,0.8264911770820618,,,,,,
1,,,4119,,,0.8359439373016357,,,,,,
1,,,4139,,,0.916161298751831,,,,,,
1,,,4159,,,0.8344082832336426,,,,,,
1,,,4179,,,1.2356454133987427,,,,,,
1,,,4199,,,1.1936063766479492,,,,,,
1,,,4219,,,0.9798100590705872,,,,,,
1,,,4239,,,0.9100168347358704,,,,,,
1,,,4259,,,0.9962003231048584,,,,,,
1,,,4279,,,1.2184721231460571,,,,,,
1,,,4299,,,0.7271139621734619,,,,,,
1,,,4319,,,0.8710314631462097,,,,,,
1,,,4339,,,1.190850019454956,,,,,,
1,,,4359,,,1.0000438690185547,,,,,,
1,,,4379,,,0.9078385829925537,,,,,,
1,,,4399,,,0.935539960861206,,,,,,
1,,,4419,,,1.1118109226226807,,,,,,
1,,,4439,,,1.0504310131072998,,,,,,
1,,,4459,,,1.0880756378173828,,,,,,
1,,,4479,,,0.8646642565727234,,,,,,
1,,,4499,,,1.083639144897461,,,,,,
1,,,4519,,,0.899142324924469,,,,,,
1,,,4539,,,0.8723310828208923,,,,,,
1,,,4559,,,0.8561962246894836,,,,,,
1,,,4579,,,0.9699010252952576,,,,,,
1,,,4599,,,1.034986972808838,,,,,,
1,,,4619,,,0.9678454399108887,,,,,,
1,,,4639,,,1.1684870719909668,,,,,,
1,,,4659,,,1.0825998783111572,,,,,,
1,,,4679,,,0.8395717144012451,,,,,,
1,,,4699,,,0.7901149988174438,,,,,,
1,,,4719,,,0.8249669671058655,,,,,,
1,,,4739,,,0.6741601824760437,,,,,,
1,,,4759,,,1.0985996723175049,,,,,,
1,,,4779,,,0.8370909690856934,,,,,,
1,,,4799,,,0.7621914148330688,,,,,,
1,,,4819,,,1.2286306619644165,,,,,,
1,,,4839,,,0.8683130741119385,,,,,,
1,,,4859,,,0.9546137452125549,,,,,,
1,,,4879,,,1.2687734365463257,,,,,,
1,,,4899,,,0.711642861366272,,,,,,
1,,,4919,,,0.9297217130661011,,,,,,
1,,,4939,,,0.7749759554862976,,,,,,
1,,,4959,,,1.0725964307785034,,,,,,
1,,,4979,,,0.8846043348312378,,,,,,
1,,,4999,,,1.153813123703003,,,,,,
1,,,5019,,,0.7898602485656738,,,,,,
1,,,5039,,,0.9271585941314697,,,,,,
1,,,5059,,,0.8342353105545044,,,,,,
1,,,5079,,,1.1503938436508179,,,,,,
1,,,5099,,,1.1592957973480225,,,,,,
1,,,5119,,,0.918506920337677,,,,,,
1,,,5139,,,0.8298327922821045,,,,,,
1,,,5159,,,0.8742480874061584,,,,,,
1,,,5179,,,0.8821671009063721,,,,,,
1,,,5199,,,1.0029630661010742,,,,,,
1,,,5219,,,1.1282308101654053,,,,,,
1,,,5239,,,0.7821955680847168,,,,,,
1,,,5259,,,0.9719910621643066,,,,,,
1,,,5279,,,0.7001173496246338,,,,,,
1,,,5299,,,0.8732529282569885,,,,,,
1,,,5319,,,0.8916019797325134,,,,,,
1,,,5339,,,1.2272982597351074,,,,,,
1,,,5359,,,0.9810036420822144,,,,,,
1,,,5379,,,0.82712721824646,,,,,,
1,,,5399,,,0.8050294518470764,,,,,,
1,,,5419,,,0.9438595771789551,,,,,,
1,,,5439,,,0.6922121047973633,,,,,,
1,,,5459,,,0.8836675882339478,,,,,,
1,,,5479,,,1.0403175354003906,,,,,,
1,,,5499,,,0.8522278070449829,,,,,,
1,,,5519,,,1.5559810400009155,,,,,,
1,,,5539,,,1.310337781906128,,,,,,
1,,,5559,,,1.2052454948425293,,,,,,
1,,,5579,,,0.9428115487098694,,,,,,
1,,,5599,,,0.8198431134223938,,,,,,
1,,,5619,,,0.9682778120040894,,,,,,
1,,,5639,,,1.3517227172851562,,,,,,
1,,,5659,,,1.050614356994629,,,,,,
1,,,5679,,,0.9357938766479492,,,,,,
1,,,5699,,,0.7805244326591492,,,,,,
1,,,5719,,,1.0528498888015747,,,,,,
1,,,5739,,,0.9883617162704468,,,,,,
1,,,5739,,,,0.4133223593235016,0.35193806886672974,12.165631294250488,0.2483806610107422,0.3551311492919922,0.4133223593235016
1,,,5739,0.6610986590385437,1.024808406829834,,,,,,,
,2.558759114315272e-05,2.558759114315272e-05,5740,,,,,,,,,
2,,,5759,,,0.7671156525611877,,,,,,
2,,,5779,,,0.926047146320343,,,,,,
2,,,5799,,,0.7991605997085571,,,,,,
2,,,5819,,,1.000564455986023,,,,,,
2,,,5839,,,0.7350962162017822,,,,,,
2,,,5859,,,0.8889370560646057,,,,,,
2,,,5879,,,1.3925230503082275,,,,,,
2,,,5899,,,1.1287622451782227,,,,,,
2,,,5919,,,0.9063597321510315,,,,,,
2,,,5939,,,0.9596085548400879,,,,,,
2,,,5959,,,1.0215556621551514,,,,,,
2,,,5979,,,0.8748834729194641,,,,,,
2,,,5999,,,0.8986608982086182,,,,,,
2,,,6019,,,0.6585660576820374,,,,,,
2,,,6039,,,1.0745837688446045,,,,,,
2,,,6059,,,1.2677165269851685,,,,,,
2,,,6079,,,0.7254171967506409,,,,,,
2,,,6099,,,0.9669308662414551,,,,,,
2,,,6119,,,1.0613765716552734,,,,,,
2,,,6139,,,0.8825838565826416,,,,,,
2,,,6159,,,0.8166491985321045,,,,,,
2,,,6179,,,1.0143318176269531,,,,,,
2,,,6199,,,0.8580058813095093,,,,,,
2,,,6219,,,0.8568534255027771,,,,,,
2,,,6239,,,0.6462401151657104,,,,,,
2,,,6259,,,1.2358273267745972,,,,,,
2,,,6279,,,2.5703177452087402,,,,,,
2,,,6299,,,0.7675196528434753,,,,,,
2,,,6319,,,1.181675672531128,,,,,,
2,,,6339,,,1.076504111289978,,,,,,
2,,,6359,,,0.9040142297744751,,,,,,
2,,,6379,,,0.9889458417892456,,,,,,
2,,,6399,,,1.0738844871520996,,,,,,
2,,,6419,,,0.9193827509880066,,,,,,
2,,,6439,,,0.8976788520812988,,,,,,
2,,,6459,,,1.2224178314208984,,,,,,
2,,,6479,,,1.0013055801391602,,,,,,
2,,,6499,,,0.9694864749908447,,,,,,
2,,,6519,,,1.2000625133514404,,,,,,
2,,,6539,,,0.7446852922439575,,,,,,
2,,,6559,,,1.172735571861267,,,,,,
2,,,6579,,,0.8728679418563843,,,,,,
2,,,6599,,,0.9265681505203247,,,,,,
2,,,6619,,,0.9598296284675598,,,,,,
2,,,6639,,,0.7245770692825317,,,,,,
2,,,6659,,,0.8494518995285034,,,,,,
2,,,6679,,,1.5043199062347412,,,,,,
2,,,6699,,,0.8184505701065063,,,,,,
2,,,6719,,,0.6439340710639954,,,,,,
2,,,6739,,,1.0523457527160645,,,,,,
2,,,6759,,,0.962517261505127,,,,,,
2,,,6779,,,1.0253084897994995,,,,,,
2,,,6799,,,0.9162420034408569,,,,,,
2,,,6819,,,1.324864387512207,,,,,,
2,,,6839,,,1.1097837686538696,,,,,,
2,,,6859,,,0.9463468790054321,,,,,,
2,,,6879,,,1.1768203973770142,,,,,,
2,,,6899,,,0.9760205745697021,,,,,,
2,,,6919,,,0.8425697088241577,,,,,,
2,,,6939,,,0.8862495422363281,,,,,,
2,,,6959,,,1.1733379364013672,,,,,,
2,,,6979,,,0.7377998232841492,,,,,,
2,,,6999,,,0.9624817967414856,,,,,,
2,,,7019,,,1.5154651403427124,,,,,,
2,,,7039,,,0.7235314846038818,,,,,,
2,,,7059,,,0.9241721034049988,,,,,,
2,,,7079,,,0.7046554684638977,,,,,,
2,,,7099,,,1.1947740316390991,,,,,,
2,,,7119,,,1.0930731296539307,,,,,,
2,,,7139,,,0.9833225011825562,,,,,,
2,,,7159,,,1.0331538915634155,,,,,,
2,,,7179,,,0.92680823802948,,,,,,
2,,,7199,,,0.9603867530822754,,,,,,
2,,,7219,,,0.6257519721984863,,,,,,
2,,,7239,,,0.659553050994873,,,,,,
2,,,7259,,,0.6576066613197327,,,,,,
2,,,7279,,,1.0214810371398926,,,,,,
2,,,7299,,,1.194467306137085,,,,,,
2,,,7319,,,1.0355085134506226,,,,,,
2,,,7339,,,0.7125503420829773,,,,,,
2,,,7359,,,0.9881806373596191,,,,,,
2,,,7379,,,0.6479237675666809,,,,,,
2,,,7399,,,0.7561284303665161,,,,,,
2,,,7419,,,1.1877446174621582,,,,,,
2,,,7439,,,0.925567626953125,,,,,,
2,,,7459,,,0.7694830894470215,,,,,,
2,,,7479,,,0.799280047416687,,,,,,
2,,,7499,,,1.0546644926071167,,,,,,
2,,,7519,,,0.7571638226509094,,,,,,
2,,,7539,,,1.2679719924926758,,,,,,
2,,,7559,,,0.9143193960189819,,,,,,
2,,,7579,,,0.7508057355880737,,,,,,
2,,,7599,,,1.2861294746398926,,,,,,
2,,,7619,,,0.8461586236953735,,,,,,
2,,,7639,,,1.0167109966278076,,,,,,
2,,,7659,,,1.4293385744094849,,,,,,
2,,,7679,,,0.7414337396621704,,,,,,
2,,,7699,,,0.9648181200027466,,,,,,
2,,,7719,,,0.7873801589012146,,,,,,
2,,,7739,,,0.933958113193512,,,,,,
2,,,7759,,,0.7794464230537415,,,,,,
2,,,7779,,,0.7003874778747559,,,,,,
2,,,7799,,,0.8316589593887329,,,,,,
2,,,7819,,,0.70511794090271,,,,,,
2,,,7839,,,0.8994345664978027,,,,,,
2,,,7859,,,1.2480717897415161,,,,,,
2,,,7879,,,0.8971367478370667,,,,,,
2,,,7899,,,0.849433183670044,,,,,,
2,,,7919,,,0.9092637300491333,,,,,,
2,,,7939,,,0.9163676500320435,,,,,,
2,,,7959,,,1.2359086275100708,,,,,,
2,,,7979,,,0.7454431056976318,,,,,,
2,,,7999,,,1.0979585647583008,,,,,,
2,,,8019,,,0.9804679155349731,,,,,,
2,,,8039,,,0.8368352651596069,,,,,,
2,,,8059,,,0.9525340795516968,,,,,,
2,,,8079,,,0.9019714593887329,,,,,,
2,,,8099,,,0.8842321038246155,,,,,,
2,,,8119,,,0.9701261520385742,,,,,,
2,,,8139,,,0.921513557434082,,,,,,
2,,,8159,,,1.1331455707550049,,,,,,
2,,,8179,,,0.8557127714157104,,,,,,
2,,,8199,,,0.7363869547843933,,,,,,
2,,,8219,,,1.2348664999008179,,,,,,
2,,,8239,,,1.3413078784942627,,,,,,
2,,,8259,,,0.9581654071807861,,,,,,
2,,,8279,,,1.5185539722442627,,,,,,
2,,,8299,,,0.9247236847877502,,,,,,
2,,,8319,,,0.7529265880584717,,,,,,
2,,,8339,,,0.7661736011505127,,,,,,
2,,,8359,,,1.089538812637329,,,,,,
2,,,8379,,,0.8854595422744751,,,,,,
2,,,8399,,,0.8560124635696411,,,,,,
2,,,8419,,,1.265768051147461,,,,,,
2,,,8439,,,0.9003832936286926,,,,,,
2,,,8459,,,0.9208279848098755,,,,,,
2,,,8479,,,0.8065787553787231,,,,,,
2,,,8499,,,0.8589298725128174,,,,,,
2,,,8519,,,0.6835977435112,,,,,,
2,,,8539,,,1.5392327308654785,,,,,,
2,,,8559,,,1.013432264328003,,,,,,
2,,,8579,,,0.7744888067245483,,,,,,
2,,,8599,,,0.8711729049682617,,,,,,
2,,,8609,,,,0.3804015517234802,0.328227162361145,11.18403434753418,0.2167966216802597,0.36540576815605164,0.3804015517234802
2,,,8609,0.6858017444610596,0.9375314712524414,,,,,,,
,3.838138671472908e-05,3.838138671472908e-05,8610,,,,,,,,,
3,,,8619,,,0.7874763011932373,,,,,,
3,,,8639,,,0.89453125,,,,,,
3,,,8659,,,0.7959275841712952,,,,,,
3,,,8679,,,0.7711286544799805,,,,,,
3,,,8699,,,1.0502386093139648,,,,,,
3,,,8719,,,0.8981069922447205,,,,,,
3,,,8739,,,0.9433178901672363,,,,,,
3,,,8759,,,0.7630823254585266,,,,,,
3,,,8779,,,0.9545417428016663,,,,,,
3,,,8799,,,0.8697211146354675,,,,,,
3,,,8819,,,0.7082360982894897,,,,,,
3,,,8839,,,0.6988520622253418,,,,,,
3,,,8859,,,0.8180432319641113,,,,,,
3,,,8879,,,0.691315770149231,,,,,,
3,,,8899,,,0.9325592517852783,,,,,,
3,,,8919,,,0.9695770740509033,,,,,,
3,,,8939,,,0.8876967430114746,,,,,,
3,,,8959,,,1.0363231897354126,,,,,,
3,,,8979,,,0.7973629832267761,,,,,,
3,,,8999,,,0.8930351734161377,,,,,,
3,,,9019,,,0.5926748514175415,,,,,,
3,,,9039,,,1.0829963684082031,,,,,,
3,,,9059,,,0.8777391910552979,,,,,,
3,,,9079,,,0.8765848875045776,,,,,,
3,,,9099,,,1.1476778984069824,,,,,,
3,,,9119,,,0.6770738959312439,,,,,,
3,,,9139,,,1.5534557104110718,,,,,,
3,,,9159,,,1.0877145528793335,,,,,,
3,,,9179,,,0.890201985836029,,,,,,
3,,,9199,,,0.756649911403656,,,,,,
3,,,9219,,,0.7384881973266602,,,,,,
3,,,9239,,,0.7580883502960205,,,,,,
3,,,9259,,,0.8165854811668396,,,,,,
3,,,9279,,,0.8920943140983582,,,,,,
3,,,9299,,,0.8456361293792725,,,,,,
3,,,9319,,,0.970755934715271,,,,,,
3,,,9339,,,0.6866434812545776,,,,,,
3,,,9359,,,0.977343738079071,,,,,,
3,,,9379,,,0.9376376867294312,,,,,,
3,,,9399,,,0.6701403856277466,,,,,,
3,,,9419,,,1.2002215385437012,,,,,,
3,,,9439,,,0.8362901210784912,,,,,,
3,,,9459,,,1.3339967727661133,,,,,,
3,,,9479,,,1.2017192840576172,,,,,,
3,,,9499,,,1.207152247428894,,,,,,
3,,,9519,,,0.749826967716217,,,,,,
3,,,9539,,,0.8796749114990234,,,,,,
3,,,9559,,,0.9572634696960449,,,,,,
3,,,9579,,,0.7344173192977905,,,,,,
3,,,9599,,,0.7748112082481384,,,,,,
3,,,9619,,,1.0800330638885498,,,,,,
3,,,9639,,,1.3861892223358154,,,,,,
3,,,9659,,,0.8457764387130737,,,,,,
3,,,9679,,,0.7627784609794617,,,,,,
3,,,9699,,,0.9100576639175415,,,,,,
3,,,9719,,,1.1068272590637207,,,,,,
3,,,9739,,,0.7400172352790833,,,,,,
3,,,9759,,,1.0271024703979492,,,,,,
3,,,9779,,,0.7950241565704346,,,,,,
3,,,9799,,,0.9734935760498047,,,,,,
3,,,9819,,,1.1317949295043945,,,,,,
3,,,9839,,,0.8700551986694336,,,,,,
3,,,9859,,,0.6356037855148315,,,,,,
3,,,9879,,,0.7222510576248169,,,,,,
3,,,9899,,,0.7214025855064392,,,,,,
3,,,9919,,,0.8909657001495361,,,,,,
3,,,9939,,,0.7230247259140015,,,,,,
3,,,9959,,,0.981909453868866,,,,,,
3,,,9979,,,1.0002681016921997,,,,,,
3,,,9999,,,0.7497105002403259,,,,,,
3,,,10019,,,0.8977961540222168,,,,,,
3,,,10039,,,0.9381668567657471,,,,,,
3,,,10059,,,0.9466630220413208,,,,,,
3,,,10079,,,0.7252191305160522,,,,,,
3,,,10099,,,1.1004183292388916,,,,,,
3,,,10119,,,1.0072243213653564,,,,,,
3,,,10139,,,0.9678585529327393,,,,,,
3,,,10159,,,0.9049937725067139,,,,,,
3,,,10179,,,1.2011566162109375,,,,,,
3,,,10199,,,1.2418922185897827,,,,,,
3,,,10219,,,0.8731756210327148,,,,,,
3,,,10239,,,0.889411211013794,,,,,,
3,,,10259,,,0.7707334756851196,,,,,,
3,,,10279,,,0.8405465483665466,,,,,,
3,,,10299,,,1.4445374011993408,,,,,,
3,,,10319,,,0.7677711844444275,,,,,,
3,,,10339,,,0.9435434937477112,,,,,,
3,,,10359,,,0.9762907028198242,,,,,,
3,,,10379,,,0.6630129814147949,,,,,,
3,,,10399,,,0.7862073183059692,,,,,,
3,,,10419,,,0.8311247229576111,,,,,,
3,,,10439,,,0.8837831020355225,,,,,,
3,,,10459,,,0.836810290813446,,,,,,
3,,,10479,,,0.8085954785346985,,,,,,
3,,,10499,,,0.7345489263534546,,,,,,
3,,,10519,,,0.6896772980690002,,,,,,
3,,,10539,,,0.847732424736023,,,,,,
3,,,10559,,,0.6774471998214722,,,,,,
3,,,10579,,,0.7812524437904358,,,,,,
3,,,10599,,,0.9402562379837036,,,,,,
3,,,10619,,,0.9513411521911621,,,,,,
3,,,10639,,,0.5634981393814087,,,,,,
3,,,10659,,,0.8715349435806274,,,,,,
3,,,10679,,,0.7371338605880737,,,,,,
3,,,10699,,,0.8121932744979858,,,,,,
3,,,10719,,,0.8553805351257324,,,,,,
3,,,10739,,,1.0096285343170166,,,,,,
3,,,10759,,,0.7131394147872925,,,,,,
3,,,10779,,,1.0467684268951416,,,,,,
3,,,10799,,,0.6485158801078796,,,,,,
3,,,10819,,,1.1691722869873047,,,,,,
3,,,10839,,,0.7466166019439697,,,,,,
3,,,10859,,,1.1107205152511597,,,,,,
3,,,10879,,,0.6560754776000977,,,,,,
3,,,10899,,,0.71674644947052,,,,,,
3,,,10919,,,0.6932421922683716,,,,,,
3,,,10939,,,1.096529483795166,,,,,,
3,,,10959,,,0.7498645782470703,,,,,,
3,,,10979,,,0.7919297218322754,,,,,,
3,,,10999,,,0.8665741682052612,,,,,,
3,,,11019,,,0.7821102142333984,,,,,,
3,,,11039,,,1.0232783555984497,,,,,,
3,,,11059,,,1.2302465438842773,,,,,,
3,,,11079,,,0.7247119545936584,,,,,,
3,,,11099,,,0.8695191144943237,,,,,,
3,,,11119,,,0.7930094003677368,,,,,,
3,,,11139,,,1.036064863204956,,,,,,
3,,,11159,,,0.6972372531890869,,,,,,
3,,,11179,,,0.7093923091888428,,,,,,
3,,,11199,,,0.7055180668830872,,,,,,
3,,,11219,,,0.7581775188446045,,,,,,
3,,,11239,,,0.5955301523208618,,,,,,
3,,,11259,,,0.7267810106277466,,,,,,
3,,,11279,,,0.665800929069519,,,,,,
3,,,11299,,,0.8696697950363159,,,,,,
