epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train/bt_loss_epoch,train/bt_loss_step,train/off_diag_epoch,train/off_diag_step,train/on_diag_epoch,train/on_diag_step,val/bt_loss,val/off_diag,val/on_diag
0,,,1179,,460.3545837402344,,82702.0234375,,46.844482421875,,,
0,,,1199,,487.2126770019531,,90121.71875,,36.604095458984375,,,
0,,,1219,,432.38580322265625,,81904.8359375,,22.861648559570312,,,
0,,,1239,,799.455322265625,,80341.9375,,397.74566650390625,,,
0,,,1259,,458.52655029296875,,88197.421875,,17.539459228515625,,,
0,,,1279,,457.4415283203125,,87897.125,,17.955902099609375,,,
0,,,1299,,618.3252563476562,,79442.9375,,221.1105499267578,,,
0,,,1319,,650.9375,,82406.015625,,238.9074249267578,,,
0,,,1339,,443.207275390625,,83696.6953125,,24.723831176757812,,,
0,,,1359,,521.8311767578125,,79088.1953125,,126.39016723632812,,,
0,,,1379,,461.6769714355469,,81186.28125,,55.745574951171875,,,
0,,,1399,,443.54595947265625,,84200.328125,,22.544342041015625,,,
0,,,1419,,422.84149169921875,,83775.3046875,,3.9649810791015625,,,
0,,,1439,,524.74462890625,,81300.453125,,118.24237060546875,,,
0,,,1459,,409.13616943359375,,78563.78125,,16.317276000976562,,,
0,,,1479,,456.9501953125,,87315.5703125,,20.372360229492188,,,
0,,,1499,,417.3113708496094,,82071.0078125,,6.956329345703125,,,
0,,,1519,,578.2832641601562,,87205.4296875,,142.25613403320312,,,
0,,,1539,,432.6545104980469,,80358.046875,,30.864288330078125,,,
0,,,1559,,414.8611755371094,,81765.703125,,6.03265380859375,,,
0,,,1579,,419.626220703125,,78264.8125,,28.302169799804688,,,
0,,,1599,,437.93212890625,,80180.84375,,37.02790832519531,,,
0,,,1619,,435.47979736328125,,80698.671875,,31.9864501953125,,,
0,,,1639,,411.24951171875,,81267.890625,,4.910064697265625,,,
0,,,1659,,441.10186767578125,,84073.109375,,20.736312866210938,,,
0,,,1679,,449.69708251953125,,80603.765625,,46.67826843261719,,,
0,,,1699,,476.1580505371094,,83713.0546875,,57.5927734375,,,
0,,,1719,,423.16302490234375,,81119.546875,,17.5653076171875,,,
0,,,1739,,425.5300598144531,,79655.7890625,,27.251129150390625,,,
0,,,1759,,444.321533203125,,81567.421875,,36.48442077636719,,,
0,,,1779,,435.94512939453125,,84207.515625,,14.907546997070312,,,
0,,,1799,,431.3677978515625,,81601.828125,,23.358673095703125,,,
0,,,1819,,414.58367919921875,,82236.546875,,3.4009552001953125,,,
0,,,1839,,447.75018310546875,,81627.2109375,,39.61412048339844,,,
0,,,1859,,423.54656982421875,,80610.1953125,,20.49560546875,,,
0,,,1879,,480.6104736328125,,81124.5625,,74.98768615722656,,,
0,,,1899,,418.99078369140625,,80580.3125,,16.089218139648438,,,
0,,,1919,,466.749267578125,,79875.1796875,,67.37339782714844,,,
0,,,1939,,428.8985595703125,,80264.484375,,27.576156616210938,,,
0,,,1959,,447.5190734863281,,79759.53125,,48.721435546875,,,
0,,,1979,,474.748779296875,,83116.3046875,,59.16725158691406,,,
0,,,1999,,389.4914245605469,,76285.0,,8.066436767578125,,,
0,,,2019,,404.082763671875,,80424.5,,1.9602508544921875,,,
0,,,2039,,790.3900756835938,,76358.78125,,408.59619140625,,,
0,,,2059,,458.98101806640625,,77536.984375,,71.29609680175781,,,
0,,,2079,,393.6832275390625,,76891.109375,,9.227706909179688,,,
0,,,2099,,429.52093505859375,,82228.8046875,,18.376907348632812,,,
0,,,2119,,428.6025390625,,82261.640625,,17.294342041015625,,,
0,,,2139,,413.9157409667969,,80972.703125,,9.05224609375,,,
0,,,2159,,459.1087646484375,,79858.234375,,59.817596435546875,,,
0,,,2179,,491.8043212890625,,77987.734375,,101.86566162109375,,,
0,,,2199,,413.1580810546875,,81797.6640625,,4.1697540283203125,,,
0,,,2219,,423.54486083984375,,83327.96875,,6.905029296875,,,
0,,,2239,,412.22186279296875,,77874.9453125,,22.847122192382812,,,
0,,,2259,,452.285400390625,,78018.75,,62.191650390625,,,
0,,,2279,,405.741943359375,,78881.078125,,11.336532592773438,,,
0,,,2299,,406.9557189941406,,80262.84375,,5.641510009765625,,,
0,,,2319,,414.43017578125,,78191.1484375,,23.474472045898438,,,
0,,,2339,,450.11431884765625,,78683.0,,56.69935607910156,,,
0,,,2359,,532.2562255859375,,80028.171875,,132.11537170410156,,,
0,,,2379,,570.1389770507812,,76115.3203125,,189.5623779296875,,,
0,,,2399,,446.60723876953125,,78552.734375,,53.84355163574219,,,
0,,,2419,,401.793212890625,,80054.171875,,1.5223846435546875,,,
0,,,2439,,400.59326171875,,78908.15625,,6.052490234375,,,
0,,,2459,,413.67547607421875,,79118.984375,,18.080581665039062,,,
0,,,2479,,411.71478271484375,,79681.15625,,13.309036254882812,,,
0,,,2499,,425.68182373046875,,77527.15625,,38.04606628417969,,,
0,,,2519,,447.7333984375,,78830.28125,,53.58201599121094,,,
0,,,2539,,418.55072021484375,,79776.921875,,19.666091918945312,,,
0,,,2559,,457.196044921875,,78890.1875,,62.7451171875,,,
0,,,2579,,446.552490234375,,80256.9375,,45.26780700683594,,,
0,,,2599,,399.5423583984375,,76114.9453125,,18.967666625976562,,,
0,,,2619,,449.8511657714844,,77430.25,,62.699920654296875,,,
0,,,2639,,400.78228759765625,,78074.6015625,,10.409317016601562,,,
0,,,2659,,402.72283935546875,,76517.875,,20.133468627929688,,,
0,,,2679,,433.3516845703125,,82119.453125,,22.754425048828125,,,
0,,,2699,,421.085693359375,,78311.5546875,,29.527908325195312,,,
0,,,2719,,406.1817626953125,,77385.703125,,19.253250122070312,,,
0,,,2739,,417.0666198730469,,76572.984375,,34.20172119140625,,,
0,,,2759,,403.1497802734375,,78386.9140625,,11.215194702148438,,,
0,,,2779,,410.41729736328125,,79445.96875,,13.187484741210938,,,
0,,,2799,,540.2256469726562,,78981.1875,,145.3197479248047,,,
0,,,2819,,407.79656982421875,,78126.59375,,17.163604736328125,,,
0,,,2839,,433.0107727050781,,81976.859375,,23.126495361328125,,,
0,,,2859,,425.84051513671875,,79980.7578125,,25.936737060546875,,,
0,,,2879,,401.1904296875,,77297.875,,14.7010498046875,,,
0,,,2899,,408.0557861328125,,77713.6484375,,19.487564086914062,,,
0,,,2919,,412.55047607421875,,81471.375,,5.1935882568359375,,,
0,,,2939,,519.3822021484375,,77833.109375,,130.2166748046875,,,
0,,,2959,,416.6159362792969,,81058.328125,,11.324310302734375,,,
0,,,2979,,403.63165283203125,,78748.03125,,9.891525268554688,,,
0,,,2999,,403.8924560546875,,79408.6875,,6.849029541015625,,,
0,,,3019,,376.671875,,74683.0859375,,3.2564239501953125,,,
0,,,3039,,395.2562561035156,,75066.3828125,,19.924346923828125,,,
0,,,3059,,435.5283203125,,78887.59375,,41.09034729003906,,,
0,,,3079,,396.77288818359375,,75041.7421875,,21.564178466796875,,,
0,,,3099,,395.6480712890625,,77176.578125,,9.765182495117188,,,
0,,,3119,,468.7348937988281,,76271.96875,,87.37506103515625,,,
0,,,3139,,426.2542419433594,,79697.890625,,27.764801025390625,,,
0,,,3159,,406.17279052734375,,75738.65625,,27.479537963867188,,,
0,,,3179,,401.3370361328125,,76274.3828125,,19.965103149414062,,,
0,,,3199,,448.5225524902344,,78584.0859375,,55.602142333984375,,,
0,,,3219,,402.982421875,,79018.796875,,7.8884735107421875,,,
0,,,3239,,444.9586181640625,,76252.09375,,63.69813537597656,,,
0,,,3259,,463.61248779296875,,75305.0390625,,87.08731079101562,,,
0,,,3279,,431.36334228515625,,81853.5625,,22.095535278320312,,,
0,,,3299,,428.76580810546875,,79569.9375,,30.916122436523438,,,
0,,,3319,,421.22601318359375,,77217.859375,,35.13671875,,,
0,,,3339,,463.00970458984375,,76328.0078125,,81.36964416503906,,,
0,,,3359,,456.8138732910156,,80324.515625,,55.191314697265625,,,
0,,,3379,,390.7718505859375,,77568.7734375,,2.9279632568359375,,,
0,,,3399,,398.84503173828125,,74774.015625,,24.974960327148438,,,
0,,,3419,,436.45684814453125,,78751.09375,,42.70137023925781,,,
0,,,3439,,522.0260009765625,,76635.234375,,138.84979248046875,,,
0,,,3459,,406.98016357421875,,75622.921875,,28.865554809570312,,,
0,,,3479,,391.57080078125,,76834.03125,,7.4006805419921875,,,
0,,,3481,,,,,,,18064.42578125,3005331.0,3037.78271484375
0,,,3481,495.6939392089844,,85346.859375,,68.96038818359375,,,,
,5.9999999999999995e-05,5.9999999999999995e-05,3482,,,,,,,,,
1,,,3499,,463.8789367675781,,80695.171875,,60.403076171875,,,
1,,,3519,,404.67694091796875,,79818.296875,,5.5854644775390625,,,
1,,,3539,,391.7080993652344,,76265.046875,,10.38287353515625,,,
1,,,3559,,438.65118408203125,,80072.609375,,38.28813171386719,,,
1,,,3579,,398.2039794921875,,79531.4609375,,0.5467071533203125,,,
1,,,3599,,420.68609619140625,,80483.53125,,18.268463134765625,,,
1,,,3619,,465.833984375,,77239.9140625,,79.63441467285156,,,
1,,,3639,,386.50787353515625,,76770.921875,,2.6532440185546875,,,
1,,,3659,,401.6396789550781,,77480.4296875,,14.237548828125,,,
1,,,3679,,406.049560546875,,78532.78125,,13.385650634765625,,,
1,,,3699,,465.2068176269531,,79359.796875,,68.4078369140625,,,
1,,,3719,,428.6341247558594,,79029.1640625,,33.488311767578125,,,
1,,,3739,,512.761962890625,,78985.3125,,117.83540344238281,,,
1,,,3759,,412.94683837890625,,77287.796875,,26.50787353515625,,,
1,,,3779,,423.038330078125,,81908.578125,,13.495468139648438,,,
1,,,3799,,408.34344482421875,,75709.7109375,,29.794891357421875,,,
1,,,3819,,435.69989013671875,,74123.15625,,65.08409118652344,,,
1,,,3839,,406.7304382324219,,78611.1875,,13.67449951171875,,,
1,,,3859,,392.17376708984375,,77960.8984375,,2.369293212890625,,,
1,,,3879,,413.2372131347656,,79983.65625,,13.318939208984375,,,
1,,,3899,,436.4820251464844,,77375.84375,,49.602813720703125,,,
1,,,3919,,413.8562316894531,,79632.4765625,,15.69384765625,,,
1,,,3939,,418.3304443359375,,75131.03125,,42.67529296875,,,
1,,,3959,,404.4815979003906,,78325.203125,,12.8555908203125,,,
1,,,3979,,414.77679443359375,,77490.5,,27.324310302734375,,,
1,,,3999,,398.40618896484375,,78784.125,,4.4855499267578125,,,
1,,,4019,,394.49267578125,,77211.078125,,8.437286376953125,,,
1,,,4039,,385.2904052734375,,76356.1015625,,3.5099334716796875,,,
1,,,4059,,409.18487548828125,,78112.046875,,18.624649047851562,,,
1,,,4079,,395.1922607421875,,76524.4453125,,12.570022583007812,,,
1,,,4099,,392.4534606933594,,77319.5234375,,5.855865478515625,,,
1,,,4119,,403.3741455078125,,79456.9609375,,6.0893707275390625,,,
1,,,4139,,430.71514892578125,,79809.796875,,31.666183471679688,,,
1,,,4159,,394.8896484375,,77235.0078125,,8.714630126953125,,,
1,,,4179,,403.0271911621094,,78439.0,,10.83221435546875,,,
1,,,4199,,420.8431701660156,,79700.0,,22.343170166015625,,,
1,,,4219,,404.33526611328125,,77817.6640625,,15.246963500976562,,,
1,,,4239,,461.60302734375,,75735.90625,,82.92350769042969,,,
1,,,4259,,382.47222900390625,,75325.03125,,5.8470611572265625,,,
1,,,4279,,462.020263671875,,76414.609375,,79.94721984863281,,,
1,,,4299,,389.839111328125,,74795.265625,,15.862808227539062,,,
1,,,4319,,388.9853515625,,76789.859375,,5.03607177734375,,,
1,,,4339,,380.80322265625,,75094.078125,,5.3328399658203125,,,
1,,,4359,,391.17681884765625,,76505.734375,,8.648178100585938,,,
1,,,4379,,525.8529052734375,,74449.7890625,,153.60397338867188,,,
1,,,4399,,390.5966796875,,75137.203125,,14.910675048828125,,,
1,,,4419,,394.71527099609375,,77188.8125,,8.771224975585938,,,
1,,,4439,,402.15740966796875,,79735.578125,,3.4795074462890625,,,
1,,,4459,,398.77911376953125,,76204.734375,,17.755477905273438,,,
1,,,4479,,387.1292419433594,,74918.265625,,12.537933349609375,,,
1,,,4499,,396.1109619140625,,78026.21875,,5.9798736572265625,,,
1,,,4519,,395.15045166015625,,76819.9375,,11.050765991210938,,,
1,,,4539,,404.28912353515625,,78926.59375,,9.656143188476562,,,
1,,,4559,,392.53631591796875,,75695.2421875,,14.060104370117188,,,
1,,,4579,,396.0901184082031,,78536.21875,,3.409027099609375,,,
1,,,4599,,395.905029296875,,78008.671875,,5.861663818359375,,,
1,,,4619,,402.15155029296875,,79055.78125,,6.8726654052734375,,,
1,,,4639,,424.3470153808594,,76154.59375,,43.574066162109375,,,
1,,,4659,,396.70013427734375,,78509.203125,,4.1540985107421875,,,
1,,,4679,,397.0947570800781,,76229.328125,,15.9481201171875,,,
1,,,4699,,397.19317626953125,,74908.125,,22.652572631835938,,,
1,,,4719,,450.46978759765625,,76148.78125,,69.72590637207031,,,
1,,,4739,,406.6371765136719,,79582.8203125,,8.72308349609375,,,
1,,,4759,,402.4165344238281,,78977.28125,,7.5301513671875,,,
1,,,4779,,406.95953369140625,,73952.53125,,37.1968994140625,,,
1,,,4799,,392.555419921875,,77369.3828125,,5.708526611328125,,,
1,,,4819,,385.42913818359375,,76152.90625,,4.6646270751953125,,,
1,,,4839,,383.14666748046875,,75465.578125,,5.81878662109375,,,
1,,,4859,,433.72320556640625,,77784.203125,,44.80220031738281,,,
1,,,4879,,382.489990234375,,75055.390625,,7.2130584716796875,,,
1,,,4899,,396.29266357421875,,78742.0,,2.582672119140625,,,
1,,,4919,,397.41900634765625,,77319.671875,,10.820632934570312,,,
1,,,4939,,382.1654052734375,,74999.125,,7.1698150634765625,,,
1,,,4959,,391.2529296875,,76623.2734375,,8.136581420898438,,,
1,,,4979,,410.96038818359375,,80730.21875,,7.309295654296875,,,
1,,,4999,,394.8899841308594,,76139.7890625,,14.1910400390625,,,
1,,,5019,,403.34234619140625,,77882.0234375,,13.932235717773438,,,
1,,,5039,,391.4078674316406,,73805.9140625,,22.3782958984375,,,
1,,,5059,,402.84173583984375,,79565.8125,,5.0126800537109375,,,
1,,,5079,,393.53375244140625,,76052.140625,,13.273056030273438,,,
1,,,5099,,391.9405517578125,,74241.1796875,,20.734649658203125,,,
1,,,5119,,421.17657470703125,,75662.390625,,42.86463928222656,,,
1,,,5139,,388.98431396484375,,77011.71875,,3.9257049560546875,,,
1,,,5159,,387.2762451171875,,74583.296875,,14.359756469726562,,,
1,,,5179,,390.2216796875,,75289.8125,,13.772598266601562,,,
1,,,5199,,393.12115478515625,,77134.765625,,7.4473114013671875,,,
1,,,5219,,393.7220153808594,,76338.4453125,,12.02978515625,,,
1,,,5239,,429.3353576660156,,73184.265625,,63.414031982421875,,,
1,,,5259,,433.91766357421875,,74223.7578125,,62.79890441894531,,,
1,,,5279,,404.154541015625,,74121.6875,,33.546112060546875,,,
1,,,5299,,398.55596923828125,,78479.15625,,6.1601715087890625,,,
1,,,5319,,387.2839660644531,,75879.1171875,,7.888397216796875,,,
1,,,5339,,410.057373046875,,76121.640625,,29.449203491210938,,,
1,,,5359,,617.934814453125,,73362.1640625,,251.12396240234375,,,
1,,,5379,,382.4568786621094,,75006.3046875,,7.42535400390625,,,
1,,,5399,,413.0775146484375,,81736.5,,4.39501953125,,,
1,,,5419,,390.6029052734375,,74477.7265625,,18.214279174804688,,,
1,,,5439,,382.291259765625,,74825.171875,,8.165390014648438,,,
1,,,5459,,385.68951416015625,,74844.3359375,,11.467849731445312,,,
1,,,5479,,400.4091796875,,78929.8515625,,5.7599334716796875,,,
1,,,5499,,407.37603759765625,,76756.78125,,23.592147827148438,,,
1,,,5519,,384.6507568359375,,75458.9296875,,7.356109619140625,,,
1,,,5539,,382.33819580078125,,76199.71875,,1.3395843505859375,,,
1,,,5559,,389.38739013671875,,75283.0078125,,12.972366333007812,,,
1,,,5579,,402.470458984375,,80034.859375,,2.2961883544921875,,,
1,,,5599,,378.06158447265625,,75250.7578125,,1.8078155517578125,,,
1,,,5619,,414.8556213378906,,77726.125,,26.225006103515625,,,
1,,,5639,,396.385498046875,,78190.375,,5.433624267578125,,,
1,,,5659,,457.60711669921875,,76769.453125,,73.75987243652344,,,
1,,,5679,,406.2414855957031,,77865.65625,,16.9132080078125,,,
1,,,5699,,511.37255859375,,78447.78125,,119.13368225097656,,,
1,,,5719,,420.73248291015625,,79724.171875,,22.11163330078125,,,
1,,,5739,,402.9706726074219,,78061.8359375,,12.6614990234375,,,
1,,,5759,,392.33892822265625,,75813.296875,,13.272476196289062,,,
1,,,5779,,377.07781982421875,,74367.4375,,5.2406463623046875,,,
1,,,5799,,383.8880615234375,,75566.71875,,6.0544586181640625,,,
1,,,5819,,366.8959045410156,,72682.3515625,,3.484161376953125,,,
1,,,5839,,373.9537353515625,,73570.1015625,,6.1032562255859375,,,
1,,,5859,,387.71881103515625,,77057.21875,,2.4327545166015625,,,
1,,,5879,,410.13714599609375,,72630.0859375,,46.98674011230469,,,
1,,,5899,,424.10595703125,,72513.1640625,,61.54014587402344,,,
1,,,5919,,377.93585205078125,,74468.8984375,,5.5913543701171875,,,
1,,,5939,,419.05206298828125,,73270.2890625,,52.70062255859375,,,
1,,,5959,,381.5206298828125,,74266.546875,,10.187881469726562,,,
1,,,5979,,512.1109619140625,,76403.1875,,130.09503173828125,,,
1,,,5999,,382.44561767578125,,74878.8828125,,8.051223754882812,,,
1,,,6019,,382.5994873046875,,75438.015625,,5.409423828125,,,
1,,,6039,,396.00018310546875,,72706.921875,,32.46556091308594,,,
1,,,6059,,383.1111145019531,,76249.96875,,1.86126708984375,,,
1,,,6079,,418.0770568847656,,74833.84375,,43.9078369140625,,,
1,,,6099,,421.1593933105469,,75332.34375,,44.4976806640625,,,
1,,,6119,,450.9326171875,,75744.5703125,,72.20979309082031,,,
1,,,6139,,412.47021484375,,76118.5,,31.877716064453125,,,
1,,,6159,,383.57977294921875,,75956.890625,,3.795318603515625,,,
1,,,6179,,376.34814453125,,73860.453125,,7.0458984375,,,
1,,,6199,,386.53460693359375,,76319.1875,,4.9386749267578125,,,
1,,,6219,,379.43511962890625,,75367.25,,2.5988616943359375,,,
1,,,6239,,387.37060546875,,72267.09375,,26.035140991210938,,,
1,,,6259,,384.4176330566406,,76186.265625,,3.486328125,,,
1,,,6279,,383.0804138183594,,74646.59375,,9.847442626953125,,,
1,,,6299,,439.835693359375,,75330.859375,,63.18141174316406,,,
1,,,6319,,409.036865234375,,79750.71875,,10.283294677734375,,,
1,,,6339,,431.55487060546875,,74665.3046875,,58.22834777832031,,,
1,,,6359,,499.2732849121094,,76845.2109375,,115.0472412109375,,,
1,,,6379,,372.19537353515625,,73346.5859375,,5.46246337890625,,,
1,,,6399,,386.40472412109375,,75508.046875,,8.864501953125,,,
1,,,6419,,415.98291015625,,74338.8203125,,44.28883361816406,,,
1,,,6439,,398.51654052734375,,76803.859375,,14.497268676757812,,,
1,,,6459,,382.0814514160156,,74934.09375,,7.410980224609375,,,
1,,,6479,,376.3782958984375,,74166.6953125,,5.5448455810546875,,,
1,,,6499,,396.781005859375,,73872.59375,,27.418060302734375,,,
1,,,6519,,456.07806396484375,,74087.875,,85.63870239257812,,,
1,,,6539,,384.90191650390625,,76381.7734375,,2.9930877685546875,,,
1,,,6559,,398.5003967285156,,77812.859375,,9.43609619140625,,,
1,,,6579,,375.49249267578125,,73888.765625,,6.0486907958984375,,,
1,,,6599,,387.6781311035156,,75281.828125,,11.269012451171875,,,
1,,,6619,,393.33428955078125,,74496.40625,,20.852279663085938,,,
1,,,6639,,379.5302734375,,75209.3671875,,3.4834442138671875,,,
1,,,6659,,373.90789794921875,,73880.828125,,4.5037384033203125,,,
1,,,6679,,373.6002197265625,,73367.8984375,,6.7607269287109375,,,
1,,,6699,,378.6874084472656,,75199.8828125,,2.68798828125,,,
1,,,6719,,415.007080078125,,76940.578125,,30.304183959960938,,,
1,,,6739,,380.8388366699219,,74402.234375,,8.827667236328125,,,
1,,,6759,,383.4839172363281,,74662.375,,10.17205810546875,,,
1,,,6779,,366.840087890625,,72863.6875,,2.52166748046875,,,
1,,,6799,,386.46246337890625,,76235.9375,,5.2827911376953125,,,
1,,,6819,,383.50616455078125,,75718.9296875,,4.9115142822265625,,,
1,,,6839,,414.188232421875,,73159.515625,,48.39067077636719,,,
1,,,6859,,387.93621826171875,,73879.859375,,18.53692626953125,,,
1,,,6879,,374.53045654296875,,72834.15625,,10.35968017578125,,,
1,,,6899,,399.44171142578125,,74358.875,,27.6473388671875,,,
1,,,6919,,398.18927001953125,,76729.5625,,14.541488647460938,,,
1,,,6939,,403.360595703125,,78613.7265625,,10.291976928710938,,,
1,,,6959,,407.3279724121094,,73372.90625,,40.46343994140625,,,
1,,,6963,,,,,,,14361.251953125,2348977.25,2616.366943359375
1,,,6963,407.15423583984375,,76074.8359375,,26.780080795288086,,,,
,8.999999999999999e-05,8.999999999999999e-05,6964,,,,,,,,,
2,,,6979,,371.19866943359375,,73325.140625,,4.5729827880859375,,,
2,,,6999,,388.00140380859375,,76481.328125,,5.5947418212890625,,,
2,,,7019,,421.54296875,,70361.5859375,,69.73503112792969,,,
2,,,7039,,375.24237060546875,,74011.5625,,5.1845550537109375,,,
2,,,7059,,385.62939453125,,76451.40625,,3.37237548828125,,,
2,,,7079,,398.39013671875,,75141.546875,,22.682388305664062,,,
2,,,7099,,393.96246337890625,,76585.5,,11.034957885742188,,,
2,,,7119,,396.5557556152344,,78067.09375,,6.220306396484375,,,
2,,,7139,,392.118408203125,,71743.234375,,33.40226745605469,,,
2,,,7159,,374.8672180175781,,74447.8046875,,2.628204345703125,,,
2,,,7179,,379.903564453125,,75320.734375,,3.2998809814453125,,,
2,,,7199,,398.94793701171875,,75804.1015625,,19.927444458007812,,,
2,,,7219,,380.96240234375,,75479.3515625,,3.565643310546875,,,
2,,,7239,,394.204345703125,,73286.84375,,27.770126342773438,,,
2,,,7259,,388.0833740234375,,77315.140625,,1.5076904296875,,,
2,,,7279,,377.14996337890625,,73312.625,,10.586868286132812,,,
2,,,7299,,395.4280090332031,,76090.921875,,14.973419189453125,,,
2,,,7319,,403.78106689453125,,74194.953125,,32.80632019042969,,,
2,,,7339,,387.2967834472656,,76498.953125,,4.802032470703125,,,
2,,,7359,,383.1539611816406,,75617.75,,5.065216064453125,,,
2,,,7379,,407.92669677734375,,75120.828125,,32.32255554199219,,,
2,,,7399,,370.73388671875,,72988.390625,,5.7919158935546875,,,
2,,,7419,,375.36175537109375,,74555.203125,,2.5857696533203125,,,
2,,,7439,,384.47015380859375,,76602.421875,,1.458038330078125,,,
2,,,7459,,376.52081298828125,,73422.078125,,9.410430908203125,,,
2,,,7479,,390.13116455078125,,74885.5625,,15.703384399414062,,,
2,,,7499,,387.205078125,,77384.171875,,0.28424072265625,,,
2,,,7519,,393.2791748046875,,76900.6484375,,8.775955200195312,,,
2,,,7539,,391.9248046875,,77417.5859375,,4.8368988037109375,,,
2,,,7559,,384.41656494140625,,75507.109375,,6.881011962890625,,,
2,,,7579,,392.26318359375,,77323.296875,,5.6467132568359375,,,
2,,,7599,,364.8171081542969,,72607.703125,,1.778594970703125,,,
2,,,7619,,384.8133544921875,,76814.171875,,0.7424774169921875,,,
2,,,7639,,376.3105773925781,,74116.25,,5.729339599609375,,,
2,,,7659,,385.60186767578125,,76887.03125,,1.1667022705078125,,,
2,,,7679,,396.40771484375,,74397.28125,,24.421310424804688,,,
2,,,7699,,409.8538818359375,,72862.75,,45.54011535644531,,,
2,,,7719,,387.412841796875,,76367.265625,,5.5764923095703125,,,
2,,,7739,,383.603515625,,75775.09375,,4.728057861328125,,,
